date,time,status,stand,no
2023-04-19,00:25,At gate 00:13,R14,BI 3404
2023-04-19,01:05,At gate 01:04,N32,UO 781
2023-04-19,01:15,At gate 01:11,N28,UO 627
2023-04-19,01:25,At gate 01:44,N24,TK 9225
2023-04-19,03:10,At gate 02:43,R17,TK 9201
2023-04-19,04:40,At gate 04:40,S31,UO 623
2023-04-19,05:00,At gate 05:02,S3,CX 829
2023-04-19,05:10,At gate 05:01,N60,LX 9502
2023-04-19,05:15,At gate 05:38,S43,CX 676
2023-04-19,05:40,At gate 05:39,N7,TK 9222
2023-04-19,05:50,At gate 05:27,N26,AA 8902
2023-04-19,06:00,At gate 07:05,W61,AA 8931
2023-04-19,06:05,At gate 06:02,W67,AA 8918
2023-04-19,06:15,At gate 06:41,N36,CX 270
2023-04-19,06:45,At gate 07:17,N30,AA 8934
2023-04-19,06:50,At gate 07:10,N5,AA 8885
2023-04-19,06:55,At gate 07:19,W63,CX 260
2023-04-19,06:55,At gate 09:33,S23,CX 382
2023-04-19,07:30,At gate 07:41,W48,BA 4146
2023-04-19,07:30,At gate 07:49,N66,QF 8237
2023-04-19,07:45,At gate 07:25,W71,TK 9226
2023-04-19,07:55,At gate 08:16,W50,CX 252
2023-04-19,08:10,At gate 08:13,N10,5J 272
2023-04-19,08:50,At gate 09:57,S29,HX 1819
2023-04-19,08:55,At gate 09:11,N7,5J 240
2023-04-19,09:10,At gate 09:12,R14,CX 449
2023-04-19,09:15,At gate 09:37,S25,CI 601
2023-04-19,09:45,At gate 09:49,S49,5J 110
2023-04-19,09:45,At gate 09:38,N8,FD 515
2023-04-19,09:50,At gate 09:53,W65,QF 8214
2023-04-19,09:55,At gate 10:10,N66,CX 407
2023-04-19,09:55,At gate 09:26,W42,CX 624
2023-04-19,10:05,At gate 10:06,W44,TR 980
2023-04-19,10:05,At gate 10:00,N24,CI 903
2023-04-19,10:10,At gate 10:21,N10,PR 300
2023-04-19,10:10,At gate 10:14,N9,FD 508
2023-04-19,10:15,At gate 09:58,R17,HU 8510
2023-04-19,10:15,At gate 10:18,R19,UO 625
2023-04-19,10:20,At gate 10:01,N34,MU 2901
2023-04-19,10:25,At gate 10:58,S33,CX 738
2023-04-19,10:30,At gate 16:06,W50,AF 8405
2023-04-19,10:30,At gate 10:32,S11,CX 912
2023-04-19,10:30,At gate 10:31,N36,FM 3025
2023-04-19,11:00,At gate 11:06,N7,DL 7886
2023-04-19,11:00,At gate 10:35,N28,FM 3001
2023-04-19,11:05,At gate 11:43,S25,CA 6507
2023-04-19,11:10,At gate 11:48,N8,AK 138
2023-04-19,11:20,At gate 11:27,N5,SQ 874
2023-04-19,11:30,At gate 15:13,N62,CA 3855
2023-04-19,11:30,At gate 13:13,S45,CX 983
2023-04-19,11:30,At gate 11:51,R18,CX 5227
2023-04-19,11:30,At gate 15:21,N34,MF 8655
2023-04-19,11:40,At gate 11:40,R16,UO 131
2023-04-19,11:45,At gate 12:03,S43,WY 5902
2023-04-19,11:50,At gate 16:46,N32,CA 103
2023-04-19,11:50,At gate 15:45,N60,FM 3021
2023-04-19,12:10,At gate 12:39,N26,HX 1823
2023-04-19,12:10,At gate 12:21,N24,PR 318
2023-04-19,12:10,At gate 11:57,N68,AA 8893
2023-04-19,12:15,At gate 12:16,N64,QR 5847
2023-04-19,12:15,At gate 12:46,N34,HU 7953
2023-04-19,12:20,At gate 14:15,S43,9C 8715
2023-04-19,12:20,At gate 12:37,N36,CZ 309
2023-04-19,12:25,At gate 12:26,N70,AC 9795
2023-04-19,12:30,At gate 12:31,S29,CX 365
2023-04-19,12:30,At gate 13:14,N28,UA 7907
2023-04-19,12:55,At gate 13:04,N30,CI 909
2023-04-19,12:55,At gate 12:57,S1,CX 489
2023-04-19,12:55,At gate 13:26,W48,GA 9770
2023-04-19,13:00,At gate 13:06,W69,QF 8228
2023-04-19,13:00,At gate 13:32,S35,CX 431
2023-04-19,13:05,At gate 12:56,N9,CA 111
2023-04-19,13:05,At gate 13:21,N8,QR 3459
2023-04-19,13:05,At gate 13:36,R21,CX 5821
2023-04-19,13:15,At gate 13:07,W40,JL 7041
2023-04-19,13:15,At gate 13:00,N10,CZ 635
2023-04-19,13:15,At gate 13:34,N62,UL 2772
2023-04-19,13:20,At gate 13:36,R14,CX 906
2023-04-19,13:30,At gate 13:50,S25,HA 5001
2023-04-19,13:40,At gate 13:58,N7,BA 031
2023-04-19,13:40,At gate 13:44,R20,HB 503
2023-04-19,13:50,At gate 14:08,W46,BR 2897
2023-04-19,13:50,At gate 13:54,N6,QR 5841
2023-04-19,13:50,At gate 13:46,S11,CA 6536
2023-04-19,13:55,At gate 13:45,N5,SQ 892
2023-04-19,13:55,At gate 14:04,W42,CX 250
2023-04-19,14:00,At gate 13:28,N66,MH 9187
2023-04-19,14:05,At gate 15:43,N64,HO 3503
2023-04-19,14:10,At gate 13:50,N32,CX 658
2023-04-19,14:15,At gate 14:25,S23,CX 363
2023-04-19,14:20,At gate 14:15,S49,AA 8904
2023-04-19,14:20,At gate 14:25,W71,BA 4570
2023-04-19,14:25,At gate 13:54,S47,CA 419
2023-04-19,14:25,At gate 14:39,N26,HX 1825
2023-04-19,14:35,At gate 14:49,N24,FD 500
2023-04-19,14:40,At gate 14:51,S4,JL 7043
2023-04-19,14:45,At gate 15:05,R17,HU 8358
2023-04-19,14:50,At gate 14:42,N30,UO 705
2023-04-19,14:55,At gate 15:17,N28,MU 503
2023-04-19,15:00,At gate 15:06,R16,HU 8051
2023-04-19,15:00,At gate 14:51,W63,AA 8908
2023-04-19,15:00,At gate 14:27,N36,VN 592
2023-04-19,15:05,At gate 15:00,W61,AA 8909
2023-04-19,15:05,At gate 14:20,S31,JU 8319
2023-04-19,15:10,At gate 15:23,R18,CX 5173
2023-04-19,15:15,At gate 14:59,S106,HB 2682
2023-04-19,15:15,At gate 15:08,N9,AC 9786
2023-04-19,15:20,At gate 16:09,S1,CX 495
2023-04-19,15:25,At gate 15:13,S27,NZ 4212
2023-04-19,15:30,At gate 15:21,R15,UO 601
2023-04-19,15:30,At gate 15:43,R19,UO 619
2023-04-19,15:40,At gate 16:14,N66,CX 256
2023-04-19,15:40,At gate 15:59,W123R,UO 111
2023-04-19,15:45,At gate 15:55,S43,AE 5311
2023-04-19,15:50,At gate 15:37,N10,CA 3361
2023-04-19,15:55,At gate 16:44,W42,CA 105
2023-04-19,15:55,At gate 15:32,S11,CA 427
2023-04-19,15:55,At gate 15:35,S33,HX 1201
2023-04-19,15:55,At gate 15:45,W122R,UO 761
2023-04-19,15:55,At gate 16:19,S47,GJ 8053
2023-04-19,16:00,At gate 15:53,N8,CX 349
2023-04-19,16:00,At gate 17:55,R14,UO 851
2023-04-19,16:00,At gate 15:55,W44,FM 3023
2023-04-19,16:05,At gate 15:45,W46,MF 9039
2023-04-19,16:05,At gate 17:00,N30,TG 5867
2023-04-19,16:15,At gate 16:05,N24,TK 8722
2023-04-19,16:15,At gate 16:09,W67,CX 367
2023-04-19,16:15,At gate 17:02,N34,MF 8713
2023-04-19,16:25,At gate 16:45,W40,CA 109
2023-04-19,16:25,At gate 16:48,N145,UO 133
2023-04-19,16:30,At gate 17:44,N26,CI 915
2023-04-19,16:30,At gate 16:20,S41,AA 8950
2023-04-19,16:30,At gate 16:43,S29,HO 1305
2023-04-19,16:35,At gate 16:37,W48,MU 2093
2023-04-19,16:35,At gate 17:25,N6,BA 027
2023-04-19,16:45,At gate 16:36,S35,ET 608
2023-04-19,16:45,At gate 16:54,W71,QR 5837
2023-04-19,16:45,At gate 17:12,S25,CX 6630
2023-04-19,16:50,At gate 17:05,N70,9C 8921
2023-04-19,16:55,At gate 16:35,S23,CA 6521
2023-04-19,17:00,At gate 17:18,W69,PR 306
2023-04-19,17:00,At gate 17:04,S4,CX 634
2023-04-19,17:10,At gate 17:18,N36,MU 2089
2023-04-19,17:15,At gate 17:04,S3,AA 8897
2023-04-19,17:15,At gate 17:19,N10,Z2 1264
2023-04-19,17:20,At gate 17:18,R21,UO 113
2023-04-19,17:30,At gate 17:31,N28,QF 4224
2023-04-19,17:35,At gate 18:01,S2,CA 6511
2023-04-19,17:35,At gate 18:25,R20,UO 687
2023-04-19,17:40,At gate 17:46,W46,FM 845
2023-04-19,17:40,At gate 17:01,R18,3U 3959
2023-04-19,17:45,At gate 18:01,N9,AY 099
2023-04-19,17:45,At gate 18:22,N64,CX 254
2023-04-19,17:45,At gate 18:06,S108,HX 659
2023-04-19,17:50,At gate 18:28,N5,LY 8792
2023-04-19,17:50,At gate 21:32,S109,MF 8651
2023-04-19,18:00,At gate 18:15,W44,HU 8083
2023-04-19,18:05,At gate 18:17,W50,QF 8224
2023-04-19,18:05,At gate 18:03,N60,EK 384
2023-04-19,18:10,At gate 18:12,S11,5J 112
2023-04-19,18:25,At gate 21:19,N32,HX 1831
2023-04-19,18:30,At gate 18:43,N62,WE 5638
2023-04-19,18:30,At gate 21:10,S104,MF 8685
2023-04-19,18:45,At gate 19:31,N8,UA 869
2023-04-19,18:50,At gate 18:50,N36,VJ 876
2023-04-19,18:55,At gate 19:12,N24,CI 919
2023-04-19,18:55,At gate 18:52,W69,QR 5803
2023-04-19,19:00,At gate 19:11,N143,UO 621
2023-04-19,19:00,At gate 19:05,W122L,CX 5631
2023-04-19,19:05,At gate 19:49,W46,FM 3013
2023-04-19,19:05,At gate 19:02,N10,FD 524
2023-04-19,19:10,At gate 19:53,N26,AK 239
2023-04-19,19:10,At gate 20:29,S111,UO 183
2023-04-19,19:15,At gate 19:19,S29,JL 7057
2023-04-19,19:20,At gate 19:18,W42,HX 776
2023-04-19,19:20,At gate 20:14,S49,CX 819
2023-04-19,19:35,At gate 19:43,R16,HX 641
2023-04-19,19:35,At gate 20:20,S11,CX 6898
2023-04-19,19:40,At gate 20:00,R15,UO 849
2023-04-19,19:45,At gate 19:43,W126,UO 115
2023-04-19,19:50,At gate 19:55,S105,HB 531
2023-04-19,19:55,At gate 20:22,N34,HX 693
2023-04-19,20:00,At gate 19:41,W44,AI 7161
2023-04-19,20:00,At gate 20:07,S4,QR 5843
2023-04-19,20:00,At gate 20:08,W121L,UO 701
2023-04-19,20:10,At gate 20:41,S47,CX 918
2023-04-19,20:10,At gate 20:21,S101,UO 899
2023-04-19,20:25,At gate 20:42,N30,BA 4574
2023-04-19,20:30,At gate 21:16,R17,HU 8210
2023-04-19,20:30,At gate 20:36,N66,CX 369
2023-04-19,20:35,At gate 20:28,W40,CA 6501
2023-04-19,20:35,At gate 20:44,R18,UO 639
2023-04-19,20:40,At gate 21:07,N10,AK 130
2023-04-19,20:45,At gate 20:35,S33,CX 473
2023-04-19,20:50,At gate 20:55,N62,CX 459
2023-04-19,20:50,At gate 20:47,N24,5J 114
2023-04-19,20:55,At gate 20:56,W48,TK 8875
2023-04-19,20:55,At gate 21:10,N5,QR 5815
2023-04-19,21:00,At gate 20:49,S41,JL 7061
2023-04-19,21:00,At gate 20:58,N141,UO 691
2023-04-19,21:00,At gate 21:21,N144,UO 871
2023-04-19,21:05,At gate 22:23,S104,CA 117
2023-04-19,21:05,At gate 21:24,N70,AA 8914
2023-04-19,21:10,At gate 21:09,N145,CX 5559
2023-04-19,21:20,At gate 21:31,S3,AA 8883
2023-04-19,21:25,At gate 21:20,N36,LX 9520
2023-04-19,21:30,At gate 21:47,N9,LA 5647
2023-04-19,21:30,At gate 21:26,N68,PG 4557
2023-04-19,21:35,At gate 22:36,N10,PR 310
2023-04-19,21:35,At gate 21:00,S31,JU 8316
2023-04-19,21:45,At gate 22:19,W46,CI 921
2023-04-19,21:45,At gate 22:28,S43,LA 5645
2023-04-19,21:45,At gate 22:03,W67,JL 7067
2023-04-19,21:50,At gate 22:04,W44,HU 8362
2023-04-19,21:55,At gate 22:13,S11,CX 381
2023-04-19,21:55,At gate 22:11,W61,MH 9202
2023-04-19,22:00,At gate 21:50,R19,VN 3566
2023-04-19,22:00,At gate 22:16,S103,CX 979
2023-04-19,22:00,At gate 21:54,N60,TP 6360
2023-04-19,22:00,At gate 22:44,N32,HA 5381
2023-04-19,22:10,At gate 22:12,N64,AA 8907
2023-04-19,22:15,At gate 22:31,N26,NZ 4147
2023-04-19,22:15,At gate 21:57,R21,HB 684
2023-04-19,22:30,At gate 23:07,S25,HX 1565
2023-04-19,22:30,At gate 22:42,W42,CX 991
2023-04-19,22:30,At gate 22:56,N24,EY 8503
2023-04-19,22:35,At gate 23:39,N8,CX 902
2023-04-19,22:40,At gate 22:43,S2,OM 5629
2023-04-19,22:55,At gate 22:41,N28,QR 3469
2023-04-19,23:00,At gate 23:02,S35,AA 8912
2023-04-19,23:05,At gate 23:32,S49,CX 479
2023-04-19,23:15,At gate 23:33,W69,BR 2891
2023-04-19,23:15,At gate 23:34,N34,UO 647
2023-04-19,23:30,At gate 23:56,N7,CX 989
2023-04-19,23:35,At gate 23:45,S109,UO 117
