date,time,status,stand,no
2023-06-06,00:20,At gate 00:28,D304R,UO 651
2023-06-06,01:05,At gate 01:02,R15,UO 781
2023-06-06,01:10,At gate 01:14,R16,UO 653
2023-06-06,01:15,At gate 01:00,W124,UO 627
2023-06-06,01:25,At gate 01:26,S107,TK 9225
2023-06-06,02:00,At gate 01:54,S111,BI 3404
2023-06-06,03:10,At gate 02:37,N36,TK 9201
2023-06-06,04:20,At gate 03:56,N28,CX 5765
2023-06-06,04:40,At gate 04:28,R21,UO 623
2023-06-06,05:00,At gate 04:46,S3,CX 829
2023-06-06,05:00,At gate 05:05,N5,UA 877
2023-06-06,05:10,At gate 05:09,S2,LX 9502
2023-06-06,05:35,At gate 05:29,S4,CX 865
2023-06-06,05:40,At gate 05:45,N26,TK 9222
2023-06-06,05:40,At gate 05:21,N7,MH 9211
2023-06-06,05:50,At gate 05:53,N34,AA 8902
2023-06-06,06:00,At gate 05:53,S1,AA 8931
2023-06-06,06:00,At gate 06:00,R19,UO 629
2023-06-06,06:05,At gate 06:51,N64,CX 270
2023-06-06,06:05,At gate 06:03,N66,AA 8918
2023-06-06,06:45,At gate 07:44,S35,CX 260
2023-06-06,06:45,At gate 06:57,S29,AA 8934
2023-06-06,06:50,At gate 06:33,S41,AA 8885
2023-06-06,07:10,At gate 08:00,N66,LH 7014
2023-06-06,07:15,At gate 07:20,W65,GA 876
2023-06-06,07:30,At gate 07:38,W46,BA 4146
2023-06-06,07:30,At gate 07:47,N30,CX 216
2023-06-06,07:40,At gate 08:09,W42,CX 252
2023-06-06,07:45,At gate 07:28,N68,TK 9226
2023-06-06,08:10,At gate 08:21,N28,5J 272
2023-06-06,08:30,At gate 08:35,N32,5J 150
2023-06-06,08:50,At gate 08:49,S27,HX 1819
2023-06-06,08:55,At gate 09:47,N10,5J 240
2023-06-06,09:10,At gate 09:09,R21,CX 449
2023-06-06,09:10,At gate 08:46,N36,AA 8944
2023-06-06,09:15,At gate 09:32,S25,CI 601
2023-06-06,09:45,At gate 09:47,N26,5J 110
2023-06-06,09:45,At gate 09:39,N6,FD 515
2023-06-06,09:50,At gate 10:02,S2,QF 8214
2023-06-06,09:55,At gate 09:43,W50,CX 407
2023-06-06,10:05,At gate 10:15,W48,TR 980
2023-06-06,10:05,At gate 10:03,S23,CI 903
2023-06-06,10:10,At gate 10:56,N10,PR 300
2023-06-06,10:10,At gate 10:16,N32,FD 508
2023-06-06,10:15,At gate 10:06,S47,HU 8510
2023-06-06,10:15,At gate 10:04,R15,UO 625
2023-06-06,10:30,At gate 10:25,S11,CX 912
2023-06-06,10:30,At gate 10:19,S29,FM 3025
2023-06-06,10:40,At gate 23:57 (07/06/2023),S43,CX 738
2023-06-06,10:55,At gate 10:35,N70,CX 6201
2023-06-06,11:00,At gate 10:54,S25,FM 3001
2023-06-06,11:05,At gate 10:46,S3,CA 6507
2023-06-06,11:10,At gate 11:37,N24,AK 138
2023-06-06,11:15,At gate 11:41,S27,CA 101
2023-06-06,11:20,At gate 11:36,N6,SQ 874
2023-06-06,11:20,At gate 11:17,S33,MF 381
2023-06-06,11:30,At gate 11:33,S1,CX 983
2023-06-06,11:30,At gate 11:47,R17,CX 5227
2023-06-06,11:30,At gate 11:05,S31,MF 8655
2023-06-06,11:40,At gate 11:34,R13,UO 131
2023-06-06,11:45,At gate 12:06,W40,WY 5902
2023-06-06,11:50,At gate 11:36,N7,CA 103
2023-06-06,11:50,At gate 11:51,S23,FM 3021
2023-06-06,12:10,At gate 12:31,N32,HX 1823
2023-06-06,12:10,At gate 11:43,N34,AA 8893
2023-06-06,12:15,At gate 12:54,W71,CX 238
2023-06-06,12:15,At gate 11:59,W65,QR 5847
2023-06-06,12:20,At gate 11:53,N9,9C 8715
2023-06-06,12:20,At gate 12:50,S29,CZ 309
2023-06-06,12:25,At gate 12:42,N70,AC 9795
2023-06-06,12:25,At gate 12:58,D306R,UO 551
2023-06-06,12:30,At gate 12:23,N68,CX 365
2023-06-06,12:30,At gate 12:37,N60,UA 7907
2023-06-06,12:40,At gate 13:21,S31,SC 4789
2023-06-06,12:55,At gate 13:00,N26,CI 909
2023-06-06,12:55,At gate 12:46,R21,CX 489
2023-06-06,13:00,At gate 12:47,S25,QF 8228
2023-06-06,13:00,At gate 13:06,R13,CX 431
2023-06-06,13:05,At gate 12:52,N24,CA 111
2023-06-06,13:05,At gate 12:54,N145,CX 5821
2023-06-06,13:15,At gate 12:59,S4,JL 7041
2023-06-06,13:15,At gate 13:52,N62,UL 2772
2023-06-06,13:20,At gate 13:02,R14,CX 906
2023-06-06,13:30,At gate 13:11,N10,ZH 9085
2023-06-06,13:30,At gate 13:32,N6,HA 5001
2023-06-06,13:40,At gate 14:04,N32,CX 250
2023-06-06,13:40,At gate 13:49,N28,BA 031
2023-06-06,13:40,At gate 13:39,S47,HB 503
2023-06-06,13:45,At gate 13:28,W48,HX 679
2023-06-06,13:50,At gate 13:37,S27,QR 5841
2023-06-06,13:55,At gate 13:53,S23,SQ 892
2023-06-06,14:00,At gate 14:11,R15,AC 9794
2023-06-06,14:00,At gate 13:25,N66,MH 9187
2023-06-06,14:05,At gate 14:35,N9,HO 3503
2023-06-06,14:10,At gate 14:09,N7,CA 765
2023-06-06,14:10,At gate 14:26,R16,BR 2897
2023-06-06,14:10,At gate 13:46,S3,AA 8890
2023-06-06,14:15,At gate 14:29,S1,CX 363
2023-06-06,14:20,At gate 14:27,N8,VN 594
2023-06-06,14:25,At gate 13:47,S33,CA 419
2023-06-06,14:25,At gate 15:30,N24,HX 1825
2023-06-06,14:35,At gate 14:42,N10,FD 500
2023-06-06,14:40,At gate 14:21,S29,JL 7043
2023-06-06,14:40,At gate 14:55,S11,CA 6536
2023-06-06,14:45,At gate 14:56,R17,HU 8515
2023-06-06,14:45,At gate 14:54,D306L,HU 8358
2023-06-06,14:50,At gate 15:31,N70,UO 705
2023-06-06,14:55,At gate 14:39,S45,ET 644
2023-06-06,14:55,At gate 14:38,S101,MU 503
2023-06-06,15:00,At gate 15:00,N30,HU 8051
2023-06-06,15:00,At gate 15:25,S33,LX 9500
2023-06-06,15:00,At gate 14:50,W69,AA 8908
2023-06-06,15:05,At gate 15:11,S2,AA 8909
2023-06-06,15:05,At gate 14:51,N5,JU 8319
2023-06-06,15:10,At gate 15:11,S49,AC 9766
2023-06-06,15:10,At gate 15:04,N36,CX 5173
2023-06-06,15:15,At gate 15:00,N68,AC 9786
2023-06-06,15:20,At gate 15:20,N64,CX 495
2023-06-06,15:25,At gate 15:56,N62,CX 256
2023-06-06,15:25,At gate 15:44,N26,NZ 4212
2023-06-06,15:30,At gate 15:13,W121L,UO 111
2023-06-06,15:30,At gate 15:23,R18,UO 601
2023-06-06,15:45,At gate 15:39,N60,AE 5311
2023-06-06,15:50,At gate 15:26,S102,CA 3361
2023-06-06,15:55,At gate 15:37,W44,CX 6127
2023-06-06,15:55,At gate 16:12,S105,HX 1201
2023-06-06,15:55,At gate 16:33,W123R,UO 761
2023-06-06,15:55,At gate 16:07,S103,GJ 8053
2023-06-06,16:00,At gate 15:48,W65,CX 349
2023-06-06,16:00,At gate 15:50,W48,FM 3023
2023-06-06,16:05,At gate 15:53,S47,MF 9039
2023-06-06,16:05,At gate 16:18,N6,TG 5867
2023-06-06,16:15,At gate 16:11,W40,TK 8721
2023-06-06,16:15,At gate 16:09,S25,CX 367
2023-06-06,16:15,At gate 16:02,N10,MF 8713
2023-06-06,16:25,At gate 16:23,N9,CA 109
2023-06-06,16:25,At gate 16:25,W122R,UO 133
2023-06-06,16:30,At gate 16:51,S1,AA 8950
2023-06-06,16:35,At gate 15:58,N8,MU 5015
2023-06-06,16:35,At gate 16:38,N30,BA 027
2023-06-06,16:40,At gate 17:14,S101,HB 521
2023-06-06,16:45,At gate 17:44,S29,QR 5837
2023-06-06,16:45,At gate 17:32,N24,CX 6630
2023-06-06,16:50,At gate 16:54,W50,9C 8921
2023-06-06,16:55,At gate 17:16,N68,OZ 9295
2023-06-06,16:55,At gate 16:34,S11,CA 6521
2023-06-06,17:00,At gate 18:27,N70,PR 306
2023-06-06,17:00,At gate 16:42,W63,CX 357
2023-06-06,17:05,At gate 17:05,N7,CI 915
2023-06-06,17:10,At gate 17:02,N36,UO 113
2023-06-06,17:15,At gate 17:16,S41,AA 8897
2023-06-06,17:15,At gate 17:30,N32,Z2 1264
2023-06-06,17:20,At gate 17:28,W67,MH 9196
2023-06-06,17:35,At gate 17:15,S23,CA 6511
2023-06-06,17:35,At gate 17:39,W126,UO 687
2023-06-06,17:40,At gate 17:31,R14,FM 809
2023-06-06,17:40,At gate 17:51,W48,WE 5638
2023-06-06,17:40,At gate 17:18,N34,3U 3959
2023-06-06,17:45,At gate 18:51,N62,AY 099
2023-06-06,17:45,At gate 17:23,R13,HX 659
2023-06-06,17:45,At gate 18:19,W40,RA 409
2023-06-06,17:50,At gate 17:50,N10,MF 8651
2023-06-06,17:55,At gate 17:52,N9,LY 8792
2023-06-06,17:55,At gate 18:01,S43,NZ 4850
2023-06-06,18:00,At gate 17:42,R16,HU 8083
2023-06-06,18:05,At gate 18:01,N64,QF 8224
2023-06-06,18:05,At gate 17:52,N60,EK 384
2023-06-06,18:10,At gate 19:36,W40,5J 112
2023-06-06,18:20,At gate 18:33,S2,CX 961
2023-06-06,18:25,At gate 18:36,S25,HX 1831
2023-06-06,18:25,At gate 18:15,N145,CX 5643
2023-06-06,18:50,At gate 18:54,W42,VJ 876
2023-06-06,18:50,At gate 18:58,R14,MF 8685
2023-06-06,18:55,At gate 18:43,N6,CI 919
2023-06-06,18:55,At gate 18:42,S1,QR 5803
2023-06-06,18:55,At gate 18:16,S3,CX 831
2023-06-06,19:00,At gate 18:38,W122L,UO 621
2023-06-06,19:05,At gate 18:48,N32,CX 947
2023-06-06,19:05,At gate 19:05,R21,FM 3013
2023-06-06,19:05,At gate 19:17,N7,FD 524
2023-06-06,19:10,At gate 19:03,N8,AK 239
2023-06-06,19:15,At gate 22:02,W63,JL 7057
2023-06-06,19:20,At gate 20:15,W124,HX 776
2023-06-06,19:25,At gate 19:23,W65,CX 341
2023-06-06,19:25,At gate 19:36,N10,CA 6517
2023-06-06,19:30,At gate 19:28,S31,QF 8258
2023-06-06,19:35,At gate 19:18,W121L,UO 115
2023-06-06,19:40,At gate 19:44,N144,UO 849
2023-06-06,19:45,At gate 19:44,R16,HU 8360
2023-06-06,19:50,At gate 19:55,S102,HB 531
2023-06-06,20:00,At gate 19:57,S11,AI 7161
2023-06-06,20:00,At gate 20:05,W67,QR 5843
2023-06-06,20:00,At gate 20:39,S111,UO 701
2023-06-06,20:10,At gate 20:01,N68,CX 918
2023-06-06,20:10,At gate 20:14,D305L,UO 899
2023-06-06,20:25,At gate 21:14,N8,BA 4574
2023-06-06,20:30,At gate 20:54,R18,HU 8210
2023-06-06,20:30,At gate 20:25,S47,CX 369
2023-06-06,20:35,At gate 20:14,N70,CA 6501
2023-06-06,20:35,At gate 20:23,D304R,UO 639
2023-06-06,20:40,At gate 21:33,N32,AK 130
2023-06-06,20:45,At gate 20:36,S1,CX 473
2023-06-06,20:50,At gate 20:45,S29,CX 459
2023-06-06,20:50,At gate 20:58,W42,5J 114
2023-06-06,20:55,At gate 20:36,S25,TK 8875
2023-06-06,20:55,At gate 20:46,N36,QR 5815
2023-06-06,21:00,At gate 20:50,W46,JL 7061
2023-06-06,21:00,At gate 20:50,D305R,UO 691
2023-06-06,21:05,At gate 21:00,S109,CA 117
2023-06-06,21:05,At gate 21:11,S45,AA 8914
2023-06-06,21:10,At gate 20:41,D304L,CX 5559
2023-06-06,21:15,At gate 21:18,W48,JL 7055
2023-06-06,21:20,At gate 21:08,W44,AA 8883
2023-06-06,21:30,At gate 22:40,N32,LA 5647
