date,time,status,stand,no
2023-06-03,00:20,At gate 00:32,S102,UO 651
2023-06-03,01:05,At gate 01:07,S105,UO 781
2023-06-03,01:10,At gate 01:05,W124,UO 653
2023-06-03,01:15,At gate 00:52,S41,UO 627
2023-06-03,01:25,At gate 03:05,R13,TK 9225
2023-06-03,02:00,At gate 01:40,R18,BI 3404
2023-06-03,03:10,At gate 02:45,R21,TK 9201
2023-06-03,04:40,At gate 04:52,S27,UO 623
2023-06-03,05:00,At gate 04:45,N5,UA 877
2023-06-03,05:10,At gate 04:53,N64,LX 9502
2023-06-03,05:35,At gate 06:00,N30,CX 865
2023-06-03,05:40,At gate 05:28,S35,TK 9222
2023-06-03,05:45,At gate 06:10,S23,AA 8936
2023-06-03,05:50,At gate 05:23,S4,AA 8902
2023-06-03,06:00,At gate 05:57,D302R,UO 629
2023-06-03,06:05,At gate 08:16,S3,CX 270
2023-06-03,06:05,At gate 05:55,S2,AA 8918
2023-06-03,06:25,At gate 06:49,S45,CX 640
2023-06-03,06:45,At gate 07:51,W67,CX 260
2023-06-03,06:50,At gate 06:19,S49,AA 8885
2023-06-03,06:55,At gate 07:14,S31,LX 9510
2023-06-03,06:55,At gate 07:28,N32,CX 372
2023-06-03,06:55,At gate 08:42,S43,CX 382
2023-06-03,06:55,At gate 06:34,N6,ET 1760
2023-06-03,07:10,At gate 08:05,S41,LH 7014
2023-06-03,07:15,At gate 07:23,N36,GA 876
2023-06-03,07:30,At gate 07:27,S47,BA 4144
2023-06-03,07:30,At gate 08:18,N66,CX 216
2023-06-03,07:40,At gate 08:23,N60,CX 252
2023-06-03,07:45,At gate 07:44,R16,TK 9226
2023-06-03,08:10,At gate 08:38,N34,5J 272
2023-06-03,08:30,At gate 08:22,N8,5J 150
2023-06-03,08:50,At gate 08:50,N24,HX 1819
2023-06-03,08:55,At gate 09:12,N30,5J 240
2023-06-03,09:10,At gate 09:01,R15,CX 449
2023-06-03,09:10,At gate 09:16,W42,AA 8944
2023-06-03,09:15,At gate 09:02,N28,CI 601
2023-06-03,09:45,At gate 10:43,W50,5J 110
2023-06-03,09:45,At gate 09:50,N26,FD 515
2023-06-03,09:50,At gate 10:12,S45,QF 8214
2023-06-03,09:55,At gate 09:52,S4,CX 407
2023-06-03,10:05,At gate 10:19,S33,TR 980
2023-06-03,10:05,At gate 10:20,N8,CI 903
2023-06-03,10:10,At gate 10:20,N64,PR 300
2023-06-03,10:10,At gate 10:12,N9,FD 508
2023-06-03,10:15,At gate 10:03,R17,HU 8510
2023-06-03,10:15,At gate 09:59,R21,UO 625
2023-06-03,10:30,At gate 10:44,S11,CX 912
2023-06-03,10:30,At gate 10:03,N62,FM 3025
2023-06-03,10:40,At gate 11:33,N30,CX 738
2023-06-03,11:00,At gate 10:41,N68,FM 3001
2023-06-03,11:05,At gate 11:12,W71,CA 6507
2023-06-03,11:10,At gate 11:22,N26,AK 138
2023-06-03,11:15,At gate 11:05,W69,CA 101
2023-06-03,11:20,At gate 14:29,S27,SQ 874
2023-06-03,11:20,At gate 11:14,W65,MF 381
2023-06-03,11:30,At gate 11:48,S43,CX 983
2023-06-03,11:30,At gate 11:27,W40,CX 5227
2023-06-03,11:30,At gate 10:51,N7,MF 8655
2023-06-03,11:35,At gate 11:39,N9,GS 7963
2023-06-03,11:40,At gate 11:20,R18,UO 131
2023-06-03,11:45,At gate 12:02,W63,WY 5902
2023-06-03,11:50,At gate 11:45,S33,CA 103
2023-06-03,11:50,At gate 11:37,S25,FM 3021
2023-06-03,11:55,At gate 12:53,N60,CA 3855
2023-06-03,12:10,At gate 12:27,S31,HX 1823
2023-06-03,12:10,At gate 12:01,W48,AA 8893
2023-06-03,12:15,At gate 11:56,S3,QR 5847
2023-06-03,12:15,At gate 14:31,S11,HX 1203
2023-06-03,12:20,At gate 12:01,S35,9C 8715
2023-06-03,12:20,At gate 12:19,N8,CZ 309
2023-06-03,12:25,At gate 12:17,N62,UO 551
2023-06-03,12:30,At gate 12:18,S1,CX 365
2023-06-03,12:30,At gate 12:22,N24,UA 7907
2023-06-03,12:40,At gate 12:26,N10,SC 4789
2023-06-03,12:55,At gate 12:40,S27,CI 909
2023-06-03,12:55,At gate 12:46,R14,CX 489
2023-06-03,13:00,At gate 12:44,S2,QF 8228
2023-06-03,13:00,At gate 12:55,W42,CX 431
2023-06-03,13:05,At gate 12:41,N64,CA 111
2023-06-03,13:05,At gate 13:10,R13,CX 5821
2023-06-03,13:15,At gate 12:38,W50,JL 7041
2023-06-03,13:15,At gate 14:45,N70,UL 2772
2023-06-03,13:20,At gate 12:51,R19,CX 906
2023-06-03,13:30,At gate 13:14,S25,ZH 9085
2023-06-03,13:30,At gate 13:22,N7,HA 5001
2023-06-03,13:40,At gate 14:16,S35,CX 250
2023-06-03,13:40,At gate 16:17,N7,BA 031
2023-06-03,13:45,At gate 13:41,R16,HX 679
2023-06-03,13:50,At gate 13:50,N66,QR 5841
2023-06-03,13:55,At gate 14:02,S23,SQ 892
2023-06-03,14:00,At gate 13:26,N36,MH 9187
2023-06-03,14:05,At gate 14:09,S29,HO 3503
2023-06-03,14:10,At gate 14:24,N60,CA 765
2023-06-03,14:10,At gate 14:28,D306L,BR 2897
2023-06-03,14:10,At gate 14:09,W63,FJ 5459
2023-06-03,14:15,At gate 14:02,W67,CX 363
2023-06-03,14:20,At gate 14:50,W46,AA 8904
2023-06-03,14:20,At gate 14:15,W40,BA 4570
2023-06-03,14:20,At gate 14:31,N34,VN 594
2023-06-03,14:25,At gate 13:56,S47,CA 419
2023-06-03,14:25,At gate 14:18,S31,HX 1825
2023-06-03,14:35,At gate 14:36,N10,FD 500
2023-06-03,14:40,At gate 14:15,S45,JL 7043
2023-06-03,14:45,At gate 14:24,R21,HU 8515
2023-06-03,14:45,At gate 14:42,N28,HU 8358
2023-06-03,14:50,At gate 15:34,N8,JL 5362
2023-06-03,14:55,At gate 14:01,W69,ET 644
2023-06-03,14:55,At gate 15:04,W44,LA 6095
2023-06-03,14:55,At gate 14:36,N68,MU 503
2023-06-03,15:00,At gate 14:58,N62,HU 8051
2023-06-03,15:00,At gate 15:40,S29,LX 9500
2023-06-03,15:00,At gate 15:30,N6,AA 8908
2023-06-03,15:05,At gate 15:44,N30,AA 8909
2023-06-03,15:05,At gate 14:55,N5,JU 8319
2023-06-03,15:10,At gate 15:24,S25,AC 9766
2023-06-03,15:10,At gate 15:07,R17,CX 5173
2023-06-03,15:15,At gate 15:12,S4,AC 9786
2023-06-03,15:15,At gate 15:31,R13,HB 682
2023-06-03,15:20,At gate 15:14,N64,CX 495
2023-06-03,15:25,At gate 16:17,S2,CX 256
2023-06-03,15:25,At gate 16:07,S27,NZ 4212
2023-06-03,15:30,At gate 15:27,D306R,UO 111
2023-06-03,15:30,At gate 15:07,R15,UO 601
2023-06-03,15:30,At gate 15:30,R14,UO 619
2023-06-03,15:45,At gate 15:33,N26,AE 5311
2023-06-03,15:50,At gate 15:05,W71,CA 3361
2023-06-03,15:55,At gate 15:51,S47,CA 427
2023-06-03,15:55,At gate 16:19,W42,HX 1201
2023-06-03,15:55,At gate 15:42,S31,GJ 8053
2023-06-03,16:00,At gate 15:48,N34,CX 349
2023-06-03,16:00,At gate 15:47,W40,UO 851
2023-06-03,16:00,At gate 15:46,N60,FM 3023
2023-06-03,16:05,At gate 16:01,R19,MF 9039
2023-06-03,16:05,At gate 18:57,S31,TG 5867
2023-06-03,16:15,At gate 16:26,N28,TK 8721
2023-06-03,16:15,At gate 16:14,W69,CX 367
2023-06-03,16:15,At gate 16:18,N10,MF 8713
2023-06-03,16:25,At gate 16:42,N24,CA 109
2023-06-03,16:25,At gate 16:21,D304R,UO 133
2023-06-03,16:30,At gate 16:52,S23,CI 915
2023-06-03,16:30,At gate 16:34,W67,AA 8950
2023-06-03,16:35,At gate 16:19,N70,MU 5015
2023-06-03,16:35,At gate 18:42,S41,BA 027
2023-06-03,16:40,At gate 16:35,W122R,HB 521
2023-06-03,16:45,At gate 16:28,R21,JL 7069
2023-06-03,16:45,At gate 17:19,S49,QR 5837
2023-06-03,16:45,At gate 17:43,S29,CX 6630
2023-06-03,16:50,At gate 16:40,N62,9C 8921
2023-06-03,16:55,At gate 17:02,R16,OZ 9295
2023-06-03,16:55,At gate 16:28,N68,CA 6521
2023-06-03,17:00,At gate 18:18,N10,PR 306
2023-06-03,17:00,At gate 16:46,W65,CX 357
2023-06-03,17:10,At gate 16:53,R18,UO 113
2023-06-03,17:15,At gate 17:03,W48,AA 8897
2023-06-03,17:15,At gate 17:08,S11,Z2 1264
2023-06-03,17:20,At gate 17:25,S4,MH 9196
2023-06-03,17:30,At gate 17:06,S43,OM 2971
2023-06-03,17:35,At gate 18:02,W50,CX 254
2023-06-03,17:35,At gate 17:12,S33,CA 6511
2023-06-03,17:40,At gate 17:28,N32,FM 809
2023-06-03,17:40,At gate 17:35,W46,WE 5638
2023-06-03,17:40,At gate 17:02,N26,3U 3959
2023-06-03,17:45,At gate 18:04,N8,AY 099
