date,time,status,stand,no
2023-05-22,00:20,At gate 00:50,D306L,UO 651
2023-05-22,01:05,At gate 01:04,R16,UO 781
2023-05-22,01:15,At gate 00:53,N32,UO 627
2023-05-22,01:25,At gate 01:21,N7,TK 9225
2023-05-22,02:00,At gate 01:34,N6,BI 3404
2023-05-22,03:10,At gate 02:38,N8,TK 9201
2023-05-22,04:40,At gate 04:39,N10,UO 623
2023-05-22,05:00,At gate 04:49,N64,UA 877
2023-05-22,05:10,At gate 05:10,S23,LX 9502
2023-05-22,05:15,At gate 05:59,S33,CX 676
2023-05-22,05:40,At gate 05:33,W71,TK 9222
2023-05-22,05:40,At gate 05:23,S4,MH 9211
2023-05-22,05:45,At gate 05:05,N62,AA 8936
2023-05-22,05:50,At gate 05:33,W44,AA 8902
2023-05-22,06:00,At gate 05:47,N60,UO 629
2023-05-22,06:05,At gate 06:06,N68,AA 8918
2023-05-22,06:15,At gate 06:33,S49,CX 270
2023-05-22,06:25,At gate 06:32,N36,CX 234
2023-05-22,06:50,At gate 06:09,S25,AA 8885
2023-05-22,06:50,At gate 06:54,S35,AA 8943
2023-05-22,06:55,At gate 07:03,W63,LX 9510
2023-05-22,06:55,At gate 07:22,N24,CX 260
2023-05-22,06:55,At gate 07:36,N32,CX 372
2023-05-22,06:55,At gate 06:31,N30,HX 1314
2023-05-22,07:15,At gate 07:14,N28,GA 876
2023-05-22,07:20,At gate 07:39,N66,LH 7014
2023-05-22,07:45,At gate 07:41,R13,TK 9226
2023-05-22,07:55,At gate 08:25,N60,CX 252
2023-05-22,08:10,Cancelled,,5J 272
2023-05-22,08:15,At gate 08:44,W65,HX 782
2023-05-22,08:30,At gate 08:28,N9,5J 150
2023-05-22,08:50,At gate 09:03,N30,HX 1819
2023-05-22,08:55,At gate 08:55,N8,5J 240
2023-05-22,09:10,At gate 08:46,S27,AA 8944
2023-05-22,09:15,At gate 09:38,N34,CI 601
2023-05-22,09:25,At gate 09:21,R21,CX 447
2023-05-22,09:45,At gate 10:04,S41,5J 110
2023-05-22,09:45,At gate 09:49,N7,FD 515
2023-05-22,09:50,At gate 09:29,S1,QF 8214
2023-05-22,09:55,At gate 09:34,N62,CX 407
2023-05-22,10:05,At gate 09:57,W42,TR 980
2023-05-22,10:05,At gate 09:55,N28,CI 903
2023-05-22,10:10,At gate 10:10,S45,PR 300
2023-05-22,10:10,At gate 10:28,S11,FD 508
2023-05-22,10:15,At gate 10:10,R15,HU 8510
2023-05-22,10:15,At gate 10:12,R13,UO 625
2023-05-22,10:25,At gate 10:51,N30,CX 738
