date,time,status,stand,no
2023-03-07,00:20,At gate 00:47,N10,CX 5781
2023-03-07,00:45,At gate 00:55,S1,MM 067
2023-03-07,01:40,At gate 01:38,R17,HX 766
2023-03-07,03:20,At gate 03:06,N6,AI 7175
2023-03-07,05:00,At gate 04:33,N32,CX 829
2023-03-07,05:15,At gate 04:54,W61,CX 746
2023-03-07,05:20,At gate 05:24,N26,AA 8902
2023-03-07,05:45,At gate 05:58,S27,TG 5867
2023-03-07,05:55,At gate 05:36,N68,TK 9222
2023-03-07,06:00,At gate 05:50,N28,QR 3478
2023-03-07,06:00,At gate 06:12,N5,CX 865
2023-03-07,06:00,At gate 19:18,N66,UA 877
2023-03-07,06:10,At gate 07:21,N9,MH 9183
2023-03-07,06:15,At gate 06:07,S2,CX 676
2023-03-07,06:55,At gate 07:03,N60,BA 4140
2023-03-07,07:05,At gate 07:13,W71,HX 782
2023-03-07,07:10,At gate 07:04,S41,LH 7014
2023-03-07,07:15,At gate 07:21,S45,HX 1946
2023-03-07,07:20,At gate 07:02,N7,CX 260
2023-03-07,07:20,At gate 07:21,S3,CX 270
2023-03-07,07:20,At gate 07:09,W50,CX 881
2023-03-07,07:40,At gate 07:51,W65,BA 4144
2023-03-07,07:40,At gate 08:08,N8,CX 252
2023-03-07,07:50,At gate 07:33,S4,CX 216
2023-03-07,08:10,At gate 07:53,N70,5J 272
2023-03-07,09:20,At gate 09:07,S47,JL 7908
2023-03-07,09:35,At gate 10:28,W63,JL 7912
2023-03-07,09:45,At gate 09:43,W46,5J 110
2023-03-07,09:55,At gate 09:47,S25,CI 903
2023-03-07,10:05,At gate 10:29,N30,SQ 8632
2023-03-07,10:05,At gate 10:16,S29,HX 1821
2023-03-07,10:15,At gate 10:01,S11,PR 300
2023-03-07,10:25,At gate 10:07,N70,CX 912
2023-03-07,10:50,At gate 10:33,R20,UO 625
2023-03-07,10:55,At gate 11:22,N24,Z2 1264
2023-03-07,11:15,At gate 10:43,N6,MU 501
2023-03-07,11:20,At gate 11:18,N10,MF 8655
2023-03-07,11:25,At gate 11:30,W40,CX 983
2023-03-07,11:45,At gate 11:47,W42,TG 600
2023-03-07,11:55,At gate 11:41,N26,AK 138
2023-03-07,11:55,At gate 11:10,N34,9C 8715
2023-03-07,12:05,At gate 11:54,R15,CX 5115
2023-03-07,12:05,At gate 12:12,N30,MF 381
2023-03-07,12:10,At gate 11:57,N32,HX 1823
2023-03-07,12:10,At gate 12:49,S25,MF 8695
2023-03-07,12:20,At gate 12:10,N68,MU 503
2023-03-07,12:25,At gate 12:22,S23,SQ 882
2023-03-07,12:25,At gate 12:25,S31,CX 6201
2023-03-07,12:30,At gate 12:08,S29,CZ 309
2023-03-07,12:50,At gate 12:33,S11,CI 909
2023-03-07,12:50,At gate 12:43,R21,CX 489
2023-03-07,12:50,At gate 13:02,W71,SC 4789
2023-03-07,12:55,At gate 12:58,N36,CX 431
2023-03-07,12:55,At gate 13:07,N60,AY 6632
2023-03-07,13:00,At gate 12:40,W65,JL 7051
2023-03-07,13:00,At gate 12:52,R17,CX 5553
2023-03-07,13:05,At gate 12:42,N6,CX 6111
2023-03-07,13:10,At gate 13:02,S33,UA 7907
2023-03-07,13:15,At gate 12:59,W48,QR 3467
2023-03-07,13:25,At gate 13:24,W42,JL 7041
2023-03-07,13:30,At gate 12:49,W46,CX 906
2023-03-07,13:40,At gate 13:41,N30,HB 503
2023-03-07,13:50,At gate 13:24,N10,CA 103
2023-03-07,13:55,At gate 13:41,N26,SQ 892
2023-03-07,13:55,At gate 14:05,R16,CX 5821
2023-03-07,14:10,At gate 13:54,W50,QR 3458
2023-03-07,14:10,At gate 14:09,N7,HA 5001
2023-03-07,14:15,At gate 14:09,N34,CX 250
2023-03-07,14:15,At gate 13:22,W69,MH 9187
2023-03-07,14:15,At gate 14:07,S49,CA 6536
2023-03-07,14:20,At gate 14:02,N8,QR 5841
2023-03-07,14:25,At gate 13:49,N32,ET 644
2023-03-07,14:25,At gate 13:47,S27,FM 3007
2023-03-07,14:30,At gate 14:47,S47,CX 363
2023-03-07,14:35,At gate 14:39,R20,CX 5705
2023-03-07,14:40,At gate 14:42,N24,BA 031
2023-03-07,14:45,At gate 14:56,S29,LA 6038
2023-03-07,15:00,At gate 14:55,W61,BA 4558
2023-03-07,15:05,At gate 14:56,N70,HU 8205
2023-03-07,15:05,At gate 14:57,S25,HU 8189
2023-03-07,15:05,At gate 14:55,R15,CX 5173
2023-03-07,15:10,At gate 15:04,S11,CX 930
2023-03-07,15:15,At gate 15:39,N62,FD 500
2023-03-07,15:20,At gate 15:12,W65,PR 3202
2023-03-07,15:25,At gate 15:12,S31,CX 495
2023-03-07,15:30,At gate 15:39,N6,QR 5850
2023-03-07,15:35,At gate 15:26,R13,CX 5619
2023-03-07,15:35,At gate 15:49,S109,CX 5725
2023-03-07,15:40,At gate 15:28,N10,AE 5311
2023-03-07,15:45,At gate 15:37,N68,HU 8358
2023-03-07,15:50,At gate 15:30,W71,ZH 9095
2023-03-07,15:50,At gate 15:42,R18,CX 5601
2023-03-07,15:55,At gate 15:38,N36,CX 6127
2023-03-07,15:55,At gate 15:54,W40,CA 6503
2023-03-07,16:00,At gate 16:24,R21,CX 947
2023-03-07,16:00,At gate 15:54,S35,MU 765
2023-03-07,16:00,At gate 16:14,N7,RA 409
2023-03-07,16:05,At gate 15:25,S33,9C 8921
2023-03-07,16:10,At gate 15:53,R19,UO 133
2023-03-07,16:20,At gate 16:09,W123R,CX 5111
2023-03-07,16:35,At gate 16:25,S27,CA 109
2023-03-07,16:35,At gate 16:22,W46,CX 256
2023-03-07,16:35,At gate 17:46,S11,QF 127
2023-03-07,16:35,At gate 16:42,N26,GJ 8053
2023-03-07,16:45,At gate 16:24,W63,CX 367
2023-03-07,16:45,At gate 16:00,S41,MU 527
2023-03-07,17:00,At gate 17:12,S25,NZ 4850
2023-03-07,17:00,At gate 16:31,N66,3U 3959
2023-03-07,17:05,At gate 17:05,S23,VA 5774
2023-03-07,17:05,At gate 16:58,N10,CI 915
2023-03-07,17:05,At gate 17:03,W69,HB 521
2023-03-07,17:15,At gate 17:16,N9,CA 6521
2023-03-07,17:15,At gate 17:19,N32,CX 6630
2023-03-07,17:20,At gate 17:42,N62,BA 4554
2023-03-07,17:30,At gate 17:03,R13,CX 357
2023-03-07,17:30,At gate 17:25,W67,CA 6511
