date,time,status,stand,no
2023-04-25,00:20,At gate 02:52,R14,UO 651
2023-04-25,00:25,At gate 00:08,R16,BI 3404
2023-04-25,01:05,At gate 01:24,S105,UO 781
2023-04-25,01:10,At gate 01:10,N144,CX 5653
2023-04-25,01:15,At gate 01:46,D305R,UO 627
2023-04-25,01:25,At gate 01:46,N10,TK 9225
2023-04-25,03:10,At gate 02:44,R18,TK 9201
2023-04-25,04:00,At gate 03:33,N30,CX 5765
2023-04-25,04:40,At gate 04:45,N28,UO 623
2023-04-25,05:00,At gate 05:29,N9,CX 829
2023-04-25,05:10,At gate 04:54,N7,BA 4134
2023-04-25,05:35,At gate 05:51,S25,CX 865
2023-04-25,05:40,At gate 05:37,R21,TK 9222
2023-04-25,05:50,At gate 05:21,N8,AA 8902
2023-04-25,06:00,At gate 06:03,S2,AA 8931
2023-04-25,06:00,At gate 06:06,W42,UO 629
2023-04-25,06:05,At gate 06:05,S29,AA 8918
2023-04-25,06:15,At gate 06:44,S23,CX 270
2023-04-25,06:45,At gate 07:06,S27,AA 8934
2023-04-25,06:50,At gate 06:26,S31,AA 8885
2023-04-25,06:55,At gate 07:03,N6,LX 9510
2023-04-25,06:55,At gate 07:25,N64,CX 260
2023-04-25,07:15,At gate 07:18,W46,GA 876
2023-04-25,07:25,At gate 07:20,W63,LH 7014
2023-04-25,07:30,At gate 07:42,W69,BA 4146
2023-04-25,07:40,At gate 07:31,N5,CX 216
2023-04-25,07:45,Cancelled,,TK 9226
2023-04-25,07:55,At gate 07:55,S3,CX 252
2023-04-25,08:10,At gate 08:05,N28,5J 272
2023-04-25,08:20,At gate 08:28,R15,HX 782
2023-04-25,08:50,At gate 09:15,N32,HX 1819
2023-04-25,08:55,At gate 08:54,N30,5J 240
2023-04-25,09:10,At gate 08:59,W40,CX 449
2023-04-25,09:15,At gate 09:21,N34,CI 601
2023-04-25,09:45,At gate 11:33,S47,5J 110
2023-04-25,09:45,At gate 09:25,S27,FD 515
2023-04-25,09:55,At gate 09:55,S1,CX 407
2023-04-25,09:55,At gate 09:59,R17,CX 5697
2023-04-25,10:05,At gate 09:58,S41,TR 980
2023-04-25,10:05,At gate 10:08,N24,CI 903
2023-04-25,10:10,Cancelled,,PR 300
2023-04-25,10:10,At gate 10:14,S25,FD 508
2023-04-25,10:15,At gate 10:29,S35,HU 8510
2023-04-25,10:15,At gate 10:25,R19,UO 625
2023-04-25,10:20,At gate 10:00,W46,MU 2901
2023-04-25,10:25,At gate 10:19,S4,CX 738
2023-04-25,10:30,At gate 10:11,W71,CX 912
2023-04-25,10:30,At gate 10:30,W44,FM 3025
2023-04-25,10:55,At gate 10:34,N26,CX 6201
2023-04-25,11:00,At gate 10:48,W50,FM 3001
2023-04-25,11:05,At gate 10:48,S49,CA 6507
2023-04-25,11:10,At gate 11:16,S27,AK 138
2023-04-25,11:15,At gate 11:17,W40,CA 101
2023-04-25,11:20,At gate 11:26,N7,SQ 874
2023-04-25,11:20,At gate 11:34,S43,MF 381
2023-04-25,11:30,At gate 11:04,N9,CA 3855
2023-04-25,11:30,At gate 11:50,N62,CX 983
2023-04-25,11:30,At gate 11:35,R18,CX 5227
2023-04-25,11:30,At gate 11:15,S45,MF 8655
2023-04-25,11:35,At gate 11:26,N28,GS 7963
2023-04-25,11:40,At gate 11:32,R16,UO 131
2023-04-25,11:45,At gate 11:41,N60,WY 5902
2023-04-25,11:50,At gate 11:43,N10,CA 103
2023-04-25,11:50,At gate 12:08,N24,FM 3021
2023-04-25,12:10,At gate 12:15,S29,HX 1823
2023-04-25,12:10,At gate 12:06,S31,PR 318
2023-04-25,12:10,At gate 12:01,S1,AA 8893
2023-04-25,12:15,At gate 12:07,W65,QR 5847
2023-04-25,12:20,At gate 12:18,W44,9C 8715
2023-04-25,12:20,At gate 12:10,N6,CZ 309
2023-04-25,12:25,At gate 12:25,W61,AC 9795
2023-04-25,12:30,At gate 12:54,W67,CX 238
2023-04-25,12:30,At gate 12:57,S23,CX 365
2023-04-25,12:30,At gate 12:40,N30,UA 7907
2023-04-25,12:40,At gate 13:58,W40,SC 4789
2023-04-25,12:55,At gate 12:58,S27,CI 909
2023-04-25,12:55,At gate 12:47,N66,CX 489
2023-04-25,13:00,At gate 12:49,S3,QF 8228
2023-04-25,13:00,At gate 13:06,N36,CX 431
2023-04-25,13:05,At gate 12:39,N26,CA 111
2023-04-25,13:15,At gate 13:00,N8,JL 7041
2023-04-25,13:15,At gate 13:19,S41,UL 2772
2023-04-25,13:20,At gate 12:52,R20,CX 906
2023-04-25,13:30,At gate 13:39,N7,HA 5001
2023-04-25,13:40,At gate 14:11,N6,BA 031
2023-04-25,13:40,At gate 13:46,N10,HB 503
2023-04-25,13:50,At gate 14:06,S35,BR 2897
2023-04-25,13:50,At gate 13:44,N9,QR 5841
2023-04-25,13:55,At gate 13:35,N5,SQ 892
2023-04-25,13:55,At gate 15:09,S2,CX 250
2023-04-25,14:00,At gate 13:48,R21,AC 9794
2023-04-25,14:00,At gate 14:20,S43,MH 9187
2023-04-25,14:05,At gate 14:27,N24,HO 3503
2023-04-25,14:10,At gate 13:55,S33,AA 8890
2023-04-25,14:15,At gate 15:00,S29,CX 363
2023-04-25,14:20,At gate 14:36,N34,AA 8904
2023-04-25,14:20,At gate 13:52,N60,VN 594
2023-04-25,14:25,At gate 13:44,N70,CA 419
2023-04-25,14:25,At gate 14:34,S45,HX 1825
2023-04-25,14:35,At gate 14:31,S47,FD 500
2023-04-25,14:40,At gate 14:19,S4,JL 7043
2023-04-25,14:40,At gate 14:23,W50,CA 6536
2023-04-25,14:45,Cancelled,,HU 8358
2023-04-25,14:50,At gate 14:45,R14,UO 705
2023-04-25,14:55,At gate 13:35,W48,ET 644
2023-04-25,14:55,At gate 15:43,N7,MU 503
2023-04-25,15:00,At gate 15:04,S41,HU 8051
2023-04-25,15:00,At gate 15:21,R17,HU 8515
2023-04-25,15:00,At gate 15:52,S49,LX 9500
2023-04-25,15:00,At gate 14:43,N28,AA 8908
2023-04-25,15:05,At gate 14:56,S11,AA 8909
2023-04-25,15:05,At gate 14:28,N32,JU 8319
2023-04-25,15:10,At gate 14:49,N68,AC 9766
2023-04-25,15:10,At gate 15:01,R16,CX 5173
2023-04-25,15:15,At gate 14:43,S27,AC 9786
2023-04-25,15:20,At gate 15:16,N62,CX 495
2023-04-25,15:25,At gate 15:11,N26,NZ 4212
2023-04-25,15:30,At gate 15:28,R19,UO 601
2023-04-25,15:30,At gate 15:29,R15,UO 619
2023-04-25,15:40,At gate 16:04,S3,CX 256
2023-04-25,15:40,At gate 15:37,R18,UO 111
2023-04-25,15:45,At gate 15:39,N60,AE 5311
2023-04-25,15:50,At gate 15:24,W40,CA 3361
2023-04-25,15:55,At gate 15:31,N10,CA 427
2023-04-25,15:55,At gate 15:36,S25,HX 1201
