date,time,status,stand,no
2023-03-26,00:20,At gate 00:07,N60,UO 781
2023-03-26,00:45,At gate 01:03,N9,MM 067
2023-03-26,00:55,At gate 00:32,N142,HB 682
2023-03-26,01:40,At gate 01:33,N143,TK 9225
2023-03-26,02:00,At gate 02:00,N10,HB 505
2023-03-26,03:20,At gate 03:07,S27,HX 637
2023-03-26,04:25,At gate 04:09,S1,CX 845
2023-03-26,05:00,At gate 04:12,N36,QR 3493
2023-03-26,05:00,At gate 05:05,N26,CX 829
2023-03-26,05:00,At gate 05:14,S35,UA 877
2023-03-26,05:20,At gate 05:14,N9,CX 714
2023-03-26,05:55,At gate 05:30,S25,TK 9222
2023-03-26,06:00,At gate 06:06,N30,CX 640
2023-03-26,06:00,At gate 06:19,N66,AA 8960
2023-03-26,06:00,At gate 06:49,S49,CX 865
2023-03-26,06:10,At gate 06:23,N5,CX 873
2023-03-26,06:15,At gate 06:34,W50,CX 698
2023-03-26,06:30,At gate 06:14,W65,CX 234
2023-03-26,06:40,At gate 06:46,N34,CX 662
2023-03-26,07:00,At gate 06:33,W67,CX 696
2023-03-26,07:05,At gate 06:50,W40,IB 1960
2023-03-26,07:05,Cancelled,,HX 782
2023-03-26,07:10,At gate 09:55,S4,CX 288
2023-03-26,07:15,At gate 07:17,S41,GA 876
2023-03-26,07:20,At gate 07:27,N28,CX 260
2023-03-26,07:20,At gate 08:02,N60,CX 270
2023-03-26,07:20,At gate 07:10,N64,CX 881
2023-03-26,07:40,At gate 07:36,W44,CX 252
2023-03-26,07:40,At gate 07:55,N9,QF 8237
2023-03-26,07:50,At gate 08:05,W69,CX 216
2023-03-26,08:10,At gate 08:28,S43,5J 272
2023-03-26,08:20,Cancelled,,HX 782
2023-03-26,08:50,At gate 10:04,N30,HX 1819
2023-03-26,08:55,At gate 09:06,N32,5J 240
2023-03-26,09:15,At gate 09:31,S23,CI 601
2023-03-26,09:20,At gate 09:09,N36,CX 694
2023-03-26,09:25,At gate 09:21,S3,CX 624
2023-03-26,09:35,At gate 09:41,W46,CX 660
2023-03-26,09:45,At gate 09:52,S31,5J 110
2023-03-26,09:45,At gate 09:36,S25,FD 515
2023-03-26,10:05,At gate 10:00,W42,TR 980
2023-03-26,10:05,At gate 10:24,S11,CI 903
2023-03-26,10:10,At gate 09:57,N8,PR 300
2023-03-26,10:10,At gate 10:09,S27,FD 508
2023-03-26,10:20,At gate 10:21,S29,MU 2901
2023-03-26,10:30,At gate 10:25,W63,CX 912
2023-03-26,10:30,At gate 10:27,N32,FM 3025
2023-03-26,10:50,At gate 10:47,R20,UO 635
2023-03-26,10:55,At gate 10:50,R19,OM 297
2023-03-26,11:00,At gate 10:30,W71,CX 738
2023-03-26,11:00,At gate 11:11,N6,DL 7886
2023-03-26,11:00,At gate 10:56,S23,FM 3001
2023-03-26,11:10,At gate 11:06,S25,AK 138
2023-03-26,11:20,At gate 11:20,N7,SQ 874
