date,time,status,stand,no
2023-04-30,00:20,At gate 00:36,N34,UO 651
2023-04-30,00:25,At gate 00:24,R19,BI 3404
2023-04-30,01:05,At gate 01:10,S29,UO 781
2023-04-30,01:15,At gate 01:13,S103,UO 627
2023-04-30,01:25,At gate 01:28,R14,TK 9225
2023-04-30,03:10,At gate 02:45,S101,TK 9201
2023-04-30,04:00,At gate 03:46,R21,CX 5765
2023-04-30,04:40,At gate 04:49,S111,UO 623
2023-04-30,05:00,At gate 04:52,S1,CX 829
2023-04-30,05:10,At gate 05:12,S2,BA 4134
2023-04-30,05:35,At gate 05:30,N36,CX 865
2023-04-30,05:40,At gate 05:34,W48,TK 9222
2023-04-30,05:50,At gate 05:20,S33,AA 8902
2023-04-30,06:00,At gate 05:42,N28,AA 8931
2023-04-30,06:05,At gate 05:26,S41,AA 8918
2023-04-30,06:10,At gate 06:49,N8,CX 640
2023-04-30,06:15,At gate 06:00,S23,CX 270
2023-04-30,06:25,At gate 06:23,S43,CX 234
2023-04-30,06:45,At gate 06:39,N5,AA 8934
2023-04-30,06:50,At gate 06:08,N62,AA 8885
2023-04-30,06:55,At gate 06:47,S49,LX 9510
2023-04-30,06:55,At gate 06:49,S45,CX 260
2023-04-30,07:15,At gate 07:01,S35,GA 876
2023-04-30,07:25,At gate 07:41,N32,LH 7014
2023-04-30,07:30,At gate 07:53,N64,BA 4146
2023-04-30,07:30,At gate 07:37,S29,QF 8237
2023-04-30,07:40,At gate 07:45,N34,CX 216
2023-04-30,07:45,At gate 07:35,N60,TK 9226
2023-04-30,07:55,At gate 08:29,S25,CX 252
2023-04-30,08:05,At gate 07:58,N30,CX 662
2023-04-30,08:10,At gate 08:09,W44,5J 272
2023-04-30,08:30,At gate 08:14,N66,5J 150
2023-04-30,08:50,At gate 09:16,S27,HX 1819
2023-04-30,08:55,At gate 08:44,W69,5J 240
2023-04-30,09:10,At gate 09:03,W61,AA 8944
2023-04-30,09:15,At gate 09:25,N24,CI 601
2023-04-30,09:45,At gate 09:46,N8,5J 110
2023-04-30,09:45,At gate 09:34,N10,FD 515
2023-04-30,09:50,At gate 09:57,S2,QF 8214
2023-04-30,09:55,At gate 10:00,W40,CX 407
2023-04-30,09:55,At gate 09:30,W71,CX 624
2023-04-30,09:55,At gate 10:13,R18,CX 5697
2023-04-30,10:05,At gate 09:49,N26,TR 980
2023-04-30,10:05,At gate 10:06,N9,CI 903
2023-04-30,10:10,At gate 10:14,S31,PR 300
2023-04-30,10:10,At gate 10:00,S11,FD 508
2023-04-30,10:15,At gate 10:23,R20,HU 8510
2023-04-30,10:15,At gate 10:31,R15,UO 625
2023-04-30,10:20,At gate 09:44,N60,MU 2901
2023-04-30,10:25,At gate 10:16,N64,CX 738
2023-04-30,10:30,At gate 11:10,N30,AF 8405
2023-04-30,10:30,At gate 10:16,W65,CX 912
2023-04-30,10:30,At gate 10:09,W69,FM 3025
2023-04-30,10:55,At gate 10:42,S27,CX 6201
2023-04-30,11:00,At gate 11:02,N24,DL 7886
2023-04-30,11:00,At gate 10:40,N68,FM 3001
2023-04-30,11:05,At gate 11:11,S1,CA 6507
2023-04-30,11:10,At gate 11:16,N10,AK 138
2023-04-30,11:15,At gate 11:23,W67,CA 101
2023-04-30,11:20,At gate 11:19,N5,SQ 874
2023-04-30,11:20,At gate 11:06,N6,MF 381
2023-04-30,11:30,At gate 11:18,S33,CZ 3075
2023-04-30,11:30,At gate 11:14,S43,CA 3855
2023-04-30,11:30,At gate 11:45,S11,CX 983
2023-04-30,11:30,At gate 11:37,R16,CX 5227
2023-04-30,11:30,At gate 10:48,N7,MF 8655
2023-04-30,11:40,At gate 11:31,R14,UO 131
2023-04-30,11:45,At gate 12:02,W42,WY 5902
2023-04-30,11:50,At gate 11:37,N26,CA 103
2023-04-30,11:50,At gate 11:50,W69,FM 3021
2023-04-30,12:10,At gate 12:56,S25,HX 1823
2023-04-30,12:10,At gate 12:44,N6,PR 318
2023-04-30,12:10,At gate 12:36,S49,AA 8893
2023-04-30,12:15,At gate 12:18,N9,QR 5847
2023-04-30,12:20,At gate 12:13,N8,9C 8715
2023-04-30,12:20,At gate 12:11,S23,CZ 309
2023-04-30,12:25,At gate 12:25,R17,UO 551
2023-04-30,12:30,At gate 12:36,N66,CX 238
2023-04-30,12:30,At gate 12:46,S3,CX 365
2023-04-30,12:30,At gate 13:51,S33,UA 7907
2023-04-30,12:55,At gate 13:04,N24,CI 909
2023-04-30,12:55,At gate 12:44,R19,CX 489
2023-04-30,12:55,At gate 12:58,N68,GA 9770
2023-04-30,13:00,At gate 12:53,S35,QF 8228
2023-04-30,13:00,At gate 13:12,N70,CX 431
