date,time,status,stand,no
2023-04-14,00:25,At gate 00:20,R16,BI 3404
2023-04-14,00:30,At gate 00:28,R19,UO 863
2023-04-14,01:05,At gate 01:23,R18,CX 5781
2023-04-14,01:15,At gate 01:24,R21,CX 5627
2023-04-14,01:25,At gate 02:09,S31,TK 9225
2023-04-14,03:10,At gate 03:03,S106,TK 9201
2023-04-14,04:00,At gate 03:43,W40,CX 5765
2023-04-14,04:40,At gate 04:42,N34,CX 5623
2023-04-14,05:10,At gate 04:35,N9,BA 4134
2023-04-14,05:15,At gate 05:45,S4,CX 676
2023-04-14,05:35,At gate 07:34,S47,CX 865
2023-04-14,05:40,At gate 05:34,S23,TK 9222
2023-04-14,05:50,At gate 05:37,N26,AA 8902
2023-04-14,06:05,At gate 05:56,N28,AA 8918
2023-04-14,06:15,At gate 06:17,N6,CX 270
2023-04-14,06:45,At gate 07:04,N64,AA 8934
2023-04-14,06:50,At gate 06:25,S27,AA 8885
2023-04-14,06:55,At gate 07:38,W44,CX 260
2023-04-14,07:15,At gate 07:13,W46,GA 876
2023-04-14,07:25,At gate 07:26,N32,LH 7014
2023-04-14,07:30,At gate 09:30,S49,BA 4146
2023-04-14,07:40,At gate 08:18,S35,CX 216
2023-04-14,07:45,At gate 07:32,W122L,TK 9226
2023-04-14,07:55,At gate 08:51,S43,CX 252
2023-04-14,08:05,At gate 08:10,S33,CX 662
2023-04-14,08:10,At gate 08:19,W65,5J 272
2023-04-14,08:20,At gate 08:28,R15,HX 782
2023-04-14,08:50,At gate 09:29,N30,HX 1819
2023-04-14,08:55,At gate 08:57,N10,5J 240
2023-04-14,09:10,At gate 09:19,R19,CX 449
2023-04-14,09:10,At gate 09:04,S1,AA 8944
2023-04-14,09:45,At gate 09:46,W65,5J 110
2023-04-14,09:45,At gate 09:33,S29,FD 515
2023-04-14,09:50,At gate 10:10,N32,QF 8214
2023-04-14,09:55,At gate 09:51,W48,CX 407
2023-04-14,09:55,At gate 09:25,W50,CX 624
2023-04-14,10:05,At gate 10:05,N24,TR 980
2023-04-14,10:05,At gate 10:07,N60,CI 903
2023-04-14,10:10,At gate 10:36,S33,PR 300
2023-04-14,10:10,At gate 10:26,S27,FD 508
2023-04-14,10:15,At gate 10:32,R16,HU 8510
2023-04-14,10:15,At gate 10:33,N9,CX 5625
2023-04-14,10:20,At gate 10:03,N36,MU 2901
2023-04-14,10:25,At gate 10:23,W67,CX 738
2023-04-14,10:30,At gate 10:43,N28,AF 8405
2023-04-14,10:30,At gate 10:25,N8,CX 912
2023-04-14,10:30,At gate 10:54,S25,FM 3025
2023-04-14,10:55,At gate 10:55,S47,CX 6201
2023-04-14,11:00,At gate 10:48,N6,DL 7886
2023-04-14,11:00,At gate 11:19,N7,FM 3001
2023-04-14,11:05,At gate 11:05,S45,CA 6507
2023-04-14,11:10,At gate 11:07,S29,AK 138
2023-04-14,11:20,At gate 11:10,N5,SQ 874
2023-04-14,11:20,At gate 11:15,N68,MF 381
2023-04-14,11:30,At gate 11:39,W71,CA 3855
2023-04-14,11:30,At gate 11:30,S1,CX 983
2023-04-14,11:30,At gate 12:13,W126,CX 5227
2023-04-14,11:30,At gate 11:43,N60,MF 8655
2023-04-14,11:40,At gate 11:30,R14,CX 5131
2023-04-14,11:45,At gate 11:44,N66,WY 5902
2023-04-14,11:50,At gate 11:38,S27,CA 103
2023-04-14,11:50,At gate 11:30,N10,MU 2067
2023-04-14,11:50,At gate 12:13,S25,FM 3021
2023-04-14,12:10,At gate 12:38,N32,HX 1823
2023-04-14,12:10,At gate 12:28,S29,PR 318
2023-04-14,12:10,At gate 12:00,S23,AA 8893
2023-04-14,12:15,At gate 12:29,S47,QR 5847
2023-04-14,12:20,At gate 12:17,R17,9C 8715
2023-04-14,12:20,At gate 12:25,N34,CZ 309
2023-04-14,12:25,At gate 12:14,W46,AC 9795
2023-04-14,12:30,At gate 13:28,S41,CX 238
2023-04-14,12:30,At gate 12:35,W65,CX 365
2023-04-14,12:30,At gate 12:37,N30,UA 7907
2023-04-14,12:55,At gate 12:50,W69,CX 489
2023-04-14,13:00,At gate 12:49,W71,QF 8228
2023-04-14,13:00,At gate 12:53,W40,CX 431
2023-04-14,13:05,At gate 12:58,N62,CA 111
2023-04-14,13:05,At gate 12:58,N28,QR 3459
2023-04-14,13:05,At gate 13:02,R15,CX 5821
2023-04-14,13:15,At gate 13:30,S31,JL 7041
2023-04-14,13:15,At gate 13:49,S25,CZ 635
2023-04-14,13:15,At gate 13:18,N68,UL 2772
2023-04-14,13:20,At gate 13:04,R14,CX 906
2023-04-14,13:30,At gate 13:58,N6,HA 5001
2023-04-14,13:35,At gate 13:35,N10,BI 635
2023-04-14,13:40,At gate 13:28,N7,BA 031
2023-04-14,13:50,At gate 14:00,R17,BR 2897
2023-04-14,13:50,At gate 13:55,W42,QR 5841
2023-04-14,13:55,At gate 13:46,N5,SQ 892
2023-04-14,13:55,At gate 14:09,S43,CX 250
2023-04-14,14:00,At gate 13:41,N66,AC 9794
2023-04-14,14:00,At gate 13:53,N9,MH 9187
2023-04-14,14:00,At gate 14:36,N26,CA 6523
2023-04-14,14:05,At gate 14:17,N60,HO 3503
2023-04-14,14:10,At gate 13:49,W63,AA 8890
2023-04-14,14:15,At gate 14:25,S3,CX 363
2023-04-14,14:25,At gate 14:01,R21,CA 419
2023-04-14,14:25,At gate 14:38,S23,HX 1825
2023-04-14,14:35,At gate 14:49,N30,FD 500
2023-04-14,14:40,At gate 14:32,W48,JL 7043
2023-04-14,14:40,At gate 14:50,S29,CA 6536
2023-04-14,14:45,At gate 15:44,R18,HU 8358
2023-04-14,14:50,At gate 14:56,R20,CX 5705
2023-04-14,14:55,At gate 14:57,N68,MU 503
2023-04-14,15:00,At gate 15:09,N145,HU 8051
2023-04-14,15:00,At gate 14:44,N32,LX 9500
2023-04-14,15:00,At gate 15:22,S4,AA 8908
2023-04-14,15:05,At gate 14:52,S2,AA 8909
2023-04-14,15:05,At gate 15:31,S45,JU 8319
2023-04-14,15:10,At gate 15:10,R19,CX 608
2023-04-14,15:10,At gate 14:54,R16,CX 5173
2023-04-14,15:15,At gate 14:40,N34,AC 9786
2023-04-14,15:15,At gate 15:17,S101,HB 682
2023-04-14,15:20,At gate 15:05,N36,CX 495
2023-04-14,15:25,At gate 15:14,S27,NZ 4213
2023-04-14,15:30,At gate 15:30,S25,CX 5601
2023-04-14,15:30,At gate 15:28,N62,CX 5619
2023-04-14,15:40,At gate 16:25,N64,CX 256
2023-04-14,15:40,At gate 15:20,W123R,UO 111
2023-04-14,15:45,At gate 15:35,N28,AE 5311
2023-04-14,15:50,At gate 15:48,N60,CA 3361
2023-04-14,15:55,At gate 15:34,N6,CA 105
2023-04-14,15:55,At gate 15:46,N10,CA 427
2023-04-14,15:55,At gate 15:40,W67,HX 1201
2023-04-14,15:55,At gate 15:54,W122R,CX 5761
2023-04-14,15:55,At gate 16:22,S102,GJ 8053
2023-04-14,16:00,At gate 16:34,W50,CX 349
2023-04-14,16:00,At gate 15:58,R21,CX 5851
2023-04-14,16:00,At gate 16:06,S11,FM 3023
