date,time,status,stand,no
2023-04-10,00:25,At gate 00:19,S45,BI 3404
2023-04-10,00:30,At gate 00:40,R20,UO 863
2023-04-10,00:55,At gate 00:51,N24,CI 613
2023-04-10,01:05,At gate 01:10,N28,CX 5781
2023-04-10,01:15,At gate 01:00,N143,CX 5627
2023-04-10,01:25,At gate 01:23,S25,TK 9225
2023-04-10,03:10,At gate 02:55,R17,TK 9201
2023-04-10,04:40,At gate 05:03,N26,CX 5623
2023-04-10,05:00,At gate 04:54,S2,CX 811
2023-04-10,05:10,At gate 04:40,S1,LX 9502
2023-04-10,05:15,At gate 04:59,N6,CX 676
2023-04-10,05:40,At gate 05:30,S23,TK 9222
2023-04-10,05:40,At gate 05:21,N24,MH 9211
2023-04-10,05:45,At gate 06:18,W44,AA 8936
2023-04-10,05:50,At gate 05:39,S27,AA 8902
2023-04-10,06:05,At gate 05:42,W65,AA 8918
2023-04-10,06:15,At gate 05:50,N64,CX 270
2023-04-10,06:25,At gate 05:29,N9,CX 234
2023-04-10,06:50,At gate 07:44,W46,AA 8943
2023-04-10,06:55,At gate 07:02,S35,LX 9510
2023-04-10,06:55,At gate 06:42,W63,CX 260
2023-04-10,06:55,At gate 06:38,S3,CX 372
2023-04-10,06:55,At gate 06:20,W61,HX 1314
2023-04-10,07:15,At gate 07:23,N66,GA 876
2023-04-10,07:25,At gate 06:56,N62,LH 7014
2023-04-10,07:45,At gate 07:44,R19,TK 9226
2023-04-10,07:55,At gate 07:16,N34,CX 252
2023-04-10,08:10,At gate 08:16,W48,5J 272
2023-04-10,08:20,At gate 08:35,R20,HX 782
2023-04-10,08:50,At gate 09:45,N26,HX 1819
2023-04-10,08:55,At gate 09:12,W50,5J 240
2023-04-10,09:10,At gate 08:57,S49,AA 8944
2023-04-10,09:15,At gate 09:17,S29,CI 601
2023-04-10,09:25,At gate 09:26,R21,CX 447
2023-04-10,09:45,At gate 10:27,N32,5J 110
2023-04-10,09:45,At gate 09:31,N10,FD 515
2023-04-10,09:55,At gate 09:54,S33,CX 407
2023-04-10,10:05,At gate 09:51,N7,TR 980
2023-04-10,10:05,At gate 10:41,N30,HX 1821
2023-04-10,10:05,At gate 10:31,S27,CI 903
2023-04-10,10:10,At gate 10:50,S23,PR 300
2023-04-10,10:10,At gate 10:00,S11,FD 508
2023-04-10,10:15,At gate 10:36,R17,HU 8510
2023-04-10,10:15,At gate 10:27,W40,CX 5625
2023-04-10,10:20,At gate 09:59,N70,MU 2901
2023-04-10,10:30,At gate 10:18,W61,CX 912
2023-04-10,10:30,At gate 10:19,N68,FM 3025
2023-04-10,11:00,At gate 10:52,N28,DL 7886
2023-04-10,11:00,At gate 10:51,W71,FM 3001
2023-04-10,11:05,At gate 10:59,W67,CA 6507
2023-04-10,11:10,At gate 11:01,N10,AK 138
2023-04-10,11:20,At gate 11:08,N5,SQ 874
2023-04-10,11:20,At gate 11:22,N60,MF 381
2023-04-10,11:30,At gate 11:11,S29,CA 3855
2023-04-10,11:30,At gate 11:52,N8,CX 983
2023-04-10,11:30,At gate 11:42,S109,CX 5227
2023-04-10,11:30,At gate 11:08,N62,MF 8655
2023-04-10,11:40,At gate 11:45,R18,CX 5131
2023-04-10,11:45,At gate 11:28,W42,TG 600
