date,time,status,stand,no
2023-04-07,00:25,At gate 00:30,N30,BI 3404
2023-04-07,00:30,At gate 01:13,R20,UO 863
2023-04-07,01:05,At gate 01:01,N7,CX 5781
2023-04-07,01:15,At gate 01:02,R13,CX 5627
2023-04-07,01:25,At gate 01:37,R16,TK 9225
2023-04-07,01:30,At gate 01:58,S27,CI 613
2023-04-07,03:10,At gate 03:02,R17,TK 9201
2023-04-07,04:00,At gate 03:37,W122L,CX 5765
2023-04-07,04:40,At gate 05:05,S35,CX 5623
2023-04-07,05:10,At gate 04:53,N26,BA 4134
2023-04-07,05:15,At gate 05:21,S1,CX 676
2023-04-07,05:35,At gate 06:06,N28,CX 865
2023-04-07,05:40,At gate 05:28,W42,TK 9222
2023-04-07,05:50,At gate 05:51,N60,AA 8902
2023-04-07,06:05,At gate 06:03,S23,AA 8918
2023-04-07,06:15,At gate 06:08,N64,CX 270
2023-04-07,06:45,At gate 07:22,S41,AA 8934
2023-04-07,06:50,At gate 06:25,S27,AA 8885
2023-04-07,06:55,At gate 07:06,N26,LX 9510
2023-04-07,06:55,At gate 07:17,N36,CX 260
2023-04-07,07:15,At gate 06:53,W67,GA 876
2023-04-07,07:25,At gate 07:08,W65,LH 7014
2023-04-07,07:30,At gate 07:45,W69,BA 4146
2023-04-07,07:40,At gate 07:49,S35,CX 216
2023-04-07,07:45,At gate 07:41,N10,TK 9226
2023-04-07,07:55,At gate 08:21,S43,CX 252
2023-04-07,08:05,At gate 08:10,S11,CX 662
2023-04-07,08:10,At gate 09:01,N8,5J 272
2023-04-07,08:20,At gate 08:32,R15,HX 782
2023-04-07,08:50,At gate 09:26,N7,HX 1819
2023-04-07,08:55,At gate 08:55,W40,5J 240
2023-04-07,09:10,At gate 09:04,W48,CX 449
2023-04-07,09:10,At gate 09:04,S2,AA 8944
2023-04-07,09:15,At gate 09:21,S23,CI 601
2023-04-07,09:45,At gate 10:04,N60,5J 110
2023-04-07,09:45,At gate 09:34,N10,FD 515
2023-04-07,09:50,At gate 09:51,S25,QF 8214
2023-04-07,09:55,At gate 09:58,W63,CX 407
2023-04-07,09:55,At gate 09:33,S4,CX 624
2023-04-07,10:05,At gate 10:10,S31,TR 980
2023-04-07,10:05,At gate 10:08,N32,HX 1821
2023-04-07,10:10,At gate 09:43,N62,PR 300
2023-04-07,10:10,At gate 10:31,S11,FD 508
2023-04-07,10:15,At gate 10:13,R16,HU 8510
2023-04-07,10:15,At gate 10:15,R20,CX 5625
2023-04-07,10:15,At gate 10:55,N68,MF 8711
2023-04-07,10:20,At gate 09:52,N34,MU 2901
2023-04-07,10:25,At gate 09:59,W67,CX 738
2023-04-07,10:30,At gate 10:48,N7,AF 8405
2023-04-07,10:30,At gate 10:30,S35,CX 912
2023-04-07,10:30,At gate 10:15,W44,FM 3025
2023-04-07,10:35,At gate 10:47,W40,MF 8683
2023-04-07,10:55,At gate 10:57,S47,CX 6201
2023-04-07,11:00,At gate 11:08,S27,DL 7886
2023-04-07,11:00,At gate 10:31,N8,FM 3001
2023-04-07,11:05,At gate 11:18,S23,CA 6507
2023-04-07,11:10,At gate 11:16,N10,AK 138
2023-04-07,11:20,At gate 11:26,N5,SQ 874
2023-04-07,11:20,At gate 11:16,N30,MF 381
2023-04-07,11:30,At gate 11:39,S41,CA 3855
2023-04-07,11:30,At gate 11:47,S1,CX 983
2023-04-07,11:30,At gate 11:40,D304R,CX 5227
2023-04-07,11:30,At gate 11:00,S33,MF 8655
2023-04-07,11:40,At gate 11:40,R18,CX 5131
2023-04-07,11:45,At gate 11:53,N60,TG 600
2023-04-07,11:50,At gate 13:16,W42,CA 103
2023-04-07,11:50,At gate 12:42,W44,MU 2067
2023-04-07,11:50,At gate 11:38,N6,FM 3021
2023-04-07,12:10,At gate 12:29,N34,HX 1823
2023-04-07,12:10,At gate 11:55,N62,PR 318
2023-04-07,12:10,At gate 11:53,S31,AA 8893
2023-04-07,12:15,At gate 12:17,S2,QR 5847
2023-04-07,12:20,At gate 12:04,S45,9C 8715
2023-04-07,12:20,At gate 12:35,N36,CZ 309
2023-04-07,12:25,At gate 12:13,W71,AC 9795
2023-04-07,12:30,At gate 19:43,N141,CX 365
2023-04-07,12:30,At gate 12:49,N24,UA 7907
2023-04-07,12:55,At gate 12:41,W50,CX 489
2023-04-07,13:00,At gate 13:31,S4,QF 8228
2023-04-07,13:00,At gate 13:01,N32,CX 431
2023-04-07,13:05,At gate 12:55,S27,CA 111
2023-04-07,13:05,At gate 13:09,S33,QR 3459
2023-04-07,13:05,At gate 13:29,R13,CX 5821
2023-04-07,13:15,At gate 13:19,S29,JL 7041
2023-04-07,13:15,At gate 13:04,S47,CZ 635
2023-04-07,13:15,At gate 13:17,N10,UL 2772
2023-04-07,13:20,At gate 13:00,R21,CX 906
2023-04-07,13:30,At gate 13:50,N6,HA 5001
2023-04-07,13:35,At gate 13:30,N9,HX 1635
2023-04-07,13:40,At gate 16:15,N6,BA 031
2023-04-07,13:50,At gate 13:58,R18,BR 2897
2023-04-07,13:50,At gate 13:58,N62,QR 5841
2023-04-07,13:55,At gate 13:49,N5,SQ 892
2023-04-07,13:55,At gate 15:54,N30,CX 250
2023-04-07,14:00,At gate 13:46,R19,AC 9794
2023-04-07,14:00,At gate 13:21,N64,MH 9187
2023-04-07,14:00,At gate 14:35,W61,CA 6523
2023-04-07,14:05,At gate 14:19,N60,HO 3503
2023-04-07,14:10,At gate 13:43,S49,AA 8890
2023-04-07,14:15,At gate 15:19,S3,CX 363
2023-04-07,14:25,At gate 13:55,S35,CA 419
2023-04-07,14:25,At gate 14:45,N34,HX 1825
2023-04-07,14:35,At gate 14:32,S25,FD 500
2023-04-07,14:40,At gate 15:16,S11,HX 1201
2023-04-07,14:40,At gate 15:00,N66,JL 7043
2023-04-07,14:40,At gate 14:25,N8,CA 6536
2023-04-07,14:45,At gate 15:49,R16,HU 8358
2023-04-07,14:50,At gate 14:59,D302R,CX 5705
2023-04-07,14:55,At gate 15:07,W50,LX 9512
2023-04-07,15:00,At gate 15:16,S103,HU 8051
2023-04-07,15:00,At gate 15:04,S43,AA 8908
2023-04-07,15:05,At gate 15:18,W67,AA 8909
2023-04-07,15:05,At gate 14:57,N36,JU 8319
2023-04-07,15:10,At gate 15:09,R15,CX 608
2023-04-07,15:10,At gate 14:55,W42,CX 5173
2023-04-07,15:15,At gate 14:52,S41,AC 9786
2023-04-07,15:15,At gate 15:18,R20,HB 682
2023-04-07,15:20,At gate 15:31,S1,CX 495
2023-04-07,15:25,At gate 15:16,S27,LH 796
2023-04-07,15:30,At gate 16:04,S33,CX 5601
2023-04-07,15:30,At gate 15:35,R13,CX 5619
2023-04-07,15:40,At gate 15:24,S109,UO 111
2023-04-07,15:45,At gate 15:32,W44,AE 5311
2023-04-07,15:50,At gate 15:26,N10,CA 3361
2023-04-07,15:55,At gate 15:58,N7,CA 105
2023-04-07,15:55,At gate 15:45,S45,CA 427
2023-04-07,15:55,At gate 15:57,S105,CX 5761
2023-04-07,15:55,At gate 15:35,N24,GJ 8053
2023-04-07,16:00,At gate 16:24,W63,CX 349
2023-04-07,16:00,At gate 16:13,R19,CX 5851
2023-04-07,16:00,At gate 15:57,N60,FM 3023
2023-04-07,16:05,At gate 15:39,N68,MF 9039
2023-04-07,16:05,At gate 16:43,W42,AC 007
2023-04-07,16:15,At gate 15:50,S47,TK 8722
2023-04-07,16:15,At gate 17:15,N28,CX 367
2023-04-07,16:15,At gate 16:02,S35,MF 8713
2023-04-07,16:25,At gate 16:16,S23,CA 109
2023-04-07,16:25,At gate 16:28,W126,CX 5133
2023-04-07,16:30,At gate 16:34,N8,CI 915
2023-04-07,16:30,At gate 16:26,S2,QF 8232
2023-04-07,16:30,At gate 16:26,S104,AA 8950
2023-04-07,16:30,At gate 16:32,W40,HO 1305
2023-04-07,16:35,At gate 16:24,N34,MU 2093
2023-04-07,16:35,At gate 17:39,N7,BA 027
2023-04-07,16:45,At gate 16:43,W69,ET 608
2023-04-07,16:45,At gate 17:03,S3,QR 5837
2023-04-07,16:45,At gate 16:55,S25,LX 138
2023-04-07,16:50,At gate 16:57,S41,MU 2089
2023-04-07,16:50,At gate 16:54,S29,9C 8921
2023-04-07,16:55,At gate 16:32,W65,CA 6521
2023-04-07,17:00,At gate 16:37,N70,PR 306
2023-04-07,17:00,At gate 17:19,N9,CX 634
2023-04-07,17:15,At gate 17:14,N26,AA 8897
2023-04-07,17:15,At gate 16:48,N10,Z2 1264
