date,time,status,stand,no
2023-05-29,14:00,At gate 14:41,R14,CX 385
2023-05-29,14:00,At gate 14:19,S35,CA 6523
2023-05-29,14:05,At gate 14:04,W42,HO 3503
2023-05-29,14:10,At gate 14:20,W46,BR 2897
2023-05-29,14:10,At gate 14:09,N34,FJ 5459
2023-05-29,14:15,At gate 13:55,S33,CX 363
2023-05-29,14:20,At gate 14:19,S49,BA 4570
2023-05-29,14:20,At gate 14:00,N62,VN 594
2023-05-29,14:25,At gate 14:09,N32,CA 419
2023-05-29,14:25,At gate 14:33,N30,HX 1825
2023-05-29,14:35,At gate 14:54,N10,FD 500
2023-05-29,14:40,At gate 14:00,W67,JL 7043
2023-05-29,14:45,At gate 14:26,R17,HU 8358
2023-05-29,14:50,At gate 14:42,N60,JL 5362
2023-05-29,14:55,At gate 14:18,W44,MU 503
2023-05-29,15:00,At gate 15:04,W48,HU 8051
2023-05-29,15:00,At gate 16:08,N28,AA 8908
2023-05-29,15:05,At gate 15:27,N70,AA 8909
2023-05-29,15:05,At gate 15:26,N64,JU 8319
2023-05-29,15:10,At gate 15:29,R15,CX 608
2023-05-29,15:10,At gate 14:52,W126,CX 5173
2023-05-29,15:15,At gate 14:59,S11,AC 9786
2023-05-29,15:20,At gate 15:39,S1,CX 495
2023-05-29,15:25,At gate 16:11,N26,NZ 4212
2023-05-29,15:30,At gate 15:19,S101,UO 601
2023-05-29,15:30,At gate 15:19,S102,UO 619
2023-05-29,15:40,At gate 15:26,R18,UO 111
2023-05-29,15:45,At gate 15:33,S27,AE 5311
2023-05-29,15:45,At gate 16:03,S25,CX 256
2023-05-29,15:50,At gate 15:06,W40,CA 3361
2023-05-29,15:55,At gate 15:44,N68,CA 427
2023-05-29,15:55,At gate 15:45,S103,HX 1201
2023-05-29,15:55,At gate 16:20,W121L,UO 761
2023-05-29,15:55,At gate 15:44,S105,GJ 8053
2023-05-29,16:00,At gate 16:22,W67,CX 349
2023-05-29,16:00,At gate 16:24,N145,UO 851
2023-05-29,16:00,At gate 16:02,S45,FM 3023
2023-05-29,16:05,At gate 16:10,N62,MF 9039
2023-05-29,16:05,At gate 16:34,W46,TG 5867
2023-05-29,16:15,At gate 16:32,W44,TK 8721
2023-05-29,16:15,At gate 16:16,W63,CX 367
2023-05-29,16:15,At gate 15:52,W42,MF 8713
2023-05-29,16:25,At gate 16:36,W50,CA 109
2023-05-29,16:25,At gate 16:21,W122L,UO 133
2023-05-29,16:30,At gate 16:20,N30,CI 915
2023-05-29,16:30,At gate 16:53,S3,AA 8950
2023-05-29,16:30,At gate 16:03,W123R,HO 1305
2023-05-29,16:35,At gate 16:13,S106,MU 5015
2023-05-29,16:35,At gate 19:56,N34,BA 027
2023-05-29,16:40,At gate 16:53,S109,HB 521
2023-05-29,16:45,At gate 16:54,W48,ET 608
2023-05-29,16:45,At gate 17:23,W71,QR 5837
2023-05-29,16:45,At gate 17:40,N24,CX 6630
2023-05-29,16:50,At gate 17:01,N7,9C 8921
2023-05-29,16:55,At gate 17:06,R19,OZ 9295
2023-05-29,16:55,At gate 17:06,S11,CA 6521
2023-05-29,17:00,At gate 16:43,N10,PR 306
2023-05-29,17:10,At gate 16:56,N9,MU 2089
2023-05-29,17:15,At gate 17:21,S23,AA 8897
2023-05-29,17:15,At gate 17:08,N8,Z2 1264
2023-05-29,17:20,At gate 17:56,S35,MH 9196
2023-05-29,17:20,At gate 16:55,W122R,UO 113
2023-05-29,17:35,At gate 18:00,S4,CA 6511
2023-05-29,17:40,At gate 17:31,W40,FM 809
2023-05-29,17:40,At gate 18:51,W44,WE 5638
2023-05-29,17:40,At gate 17:32,S47,3U 3959
2023-05-29,17:45,At gate 17:45,S27,AY 099
2023-05-29,17:45,At gate 17:58,S29,CX 254
2023-05-29,17:45,At gate 17:26,R13,HX 659
2023-05-29,17:50,At gate 18:14,N5,LY 8792
2023-05-29,17:50,At gate 17:47,N32,MF 8651
2023-05-29,17:55,At gate 18:02,S45,NZ 4850
2023-05-29,18:00,At gate 17:35,W42,HU 8083
2023-05-29,18:05,At gate 18:01,S33,QF 8224
2023-05-29,18:05,At gate 18:05,N60,EK 384
2023-05-29,18:10,At gate 18:15,N68,5J 112
2023-05-29,18:25,At gate 18:54,N30,HX 1831
2023-05-29,18:35,At gate 18:39,R17,HX 641
2023-05-29,18:50,At gate 19:44,W40,VJ 876
2023-05-29,18:55,At gate 18:46,N9,CI 919
2023-05-29,18:55,At gate 18:10,N7,QR 5803
2023-05-29,18:55,At gate 18:31,W69,CX 831
2023-05-29,18:55,At gate 18:34,N62,CX 879
2023-05-29,18:55,At gate 18:49,N8,AA 8938
2023-05-29,19:00,At gate 18:45,W123R,UO 621
2023-05-29,19:00,At gate 19:09,N141,CX 5631
2023-05-29,19:05,At gate 18:43,N28,FM 3013
2023-05-29,19:05,At gate 19:24,N32,FD 524
2023-05-29,19:10,At gate 20:00,S31,AK 239
2023-05-29,19:10,At gate 18:58,N144,UO 183
2023-05-29,19:15,At gate 19:07,S1,JL 7057
2023-05-29,19:15,At gate 19:41,W63,CX 825
2023-05-29,19:20,At gate 19:26,R18,HX 776
2023-05-29,19:20,At gate 19:45,N6,CX 819
2023-05-29,19:25,At gate 19:17,R19,CX 957
2023-05-29,19:45,At gate 19:11,N143,UO 115
2023-05-29,19:50,At gate 19:40,S106,HB 531
2023-05-29,20:00,At gate 19:49,N70,AI 7161
2023-05-29,20:00,At gate 19:55,S3,QR 5843
2023-05-29,20:00,At gate 19:36,N142,UO 691
2023-05-29,20:10,At gate 20:29,S49,CX 918
2023-05-29,20:10,At gate 19:51,D306L,UO 899
2023-05-29,20:25,At gate 20:38,S41,BA 4574
2023-05-29,20:30,At gate 20:23,R16,HU 8210
2023-05-29,20:30,At gate 20:20,W67,CX 369
2023-05-29,20:35,At gate 20:21,S47,CA 6501
2023-05-29,20:35,At gate 20:26,D306R,UO 639
2023-05-29,20:40,At gate 21:09,N9,AK 130
2023-05-29,20:45,At gate 20:35,W65,CX 473
2023-05-29,20:50,At gate 20:54,W40,CX 459
2023-05-29,20:50,At gate 21:02,N28,5J 114
2023-05-29,20:55,At gate 20:28,S102,TK 8875
2023-05-29,20:55,At gate 20:31,W42,QR 5815
2023-05-29,21:00,At gate 20:41,R14,UO 871
2023-05-29,21:05,At gate 20:57,S105,CA 117
2023-05-29,21:05,At gate 21:36,W46,AA 8914
2023-05-29,21:20,At gate 20:37,S43,AA 8883
2023-05-29,21:30,At gate 21:29,N64,LA 5647
2023-05-29,21:30,At gate 21:29,N5,JL 7045
2023-05-29,21:30,At gate 22:44,N6,PG 4557
2023-05-29,21:30,At gate 21:21,N30,5J 120
2023-05-29,21:35,At gate 21:23,N32,PR 310
2023-05-29,21:35,At gate 21:47,S27,JU 8316
2023-05-29,21:45,At gate 21:49,N66,CI 921
2023-05-29,21:45,At gate 21:44,W50,LA 5645
2023-05-29,21:45,At gate 21:11,N8,JL 7067
2023-05-29,21:50,At gate 21:40,S103,HU 8362
2023-05-29,21:55,At gate 21:36,N68,CX 381
2023-05-29,21:55,At gate 22:17,S101,OM 5629
2023-05-29,22:00,At gate 22:01,N9,VN 3566
2023-05-29,22:00,At gate 22:31,N60,TP 6360
2023-05-29,22:00,At gate 21:43,S31,HA 5381
2023-05-29,22:10,At gate 21:59,S104,AA 8907
2023-05-29,22:15,At gate 22:49,S108,HB 684
2023-05-29,22:25,At gate 23:04,W44,QR 3457
2023-05-29,22:30,At gate 22:35,N30,HX 1565
2023-05-29,22:30,At gate 22:27,N28,EY 8503
2023-05-29,22:35,At gate 22:27,S29,CX 902
2023-05-29,22:55,At gate 23:49,W69,QR 3469
2023-05-29,22:55,At gate 22:38,R13,CX 5695
2023-05-29,23:00,At gate 22:54,N8,AA 8912
2023-05-29,23:05,At gate 23:08,N32,CX 479
2023-05-29,23:10,At gate 23:20,N10,CX 5755
2023-05-29,23:15,At gate 23:10,R19,BR 2891
2023-05-29,23:15,At gate 23:02,N70,UO 647
2023-05-29,23:30,At gate 00:24 (30/05/2023),S31,CX 989
2023-05-29,23:30,At gate 00:15 (30/05/2023),R14,UO 703
2023-05-29,23:35,At gate 23:05,D304L,UO 117
2023-05-29,23:50,At gate 23:41,N24,SQ 898
2023-05-29,23:50,At gate 00:08 (30/05/2023),W48,HU 8191
2023-05-29,23:50,At gate 23:27,N36,UO 689
2023-05-29,23:55,At gate 23:30,N66,CI 617
2023-05-29,23:55,At gate 00:15 (30/05/2023),S4,MM 067
