date,time,status,stand,no
2023-03-02,00:10,At gate 00:21,S1,CX 989
2023-03-02,00:20,At gate 00:05,R13,CX 5781
2023-03-02,00:45,At gate 00:54,N8,MM 067
2023-03-02,01:15,Cancelled,,HX 527
2023-03-02,01:40,At gate 01:35,N36,HX 766
2023-03-02,03:20,At gate 03:31,N7,AI 7175
2023-03-02,05:00,At gate 04:16,N6,CX 829
2023-03-02,05:05,At gate 04:56,N64,MH 9185
2023-03-02,05:20,At gate 05:12,N5,AA 8902
2023-03-02,05:45,At gate 10:27,S23,TG 5867
2023-03-02,05:55,At gate 05:28,W71,TK 9222
2023-03-02,06:00,At gate 05:41,S47,QR 3478
2023-03-02,06:00,At gate 07:50,N30,CX 865
2023-03-02,06:10,At gate 07:47,S41,MH 9183
2023-03-02,07:05,At gate 07:24,S2,LH 7014
2023-03-02,07:05,At gate 06:59,W50,HX 782
2023-03-02,07:15,At gate 07:39,S43,HX 1946
2023-03-02,07:20,At gate 07:48,N60,CX 270
2023-03-02,07:20,At gate 07:58,S45,CX 881
2023-03-02,07:40,At gate 08:21,N32,CX 252
2023-03-02,08:10,At gate 08:08,N68,5J 272
2023-03-02,09:20,At gate 08:55,W63,JL 7908
2023-03-02,09:45,At gate 10:01,S29,5J 110
2023-03-02,09:55,At gate 10:19,N28,CI 903
2023-03-02,10:05,At gate 10:03,N34,SQ 8632
2023-03-02,10:05,At gate 10:32,N26,HX 1821
2023-03-02,10:15,At gate 09:57,S35,PR 300
2023-03-02,10:25,At gate 10:23,S3,CX 912
2023-03-02,10:50,At gate 10:49,R13,UO 625
2023-03-02,10:55,At gate 11:22,S25,Z2 1264
2023-03-02,11:00,At gate 10:54,N8,CA 101
2023-03-02,11:20,At gate 11:23,W46,MF 8655
2023-03-02,11:25,At gate 12:11,W67,CX 983
2023-03-02,11:45,At gate 11:41,S43,TG 600
2023-03-02,11:55,At gate 12:00,S11,AK 138
2023-03-02,11:55,At gate 11:28,N10,9C 8715
2023-03-02,12:05,At gate 12:14,W44,MF 381
2023-03-02,12:10,At gate 12:11,N5,HX 1823
2023-03-02,12:10,At gate 12:44,W42,MF 8695
2023-03-02,12:15,At gate 11:58,N32,MU 2569
2023-03-02,12:15,At gate 12:24,N6,MH 9188
2023-03-02,12:20,At gate 11:48,N30,CZ 3075
2023-03-02,12:20,At gate 12:25,W50,MU 503
2023-03-02,12:25,At gate 12:18,N26,SQ 882
2023-03-02,12:30,At gate 12:14,W40,CZ 309
2023-03-02,12:50,At gate 12:56,S23,CI 909
2023-03-02,12:50,At gate 12:42,N36,CX 489
2023-03-02,12:55,At gate 12:53,S29,CX 431
2023-03-02,13:00,At gate 13:02,S3,JL 7051
2023-03-02,13:05,At gate 13:04,N9,CX 6111
2023-03-02,13:05,Cancelled,,ID 7607
