date,time,status,stand,no
2023-04-26,00:20,At gate 00:21,N62,UO 651
2023-04-26,00:25,At gate 00:38,S102,BI 3404
2023-04-26,01:05,At gate 01:24,W48,UO 781
2023-04-26,01:15,At gate 01:10,R21,UO 627
2023-04-26,01:25,At gate 01:31,R17,TK 9225
2023-04-26,03:10,At gate 02:53,S25,TK 9201
2023-04-26,04:00,At gate 03:30,W42,CX 5765
2023-04-26,04:40,At gate 04:41,N28,UO 623
2023-04-26,05:00,At gate 04:26,N26,CX 829
2023-04-26,05:10,At gate 04:46,S23,LX 9502
2023-04-26,05:15,At gate 05:15,S49,CX 676
2023-04-26,05:40,At gate 05:27,W40,TK 9222
2023-04-26,05:40,At gate 05:25,S41,MH 9211
2023-04-26,05:50,At gate 05:24,N24,AA 8902
2023-04-26,06:00,At gate 05:40,S3,AA 8931
2023-04-26,06:05,At gate 05:41,S4,AA 8918
2023-04-26,06:45,At gate 16:48,S2,AA 8934
2023-04-26,06:55,At gate 06:43,W67,LX 9510
2023-04-26,06:55,At gate 06:49,S45,CX 260
2023-04-26,06:55,At gate 07:02,S2,CX 382
2023-04-26,07:00,At gate 06:35,S43,AA 8888
2023-04-26,07:25,At gate 07:37,W65,LH 7014
2023-04-26,07:30,At gate 07:44,N8,BA 4146
2023-04-26,07:30,At gate 07:51,N26,QF 8237
2023-04-26,07:45,At gate 07:25,R20,TK 9226
2023-04-26,07:55,At gate 08:06,N7,CX 252
2023-04-26,07:55,At gate 07:15,N28,E9 635
2023-04-26,08:10,At gate 09:49,W69,5J 272
2023-04-26,08:50,At gate 09:24,N32,HX 1819
2023-04-26,08:55,At gate 08:46,N34,5J 240
2023-04-26,09:10,At gate 09:03,R15,CX 449
2023-04-26,09:10,At gate 09:01,N66,AA 8944
2023-04-26,09:15,At gate 09:42,S33,CI 601
2023-04-26,09:45,At gate 11:01,N8,5J 110
2023-04-26,09:45,At gate 09:22,N10,FD 515
2023-04-26,09:50,At gate 09:12,S41,QF 8214
2023-04-26,09:55,At gate 09:54,N64,CX 407
2023-04-26,09:55,At gate 09:14,W71,CX 624
2023-04-26,10:05,At gate 09:54,W44,TR 980
2023-04-26,10:05,At gate 10:09,S35,CI 903
2023-04-26,10:10,At gate 09:59,S11,FD 508
2023-04-26,10:15,At gate 10:23,R17,HU 8510
2023-04-26,10:15,At gate 10:19,R14,UO 625
2023-04-26,10:20,At gate 10:02,N30,MU 2901
2023-04-26,10:25,At gate 10:14,S49,CX 738
2023-04-26,10:30,At gate 11:14,N6,AF 8405
2023-04-26,10:30,At gate 10:34,N70,CX 912
2023-04-26,10:30,At gate 11:16,N32,FM 3025
2023-04-26,11:00,At gate 10:55,N7,DL 7886
2023-04-26,11:00,At gate 10:44,S23,FM 3001
2023-04-26,11:05,At gate 10:55,N9,CA 6507
2023-04-26,11:10,At gate 11:14,N28,AK 138
2023-04-26,11:15,At gate 11:03,N10,CA 101
2023-04-26,11:20,At gate 11:19,N5,SQ 874
2023-04-26,11:20,At gate 11:18,S33,MF 381
2023-04-26,11:30,At gate 11:25,N60,CA 3855
2023-04-26,11:30,At gate 11:41,W61,CX 983
2023-04-26,11:30,At gate 11:31,R20,CX 5227
2023-04-26,11:30,At gate 11:29,S35,MF 8655
2023-04-26,11:40,At gate 11:38,R16,UO 131
2023-04-26,11:45,At gate 12:07,W42,WY 5902
2023-04-26,11:50,At gate 11:44,S31,CA 103
2023-04-26,11:50,At gate 11:53,S11,FM 3021
2023-04-26,12:10,At gate 13:17,N30,HX 1823
2023-04-26,12:10,At gate 12:23,N36,PR 318
2023-04-26,12:10,At gate 11:52,W44,AA 8893
2023-04-26,12:15,At gate 12:29,N62,QR 5847
2023-04-26,12:15,At gate 11:44,N68,HU 7953
2023-04-26,12:20,At gate 12:14,S25,9C 8715
2023-04-26,12:20,At gate 12:53,S35,CZ 309
2023-04-26,12:25,At gate 12:12,W40,AC 9795
2023-04-26,12:30,At gate 12:37,S23,CX 365
2023-04-26,12:30,At gate 12:45,N34,UA 7907
2023-04-26,12:55,At gate 13:08,S29,CI 909
2023-04-26,12:55,At gate 12:54,N7,CX 489
2023-04-26,12:55,At gate 13:02,N28,GA 9770
2023-04-26,13:00,At gate 13:02,S2,QF 8228
