date,time,status,stand,no
2023-05-19,00:20,At gate 00:06,N68,UO 651
2023-05-19,01:05,At gate 01:32,S105,UO 781
2023-05-19,01:15,At gate 01:01,D303,UO 627
2023-05-19,01:25,At gate 01:58,R17,TK 9225
2023-05-19,02:00,At gate 01:54,R16,BI 3404
2023-05-19,03:10,At gate 02:47,R14,TK 9201
2023-05-19,04:40,At gate 04:39,S104,UO 623
2023-05-19,05:00,At gate 04:51,S2,CX 811
2023-05-19,05:00,At gate 04:27,S25,UA 877
2023-05-19,05:10,At gate 05:12,N9,BA 4134
2023-05-19,05:15,At gate 05:22,N6,CX 676
2023-05-19,05:35,At gate 04:49,N5,CX 865
2023-05-19,05:40,At gate 05:35,W40,TK 9222
2023-05-19,05:40,At gate 05:21,S4,MH 9211
2023-05-19,05:50,At gate 05:47,S3,AA 8902
2023-05-19,06:05,At gate 05:53,N30,AA 8918
2023-05-19,06:15,At gate 06:20,N32,CX 270
2023-05-19,06:50,At gate 06:28,S43,AA 8885
2023-05-19,06:55,At gate 07:09,N62,LX 9510
2023-05-19,06:55,At gate 06:56,W65,CX 260
2023-05-19,07:15,At gate 07:11,W61,GA 876
2023-05-19,07:20,At gate 07:42,S23,LH 7014
2023-05-19,07:30,At gate 07:50,W69,BA 4146
2023-05-19,07:40,At gate 08:00,N36,CX 216
2023-05-19,07:45,At gate 07:48,R18,TK 9226
2023-05-19,07:55,At gate 08:19,S27,CX 252
2023-05-19,08:05,At gate 08:28,N34,CX 662
2023-05-19,08:10,At gate 08:07,N24,5J 272
2023-05-19,08:15,At gate 08:44,N28,HX 782
2023-05-19,08:30,Cancelled,,5J 150
2023-05-19,08:50,At gate 09:17,S29,HX 1819
2023-05-19,08:55,At gate 09:53,W48,5J 240
2023-05-19,09:10,At gate 09:05,R19,CX 449
2023-05-19,09:15,At gate 09:26,N60,CI 601
2023-05-19,09:45,At gate 10:38,N24,5J 110
2023-05-19,09:45,At gate 09:23,N10,FD 515
