date,time,status,stand,no
2023-03-06,12:05,At gate 12:02,R21,CX 5115
2023-03-06,12:05,At gate 12:27,W46,MF 381
2023-03-06,12:10,At gate 12:10,N6,HX 1823
2023-03-06,12:10,At gate 12:44,W44,MF 8695
2023-03-06,12:15,At gate 11:53,N32,MU 2569
2023-03-06,12:20,At gate 12:01,N28,MU 503
2023-03-06,12:25,At gate 12:16,N8,SQ 882
2023-03-06,12:30,At gate 11:58,N30,CZ 309
2023-03-06,12:50,At gate 12:39,N24,CI 909
2023-03-06,12:50,At gate 12:48,S23,CX 489
2023-03-06,12:55,At gate 12:57,S35,CX 431
2023-03-06,12:55,At gate 12:09,N36,MU 537
2023-03-06,12:55,At gate 13:06,N10,AY 6632
2023-03-06,13:00,At gate 12:38,S25,JL 7051
2023-03-06,13:05,At gate 12:53,N34,CX 6111
2023-03-06,13:10,At gate 14:10,S31,CX 238
2023-03-06,13:10,At gate 13:00,N7,UA 7907
2023-03-06,13:15,At gate 13:00,W69,QR 3467
2023-03-06,13:20,At gate 14:20,R20,CX 385
2023-03-06,13:25,At gate 16:16,S29,JL 7041
2023-03-06,13:30,Cancelled,,CZ 5079
2023-03-06,13:30,At gate 13:06,W61,CX 906
2023-03-06,13:40,At gate 13:45,R13,HB 503
2023-03-06,13:50,At gate 14:11,S4,CX 977
2023-03-06,13:55,At gate 14:05,N26,SQ 892
2023-03-06,14:05,At gate 14:21,S27,CA 6523
2023-03-06,14:10,At gate 14:07,S3,CX 250
2023-03-06,14:10,At gate 14:14,N60,QR 3458
2023-03-06,14:10,At gate 14:52,N6,HA 5001
2023-03-06,14:15,At gate 13:22,S29,MH 9187
2023-03-06,14:15,At gate 14:17,W50,CA 6536
2023-03-06,14:20,At gate 14:15,S2,QR 5841
2023-03-06,14:25,At gate 13:45,N5,MU 507
2023-03-06,14:30,At gate 14:12,W65,CX 363
2023-03-06,14:40,At gate 14:36,N24,BA 031
2023-03-06,14:45,At gate 14:57,N62,LA 6038
2023-03-06,15:00,At gate 14:45,W63,BA 4558
2023-03-06,15:05,At gate 14:50,W46,HU 8189
2023-03-06,15:05,At gate 14:58,R16,CX 5173
2023-03-06,15:10,At gate 15:05,N70,CX 930
2023-03-06,15:15,At gate 15:13,N7,FD 500
2023-03-06,15:20,At gate 16:08,S35,CX 608
2023-03-06,15:25,At gate 15:30,S1,CX 495
2023-03-06,15:30,At gate 15:17,N68,QR 5850
2023-03-06,15:30,At gate 15:11,N32,CX 6262
2023-03-06,15:35,At gate 15:23,R19,CX 5619
2023-03-06,15:35,At gate 15:41,R21,CX 5725
2023-03-06,15:40,At gate 15:35,N10,AE 5311
2023-03-06,15:45,At gate 15:29,W44,HU 8358
2023-03-06,15:50,At gate 15:45,R17,CX 5601
2023-03-06,15:55,At gate 15:37,N36,CX 6127
2023-03-06,15:55,At gate 15:23,N8,CA 6503
2023-03-06,16:00,At gate 15:52,R15,CX 5705
2023-03-06,16:05,At gate 15:57,W40,TK 8721
2023-03-06,16:05,At gate 15:43,N66,9C 8921
2023-03-06,16:05,At gate 16:33,W42,HU 8158
2023-03-06,16:10,At gate 16:21,R16,UO 133
2023-03-06,16:20,At gate 16:24,W123R,CX 5111
2023-03-06,16:35,At gate 16:35,S11,CA 109
2023-03-06,16:35,At gate 16:18,S33,CX 256
2023-03-06,16:35,At gate 16:54,N6,QF 127
2023-03-06,16:35,At gate 16:18,N28,GJ 8053
2023-03-06,16:45,At gate 16:20,W67,CX 367
2023-03-06,16:50,At gate 16:49,N30,MU 539
2023-03-06,17:00,At gate 16:45,N26,NZ 4850
2023-03-06,17:00,At gate 16:35,N7,3U 3959
2023-03-06,17:05,At gate 16:55,S23,VA 5774
2023-03-06,17:05,At gate 17:16,N10,CI 915
2023-03-06,17:10,At gate 17:50,N32,BA 4136
2023-03-06,17:15,At gate 16:43,S45,CA 6521
2023-03-06,17:30,At gate 17:30,N5,CA 6511
2023-03-06,17:30,At gate 17:03,R18,HX 633
2023-03-06,17:30,At gate 17:26,N34,QR 5814
2023-03-06,17:30,At gate 17:39,S47,MH 9196
2023-03-06,17:40,At gate 17:39,N60,EK 384
2023-03-06,17:40,At gate 17:11,S25,NZ 4212
2023-03-06,17:45,At gate 19:37,S27,PR 306
2023-03-06,17:45,At gate 17:34,R19,LY 9116
2023-03-06,17:45,At gate 17:44,W69,CX 770
2023-03-06,17:50,At gate 18:07,S109,AI 7183
2023-03-06,17:50,At gate 17:52,R13,CX 5687
2023-03-06,18:00,At gate 18:24,S11,5J 112
2023-03-06,18:00,At gate 17:40,S49,MU 505
2023-03-06,18:00,At gate 17:57,R20,MU 765
2023-03-06,18:05,At gate 17:52,W46,ET 608
2023-03-06,18:05,At gate 17:55,N28,MF 8685
2023-03-06,18:10,At gate 18:09,S3,AA 8894
2023-03-06,18:15,At gate 18:19,W65,CX 2690
2023-03-06,18:25,At gate 19:03,W71,CX 254
2023-03-06,18:25,At gate 18:22,R21,MU 535
2023-03-06,18:30,At gate 18:36,S43,HX 1831
2023-03-06,18:35,At gate 18:36,S31,CX 371
2023-03-06,18:35,At gate 18:45,W48,TG 638
2023-03-06,18:40,At gate 18:12,W40,QR 3481
2023-03-06,18:45,At gate 18:38,N68,HX 611
2023-03-06,18:45,At gate 18:27,N36,CX 825
2023-03-06,18:45,At gate 19:02,S4,MH 9199
2023-03-06,18:50,At gate 18:55,N10,VJ 876
2023-03-06,18:50,At gate 18:42,N6,CI 919
2023-03-06,18:50,At gate 18:45,S29,QR 5827
2023-03-06,18:55,At gate 18:54,N70,TK 9220
2023-03-06,18:55,At gate 18:27,W63,QR 5803
2023-03-06,19:00,At gate 18:46,R18,CX 5631
2023-03-06,19:00,At gate 19:11,R16,CX 5669
2023-03-06,19:00,At gate 18:49,R17,CX 5681
2023-03-06,19:05,At gate 18:14,N66,MH 9203
2023-03-06,19:05,At gate 19:03,N8,MH 9201
2023-03-06,19:10,At gate 20:35,S41,CX 837
2023-03-06,19:10,At gate 19:05,R15,CX 957
2023-03-06,20:00,At gate 19:26,R19,CX 5849
2023-03-06,20:05,At gate 19:36,N7,AI 7161
2023-03-06,20:15,At gate 19:45,S45,JL 7039
2023-03-06,20:15,At gate 20:02,R20,HB 531
2023-03-06,20:25,At gate 19:54,N62,QR 5815
2023-03-06,20:25,At gate 20:29,S2,BA 4574
2023-03-06,20:30,At gate 20:12,W50,CX 369
2023-03-06,20:30,At gate 20:30,S43,CX 918
2023-03-06,20:35,At gate 20:20,W42,AI 7173
2023-03-06,20:40,At gate 21:08,S11,AK 239
2023-03-06,20:50,At gate 22:06,W44,5J 114
2023-03-06,21:00,At gate 21:08,R21,QR 5812
2023-03-06,21:00,At gate 20:51,W122R,CX 5559
2023-03-06,21:00,At gate 20:37,S106,CX 5899
2023-03-06,21:05,At gate 20:57,S105,CX 5135
2023-03-06,21:15,At gate 21:17,S27,QR 816
2023-03-06,21:20,At gate 20:49,N6,PR 310
2023-03-06,21:20,At gate 20:38,N10,CX 5871
2023-03-06,21:25,At gate 21:27,N60,BA 4130
2023-03-06,21:25,At gate 21:26,S49,BA 4566
2023-03-06,21:25,At gate 21:23,N34,CX 457
2023-03-06,21:25,At gate 21:25,W61,QR 3460
2023-03-06,21:30,At gate 21:27,R17,CX 5627
2023-03-06,21:35,At gate 21:28,S3,JL 7059
2023-03-06,21:50,At gate 21:31,N145,HB 684
2023-03-06,21:55,At gate 21:39,N70,HU 8161
2023-03-06,21:55,At gate 21:49,W48,CX 381
2023-03-06,22:00,At gate 22:05,S11,CI 921
2023-03-06,22:05,At gate 22:07,N5,QR 5816
2023-03-06,22:15,At gate 22:26,N28,CX 479
2023-03-06,22:15,At gate 22:02,N66,CX 902
2023-03-06,22:20,At gate 21:51,N36,JL 7049
2023-03-06,22:20,At gate 22:38,N141,UO 183
2023-03-06,22:25,At gate 22:17,W67,CA 6513
2023-03-06,22:30,At gate 22:24,S35,QR 5802
2023-03-06,22:40,At gate 22:32,S45,HX 1565
2023-03-06,22:40,At gate 22:34,N30,NZ 4147
2023-03-06,22:55,At gate 23:00,W40,QR 3452
2023-03-06,23:00,At gate 23:01,S103,CX 5703
2023-03-06,23:00,At gate 23:10,R16,CX 5765
2023-03-06,23:05,At gate 23:16,N8,BA 4562
2023-03-06,23:05,At gate 23:16,W65,CX 5755
2023-03-06,23:10,At gate 23:28,N6,EY 8503
2023-03-06,23:10,At gate 22:44,N7,HA 5381
2023-03-06,23:25,At gate 23:12,S23,AA 8912
2023-03-06,23:30,At gate 23:16,R21,UO 113
2023-03-06,23:30,At gate 23:09,R15,CX 5647
2023-03-06,23:55,At gate 23:59,S11,HX 108
2023-03-06,23:55,At gate 00:09 (07/03/2023),S104,BR 2891
