date,time,status,stand,no
2023-03-14,00:20,At gate 00:35,S106,CX 5781
2023-03-14,00:45,At gate 01:13,S41,MM 067
2023-03-14,01:40,At gate 01:39,S33,HX 766
2023-03-14,03:20,At gate 03:44,N10,AI 7175
2023-03-14,05:00,At gate 04:49,N6,CX 829
2023-03-14,05:00,At gate 04:52,N34,UA 877
2023-03-14,05:15,At gate 05:17,W69,CX 746
2023-03-14,05:20,At gate 05:11,N26,AA 8902
2023-03-14,05:45,At gate 05:10,N5,TG 5867
2023-03-14,05:55,At gate 05:35,N9,TK 9222
2023-03-14,06:00,At gate 06:17,N8,QR 3478
2023-03-14,06:00,At gate 05:56,S23,CX 865
2023-03-14,06:10,At gate 06:02,N32,MH 9183
2023-03-14,06:15,At gate 06:08,N64,CX 676
2023-03-14,06:55,At gate 07:09,W63,BA 4140
2023-03-14,07:05,At gate 06:56,N24,HX 782
2023-03-14,07:10,At gate 07:17,S1,LH 7014
2023-03-14,07:15,At gate 06:51,N60,HX 1946
2023-03-14,07:20,At gate 07:34,S2,CX 260
2023-03-14,07:20,At gate 06:54,N62,MH 9191
2023-03-14,07:40,At gate 07:44,S41,BA 4144
2023-03-14,07:40,At gate 08:36,S43,CX 252
2023-03-14,07:50,At gate 07:57,W50,CX 216
2023-03-14,08:10,At gate 08:00,N7,5J 272
2023-03-14,09:20,At gate 09:10,S31,JL 7908
2023-03-14,09:35,At gate 09:58,S4,JL 7912
2023-03-14,09:45,At gate 10:52,N32,5J 110
2023-03-14,09:55,At gate 09:55,N8,CI 903
2023-03-14,10:05,At gate 10:08,N10,SQ 8632
2023-03-14,10:05,At gate 10:19,N28,HX 1821
2023-03-14,10:15,At gate 10:06,N9,PR 300
2023-03-14,10:25,At gate 10:18,N68,CX 912
2023-03-14,10:50,At gate 10:30,R15,UO 625
2023-03-14,10:55,At gate 10:46,N7,Z2 1264
2023-03-14,11:15,At gate 10:48,N30,MU 501
2023-03-14,11:20,At gate 11:17,S29,MF 8655
2023-03-14,11:25,At gate 12:04,N66,CX 983
2023-03-14,11:45,At gate 11:32,N60,TG 600
2023-03-14,11:55,At gate 11:49,N8,AK 138
2023-03-14,11:55,At gate 11:35,N62,9C 8715
2023-03-14,12:05,At gate 12:08,R21,CX 5115
2023-03-14,12:05,At gate 12:26,S27,MF 381
2023-03-14,12:10,At gate 12:04,N24,HX 1823
2023-03-14,12:10,At gate 12:42,S25,MF 8695
2023-03-14,12:20,At gate 12:34,N30,MU 503
2023-03-14,12:25,At gate 12:00,N5,SQ 882
2023-03-14,12:25,At gate 12:26,N10,CX 6201
2023-03-14,12:30,At gate 12:12,N28,CZ 309
2023-03-14,12:50,At gate 12:53,N9,CI 909
2023-03-14,12:50,At gate 13:02,R20,CX 489
2023-03-14,12:50,At gate 12:58,N26,SC 4789
2023-03-14,12:55,At gate 13:15,S31,CX 431
2023-03-14,13:00,At gate 12:37,S33,JL 7051
2023-03-14,13:00,At gate 13:14,R19,CX 5553
2023-03-14,13:05,At gate 12:50,S23,CX 6111
2023-03-14,13:10,At gate 13:14,N7,UA 7907
2023-03-14,13:15,At gate 13:05,S29,QR 3467
2023-03-14,13:25,At gate 13:09,N64,JL 7041
2023-03-14,13:30,At gate 13:05,W71,CX 906
2023-03-14,13:40,At gate 13:38,S41,HB 503
2023-03-14,13:50,At gate 13:44,N34,CA 103
2023-03-14,13:55,At gate 13:35,N8,SQ 892
2023-03-14,13:55,At gate 13:59,R13,CX 5821
2023-03-14,14:10,At gate 13:51,W46,QR 3458
2023-03-14,14:10,At gate 14:28,N6,HA 5001
2023-03-14,14:15,At gate 14:29,W42,CX 250
2023-03-14,14:15,At gate 13:29,S35,MH 9187
2023-03-14,14:15,At gate 13:42,N62,CA 6536
2023-03-14,14:20,At gate 14:15,S25,QR 5841
2023-03-14,14:25,At gate 13:57,W40,ET 644
2023-03-14,14:25,At gate 13:59,N32,FM 3007
2023-03-14,14:30,At gate 14:18,W67,CX 363
2023-03-14,14:35,At gate 14:46,R15,CX 5705
2023-03-14,14:40,At gate 15:00,N24,BA 031
2023-03-14,14:45,At gate 15:04,N5,LA 6038
2023-03-14,15:00,At gate 15:15,S11,BA 4558
2023-03-14,15:05,At gate 15:07,W48,HU 8205
2023-03-14,15:05,At gate 14:52,R16,HU 8189
2023-03-14,15:05,At gate 15:00,R19,CX 5173
2023-03-14,15:10,At gate 14:54,N26,CX 930
2023-03-14,15:15,At gate 15:03,N9,FD 500
2023-03-14,15:20,At gate 15:17,S2,PR 3202
2023-03-14,15:25,At gate 15:32,S1,CX 495
2023-03-14,15:30,At gate 15:50,S31,QR 5850
2023-03-14,15:35,At gate 15:31,N28,CX 5619
2023-03-14,15:35,At gate 15:54,W123R,CX 5725
2023-03-14,15:40,At gate 15:33,N60,AE 5311
2023-03-14,15:45,At gate 15:58,R17,HU 8358
2023-03-14,15:50,At gate 15:47,R18,CX 5601
2023-03-14,15:55,At gate 15:44,S43,CX 6127
2023-03-14,15:55,At gate 15:28,N68,CA 6503
2023-03-14,16:00,At gate 16:36,R20,CX 947
2023-03-14,16:00,At gate 15:42,S41,MU 765
2023-03-14,16:00,At gate 17:13,S35,RA 409
2023-03-14,16:05,At gate 15:36,N7,9C 8921
2023-03-14,16:10,At gate 16:06,N30,UO 133
2023-03-14,16:15,At gate 16:04,N34,MF 8703
2023-03-14,16:20,At gate 16:18,W122R,CX 5111
2023-03-14,16:35,At gate 16:26,S49,CA 109
2023-03-14,16:35,At gate 16:52,S27,CX 256
2023-03-14,16:35,At gate 16:55,N9,QF 127
2023-03-14,16:35,At gate 16:51,N8,GJ 8053
2023-03-14,16:45,At gate 16:30,W71,CX 367
2023-03-14,16:45,At gate 16:04,N32,MU 527
2023-03-14,17:00,At gate 17:16,S25,NZ 4850
2023-03-14,17:00,At gate 16:38,S47,3U 3959
2023-03-14,17:05,At gate 17:11,S23,VA 5774
2023-03-14,17:05,At gate 17:02,S33,CI 915
2023-03-14,17:05,At gate 17:02,N145,HB 521
2023-03-14,17:15,At gate 16:47,W63,CA 6521
2023-03-14,17:15,At gate 18:05,N28,CX 6630
2023-03-14,17:20,At gate 17:20,W61,BA 4554
2023-03-14,17:30,At gate 18:01,R21,CX 357
2023-03-14,17:30,At gate 17:30,N6,CA 6511
2023-03-14,17:30,At gate 17:15,W69,QR 5814
2023-03-14,17:30,At gate 17:26,W40,MH 9196
2023-03-14,17:40,At gate 17:40,N60,EK 384
2023-03-14,17:40,At gate 17:27,N26,NZ 4212
2023-03-14,17:45,At gate 17:41,N10,PR 306
2023-03-14,17:45,At gate 17:43,W42,LY 9116
2023-03-14,17:45,At gate 17:51,R13,CX 770
2023-03-14,17:50,At gate 17:59,W46,AI 7183
2023-03-14,17:50,At gate 17:43,R19,CX 5687
2023-03-14,18:00,At gate 18:21,W50,5J 112
2023-03-14,18:00,At gate 17:36,N34,MU 505
2023-03-14,18:05,At gate 18:47,S33,MF 8685
2023-03-14,18:10,At gate 18:59,S41,AA 8894
2023-03-14,18:15,At gate 18:27,W65,CX 2690
2023-03-14,18:20,At gate 18:08,W121L,UO 2643
2023-03-14,18:25,At gate 18:31,N7,CX 254
2023-03-14,18:25,At gate 18:03,N8,MU 535
2023-03-14,18:30,At gate 18:44,S31,HX 1831
2023-03-14,18:35,At gate 18:36,S49,CX 371
2023-03-14,18:35,At gate 19:41,S35,TG 638
2023-03-14,18:40,At gate 19:54,N36,AY 099
2023-03-14,18:40,At gate 18:19,S43,QR 3481
2023-03-14,18:45,At gate 18:40,R18,HX 611
2023-03-14,18:50,At gate 18:57,N9,CI 919
2023-03-14,18:50,At gate 18:46,S29,QR 5827
2023-03-14,18:55,At gate 18:49,W67,TK 9220
2023-03-14,18:55,At gate 18:44,N62,QR 5803
2023-03-14,19:00,At gate 19:08,R15,CX 5669
2023-03-14,19:00,At gate 19:03,R16,CX 5681
2023-03-14,19:00,At gate 18:49,W126,CX 5851
2023-03-14,19:05,At gate 18:32,N30,KL 2156
2023-03-14,19:30,At gate 19:27,S47,JL 7057
2023-03-14,19:35,At gate 19:41,N32,CA 6517
2023-03-14,19:40,At gate 19:41,N10,HX 241
2023-03-14,19:45,At gate 19:50,N144,UO 701
2023-03-14,20:00,At gate 19:49,S109,CX 5849
2023-03-14,20:05,At gate 19:58,W48,AI 7161
2023-03-14,20:15,At gate 19:49,S4,JL 7039
2023-03-14,20:15,At gate 20:06,N142,HB 531
2023-03-14,20:25,At gate 20:16,S27,BA 4574
2023-03-14,20:30,At gate 20:41,S31,CX 369
2023-03-14,20:30,At gate 20:38,N62,CX 918
2023-03-14,20:35,At gate 20:18,W46,AI 7173
2023-03-14,20:40,At gate 20:26,N66,CX 473
2023-03-14,20:50,At gate 20:53,S11,5J 114
2023-03-14,20:55,At gate 20:57,N64,QR 3495
2023-03-14,21:00,At gate 21:18,S45,QR 5812
2023-03-14,21:00,At gate 20:39,N141,CX 5899
2023-03-14,21:05,At gate 20:52,S102,CX 5135
2023-03-14,21:20,At gate 21:07,S33,PR 310
2023-03-14,21:25,At gate 21:44,N9,BA 4130
2023-03-14,21:25,At gate 21:30,S23,BA 4566
2023-03-14,21:25,At gate 21:17,W42,CX 457
2023-03-14,21:25,At gate 21:22,N5,QR 3460
2023-03-14,21:35,At gate 22:28,W67,JL 7059
2023-03-14,21:50,At gate 21:23,R20,HB 684
2023-03-14,21:55,At gate 21:55,W69,CX 381
2023-03-14,22:00,At gate 22:09,W50,CI 921
2023-03-14,22:05,At gate 21:46,N34,QR 5816
2023-03-14,22:10,At gate 22:26,W44,CX 979
2023-03-14,22:15,At gate 22:10,S1,CX 479
2023-03-14,22:15,At gate 22:02,W40,CX 902
2023-03-14,22:20,At gate 21:50,N60,JL 7049
2023-03-14,22:20,At gate 22:11,R17,UO 183
2023-03-14,22:25,At gate 22:41,S35,ET 645
2023-03-14,22:25,At gate 22:06,N8,CA 6513
2023-03-14,22:30,At gate 22:22,N68,QR 5802
2023-03-14,22:35,At gate 23:12,N36,CX 991
2023-03-14,22:40,At gate 22:48,S11,HX 1565
2023-03-14,22:40,At gate 22:43,N30,NZ 4147
2023-03-14,22:55,At gate 23:18,N6,QR 3452
2023-03-14,23:05,At gate 23:42,W50,BA 4562
2023-03-14,23:05,At gate 23:26,S101,CX 5755
2023-03-14,23:10,At gate 23:14,S33,EY 8503
2023-03-14,23:10,At gate 22:54,S31,HA 5381
2023-03-14,23:25,At gate 23:28,S2,AA 8912
2023-03-14,23:30,At gate 23:26,N24,UO 113
2023-03-14,23:30,At gate 23:38,R19,CX 5647
2023-03-14,23:55,At gate 23:45,N143,HX 108
2023-03-14,23:55,At gate 00:07 (15/03/2023),N28,BR 2891
