date,time,status,stand,no
2023-05-06,00:20,At gate 23:56 (05/05/2023),R14,UO 651
2023-05-06,00:30,At gate 00:09,N142,UO 873
2023-05-06,01:05,At gate 01:11,W124,UO 781
2023-05-06,01:10,At gate 00:44,D305R,CX 5653
2023-05-06,01:15,At gate 01:03,W125,UO 627
2023-05-06,01:25,At gate 01:36,R18,TK 9225
2023-05-06,02:00,At gate 01:56,R17,BI 3404
2023-05-06,03:10,At gate 04:48,N10,TK 9201
2023-05-06,04:20,At gate 03:57,N30,CX 5765
2023-05-06,04:40,At gate 04:07,W122L,UO 623
2023-05-06,05:10,At gate 05:06,N9,LX 9502
2023-05-06,05:15,At gate 04:35,N8,HX 527
2023-05-06,05:40,At gate 05:28,N68,TK 9222
2023-05-06,05:40,At gate 05:20,S2,MH 9211
2023-05-06,05:45,At gate 05:27,W65,AA 8936
2023-05-06,05:50,At gate 05:17,S33,AA 8902
2023-05-06,06:00,At gate 05:41,S106,UO 629
2023-05-06,06:05,At gate 06:08,N26,AA 8918
2023-05-06,06:10,At gate 06:27,N60,CX 640
2023-05-06,06:55,At gate 07:07,N66,LX 9510
2023-05-06,06:55,At gate 07:53,S3,CX 260
2023-05-06,06:55,At gate 07:47,N24,CX 372
2023-05-06,06:55,At gate 07:10,N64,CX 382
2023-05-06,06:55,At gate 06:07,W42,HX 1314
2023-05-06,07:20,At gate 07:43,S41,LH 7014
2023-05-06,07:30,At gate 07:40,S43,BA 4144
2023-05-06,07:40,At gate 08:04,W50,CX 216
2023-05-06,07:45,At gate 07:54,R14,TK 9226
2023-05-06,07:55,At gate 08:20,N62,CX 252
2023-05-06,08:10,At gate 08:14,N28,5J 272
2023-05-06,08:30,At gate 08:24,N32,5J 150
2023-05-06,08:50,At gate 09:14,S29,HX 1819
2023-05-06,08:55,At gate 09:35,N26,5J 240
2023-05-06,09:10,At gate 09:05,R20,CX 449
2023-05-06,09:10,At gate 08:36,N36,AA 8944
2023-05-06,09:15,At gate 09:26,N8,CI 601
2023-05-06,09:45,At gate 10:09,N32,5J 110
2023-05-06,09:45,At gate 09:37,N6,FD 515
2023-05-06,09:50,At gate 09:17,S49,QF 8214
2023-05-06,09:55,At gate 09:50,S25,CX 407
2023-05-06,10:05,At gate 09:50,N24,TR 980
2023-05-06,10:05,At gate 10:17,N34,CI 903
2023-05-06,10:10,At gate 10:24,N28,PR 300
2023-05-06,10:10,At gate 10:16,N7,FD 508
2023-05-06,10:15,At gate 10:12,R16,HU 8510
2023-05-06,10:15,At gate 10:11,R15,UO 625
2023-05-06,10:20,At gate 09:48,W46,MU 2901
2023-05-06,10:25,At gate 10:01,S47,CX 738
2023-05-06,10:30,At gate 10:35,S35,CX 912
2023-05-06,10:30,At gate 10:05,W48,FM 3025
2023-05-06,11:00,At gate 10:48,W44,FM 3001
2023-05-06,11:05,At gate 10:54,N70,CA 6507
2023-05-06,11:10,At gate 11:15,N9,AK 138
2023-05-06,11:15,At gate 11:14,N8,CA 101
2023-05-06,11:20,At gate 11:26,N5,SQ 874
2023-05-06,11:20,At gate 11:01,N60,MF 381
2023-05-06,11:30,At gate 11:41,W67,CX 983
2023-05-06,11:30,At gate 11:22,R20,CX 5227
2023-05-06,11:30,At gate 10:50,N62,MF 8655
2023-05-06,11:35,At gate 11:24,S29,GS 7963
2023-05-06,11:40,At gate 11:30,R18,UO 131
2023-05-06,11:45,At gate 11:59,W42,WY 5902
2023-05-06,11:50,At gate 11:44,N6,CA 103
2023-05-06,11:50,At gate 11:49,S23,FM 3021
2023-05-06,11:55,At gate 11:32,N26,CA 3855
2023-05-06,12:10,At gate 12:29,N28,HX 1823
2023-05-06,12:10,At gate 12:00,N24,AA 8893
2023-05-06,12:15,At gate 11:47,W71,QR 5847
2023-05-06,12:15,At gate 11:54,S45,HU 7953
2023-05-06,12:20,At gate 12:00,N10,9C 8715
2023-05-06,12:20,At gate 13:46,N9,CZ 309
2023-05-06,12:25,At gate 12:06,R17,UO 551
2023-05-06,12:30,At gate 12:31,S11,CX 365
2023-05-06,12:30,At gate 12:17,N32,UA 7907
2023-05-06,12:40,At gate 14:32,S41,SC 4789
2023-05-06,12:55,At gate 12:40,N30,CI 909
2023-05-06,12:55,At gate 12:35,R21,CX 489
2023-05-06,13:00,At gate 12:45,S25,QF 8228
2023-05-06,13:00,At gate 13:07,W65,CX 431
2023-05-06,13:05,At gate 14:35,N6,CA 111
2023-05-06,13:05,At gate 13:16,R20,CX 5821
2023-05-06,13:15,At gate 12:50,S4,JL 7041
2023-05-06,13:15,At gate 13:22,W61,UL 2772
2023-05-06,13:20,At gate 13:07,R19,CX 906
2023-05-06,13:30,At gate 14:27,N7,HA 5001
2023-05-06,13:40,At gate 14:43,N26,BA 031
2023-05-06,13:50,At gate 13:15,S1,QR 5841
2023-05-06,13:55,At gate 13:45,N5,SQ 892
2023-05-06,13:55,At gate 14:38,W48,CX 250
2023-05-06,14:05,At gate 14:10,S23,HO 3503
2023-05-06,14:10,Cancelled,,CA 765
2023-05-06,14:10,At gate 14:04,N68,BR 2897
2023-05-06,14:10,At gate 13:34,N66,FJ 5459
2023-05-06,14:15,At gate 14:28,S47,CX 363
2023-05-06,14:20,At gate 14:32,S31,AA 8904
2023-05-06,14:20,At gate 14:18,S29,BA 4570
2023-05-06,14:20,At gate 13:58,N62,VN 594
2023-05-06,14:25,At gate 14:12,R15,CA 419
2023-05-06,14:25,At gate 14:20,N28,HX 1825
2023-05-06,14:35,At gate 14:28,N10,FD 500
2023-05-06,14:40,At gate 14:23,S35,JL 7043
2023-05-06,14:45,At gate 14:25,W46,HU 8515
2023-05-06,14:45,At gate 15:11,R16,HU 8358
2023-05-06,14:55,At gate 13:53,W42,ET 644
2023-05-06,14:55,At gate 14:55,N30,MU 503
2023-05-06,15:00,At gate 15:01,S27,HU 8051
2023-05-06,15:00,At gate 15:53,S2,LX 9500
2023-05-06,15:00,At gate 14:45,W69,AA 8908
2023-05-06,15:05,At gate 15:39,S25,AA 8909
2023-05-06,15:05,At gate 14:59,N64,JU 8319
