date,time,status,stand,no
2023-06-11,00:20,At gate 00:28,S108,UO 651
2023-06-11,01:05,At gate 01:14,N143,UO 781
2023-06-11,01:15,At gate 01:13,W125,UO 627
2023-06-11,01:25,At gate 01:22,S104,TK 9225
2023-06-11,02:00,At gate 01:35,S106,BI 3404
2023-06-11,03:10,At gate 02:47,R13,TK 9201
2023-06-11,04:20,At gate 04:04,R15,CX 5765
2023-06-11,04:40,At gate 04:25,D304R,UO 623
2023-06-11,05:00,At gate 04:43,S23,CX 811
2023-06-11,05:00,At gate 04:14,S2,CX 829
2023-06-11,05:00,At gate 05:33,N30,UA 877
2023-06-11,05:10,At gate 04:59,S3,LX 9502
2023-06-11,05:35,At gate 05:39,S29,CX 865
2023-06-11,05:40,At gate 05:21,N68,TK 9222
2023-06-11,05:40,At gate 05:12,W42,MH 9211
2023-06-11,05:50,At gate 05:54,N32,AA 8902
2023-06-11,06:00,At gate 06:24,N7,AA 8931
2023-06-11,06:05,At gate 06:44,W50,CX 270
2023-06-11,06:05,At gate 06:24,W46,AA 8918
2023-06-11,06:25,At gate 06:11,W69,CX 234
2023-06-11,06:45,At gate 06:52,N26,CX 260
2023-06-11,06:45,At gate 07:25,S1,AA 8934
2023-06-11,06:50,At gate 06:21,S33,AA 8885
2023-06-11,06:55,At gate 07:21,N60,LX 9510
2023-06-11,07:10,At gate 07:15,W63,LH 7014
2023-06-11,07:15,At gate 07:13,N36,HX 1946
2023-06-11,07:30,At gate 07:46,N66,BA 4146
2023-06-11,07:30,At gate 07:43,N64,QF 8237
2023-06-11,07:30,At gate 07:53,S41,CX 216
2023-06-11,07:40,At gate 08:10,W48,CX 252
2023-06-11,07:45,At gate 07:44,R14,TK 9226
2023-06-11,08:05,At gate 08:26,N32,CX 662
2023-06-11,08:10,At gate 08:27,S43,5J 272
2023-06-11,08:30,At gate 08:30,N10,5J 150
2023-06-11,08:50,At gate 08:57,N28,HX 1819
2023-06-11,08:55,At gate 09:11,N24,5J 240
2023-06-11,09:10,At gate 09:13,S4,AA 8944
2023-06-11,09:15,At gate 09:18,S11,CI 601
2023-06-11,09:45,At gate 14:19,S49,5J 110
2023-06-11,09:45,At gate 09:52,N8,FD 515
2023-06-11,09:50,At gate 10:18,S3,QF 8214
2023-06-11,09:55,At gate 09:50,S27,CX 407
2023-06-11,10:05,At gate 09:57,N26,TR 980
2023-06-11,10:05,At gate 10:04,S25,CI 903
2023-06-11,10:10,At gate 13:25,S33,PR 300
2023-06-11,10:10,At gate 10:02,N36,CX 624
2023-06-11,10:10,At gate 10:05,N6,FD 508
2023-06-11,10:15,At gate 10:23,R16,HU 8510
2023-06-11,10:15,At gate 10:17,R20,UO 625
2023-06-11,10:30,At gate 10:59,N5,AF 8405
2023-06-11,10:30,At gate 13:35,S3,CX 912
2023-06-11,10:30,At gate 10:12,N10,FM 3025
2023-06-11,10:50,At gate 10:46,S43,MU 2901
2023-06-11,10:55,At gate 10:35,S35,CX 6201
2023-06-11,11:00,At gate 11:01,S2,DL 7886
2023-06-11,11:00,At gate 10:48,W67,FM 3001
2023-06-11,11:05,At gate 10:26,W71,CA 6507
2023-06-11,11:10,At gate 11:15,N8,AK 138
2023-06-11,11:15,At gate 10:56,N9,CA 101
2023-06-11,11:20,At gate 11:22,N7,SQ 874
2023-06-11,11:20,At gate 11:12,S11,MF 381
2023-06-11,11:30,At gate 12:15,S45,CZ 3075
2023-06-11,11:30,At gate 11:50,N26,CX 983
2023-06-11,11:30,At gate 11:27,R21,CX 5227
2023-06-11,11:30,At gate 11:03,N28,MF 8655
2023-06-11,11:40,At gate 11:57,N34,UO 131
2023-06-11,11:45,At gate 12:02,W44,WY 5902
2023-06-11,11:50,At gate 11:32,S29,CA 103
2023-06-11,11:50,At gate 11:38,N6,FM 3021
2023-06-11,11:55,At gate 11:34,S49,CA 3855
2023-06-11,12:10,At gate 12:29,N24,HX 1823
2023-06-11,12:10,At gate 11:53,W48,AA 8893
