date,time,status,stand,no
2023-03-08,00:20,At gate 00:42,S101,CX 5781
2023-03-08,00:45,At gate 00:50,N9,MM 067
2023-03-08,00:55,At gate 00:46,S45,CX 5627
2023-03-08,01:15,At gate 00:57,N8,HX 527
2023-03-08,01:40,At gate 01:46,S27,HX 766
2023-03-08,03:20,At gate 03:09,R15,AI 7175
2023-03-08,05:00,At gate 04:38,S33,BA 4134
2023-03-08,05:00,At gate 04:20,S1,CX 829
2023-03-08,05:20,At gate 05:07,S25,AA 8902
2023-03-08,05:45,At gate 05:16,N6,TG 5867
2023-03-08,05:55,At gate 05:28,W40,TK 9222
2023-03-08,06:00,At gate 05:48,N28,QR 3478
2023-03-08,06:00,At gate 05:38,N24,UA 877
2023-03-08,06:10,At gate 06:13,S4,MH 9183
2023-03-08,06:15,At gate 06:12,N66,CX 676
2023-03-08,06:20,At gate 06:00,N30,LX 9514
2023-03-08,06:25,At gate 06:57,N9,CX 640
2023-03-08,06:55,At gate 07:17,S2,BA 4140
2023-03-08,07:05,At gate 08:23,R19,HX 782
2023-03-08,07:20,At gate 06:54,S35,CX 260
2023-03-08,07:20,At gate 06:41,W44,CX 881
2023-03-08,07:40,At gate 07:36,S43,BA 4144
2023-03-08,07:40,At gate 07:20,S45,CX 252
2023-03-08,08:10,At gate 08:29,W42,5J 272
2023-03-08,09:20,At gate 09:27,S29,JL 7908
2023-03-08,09:25,At gate 09:18,W65,CX 624
2023-03-08,09:35,At gate 10:04,S3,JL 7912
2023-03-08,09:45,At gate 10:32,W46,5J 110
2023-03-08,09:55,At gate 09:50,N26,CI 903
2023-03-08,10:05,At gate 10:02,N32,SQ 8632
2023-03-08,10:05,At gate 10:14,N7,HX 1821
2023-03-08,10:15,At gate 10:18,N5,PR 300
2023-03-08,10:25,At gate 10:31,W71,CX 912
2023-03-08,10:50,At gate 10:21,R21,UO 625
2023-03-08,10:55,At gate 11:03,W40,Z2 1264
2023-03-08,11:15,At gate 10:48,S35,MU 501
2023-03-08,11:20,At gate 11:19,N9,DL 7886
2023-03-08,11:20,At gate 11:29,S31,MF 8655
2023-03-08,11:25,At gate 11:33,W63,CX 983
2023-03-08,11:45,At gate 11:37,S41,TG 600
2023-03-08,11:55,At gate 12:02,W42,AK 138
2023-03-08,11:55,At gate 11:27,N34,9C 8715
2023-03-08,12:05,At gate 11:53,N70,CX 5115
2023-03-08,12:05,At gate 12:20,S47,MF 381
2023-03-08,12:10,At gate 12:02,N24,HX 1823
2023-03-08,12:10,At gate 12:28,S45,MF 8695
2023-03-08,12:20,At gate 12:03,N36,MU 503
2023-03-08,12:25,At gate 12:26,S23,SQ 882
2023-03-08,12:25,At gate 11:50,N62,CX 6129
2023-03-08,12:30,At gate 12:14,N66,CZ 309
2023-03-08,12:50,At gate 12:40,N7,CI 909
2023-03-08,12:50,At gate 12:31,N68,CX 489
2023-03-08,12:55,At gate 12:55,S11,CX 431
2023-03-08,12:55,At gate 12:49,W40,AY 6632
2023-03-08,13:00,At gate 12:38,W67,JL 7051
2023-03-08,13:05,At gate 13:00,N8,CX 6111
2023-03-08,13:10,At gate 13:58,W42,CX 238
2023-03-08,13:10,At gate 12:41,N26,UA 7907
2023-03-08,13:15,At gate 13:18,S31,QR 3467
2023-03-08,13:20,At gate 12:46,N10,CZ 635
2023-03-08,13:25,At gate 12:58,W48,JL 7053
2023-03-08,13:25,At gate 13:11,S33,JL 7041
2023-03-08,13:30,At gate 12:56,S3,CX 906
2023-03-08,13:40,At gate 13:33,R13,HB 503
2023-03-08,13:50,At gate 13:31,W44,CA 103
2023-03-08,13:55,At gate 13:58,N9,SQ 892
2023-03-08,14:05,At gate 14:12,S45,MH 9194
2023-03-08,14:10,At gate 14:17,S41,CX 250
2023-03-08,14:10,At gate 14:08,W65,QR 3458
2023-03-08,14:10,At gate 14:00,N6,HA 5001
2023-03-08,14:15,At gate 13:47,W61,MH 9187
2023-03-08,14:15,At gate 14:17,S43,CA 6536
2023-03-08,14:20,At gate 13:49,N5,QR 5841
2023-03-08,14:20,At gate 14:19,S4,BA 4570
2023-03-08,14:25,At gate 13:32,N32,FM 3007
2023-03-08,14:30,At gate 13:52,S1,CX 363
2023-03-08,14:40,At gate 14:43,S27,MU 533
2023-03-08,14:40,At gate 14:36,N24,BA 031
2023-03-08,14:45,At gate 14:28,W71,HX 1201
2023-03-08,14:45,At gate 15:02,N36,LA 6038
2023-03-08,15:00,At gate 14:51,S49,BA 4558
