date,time,status,stand,no
2023-04-06,00:25,At gate 00:04,R16,BI 3404
2023-04-06,00:55,At gate 00:58,S23,CI 613
2023-04-06,01:05,At gate 01:11,N7,CX 5781
2023-04-06,01:15,At gate 01:07,N34,CX 5627
2023-04-06,01:25,At gate 01:31,S25,TK 9229
2023-04-06,03:10,At gate 02:53,N8,TK 9201
2023-04-06,04:40,At gate 05:04,N28,CX 5623
2023-04-06,05:00,At gate 04:49,S4,CX 829
2023-04-06,05:35,At gate 06:17,W48,CX 865
2023-04-06,05:40,At gate 05:34,S23,TK 9222
2023-04-06,05:40,At gate 05:28,S1,MH 9211
2023-04-06,05:50,At gate 05:52,S2,AA 8902
2023-04-06,06:00,At gate 06:17,N64,AA 8931
2023-04-06,06:05,At gate 05:37,S33,AA 8918
2023-04-06,06:15,At gate 06:24,N9,CX 270
2023-04-06,06:45,At gate 06:59,S3,AA 8934
2023-04-06,06:55,At gate 06:55,N60,LX 9510
2023-04-06,06:55,At gate 07:57,N24,CX 260
2023-04-06,06:55,At gate 06:33,W63,HX 1314
2023-04-06,07:15,At gate 07:07,S41,GA 876
2023-04-06,07:25,At gate 07:54,W69,LH 7014
2023-04-06,07:45,At gate 07:45,R21,TK 9226
2023-04-06,07:50,At gate 07:13,W46,ZH 8047
2023-04-06,07:55,At gate 08:25,N34,CX 252
2023-04-06,08:00,At gate 07:26,R19,ZH 8049
2023-04-06,08:10,At gate 08:11,S29,5J 272
2023-04-06,08:50,At gate 09:04,N26,HX 1819
2023-04-06,08:55,At gate 09:18,W42,5J 240
2023-04-06,09:10,At gate 08:42,S1,AA 8944
2023-04-06,09:15,At gate 09:36,N32,CI 601
2023-04-06,09:45,At gate 09:43,W40,5J 110
2023-04-06,09:45,At gate 09:36,N10,FD 515
2023-04-06,09:50,At gate 09:24,N36,QF 8214
2023-04-06,09:55,At gate 09:49,W50,CX 407
2023-04-06,09:55,At gate 10:10,R13,CX 5697
2023-04-06,10:05,At gate 10:14,N6,TR 980
2023-04-06,10:05,At gate 10:24,S11,HX 1821
2023-04-06,10:05,At gate 10:01,S25,CI 903
2023-04-06,10:10,At gate 10:41,S29,PR 300
2023-04-06,10:10,At gate 10:13,N30,FD 508
2023-04-06,10:15,At gate 10:21,W46,HU 8510
2023-04-06,10:15,At gate 10:22,R20,CX 5625
2023-04-06,10:15,At gate 10:06,N66,MF 8711
2023-04-06,10:20,At gate 09:44,N60,MU 2901
2023-04-06,10:25,At gate 10:40,S3,CX 738
2023-04-06,10:30,At gate 10:07,W61,CX 912
2023-04-06,10:30,At gate 10:13,S43,FM 3025
2023-04-06,10:35,At gate 10:25,N68,MF 8683
2023-04-06,11:00,At gate 10:43,S45,FM 3001
2023-04-06,11:05,At gate 11:20,N9,CA 6507
2023-04-06,11:10,At gate 11:20,N10,AK 138
2023-04-06,11:20,At gate 11:16,N5,SQ 874
2023-04-06,11:20,At gate 11:44,W69,MF 381
2023-04-06,11:30,At gate 11:21,N32,CZ 3075
2023-04-06,11:30,At gate 11:11,N62,CA 3855
2023-04-06,11:30,At gate 11:38,W67,CX 983
2023-04-06,11:30,At gate 11:39,R17,CX 5227
2023-04-06,11:30,At gate 11:08,W71,MF 8655
2023-04-06,11:35,At gate 11:29,W44,GS 7963
2023-04-06,11:40,At gate 11:28,R15,CX 5131
2023-04-06,11:45,At gate 12:09,W46,TG 600
2023-04-06,11:50,At gate 11:33,N30,CA 103
2023-04-06,11:50,At gate 11:41,S25,FM 3021
2023-04-06,12:10,At gate 12:37,N28,HX 1823
2023-04-06,12:10,At gate 12:10,S29,PR 318
2023-04-06,12:10,At gate 12:26,S11,AA 8893
2023-04-06,12:15,At gate 11:56,S41,QR 5847
2023-04-06,12:20,At gate 11:50,W40,9C 8715
2023-04-06,12:20,At gate 12:14,N66,CZ 309
2023-04-06,12:25,At gate 12:01,W48,AC 9795
2023-04-06,12:30,At gate 12:38,S49,CX 238
2023-04-06,12:30,At gate 12:28,N24,CX 365
2023-04-06,12:30,At gate 12:35,S35,UA 7907
2023-04-06,12:55,At gate 12:57,N6,CI 909
2023-04-06,12:55,At gate 13:05,N68,CX 489
2023-04-06,13:00,At gate 12:56,S47,QF 8228
2023-04-06,13:00,At gate 12:46,S31,CX 431
2023-04-06,13:05,At gate 12:49,N60,CA 111
2023-04-06,13:15,At gate 13:10,W71,JL 7041
2023-04-06,13:15,At gate 13:13,N32,UL 2772
2023-04-06,13:20,At gate 13:05,N10,CX 906
2023-04-06,13:30,At gate 13:31,N7,HA 5001
2023-04-06,13:35,At gate 13:39,N8,HX 1635
2023-04-06,13:40,At gate 15:05,N26,BA 031
2023-04-06,13:50,At gate 14:13,R19,BR 2897
2023-04-06,13:50,At gate 13:33,S23,QR 5841
2023-04-06,13:50,At gate 14:05,S25,CX 973
2023-04-06,13:55,At gate 13:56,N5,SQ 892
2023-04-06,13:55,At gate 13:50,S2,CX 250
2023-04-06,14:00,At gate 13:34,W69,MH 9187
2023-04-06,14:05,At gate 14:06,S29,HO 3503
2023-04-06,14:10,At gate 13:46,S45,CX 658
2023-04-06,14:15,At gate 14:42,S27,CX 363
2023-04-06,14:20,At gate 14:18,W42,VN 594
2023-04-06,14:25,At gate 13:54,N66,CA 419
2023-04-06,14:25,At gate 14:29,N28,HX 1825
2023-04-06,14:30,At gate 14:51,N34,CA 6517
2023-04-06,14:35,At gate 14:40,N24,FD 500
