date,time,status,stand,no
2023-02-27,00:10,At gate 23:42 (26/02/2023),W42,CX 989
2023-02-27,00:20,At gate 00:55,N34,CX 5765
2023-02-27,00:20,At gate 00:42,R14,CX 5781
2023-02-27,00:45,At gate 01:10,S2,MM 067
2023-02-27,01:40,At gate 01:44,N7,HX 766
2023-02-27,03:20,At gate 03:27,N8,AI 7175
2023-02-27,05:00,At gate 04:37,S2,BA 4134
2023-02-27,05:00,At gate 04:26,N5,CX 829
2023-02-27,05:10,At gate 05:48,N62,AA 8891
2023-02-27,05:20,At gate 05:51,N66,AA 8902
2023-02-27,05:45,At gate 11:01,N6,TG 5867
2023-02-27,05:55,At gate 05:15,W71,TK 9222
2023-02-27,06:00,At gate 06:17,W50,QR 3478
2023-02-27,06:15,At gate 06:50,N64,CX 676
2023-02-27,06:15,At gate 06:09,S4,AA 8936
2023-02-27,06:30,At gate 06:28,N6,CX 234
2023-02-27,06:55,At gate 06:55,N26,BA 4140
2023-02-27,06:55,At gate 07:19,W67,MH 9205
2023-02-27,07:05,At gate 08:26,S1,LH 7014
2023-02-27,07:05,At gate 07:38,S29,IB 1960
2023-02-27,07:05,At gate 06:41,S49,HX 782
2023-02-27,07:20,At gate 07:45,W46,CX 260
2023-02-27,07:20,At gate 08:00,W63,CX 270
2023-02-27,07:40,At gate 08:27,N34,CX 252
2023-02-27,08:10,At gate 07:50,N68,5J 272
2023-02-27,09:45,At gate 10:29,N8,5J 110
2023-02-27,09:55,At gate 10:27,N32,CI 903
2023-02-27,10:05,At gate 10:24,N10,SQ 8632
2023-02-27,10:05,At gate 10:30,N30,HX 1821
2023-02-27,10:15,At gate 10:32,N7,PR 300
2023-02-27,10:25,At gate 10:26,W44,CX 912
2023-02-27,10:50,At gate 10:36,R19,UO 625
2023-02-27,10:55,At gate 10:46,S11,Z2 1264
2023-02-27,11:15,At gate 11:15,N70,GS 7963
2023-02-27,11:20,At gate 11:32,N24,DL 7886
2023-02-27,11:20,At gate 11:18,S29,MF 8655
2023-02-27,11:25,At gate 11:43,S27,CX 983
2023-02-27,11:45,At gate 11:56,W40,TG 600
2023-02-27,11:55,At gate 12:47,S11,AK 138
2023-02-27,12:05,At gate 12:06,S33,MF 381
2023-02-27,12:10,At gate 12:04,N30,HX 1823
2023-02-27,12:10,At gate 12:17,S31,MF 8695
2023-02-27,12:15,Cancelled,,MU 2569
2023-02-27,12:20,At gate 12:02,N7,MU 503
2023-02-27,12:25,At gate 12:27,S23,SQ 882
2023-02-27,12:30,At gate 12:13,S47,CZ 309
2023-02-27,12:50,At gate 12:48,N60,CI 909
2023-02-27,12:50,At gate 12:44,S35,CX 489
2023-02-27,12:55,At gate 13:06,W61,CX 431
2023-02-27,12:55,At gate 12:07,N8,MU 537
2023-02-27,12:55,At gate 13:09,N10,AY 6632
2023-02-27,13:00,At gate 12:39,S1,JL 7051
2023-02-27,13:05,At gate 12:59,S29,CX 6111
2023-02-27,13:10,At gate 13:55,S2,CX 238
2023-02-27,13:10,At gate 12:56,N32,UA 7907
2023-02-27,13:15,At gate 13:38,S43,QR 3467
2023-02-27,13:20,At gate 14:27,R14,CX 385
2023-02-27,13:25,At gate 13:05,W44,JL 7041
2023-02-27,13:30,At gate 13:51,R20,CX 906
2023-02-27,13:40,At gate 13:37,R15,HB 503
2023-02-27,13:50,At gate 13:57,W42,CX 977
2023-02-27,13:50,At gate 13:55,N6,HA 5001
2023-02-27,13:55,At gate 13:41,N24,SQ 892
2023-02-27,14:05,At gate 13:57,W40,CA 6523
2023-02-27,14:10,At gate 15:17,S49,CX 250
2023-02-27,14:10,At gate 14:00,W69,QR 3458
2023-02-27,14:15,At gate 14:06,N34,MH 9187
2023-02-27,14:15,At gate 14:17,S31,CA 6536
2023-02-27,14:20,At gate 14:15,W65,QR 5841
2023-02-27,14:25,At gate 13:42,W63,FM 3007
2023-02-27,14:30,At gate 14:20,N36,CX 363
2023-02-27,14:40,At gate 15:32,N7,BA 031
2023-02-27,14:45,At gate 14:56,N8,LA 6038
2023-02-27,14:55,At gate 15:21,S4,BA 4138
2023-02-27,15:00,At gate 14:58,W48,BA 4558
2023-02-27,15:05,At gate 15:10,N68,HU 8189
2023-02-27,15:05,At gate 15:57,W63,BA 4132
2023-02-27,15:05,At gate 14:57,R17,CX 5173
2023-02-27,15:10,At gate 16:18,S1,CX 930
2023-02-27,15:15,At gate 15:42,S11,FD 500
2023-02-27,15:20,At gate 15:27,W67,CX 608
2023-02-27,15:25,At gate 15:17,S3,CX 495
2023-02-27,15:30,At gate 15:41,S35,QR 5850
2023-02-27,15:30,At gate 15:22,N30,CX 6262
2023-02-27,15:35,At gate 15:26,R19,CX 5619
2023-02-27,15:35,At gate 16:02,R21,CX 5725
2023-02-27,15:45,At gate 15:20,W71,HU 8358
2023-02-27,15:50,At gate 15:45,R16,CX 5601
2023-02-27,15:55,At gate 16:01,N10,CX 6127
2023-02-27,15:55,At gate 15:48,N32,CA 6503
2023-02-27,16:00,At gate 16:10,R15,CX 5705
2023-02-27,16:05,At gate 17:12,N30,TK 8721
2023-02-27,16:05,At gate 15:32,N62,9C 8921
2023-02-27,16:05,At gate 17:49,R17,HU 8158
2023-02-27,16:10,At gate 15:51,R13,UO 133
2023-02-27,16:20,At gate 16:18,R20,CX 5111
2023-02-27,16:35,At gate 17:41,N26,QF 127
2023-02-27,16:35,At gate 16:35,N34,GJ 8053
2023-02-27,16:45,At gate 16:51,N24,CI 915
2023-02-27,16:45,At gate 16:48,W50,CX 367
2023-02-27,16:50,At gate 16:51,S47,MU 539
2023-02-27,17:00,At gate 18:39,W67,CX 770
2023-02-27,17:00,At gate 16:58,S27,NZ 4850
2023-02-27,17:00,At gate 17:13,N70,3U 3959
2023-02-27,17:05,At gate 17:02,S23,VA 5774
2023-02-27,17:10,At gate 18:22,S2,BA 4136
2023-02-27,17:15,At gate 17:19,W69,CA 6521
2023-02-27,17:30,At gate 17:14,W44,CA 6511
2023-02-27,17:30,At gate 17:11,R18,HX 633
2023-02-27,17:30,At gate 17:36,S31,QR 5814
2023-02-27,17:30,At gate 17:28,S41,MH 9196
2023-02-27,17:40,At gate 18:06,N60,EK 384
2023-02-27,17:40,At gate 18:09,S11,NZ 4212
2023-02-27,17:45,At gate 17:34,N68,LY 9116
2023-02-27,17:50,At gate 17:53,R13,AI 7183
2023-02-27,17:50,At gate 17:45,R14,CX 5687
2023-02-27,18:00,At gate 19:25,N26,5J 112
2023-02-27,18:00,At gate 17:44,S45,MU 505
2023-02-27,18:00,At gate 17:32,S43,MU 765
2023-02-27,18:05,At gate 17:57,S35,ET 608
2023-02-27,18:05,At gate 18:14,S33,MF 8685
2023-02-27,18:10,At gate 18:09,N36,AA 8894
2023-02-27,18:15,At gate 18:17,W65,CX 2690
2023-02-27,18:25,At gate 18:58,N9,CX 254
2023-02-27,18:25,At gate 18:24,S47,MU 535
2023-02-27,18:30,At gate 18:30,N24,HX 1831
2023-02-27,18:35,At gate 18:36,S49,CX 371
2023-02-27,18:35,At gate 18:45,W40,TG 638
2023-02-27,18:45,At gate 18:37,N10,HX 611
2023-02-27,18:45,At gate 19:44,N32,MH 9199
2023-02-27,18:50,At gate 19:05,N30,VJ 876
2023-02-27,18:50,At gate 18:57,N34,QR 5827
2023-02-27,18:50,At gate 18:42,N28,CX 825
2023-02-27,18:55,At gate 18:48,N62,TK 9220
2023-02-27,18:55,At gate 18:28,W48,QR 5803
2023-02-27,19:00,At gate 18:42,W123R,CX 5631
2023-02-27,19:00,At gate 19:18,R18,CX 5669
2023-02-27,19:00,At gate 19:00,R16,CX 5681
2023-02-27,19:00,At gate 18:50,R21,CX 5851
2023-02-27,19:05,At gate 18:48,N6,MH 9203
2023-02-27,19:05,At gate 19:54,W42,MH 9201
2023-02-27,19:10,At gate 19:49,S45,CX 837
2023-02-27,19:10,At gate 19:10,R15,CX 957
2023-02-27,19:40,At gate 19:53,S109,HX 241
2023-02-27,20:00,At gate 19:41,R20,CX 5849
2023-02-27,20:05,At gate 19:32,N70,AI 7161
2023-02-27,20:15,At gate 20:08,S3,JL 7039
2023-02-27,20:15,At gate 20:09,R13,HB 531
2023-02-27,20:25,At gate 20:03,S31,QR 5815
2023-02-27,20:25,At gate 20:14,N8,BA 4574
2023-02-27,20:30,At gate 20:19,N68,CX 369
2023-02-27,20:30,At gate 20:58,W40,CX 918
2023-02-27,20:35,At gate 20:28,W71,AI 7173
2023-02-27,20:50,At gate 21:22,N24,5J 114
2023-02-27,20:55,At gate 20:48,N5,QR 3495
2023-02-27,21:00,At gate 21:08,W65,QR 5812
2023-02-27,21:00,At gate 20:45,R17,CX 5559
2023-02-27,21:00,At gate 20:45,R14,CX 5899
2023-02-27,21:05,At gate 20:52,W122R,CX 5135
2023-02-27,21:15,At gate 21:46,W50,BA 4550
2023-02-27,21:15,At gate 21:03,N30,QR 816
2023-02-27,21:20,At gate 22:35,N60,PR 310
2023-02-27,21:20,At gate 20:53,R19,CX 5871
2023-02-27,21:25,At gate 21:24,S33,BA 4130
2023-02-27,21:25,At gate 21:38,S23,BA 4566
2023-02-27,21:25,At gate 21:15,S43,QR 3460
2023-02-27,21:35,At gate 21:25,N66,JL 7059
2023-02-27,21:50,At gate 21:46,R15,HB 684
2023-02-27,21:55,At gate 22:05,N36,HU 8161
2023-02-27,21:55,At gate 22:11,S47,CX 381
2023-02-27,22:00,At gate 22:15,N62,CI 921
2023-02-27,22:05,At gate 22:01,S49,QR 5816
2023-02-27,22:15,At gate 22:09,S3,CX 479
2023-02-27,22:15,At gate 22:29,W63,CX 902
2023-02-27,22:20,At gate 21:56,N64,JL 7049
2023-02-27,22:20,At gate 22:04,R18,UO 183
2023-02-27,22:25,At gate 22:22,N8,CA 6513
2023-02-27,22:30,At gate 22:36,N70,QR 5802
2023-02-27,22:40,At gate 22:24,N6,HX 1565
2023-02-27,22:40,At gate 22:33,N26,NZ 4147
2023-02-27,22:55,At gate 22:52,N32,QR 3452
2023-02-27,23:00,At gate 23:01,R20,CX 5703
2023-02-27,23:00,At gate 23:37,S29,CX 5765
2023-02-27,23:05,At gate 00:54 (28/02/2023),W40,BA 4562
2023-02-27,23:05,At gate 23:11,S45,CX 5755
2023-02-27,23:10,At gate 22:55,N34,EY 8503
2023-02-27,23:10,At gate 22:42,N24,HA 5381
2023-02-27,23:25,At gate 23:31,W46,AA 8912
2023-02-27,23:30,At gate 23:16,S35,UO 113
2023-02-27,23:30,At gate 23:08,N7,CX 5647
2023-02-27,23:55,At gate 23:43,S27,HX 108
2023-02-27,23:55,At gate 23:57,W71,BR 2891
