date,time,status,stand,no
2023-05-17,00:20,At gate 00:09,N26,UO 651
2023-05-17,00:30,At gate 00:11,D305R,UO 873
2023-05-17,01:05,At gate 01:04,W124,UO 781
2023-05-17,01:15,At gate 01:29,W48,UO 627
2023-05-17,01:25,At gate 02:08,S29,TK 9225
2023-05-17,02:00,At gate 02:14,N8,BI 3404
2023-05-17,03:10,At gate 02:54,S27,TK 9201
2023-05-17,04:40,At gate 04:27,R13,UO 623
2023-05-17,05:00,At gate 04:31,S1,CX 811
2023-05-17,05:00,At gate 04:55,N28,CX 829
2023-05-17,05:00,At gate 04:01,N9,UA 877
2023-05-17,05:10,At gate 05:16,S41,LX 9502
2023-05-17,05:15,At gate 05:30,S49,CX 676
2023-05-17,05:40,At gate 05:26,W71,TK 9222
2023-05-17,05:40,At gate 05:06,S25,MH 9211
2023-05-17,05:50,At gate 05:17,S47,AA 8902
2023-05-17,06:00,At gate 05:14,S4,AA 8931
2023-05-17,06:05,At gate 05:54,S33,AA 8918
2023-05-17,06:10,At gate 07:20,S2,CX 640
2023-05-17,06:15,At gate 06:14,W65,CX 270
2023-05-17,06:45,At gate 06:18,S31,AA 8934
2023-05-17,06:50,At gate 06:08,N36,AA 8885
2023-05-17,06:55,At gate 07:11,N5,LX 9510
2023-05-17,06:55,At gate 06:59,N66,CX 260
2023-05-17,06:55,At gate 07:14,W61,CX 382
2023-05-17,07:00,At gate 06:31,N64,AA 8888
2023-05-17,07:30,At gate 07:58,N26,BA 4146
2023-05-17,07:30,At gate 07:32,W63,QF 8237
2023-05-17,07:55,At gate 08:41,S41,CX 252
2023-05-17,08:10,At gate 08:39,W44,5J 272
2023-05-17,08:30,At gate 08:28,W42,5J 150
2023-05-17,08:50,At gate 08:59,N28,HX 1819
2023-05-17,08:55,At gate 08:50,W40,5J 240
2023-05-17,09:10,At gate 09:02,N70,CX 449
2023-05-17,09:10,At gate 08:27,N62,AA 8944
2023-05-17,09:15,At gate 09:20,S11,CI 601
2023-05-17,09:45,At gate 09:51,W42,5J 110
2023-05-17,09:45,At gate 09:34,N8,FD 515
2023-05-17,09:50,At gate 09:27,S2,QF 8214
2023-05-17,09:55,At gate 09:47,S4,CX 407
2023-05-17,09:55,At gate 09:29,N66,CX 624
2023-05-17,10:05,At gate 09:52,W44,TR 980
2023-05-17,10:05,At gate 10:03,S27,CI 903
2023-05-17,10:10,At gate 10:04,N32,PR 300
2023-05-17,10:10,At gate 09:57,N7,FD 508
2023-05-17,10:15,At gate 10:26,S29,HU 8510
2023-05-17,10:15,At gate 10:09,R15,UO 625
2023-05-17,10:30,At gate 10:59,N30,AF 8405
2023-05-17,10:30,At gate 10:38,S23,CX 912
2023-05-17,10:30,At gate 10:25,N10,FM 3025
2023-05-17,10:50,At gate 11:06,N34,MU 2901
2023-05-17,11:00,At gate 11:00,N24,DL 7886
2023-05-17,11:00,At gate 10:43,N28,MU 721
2023-05-17,11:05,At gate 10:40,W63,CA 6507
2023-05-17,11:10,At gate 11:11,N8,AK 138
2023-05-17,11:15,At gate 11:08,N36,CA 101
2023-05-17,11:20,At gate 11:20,N5,SQ 874
2023-05-17,11:30,At gate 11:46,W71,CX 983
2023-05-17,11:30,At gate 11:42,R17,CX 5227
2023-05-17,11:30,At gate 11:27,W40,MF 8655
2023-05-17,11:40,At gate 11:33,R16,UO 131
2023-05-17,11:45,At gate 11:55,N62,WY 5902
2023-05-17,11:50,At gate 13:14,N24,CA 103
2023-05-17,11:50,At gate 12:32,N60,FM 3021
2023-05-17,11:55,At gate 11:30,N9,CA 3855
2023-05-17,12:10,At gate 12:24,N32,HX 1823
2023-05-17,12:10,At gate 12:00,S27,AA 8893
2023-05-17,12:15,At gate 12:32,S3,QR 5847
2023-05-17,12:15,At gate 12:24,S35,HX 1203
2023-05-17,12:20,At gate 12:03,S45,9C 8715
2023-05-17,12:20,At gate 12:43,W42,CZ 309
2023-05-17,12:25,At gate 12:29,S29,AC 9795
2023-05-17,12:25,At gate 12:31,R18,UO 551
2023-05-17,12:30,At gate 12:40,S1,CX 365
2023-05-17,12:30,At gate 12:41,N34,UA 7907
2023-05-17,12:40,At gate 13:01,W44,SC 4789
2023-05-17,12:55,At gate 13:05,N10,CI 909
2023-05-17,12:55,At gate 12:54,N8,CX 489
2023-05-17,12:55,At gate 13:11,W40,GA 9770
2023-05-17,13:00,At gate 12:55,S41,QF 8228
2023-05-17,13:00,At gate 13:08,N30,CX 431
2023-05-17,13:05,At gate 13:29,N9,CA 111
2023-05-17,13:05,At gate 12:45,N7,QR 3459
2023-05-17,13:05,At gate 13:13,R19,CX 5821
2023-05-17,13:15,At gate 12:54,N26,JL 7041
2023-05-17,13:15,At gate 13:05,S47,UL 2772
2023-05-17,13:20,At gate 13:03,R14,CX 906
2023-05-17,13:30,At gate 13:25,S25,HA 5001
2023-05-17,13:40,At gate 14:01,N28,BA 031
2023-05-17,13:40,At gate 13:27,N70,HB 503
2023-05-17,13:45,At gate 13:43,W48,HX 679
2023-05-17,13:50,At gate 13:41,S31,QR 5841
2023-05-17,13:50,At gate 13:49,S33,CA 6536
2023-05-17,13:55,At gate 15:29,N5,SQ 892
2023-05-17,13:55,At gate 14:21,S23,CX 250
2023-05-17,14:00,At gate 13:38,S43,MH 9187
2023-05-17,14:05,At gate 14:18,N60,HO 3503
2023-05-17,14:10,At gate 14:06,R21,BR 2897
2023-05-17,14:10,At gate 13:38,W67,FJ 5459
2023-05-17,14:15,At gate 14:22,S45,CX 363
2023-05-17,14:20,At gate 15:31,S3,AA 8904
2023-05-17,14:20,At gate 14:08,S11,BA 4570
2023-05-17,14:25,At gate 14:09,W44,CA 419
2023-05-17,14:25,At gate 14:26,N36,HX 1825
2023-05-17,14:35,At gate 14:19,N10,FD 500
2023-05-17,14:40,At gate 14:36,W61,JL 7043
2023-05-17,14:40,At gate 14:33,W42,CZ 635
2023-05-17,14:45,At gate 15:30,N68,HU 8358
2023-05-17,14:55,At gate 15:16,N24,MU 503
2023-05-17,15:00,At gate 15:03,W48,HU 8051
2023-05-17,15:00,At gate 14:40,N64,AA 8908
2023-05-17,15:00,At gate 15:09,N62,VN 592
2023-05-17,15:05,At gate 15:07,S47,AA 8909
2023-05-17,15:05,At gate 15:30,N32,JU 8319
2023-05-17,15:10,At gate 15:12,R15,CX 608
2023-05-17,15:10,At gate 15:00,W123R,CX 5173
2023-05-17,15:15,At gate 15:04,S1,AC 9786
2023-05-17,15:20,At gate 15:08,N66,CX 495
2023-05-17,15:30,At gate 15:37,N34,UO 601
2023-05-17,15:30,At gate 15:41,N30,UO 619
2023-05-17,15:35,At gate 15:22,S103,UQ 2637
2023-05-17,15:35,Cancelled,,UQ 2651
2023-05-17,15:40,At gate 15:25,R17,UO 111
2023-05-17,15:45,At gate 15:38,N60,AE 5311
2023-05-17,15:45,At gate 16:59,W61,CX 256
2023-05-17,15:50,At gate 15:44,W69,CA 3361
2023-05-17,15:55,At gate 17:49,W40,CA 105
2023-05-17,15:55,At gate 15:56,W44,CA 427
2023-05-17,15:55,At gate 15:44,S102,HX 1201
2023-05-17,15:55,At gate 16:00,R16,UO 761
2023-05-17,15:55,At gate 15:51,N142,GJ 8053
2023-05-17,16:00,At gate 16:05,S33,CX 349
2023-05-17,16:00,At gate 15:50,R21,UO 851
2023-05-17,16:00,At gate 16:02,W40,FM 3023
2023-05-17,16:05,At gate 16:06,N10,MF 9039
2023-05-17,16:05,At gate 15:56,S35,TG 5867
2023-05-17,16:15,At gate 16:28,N7,TK 8721
2023-05-17,16:15,At gate 16:38,S25,CX 367
2023-05-17,16:15,At gate 16:53,W42,MF 8713
2023-05-17,16:25,At gate 16:20,W48,CA 109
2023-05-17,16:25,At gate 16:26,W121L,UO 133
2023-05-17,16:30,At gate 16:26,S23,CI 915
2023-05-17,16:30,At gate 16:41,N24,AA 8950
2023-05-17,16:30,At gate 16:32,S49,HO 1305
2023-05-17,16:35,At gate 16:17,W46,MU 5015
2023-05-17,16:35,At gate 16:43,N26,BA 027
2023-05-17,16:45,At gate 16:52,S45,ET 608
2023-05-17,16:45,At gate 16:19,R19,JL 7069
2023-05-17,16:45,At gate 16:37,W71,QR 5837
2023-05-17,16:45,At gate 17:11,S11,CX 6630
2023-05-17,16:50,At gate 17:18,S41,9C 8921
2023-05-17,16:55,At gate 16:25,N70,CA 6521
2023-05-17,17:00,At gate 17:34,N10,PR 306
2023-05-17,17:00,At gate 16:49,N68,CX 634
2023-05-17,17:10,At gate 16:52,N36,MU 2089
2023-05-17,17:15,At gate 17:03,W65,AA 8897
2023-05-17,17:15,At gate 17:20,S27,Z2 1264
2023-05-17,17:20,At gate 17:11,W126,UO 113
2023-05-17,17:30,At gate 17:27,N34,QF 4224
2023-05-17,17:35,At gate 17:13,N8,CA 6511
2023-05-17,17:40,At gate 17:45,R13,FM 809
2023-05-17,17:40,At gate 18:45,W46,WE 5638
2023-05-17,17:40,At gate 17:08,N30,3U 3959
2023-05-17,17:45,At gate 18:12,N62,AY 099
2023-05-17,17:45,At gate 17:55,R21,HX 659
2023-05-17,17:50,At gate 18:26,N5,LY 8792
2023-05-17,17:50,At gate 18:01,W44,MF 8651
2023-05-17,18:00,At gate 18:03,R14,HU 8083
2023-05-17,18:00,At gate 18:04,S103,HB 541
2023-05-17,18:05,At gate 17:53,S29,QF 8224
2023-05-17,18:05,At gate 17:46,N60,EK 384
2023-05-17,18:10,At gate 18:41,W42,5J 112
2023-05-17,18:25,At gate 18:30,N24,HX 1831
2023-05-17,18:50,At gate 19:08,S31,VJ 876
2023-05-17,18:55,At gate 18:42,N6,CI 919
2023-05-17,18:55,At gate 18:37,S3,QR 5803
2023-05-17,18:55,At gate 18:21,S1,CX 831
2023-05-17,19:00,At gate 18:52,N142,UO 621
2023-05-17,19:00,At gate 18:49,N145,CX 5631
2023-05-17,19:05,At gate 18:50,S35,FM 3013
2023-05-17,19:05,At gate 19:12,S27,FD 524
2023-05-17,19:10,At gate 19:08,S25,AK 239
2023-05-17,19:10,Cancelled,,UO 183
2023-05-17,19:15,At gate 19:47,S4,JL 7057
2023-05-17,19:20,At gate 21:16,R13,HX 776
2023-05-17,19:20,At gate 19:15,N9,CX 819
2023-05-17,19:35,At gate 19:35,R19,HX 641
2023-05-17,19:35,At gate 20:16,N24,CX 6898
2023-05-17,19:45,At gate 19:17,R16,UO 115
2023-05-17,19:50,At gate 19:31,S102,HB 531
2023-05-17,19:55,At gate 19:58,W40,HX 693
2023-05-17,20:00,At gate 20:09,R21,AI 7161
2023-05-17,20:00,At gate 19:37,N7,QR 5843
2023-05-17,20:10,At gate 19:58,S47,CX 918
2023-05-17,20:10,At gate 20:30,R15,UO 899
2023-05-17,20:25,At gate 20:12,S33,BA 4574
2023-05-17,20:30,At gate 22:54,R17,HU 8210
