date,time,status,stand,no
2023-06-16,00:20,At gate 00:19,S106,UO 651
2023-06-16,00:30,At gate 00:30,D302L,UO 863
2023-06-16,01:05,At gate 01:09,D306L,UO 781
2023-06-16,01:15,At gate 01:00,D306R,UO 627
2023-06-16,01:25,At gate 01:32,R16,TK 9225
2023-06-16,02:00,At gate 01:54,R18,BI 3404
2023-06-16,03:10,At gate 02:58,N10,TK 9201
2023-06-16,04:20,At gate 04:06,S104,CX 5765
2023-06-16,04:40,At gate 05:00,S102,UO 623
2023-06-16,05:00,At gate 05:01,N7,CX 811
2023-06-16,05:00,At gate 05:21,N28,UA 877
2023-06-16,05:10,At gate 05:30,S25,LX 9502
2023-06-16,05:15,At gate 05:41,S1,CX 676
2023-06-16,05:35,At gate 05:52,S23,CX 865
2023-06-16,05:40,At gate 05:43,S27,TK 9222
2023-06-16,05:40,At gate 05:54,S2,MH 9211
2023-06-16,05:50,At gate 05:28,S33,AA 8902
2023-06-16,06:05,At gate 06:46,N62,CX 270
2023-06-16,06:05,At gate 06:34,N36,AA 8918
2023-06-16,06:45,At gate 07:38,W42,CX 260
2023-06-16,06:45,At gate 06:51,N9,AA 8934
2023-06-16,06:55,At gate 07:15,N8,LX 9510
2023-06-16,07:10,At gate 07:42,S41,LH 7014
2023-06-16,07:15,At gate 07:31,W44,HX 1946
2023-06-16,07:30,At gate 08:02,W46,BA 4146
2023-06-16,07:30,At gate 08:34,S31,CX 216
2023-06-16,07:40,At gate 08:15,N36,CX 252
2023-06-16,07:45,At gate 08:11,R13,TK 9226
2023-06-16,08:05,At gate 08:19,N34,CX 662
2023-06-16,08:10,At gate 08:27,N10,5J 272
2023-06-16,08:15,At gate 08:43,R15,HX 782
2023-06-16,08:30,At gate 08:28,N66,5J 150
2023-06-16,08:50,At gate 08:47,N30,HX 1819
2023-06-16,08:55,At gate 08:58,N68,5J 240
2023-06-16,09:10,At gate 09:15,R21,CX 449
2023-06-16,09:10,At gate 09:15,N64,AA 8944
2023-06-16,09:15,At gate 09:38,S27,CI 601
2023-06-16,09:45,At gate 11:51,W42,5J 110
2023-06-16,09:45,At gate 09:56,N32,FD 515
2023-06-16,09:55,At gate 09:57,W65,CX 407
2023-06-16,10:05,At gate 10:16,N24,TR 980
2023-06-16,10:05,At gate 10:12,S29,CI 903
2023-06-16,10:10,At gate 13:31,N9,PR 300
2023-06-16,10:10,At gate 09:51,S25,CX 624
2023-06-16,10:10,At gate 10:17,N60,FD 508
2023-06-16,10:15,At gate 10:12,W50,HU 8510
2023-06-16,10:15,At gate 10:39,W44,HX 497
2023-06-16,10:15,At gate 10:24,R14,UO 625
2023-06-16,10:30,At gate 10:58,N9,AF 8405
2023-06-16,10:30,At gate 10:27,W69,CX 912
2023-06-16,10:30,At gate 10:12,N10,FM 3025
2023-06-16,10:40,At gate 11:20,W67,CX 738
2023-06-16,10:50,At gate 10:44,S35,MU 2901
2023-06-16,10:55,At gate 11:03,W48,HX 129
2023-06-16,10:55,At gate 10:53,N34,CX 6201
2023-06-16,11:00,At gate 10:50,N6,DL 7886
2023-06-16,11:00,At gate 10:42,S11,FM 3001
2023-06-16,11:05,At gate 11:07,N68,CA 6507
2023-06-16,11:15,At gate 11:10,N32,AK 138
2023-06-16,11:15,At gate 11:46,N8,CA 101
2023-06-16,11:20,At gate 11:32,N5,SQ 874
2023-06-16,11:30,At gate 12:21,N26,CX 983
2023-06-16,11:30,At gate 12:01,S47,CX 5227
2023-06-16,11:30,At gate 11:11,S43,MF 8655
2023-06-16,11:40,At gate 11:51,R21,UO 131
2023-06-16,11:45,At gate 12:01,N60,WY 5902
2023-06-16,11:50,At gate 11:52,S27,CA 103
2023-06-16,11:50,At gate 11:12,W40,MU 2067
2023-06-16,11:50,At gate 11:41,S33,FM 3021
