date,time,status,stand,no
2023-06-14,00:20,At gate 00:25,D302L,UO 651
2023-06-14,01:05,At gate 01:07,R15,UO 781
2023-06-14,01:15,At gate 01:17,D303,UO 627
2023-06-14,01:25,At gate 01:59,N34,TK 9225
2023-06-14,02:00,At gate 01:53,N28,BI 3404
2023-06-14,03:10,At gate 02:53,W40,TK 9201
2023-06-14,04:20,At gate 04:34,S105,CX 5765
2023-06-14,04:40,At gate 04:41,W125,UO 623
2023-06-14,05:00,At gate 05:20,S23,CX 811
2023-06-14,05:00,At gate 04:49,S3,CX 829
2023-06-14,05:00,At gate 05:06,N36,UA 877
2023-06-14,05:10,At gate 05:09,S27,LX 9502
2023-06-14,05:15,At gate 05:37,S2,CX 676
2023-06-14,05:40,At gate 06:30,S111,TK 9222
2023-06-14,05:40,At gate 05:25,S41,MH 9211
2023-06-14,05:50,At gate 05:50,N5,AA 8902
2023-06-14,06:00,At gate 06:27,S33,AA 8931
2023-06-14,06:05,At gate 07:00,N64,CX 270
2023-06-14,06:05,At gate 06:04,S29,AA 8918
2023-06-14,06:25,At gate 07:52,S49,CX 640
2023-06-14,06:45,At gate 07:08,N26,CX 260
2023-06-14,06:45,At gate 07:23,W48,AA 8934
2023-06-14,06:55,At gate 07:00,S4,LX 9510
2023-06-14,06:55,At gate 07:26,W50,CX 382
2023-06-14,07:00,At gate 07:08,S31,AA 8888
2023-06-14,07:10,At gate 08:10,N32,LH 7014
2023-06-14,07:30,At gate 07:40,W69,BA 4146
2023-06-14,07:30,At gate 07:41,S43,QF 8237
2023-06-14,07:40,At gate 08:44,S33,CX 252
2023-06-14,08:10,At gate 08:16,N62,5J 272
2023-06-14,08:30,At gate 08:35,S47,5J 150
2023-06-14,08:50,At gate 08:59,N26,HX 1819
2023-06-14,09:10,At gate 09:02,R13,CX 449
2023-06-14,09:10,At gate 09:11,N5,AA 8944
2023-06-14,09:15,At gate 09:59,S31,CI 601
2023-06-14,09:45,At gate 09:48,N10,5J 110
2023-06-14,09:45,At gate 09:59,N24,FD 515
2023-06-14,09:50,At gate 09:59,W67,QF 8214
2023-06-14,09:55,At gate 10:08,S11,CX 407
2023-06-14,10:05,At gate 10:23,W42,TR 980
2023-06-14,10:05,At gate 10:13,S29,CI 903
2023-06-14,10:10,At gate 10:30,N9,PR 300
2023-06-14,10:10,At gate 09:51,W71,CX 624
2023-06-14,10:10,At gate 10:17,N26,FD 508
2023-06-14,10:15,At gate 10:07,N70,HU 8510
2023-06-14,10:15,At gate 10:34,R15,UO 625
2023-06-14,10:30,At gate 11:13,N7,AF 8405
2023-06-14,10:30,At gate 10:17,N28,CX 912
2023-06-14,10:30,At gate 10:22,S27,FM 3025
2023-06-14,10:50,At gate 10:39,S25,MU 2901
2023-06-14,11:00,At gate 11:05,N6,DL 7886
2023-06-14,11:00,At gate 10:38,N60,FM 3001
2023-06-14,11:05,At gate 11:06,W63,CA 6507
2023-06-14,11:10,At gate 11:33,S49,AK 138
2023-06-14,11:15,At gate 11:08,S35,CA 101
2023-06-14,11:20,At gate 11:29,N24,SQ 874
2023-06-14,11:20,At gate 11:08,W46,MF 381
2023-06-14,11:30,At gate 11:35,S31,CX 983
2023-06-14,11:30,At gate 11:37,R16,CX 5227
2023-06-14,11:30,At gate 10:56,W40,MF 8655
2023-06-14,11:40,At gate 11:34,R17,UO 131
2023-06-14,11:45,At gate 11:53,S45,WY 5902
2023-06-14,11:50,At gate 11:58,N10,CA 103
2023-06-14,11:50,At gate 11:47,N62,FM 3021
2023-06-14,12:10,At gate 12:17,N26,HX 1823
2023-06-14,12:10,At gate 12:13,N70,AA 8893
2023-06-14,12:15,At gate 12:54,N9,CX 238
2023-06-14,12:15,At gate 12:06,N64,QR 5847
2023-06-14,12:15,At gate 11:43,S102,HX 1203
2023-06-14,12:20,At gate 11:56,S47,9C 8715
2023-06-14,12:20,At gate 12:58,W48,CZ 309
2023-06-14,12:25,At gate 12:27,N68,AC 9795
2023-06-14,12:25,At gate 13:09,W50,UO 551
2023-06-14,12:30,At gate 12:46,N34,CX 365
2023-06-14,12:30,At gate 12:42,N30,UA 7907
2023-06-14,12:40,At gate 13:22,S45,SC 4789
2023-06-14,12:55,At gate 12:49,W42,CI 909
2023-06-14,12:55,At gate 12:41,R21,CX 489
2023-06-14,12:55,At gate 13:12,W46,GA 9770
2023-06-14,13:00,At gate 12:50,S29,QF 8228
2023-06-14,13:00,At gate 13:06,R20,CX 431
2023-06-14,13:05,At gate 13:06,N24,CA 111
2023-06-14,13:05,At gate 12:56,S1,QR 3459
2023-06-14,13:05,At gate 13:00,S49,CX 5821
2023-06-14,13:15,At gate 13:05,S4,JL 7041
2023-06-14,13:20,At gate 13:07,R13,CX 906
2023-06-14,13:25,At gate 13:36,R14,CX 995
2023-06-14,13:30,At gate 13:21,N10,ZH 9085
2023-06-14,13:30,At gate 13:33,N6,HA 5001
2023-06-14,13:40,At gate 15:06,S1,CX 250
2023-06-14,13:40,At gate 14:19,N28,BA 031
2023-06-14,13:40,At gate 13:30,W40,HB 503
2023-06-14,13:45,At gate 13:28,N66,HX 679
2023-06-14,13:50,At gate 13:30,S27,QR 5841
2023-06-14,13:50,At gate 14:13,S11,CA 6536
2023-06-14,13:55,At gate 14:02,S23,SQ 892
2023-06-14,14:00,At gate 13:49,S43,MH 9187
2023-06-14,14:05,At gate 14:09,N62,HO 3503
2023-06-14,14:10,At gate 14:27,W48,BR 2897
2023-06-14,14:10,At gate 13:55,W67,OM 5618
2023-06-14,14:15,At gate 14:04,S35,CX 363
2023-06-14,14:20,At gate 14:20,N8,AA 8904
2023-06-14,14:20,At gate 14:21,N7,BA 4570
2023-06-14,14:25,At gate 13:39,N60,CA 419
