date,time,status,stand,no
2023-06-07,00:20,At gate 00:16,N66,UO 651
2023-06-07,01:05,At gate 01:14,S103,UO 781
2023-06-07,01:15,At gate 00:59,S11,UO 627
2023-06-07,01:25,At gate 01:36,S107,TK 9225
2023-06-07,02:00,At gate 01:45,S104,BI 3404
2023-06-07,03:10,At gate 02:39,S43,TK 9201
2023-06-07,04:20,At gate 03:54,R18,CX 5765
2023-06-07,04:40,At gate 04:37,W126,UO 623
2023-06-07,05:00,At gate 04:30,S1,CX 811
2023-06-07,05:00,At gate 04:46,S3,CX 829
2023-06-07,05:00,At gate 04:53,S25,UA 877
2023-06-07,05:10,At gate 04:56,S35,LX 9502
2023-06-07,05:15,At gate 05:27,N62,CX 676
2023-06-07,05:40,At gate 05:29,W50,TK 9222
2023-06-07,05:40,At gate 06:32,N5,MH 9211
2023-06-07,05:50,At gate 05:38,W63,AA 8902
2023-06-07,06:00,At gate 06:04,S4,AA 8931
2023-06-07,06:05,At gate 06:28,N36,CX 270
2023-06-07,06:05,At gate 06:23,N6,AA 8918
2023-06-07,06:25,At gate 06:38,N30,CX 640
2023-06-07,06:45,At gate 08:29,N34,CX 260
2023-06-07,06:45,At gate 07:13,S27,AA 8934
2023-06-07,06:50,At gate 06:16,W42,AA 8885
2023-06-07,06:55,At gate 07:01,S33,LX 9510
2023-06-07,06:55,At gate 08:02,N32,CX 382
2023-06-07,07:00,At gate 06:47,W67,AA 8888
2023-06-07,07:10,At gate 08:25,N64,LH 7014
2023-06-07,07:30,At gate 07:47,S49,BA 4146
2023-06-07,07:30,At gate 07:56,S29,QF 8237
2023-06-07,07:40,At gate 08:51,S43,CX 252
2023-06-07,07:45,At gate 07:41,R20,TK 9226
2023-06-07,08:10,At gate 11:56,N66,5J 272
2023-06-07,08:30,At gate 08:28,N8,5J 150
2023-06-07,08:50,At gate 09:02,N28,HX 1819
2023-06-07,08:55,At gate 10:53,S33,5J 240
2023-06-07,09:10,At gate 09:06,R14,CX 449
2023-06-07,09:10,At gate 09:36,S2,AA 8944
2023-06-07,09:15,At gate 09:32,N30,CI 601
2023-06-07,09:45,At gate 09:53,N66,5J 110
2023-06-07,09:45,At gate 09:53,N10,FD 515
2023-06-07,09:55,At gate 09:56,S11,CX 407
2023-06-07,10:05,At gate 10:00,S29,TR 980
