date,time,status,stand,no
2023-05-11,00:20,At gate 00:11,D302R,UO 651
2023-05-11,01:05,At gate 00:53,R19,UO 781
2023-05-11,01:10,At gate 01:02,S103,UO 663
2023-05-11,01:15,At gate 01:08,S102,UO 627
2023-05-11,01:25,At gate 01:26,R16,TK 9229
2023-05-11,02:00,At gate 01:42,R18,BI 3404
2023-05-11,03:10,At gate 02:52,S106,TK 9201
2023-05-11,04:20,At gate 04:00,W125,CX 5765
2023-05-11,04:40,At gate 04:43,W124,UO 623
2023-05-11,05:00,At gate 05:10,S1,CX 829
2023-05-11,05:00,At gate 05:16,S25,UA 877
2023-05-11,05:10,At gate 05:00,S23,LX 9502
2023-05-11,05:35,At gate 05:38,N26,CX 865
2023-05-11,05:40,At gate 05:45,S31,TK 9222
2023-05-11,05:40,At gate 05:35,S4,MH 9211
2023-05-11,05:50,At gate 06:05,N28,AA 8902
2023-05-11,06:00,At gate 06:35,W67,AA 8931
2023-05-11,06:00,At gate 05:58,S101,UO 629
2023-05-11,06:05,At gate 05:51,S29,AA 8918
2023-05-11,06:15,At gate 06:25,W69,CX 270
2023-05-11,06:45,At gate 06:54,S43,AA 8934
2023-05-11,06:50,At gate 06:08,S27,AA 8885
2023-05-11,06:55,At gate 06:59,W63,LX 9510
2023-05-11,06:55,At gate 07:11,N36,CX 260
2023-05-11,06:55,At gate 06:19,W48,HX 1314
2023-05-11,07:15,At gate 07:17,N32,GA 876
2023-05-11,07:20,At gate 07:20,S33,LH 7014
2023-05-11,07:45,At gate 07:52,R17,TK 9226
2023-05-11,07:55,At gate 08:28,S4,CX 252
2023-05-11,08:10,At gate 08:10,W44,5J 272
2023-05-11,08:30,At gate 08:25,N30,5J 150
2023-05-11,08:50,At gate 09:31,S31,HX 1819
2023-05-11,08:55,At gate 08:46,N28,5J 240
2023-05-11,09:15,At gate 09:24,N8,CI 601
2023-05-11,09:45,At gate 09:34,W46,5J 110
2023-05-11,09:45,At gate 09:40,N10,FD 515
2023-05-11,09:55,At gate 09:55,S2,CX 407
2023-05-11,10:05,At gate 10:13,W61,TR 980
2023-05-11,10:05,At gate 10:33,N9,CI 903
2023-05-11,10:10,At gate 10:25,N28,PR 300
2023-05-11,10:10,At gate 10:12,N24,FD 508
2023-05-11,10:15,At gate 10:26,S47,HU 8510
2023-05-11,10:15,At gate 10:14,N70,UO 625
2023-05-11,10:20,At gate 09:56,W44,MU 2901
2023-05-11,10:25,At gate 10:19,W50,CX 738
2023-05-11,10:30,At gate 10:10,N6,CX 912
2023-05-11,10:30,At gate 10:11,W48,FM 3025
2023-05-11,10:55,At gate 10:47,N34,CX 6201
2023-05-11,11:00,At gate 10:44,N5,MU 721
2023-05-11,11:05,At gate 10:56,N8,CA 6507
2023-05-11,11:10,At gate 11:41,N10,AK 138
2023-05-11,11:15,At gate 11:07,N32,CA 101
2023-05-11,11:20,At gate 11:31,N7,SQ 874
2023-05-11,11:20,At gate 11:01,W42,MF 381
2023-05-11,11:30,At gate 11:19,W71,CZ 3075
2023-05-11,11:30,At gate 11:24,S11,CX 983
2023-05-11,11:30,At gate 11:39,R18,CX 5227
2023-05-11,11:30,At gate 10:59,S31,MF 8655
2023-05-11,11:35,At gate 11:16,S45,GS 7963
2023-05-11,11:40,At gate 11:27,R16,UO 131
2023-05-11,11:45,At gate 11:33,N60,WY 5902
2023-05-11,11:50,At gate 11:24,N62,CA 103
2023-05-11,11:50,At gate 11:40,N24,FM 3021
2023-05-11,11:55,At gate 11:50,W48,CA 3855
2023-05-11,12:10,At gate 13:10,N28,HX 1823
2023-05-11,12:10,At gate 12:32,W61,AA 8893
2023-05-11,12:15,At gate 12:09,S25,QR 5847
2023-05-11,12:20,At gate 12:31,S49,9C 8715
2023-05-11,12:20,At gate 12:09,N9,CZ 309
2023-05-11,12:25,At gate 12:17,N68,AC 9795
2023-05-11,12:25,At gate 12:23,W122R,UO 551
2023-05-11,12:30,At gate 13:02,S1,CX 238
2023-05-11,12:30,At gate 12:50,N66,CX 365
2023-05-11,12:30,At gate 12:31,N30,UA 7907
2023-05-11,12:40,At gate 13:14,N10,SC 4789
2023-05-11,12:55,At gate 13:07,S31,CI 909
2023-05-11,12:55,At gate 12:43,R14,CX 489
2023-05-11,12:55,At gate 13:11,W40,GA 9770
