date,time,status,stand,no
2023-05-20,00:20,At gate 00:10,W124,UO 651
2023-05-20,00:30,At gate 00:10,D302L,UO 873
2023-05-20,01:05,At gate 00:53,S105,UO 781
2023-05-20,01:10,At gate 00:55,D302R,CX 5653
2023-05-20,01:15,At gate 00:52,R13,UO 627
2023-05-20,01:25,At gate 01:23,R18,TK 9225
2023-05-20,02:00,At gate 01:55,R17,BI 3404
2023-05-20,03:10,At gate 02:33,S35,TK 9201
2023-05-20,04:40,At gate 04:42,N143,UO 623
2023-05-20,05:00,At gate 04:36,S23,UA 877
2023-05-20,05:10,At gate 05:10,N9,LX 9502
2023-05-20,05:40,At gate 05:28,N7,TK 9222
2023-05-20,05:40,At gate 05:16,S3,MH 9211
2023-05-20,05:45,At gate 05:25,S4,AA 8936
2023-05-20,05:50,At gate 05:14,S2,AA 8902
2023-05-20,06:00,At gate 05:53,N24,UO 629
2023-05-20,06:05,At gate 05:41,N30,AA 8918
2023-05-20,06:10,At gate 06:31,N68,CX 640
2023-05-20,06:55,At gate 07:19,S45,LX 9510
2023-05-20,06:55,At gate 06:52,N28,CX 260
2023-05-20,06:55,At gate 07:06,W65,CX 372
2023-05-20,06:55,At gate 08:46,S43,CX 382
2023-05-20,06:55,At gate 06:17,S25,HX 1314
2023-05-20,07:20,At gate 11:43 (21/05/2023),D308,LH 7014
2023-05-20,07:30,At gate 07:44,S33,BA 4144
2023-05-20,07:40,At gate 07:37,N34,CX 216
2023-05-20,07:45,At gate 07:29,R19,TK 9226
2023-05-20,07:55,At gate 07:51,N26,CX 252
2023-05-20,08:10,At gate 08:39,S31,5J 272
2023-05-20,08:30,At gate 08:29,W44,5J 150
2023-05-20,08:50,At gate 09:01,S29,HX 1819
2023-05-20,08:55,At gate 09:38,W42,5J 240
2023-05-20,09:10,At gate 09:17,R14,CX 449
2023-05-20,09:10,At gate 08:48,W46,AA 8944
2023-05-20,09:15,At gate 09:09,N28,CI 601
2023-05-20,09:45,At gate 11:33,S31,5J 110
2023-05-20,09:45,At gate 09:38,N7,FD 515
2023-05-20,09:50,At gate 10:09,S33,QF 8214
2023-05-20,09:55,At gate 09:47,S41,CX 407
2023-05-20,10:05,At gate 11:03,S29,TR 980
2023-05-20,10:05,At gate 10:14,S11,CI 903
2023-05-20,10:10,At gate 09:55,S25,PR 300
2023-05-20,10:10,At gate 10:07,N10,FD 508
2023-05-20,10:15,At gate 10:06,R13,HU 8510
2023-05-20,10:15,At gate 10:16,R19,UO 625
2023-05-20,10:25,At gate 10:21,S47,CX 738
2023-05-20,10:30,At gate 10:39,S1,CX 912
2023-05-20,10:30,At gate 10:04,N60,FM 3025
2023-05-20,10:50,At gate 10:29,N6,MU 2901
2023-05-20,11:00,At gate 10:34,W44,MU 721
2023-05-20,11:05,At gate 10:45,N8,CA 6507
2023-05-20,11:10,At gate 12:55,N30,AK 138
2023-05-20,11:15,At gate 11:34,S27,CA 101
2023-05-20,11:20,At gate 11:25,N5,SQ 874
2023-05-20,11:20,At gate 11:11,N7,MF 381
2023-05-20,11:30,At gate 11:56,N34,CX 983
2023-05-20,11:30,At gate 11:41,R17,CX 5227
2023-05-20,11:30,At gate 11:02,W71,MF 8655
2023-05-20,11:35,At gate 11:19,N28,GS 7963
2023-05-20,11:40,At gate 11:27,N10,UO 131
2023-05-20,11:45,At gate 11:48,N64,WY 5902
2023-05-20,11:50,At gate 11:31,W40,CA 103
2023-05-20,11:50,At gate 11:40,N32,FM 3021
2023-05-20,11:55,At gate 11:22,R18,CA 3855
2023-05-20,12:10,At gate 12:42,S25,HX 1823
2023-05-20,12:10,At gate 12:01,W61,AA 8893
2023-05-20,12:15,At gate 11:48,N62,QR 5847
2023-05-20,12:15,At gate 11:41,S103,HX 1203
2023-05-20,12:20,At gate 12:00,N68,9C 8715
2023-05-20,12:20,At gate 12:33,W48,CZ 309
2023-05-20,12:25,At gate 12:17,W123R,UO 551
2023-05-20,12:30,At gate 12:22,W50,CX 365
2023-05-20,12:30,At gate 12:41,N24,UA 7907
2023-05-20,12:40,At gate 14:04,N32,SC 4789
2023-05-20,12:55,At gate 13:14,S23,CI 909
2023-05-20,12:55,At gate 13:01,R21,CX 489
2023-05-20,13:00,At gate 12:51,S43,QF 8228
2023-05-20,13:00,At gate 13:15,S11,CX 431
