date,time,status,stand,no
2023-02-28,00:20,At gate 00:20,R19,CX 5781
2023-02-28,00:45,At gate 00:53,S11,MM 067
2023-02-28,01:40,At gate 02:30,N30,HX 766
2023-02-28,03:20,At gate 03:26,S11,AI 7175
2023-02-28,05:00,At gate 05:04,S1,CX 829
2023-02-28,05:15,At gate 05:00,S2,CX 746
2023-02-28,05:20,At gate 05:18,S3,AA 8902
2023-02-28,05:45,At gate 06:43,S35,TG 5867
2023-02-28,05:55,At gate 05:27,N6,TK 9222
2023-02-28,06:00,At gate 05:56,S43,QR 3478
2023-02-28,06:00,At gate 07:00,S41,CX 865
2023-02-28,06:10,At gate 06:57,N60,CX 676
2023-02-28,06:10,At gate 07:07,W67,MH 9183
2023-02-28,06:55,At gate 06:54,N62,BA 4140
2023-02-28,07:05,At gate 08:13,S4,LH 7014
2023-02-28,07:05,At gate 07:01,W40,HX 782
2023-02-28,07:15,At gate 07:13,N24,HX 1946
2023-02-28,07:20,At gate 07:56,S29,CX 260
2023-02-28,07:20,At gate 08:09,N7,CX 270
2023-02-28,07:20,At gate 08:14,S3,CX 881
2023-02-28,07:40,At gate 07:43,N36,BA 4144
2023-02-28,07:40,At gate 08:30,N32,CX 252
2023-02-28,07:50,At gate 08:43,W61,CX 216
2023-02-28,08:10,At gate 07:50,S45,5J 272
2023-02-28,08:55,At gate 08:40,N10,HU 7941
2023-02-28,09:20,At gate 09:22,S43,JL 7908
2023-02-28,09:35,At gate 09:32,N5,JL 7912
2023-02-28,09:45,At gate 09:45,N24,5J 110
2023-02-28,09:55,At gate 10:12,S27,CI 903
2023-02-28,10:05,At gate 10:22,W42,SQ 8632
2023-02-28,10:05,At gate 10:23,N28,HX 1821
2023-02-28,10:15,At gate 10:04,N6,PR 300
2023-02-28,10:25,At gate 10:36,S2,CX 912
2023-02-28,10:50,At gate 10:37,R20,UO 625
2023-02-28,10:55,At gate 10:34,W44,Z2 1264
2023-02-28,11:20,At gate 11:21,N34,MF 8655
