date,time,status,stand,no
2023-03-19,12:50,At gate 12:50,S31,CI 909
2023-03-19,12:50,At gate 12:34,W69,CX 489
2023-03-19,12:55,At gate 12:59,W40,CX 431
2023-03-19,12:55,At gate 13:16,S11,AY 6632
2023-03-19,13:00,At gate 12:32,N66,JL 7051
2023-03-19,13:05,At gate 12:57,S29,CX 6111
2023-03-19,13:10,At gate 13:26,S47,CX 238
2023-03-19,13:10,At gate 13:01,N30,UA 7907
2023-03-19,13:15,At gate 13:12,S41,QR 3467
2023-03-19,13:25,At gate 13:11,W50,JL 7053
2023-03-19,13:25,At gate 13:13,W61,JL 7041
2023-03-19,13:30,At gate 13:22,S27,CX 906
2023-03-19,13:35,At gate 13:33,W44,BI 635
2023-03-19,13:40,At gate 13:36,W42,HB 503
2023-03-19,13:55,At gate 13:49,S25,SQ 892
2023-03-19,13:55,At gate 13:53,N10,CX 5821
2023-03-19,14:05,At gate 14:05,N26,CA 6523
2023-03-19,14:10,At gate 14:09,W71,QR 3458
2023-03-19,14:10,At gate 14:35,N6,HA 5001
2023-03-19,14:15,At gate 14:34,R18,HX 253
2023-03-19,14:15,At gate 14:33,N8,CX 250
2023-03-19,14:15,At gate 13:41,N34,MH 9187
2023-03-19,14:20,At gate 14:14,W63,QR 5841
2023-03-19,14:20,At gate 14:12,S3,BA 4570
2023-03-19,14:25,At gate 14:00,S35,CX 6129
2023-03-19,14:25,At gate 13:51,W48,ET 644
2023-03-19,14:25,At gate 13:34,N60,FM 3007
2023-03-19,14:30,At gate 14:50,N64,CX 363
2023-03-19,14:30,At gate 14:11,N68,MF 3039
2023-03-19,14:35,At gate 14:39,R19,CX 5705
2023-03-19,14:40,At gate 14:44,N7,MU 533
2023-03-19,14:40,At gate 15:13,N24,BA 031
2023-03-19,14:45,At gate 14:42,N5,LA 6038
2023-03-19,15:00,At gate 15:45,S11,BA 4558
2023-03-19,15:05,At gate 14:51,R15,CX 5173
2023-03-19,15:10,At gate 15:04,S1,CX 930
2023-03-19,15:15,At gate 14:59,N62,CA 103
2023-03-19,15:15,At gate 15:23,N9,FD 500
2023-03-19,15:25,At gate 15:04,N30,CX 495
2023-03-19,15:30,At gate 15:28,N36,QR 5850
2023-03-19,15:30,At gate 15:11,S31,CX 6262
2023-03-19,15:35,At gate 15:32,W42,CX 5619
2023-03-19,15:35,At gate 15:34,W40,CX 5725
2023-03-19,15:40,At gate 15:45,S29,AE 5311
2023-03-19,15:45,At gate 15:20,W44,HU 8358
2023-03-19,15:50,At gate 15:45,N10,ZH 9091
2023-03-19,15:50,At gate 15:46,R17,CX 5601
2023-03-19,15:55,At gate 15:30,N28,CX 6127
2023-03-19,15:55,At gate 16:00,S2,CA 6503
2023-03-19,16:05,At gate 15:58,S35,TK 8721
2023-03-19,16:05,At gate 15:45,W69,9C 8921
2023-03-19,16:10,At gate 16:21,R18,UO 133
2023-03-19,16:15,At gate 16:11,S45,MF 8703
2023-03-19,16:20,At gate 16:15,S43,CX 5111
2023-03-19,16:35,At gate 16:43,N9,CA 109
2023-03-19,16:35,At gate 17:04,N6,QF 127
2023-03-19,16:45,At gate 16:41,N66,CX 367
2023-03-19,16:55,At gate 17:00,W42,CX 634
2023-03-19,17:00,At gate 16:52,S41,QR 5829
2023-03-19,17:00,At gate 17:32,S27,NZ 4850
2023-03-19,17:00,At gate 16:28,W48,3U 3959
2023-03-19,17:05,At gate 16:59,S23,VA 5774
2023-03-19,17:15,At gate 17:36,W46,CA 6521
2023-03-19,17:15,At gate 17:34,S29,CX 6630
2023-03-19,17:20,At gate 17:15,R19,HU 8158
2023-03-19,17:30,At gate 17:48,S49,CA 6511
2023-03-19,17:30,At gate 17:19,N36,HX 633
2023-03-19,17:30,At gate 17:11,W65,QR 5814
2023-03-19,17:30,At gate 17:44,S1,MH 9196
2023-03-19,17:35,At gate 18:00,R16,HX 309
2023-03-19,17:40,At gate 17:27,N60,EK 384
2023-03-19,17:40,At gate 17:25,S31,NZ 4212
2023-03-19,17:45,At gate 17:45,S45,PR 306
2023-03-19,17:45,At gate 17:41,W40,CX 770
2023-03-19,17:50,At gate 18:18,N10,MF 9421
2023-03-19,17:50,At gate 17:50,R18,AI 7183
2023-03-19,17:50,At gate 17:40,W123R,CX 5687
2023-03-19,18:00,At gate 18:26,S11,5J 112
2023-03-19,18:00,At gate 17:23,N26,MU 505
2023-03-19,18:00,At gate 17:32,N8,MU 765
2023-03-19,18:05,At gate 19:00,N62,MF 8685
2023-03-19,18:10,At gate 18:35,W69,AA 8894
2023-03-19,18:15,At gate 18:18,S35,CX 951
2023-03-19,18:15,At gate 19:11,S43,CX 2690
2023-03-19,18:20,At gate 18:06,W122R,UO 2643
2023-03-19,18:25,At gate 18:25,N64,CX 254
2023-03-19,18:25,At gate 18:04,N7,MU 535
2023-03-19,18:30,At gate 18:44,S47,HX 1831
2023-03-19,18:35,At gate 18:58,N68,CX 371
2023-03-19,18:35,At gate 18:37,W44,TG 638
2023-03-19,18:40,At gate 18:45,S25,AY 099
2023-03-19,18:40,At gate 18:32,S2,QR 3481
2023-03-19,18:45,At gate 18:39,S101,HX 611
2023-03-19,18:50,At gate 18:41,N36,VJ 876
2023-03-19,18:50,At gate 18:49,N28,CI 919
2023-03-19,18:50,At gate 18:48,W67,QR 5827
2023-03-19,18:55,At gate 22:27,R17,TK 9220
2023-03-19,18:55,At gate 18:54,W63,QR 5803
2023-03-19,19:00,At gate 18:52,W121L,CX 5631
2023-03-19,19:00,At gate 18:44,W122L,CX 5851
2023-03-19,19:05,At gate 18:54,N6,KL 2156
2023-03-19,19:40,At gate 19:23,N5,KL 819
2023-03-19,19:45,At gate 19:52,W126,UO 701
2023-03-19,20:00,At gate 20:06,S103,CX 5849
2023-03-19,20:05,At gate 19:53,W48,AI 7161
2023-03-19,20:15,At gate 19:58,N66,JL 7039
2023-03-19,20:15,At gate 20:19,S111,HB 531
2023-03-19,20:25,At gate 20:06,S3,QR 5815
2023-03-19,20:25,At gate 20:11,W42,BA 4574
2023-03-19,20:30,At gate 20:10,N30,CX 369
2023-03-19,20:30,At gate 20:49,S45,CX 918
2023-03-19,20:35,At gate 20:22,W44,AI 7173
2023-03-19,20:35,At gate 20:18,N32,HX 691
2023-03-19,20:40,At gate 20:31,N8,AK 239
2023-03-19,20:40,At gate 20:27,N62,CX 473
2023-03-19,20:50,At gate 21:46,S11,5J 114
2023-03-19,20:55,At gate 21:11,S49,QR 3495
2023-03-19,21:00,At gate 21:02,R20,QR 5812
2023-03-19,21:00,At gate 20:54,N145,CX 5559
2023-03-19,21:00,At gate 20:46,R13,CX 5899
2023-03-19,21:05,At gate 21:00,S109,CX 5135
2023-03-19,21:15,At gate 21:22,N36,BA 4550
2023-03-19,21:15,At gate 21:12,N28,QR 816
2023-03-19,21:20,At gate 21:55,S33,PR 310
2023-03-19,21:20,At gate 21:38,N10,CX 5871
2023-03-19,21:25,At gate 21:27,S2,BA 4130
2023-03-19,21:25,At gate 21:34,N60,BA 4566
2023-03-19,21:25,At gate 21:10,R19,CX 457
2023-03-19,21:25,At gate 21:21,W65,QR 3460
2023-03-19,21:35,At gate 21:11,S43,JL 7059
2023-03-19,21:40,At gate 21:26,R16,CX 5685
2023-03-19,21:50,At gate 21:48,N7,PR 3198
2023-03-19,21:50,At gate 21:51,R15,HB 684
2023-03-19,21:55,At gate 23:00,R18,HU 8161
2023-03-19,21:55,At gate 21:45,S23,CX 381
2023-03-19,22:00,At gate 22:10,N8,CI 921
2023-03-19,22:00,At gate 21:42,N142,CX 5669
2023-03-19,22:05,At gate 22:27,S41,QR 5816
2023-03-19,22:15,At gate 22:22,N32,CX 479
2023-03-19,22:15,At gate 22:40,S47,CX 902
2023-03-19,22:20,At gate 22:17,N5,JL 7049
2023-03-19,22:20,At gate 22:05,N141,UO 183
2023-03-19,22:25,At gate 22:50,S25,ET 645
2023-03-19,22:25,At gate 22:00,S35,CA 6513
2023-03-19,22:30,At gate 22:33,W69,CX 600
2023-03-19,22:30,At gate 22:40,W42,QR 5802
2023-03-19,22:35,At gate 22:58,S11,CX 991
2023-03-19,22:40,At gate 22:29,N34,HX 1565
2023-03-19,22:40,At gate 22:36,N30,NZ 4147
2023-03-19,22:55,At gate 22:50,N62,QR 3452
2023-03-19,23:00,At gate 23:06,N144,CX 5703
2023-03-19,23:05,At gate 23:07,S33,BA 4562
2023-03-19,23:05,At gate 23:26,W44,CX 5755
2023-03-19,23:10,At gate 23:22,N24,EY 8503
2023-03-19,23:10,At gate 23:04,N6,HA 5381
2023-03-19,23:25,At gate 23:38,N8,AA 8912
2023-03-19,23:30,At gate 23:26,R20,UO 113
2023-03-19,23:30,At gate 23:21,R19,CX 5647
2023-03-19,23:55,At gate 23:45,N9,HX 108
2023-03-19,23:55,At gate 00:15 (20/03/2023),S107,BR 2891
