date,time,status,stand,no
2023-03-10,00:20,At gate 00:26,S106,CX 5781
2023-03-10,00:45,At gate 01:00,N7,MM 067
2023-03-10,00:55,At gate 00:46,S108,CX 5627
2023-03-10,01:40,At gate 01:56,S25,HX 766
2023-03-10,03:20,At gate 03:12,S31,AI 7175
2023-03-10,05:15,At gate 05:26,S3,CX 746
2023-03-10,05:20,At gate 05:19,N7,AA 8902
2023-03-10,05:45,At gate 05:25,N26,TG 5867
2023-03-10,05:55,At gate 05:28,N30,TK 9222
2023-03-10,06:00,At gate 06:00,W40,QR 3478
2023-03-10,06:00,At gate 05:49,N8,CX 865
2023-03-10,06:00,At gate 05:53,S29,UA 877
2023-03-10,06:15,At gate 06:18,S43,CX 676
2023-03-10,06:40,At gate 07:14,N7,CX 662
2023-03-10,07:05,At gate 07:15,W48,HX 782
2023-03-10,07:10,At gate 07:15,N32,LH 7014
2023-03-10,07:20,At gate 07:30,N62,CX 260
2023-03-10,07:20,At gate 07:13,N66,CX 270
2023-03-10,07:40,At gate 07:31,S33,BA 4144
2023-03-10,07:40,At gate 07:51,N28,CX 252
2023-03-10,07:50,At gate 08:20,N24,CX 216
2023-03-10,08:10,At gate 08:03,W42,5J 272
2023-03-10,09:20,At gate 09:07,W63,JL 7908
2023-03-10,09:25,At gate 09:19,S27,CX 624
2023-03-10,09:35,At gate 09:39,S2,JL 7912
2023-03-10,09:45,At gate 09:52,W44,5J 110
2023-03-10,09:55,At gate 09:52,N6,CI 903
2023-03-10,10:05,At gate 10:22,N10,SQ 8632
2023-03-10,10:05,At gate 10:09,N30,HX 1821
2023-03-10,10:15,At gate 10:42,N9,PR 300
2023-03-10,10:25,At gate 10:39,S1,CX 912
2023-03-10,10:50,At gate 10:15,R19,UO 625
2023-03-10,10:55,At gate 11:05,N34,Z2 1264
2023-03-10,11:05,At gate 10:55,R21,HX 156
2023-03-10,11:15,At gate 10:44,W46,MU 501
2023-03-10,11:20,At gate 11:33,S11,DL 7886
2023-03-10,11:20,At gate 10:55,W42,MF 8655
2023-03-10,11:25,At gate 11:36,S25,CX 983
2023-03-10,11:45,At gate 11:54,N60,TG 600
2023-03-10,11:55,At gate 11:34,N36,AK 138
2023-03-10,11:55,At gate 11:18,N26,9C 8715
2023-03-10,12:05,At gate 11:58,R20,CX 5115
2023-03-10,12:05,At gate 12:21,W44,MF 381
2023-03-10,12:10,At gate 12:19,N30,HX 1823
2023-03-10,12:10,At gate 12:35,W40,MF 8695
2023-03-10,12:20,At gate 12:11,W48,MU 503
2023-03-10,12:25,At gate 12:14,S23,SQ 882
2023-03-10,12:25,At gate 12:32,N6,CX 6201
2023-03-10,12:30,At gate 12:07,W65,CZ 309
