date,time,status,stand,no
2023-06-15,00:20,At gate 00:22,S43,UO 651
2023-06-15,01:15,At gate 01:16,S103,UO 627
2023-06-15,01:25,At gate 01:24,W69,TK 9229
2023-06-15,02:00,At gate 01:56,R18,BI 3404
2023-06-15,03:10,At gate 03:11,R16,TK 9201
2023-06-15,04:40,At gate 04:42,S107,UO 623
2023-06-15,05:00,At gate 04:25,S4,CX 829
2023-06-15,05:00,At gate 05:43,S25,UA 877
2023-06-15,05:10,At gate 05:35,N36,LX 9502
2023-06-15,05:35,At gate 06:01,W67,CX 865
2023-06-15,05:40,At gate 05:32,S11,TK 9222
2023-06-15,05:40,At gate 05:09,S1,MH 9211
2023-06-15,05:50,At gate 05:44,N9,AA 8902
2023-06-15,06:00,At gate 06:07,S49,AA 8931
2023-06-15,06:00,At gate 06:07,N7,UO 629
2023-06-15,06:05,At gate 07:46,N32,CX 270
2023-06-15,06:05,At gate 06:32,N34,AA 8918
2023-06-15,06:45,At gate 07:11,W50,CX 260
2023-06-15,06:45,At gate 08:08,S29,AA 8934
2023-06-15,06:50,At gate 06:21,N24,AA 8885
2023-06-15,06:55,At gate 07:22,W44,LX 9510
2023-06-15,06:55,At gate 12:03,N28,ET 1760
2023-06-15,07:10,At gate 07:18,N66,LH 7014
2023-06-15,07:15,At gate 07:22,N10,GA 876
2023-06-15,07:40,At gate 08:23,S31,CX 252
2023-06-15,07:45,At gate 07:58,R14,TK 9226
2023-06-15,08:10,At gate 08:27,N28,5J 272
2023-06-15,08:30,At gate 08:24,W40,5J 150
2023-06-15,08:50,At gate 09:10,W63,HX 1819
2023-06-15,08:55,At gate 09:04,N30,5J 240
2023-06-15,09:15,At gate 09:31,N32,CI 601
2023-06-15,09:45,At gate 09:58,W48,5J 110
2023-06-15,09:45,At gate 09:28,N26,FD 515
2023-06-15,09:50,At gate 10:25,N64,QF 8214
2023-06-15,09:55,At gate 09:47,S41,CX 407
2023-06-15,10:05,At gate 10:17,N6,TR 980
2023-06-15,10:05,At gate 10:24,N9,CI 903
2023-06-15,10:10,At gate 11:40,N8,PR 300
2023-06-15,10:10,At gate 10:03,N28,FD 508
2023-06-15,10:15,At gate 10:10,R18,HU 8510
2023-06-15,10:15,At gate 10:27,R13,UO 625
2023-06-15,10:30,At gate 10:17,N68,CX 912
2023-06-15,10:30,At gate 10:04,W42,FM 3025
2023-06-15,10:40,At gate 10:37,W71,CX 738
2023-06-15,10:50,At gate 10:30,W40,MU 7715
2023-06-15,10:55,At gate 10:45,N30,CX 6201
2023-06-15,11:00,At gate 11:03,S31,FM 3001
2023-06-15,11:05,At gate 10:45,S3,CA 6507
2023-06-15,11:10,At gate 11:08,N32,AK 138
2023-06-15,11:15,At gate 11:22,S23,CA 101
2023-06-15,11:20,At gate 11:30,N7,SQ 874
2023-06-15,11:30,At gate 11:13,N26,CZ 3075
2023-06-15,11:30,At gate 11:38,S29,CX 983
2023-06-15,11:30,At gate 12:20,W50,CX 5227
2023-06-15,11:30,At gate 11:03,N60,MF 8655
2023-06-15,11:35,At gate 11:12,S27,GS 7963
2023-06-15,11:40,At gate 11:33,N34,UO 131
2023-06-15,11:45,At gate 12:27,W63,WY 5902
2023-06-15,11:50,At gate 11:21,N62,CA 103
2023-06-15,11:50,At gate 11:41,N24,FM 3021
2023-06-15,11:55,At gate 11:38,N10,CA 3855
2023-06-15,12:10,At gate 13:04,N5,HX 1823
2023-06-15,12:10,At gate 12:27,W69,AA 8893
2023-06-15,12:15,At gate 12:37,W42,CX 238
2023-06-15,12:15,At gate 12:10,S2,QR 5847
2023-06-15,12:20,At gate 12:12,W48,9C 8715
2023-06-15,12:20,At gate 12:37,N6,CZ 309
2023-06-15,12:25,At gate 12:27,W67,AC 9795
2023-06-15,12:25,At gate 12:12,S49,UO 551
2023-06-15,12:30,At gate 12:32,S45,CX 365
2023-06-15,12:30,At gate 12:48,N36,UA 7907
2023-06-15,12:40,At gate 12:24,S25,SC 4789
2023-06-15,12:55,At gate 13:06,N9,CI 909
2023-06-15,12:55,At gate 12:54,R15,CX 489
2023-06-15,12:55,At gate 13:06,N70,GA 9770
2023-06-15,13:00,At gate 12:47,S41,QF 8228
2023-06-15,13:00,At gate 12:55,S47,CX 431
2023-06-15,13:05,At gate 12:44,S43,CA 111
2023-06-15,13:05,At gate 13:06,R20,CX 5821
2023-06-15,13:15,At gate 13:12,W40,JL 7041
2023-06-15,13:15,At gate 13:31,N10,UL 2772
2023-06-15,13:20,At gate 13:03,R14,CX 906
2023-06-15,13:30,At gate 13:55,N28,ZH 9085
2023-06-15,13:30,At gate 13:22,N7,HA 5001
2023-06-15,13:35,At gate 13:33,N30,BI 635
2023-06-15,13:40,At gate 13:52,S1,CX 250
2023-06-15,13:40,At gate 14:02,N26,BA 031
2023-06-15,13:45,At gate 13:36,R17,HX 679
2023-06-15,13:50,At gate 13:47,S33,QR 5841
2023-06-15,13:50,At gate 14:16,S31,CX 973
2023-06-15,13:55,At gate 13:59,S23,SQ 892
2023-06-15,14:05,At gate 14:08,N60,HO 3503
2023-06-15,14:10,At gate 14:17,N68,BR 2897
2023-06-15,14:10,At gate 13:41,W65,OM 5618
2023-06-15,14:15,At gate 14:20,W63,CX 363
2023-06-15,14:20,At gate 14:21,S3,BA 4570
2023-06-15,14:20,At gate 14:04,S29,VN 594
2023-06-15,14:25,At gate 13:56,N62,CA 419
2023-06-15,14:25,At gate 14:32,N8,HX 1825
2023-06-15,14:30,At gate 15:17,R13,CA 6517
2023-06-15,14:35,At gate 14:27,N6,FD 500
2023-06-15,14:40,At gate 14:30,N34,JL 7043
2023-06-15,14:45,At gate 14:53,R16,HU 8358
2023-06-15,14:50,At gate 15:01,R21,UO 705
2023-06-15,14:55,At gate 14:28,S27,ET 644
2023-06-15,14:55,At gate 14:35,N24,MU 503
2023-06-15,15:00,At gate 16:08,R17,HU 8051
2023-06-15,15:00,At gate 16:21,N6,LX 9500
2023-06-15,15:00,At gate 14:43,S25,AA 8908
2023-06-15,15:05,At gate 15:01,N9,OM 5610
2023-06-15,15:05,At gate 14:47,N5,JU 8319
2023-06-15,15:10,At gate 14:52,W71,CX 5173
2023-06-15,15:15,At gate 16:37,N8,AC 9786
2023-06-15,15:15,At gate 15:23,S109,HB 682
2023-06-15,15:20,At gate 15:09,S43,CX 495
2023-06-15,15:25,At gate 16:06,N36,CX 256
2023-06-15,15:25,At gate 15:42,S29,NZ 4212
2023-06-15,15:30,At gate 15:26,R20,UO 111
2023-06-15,15:30,At gate 15:35,W42,UO 601
2023-06-15,15:45,At gate 15:46,S11,AE 5311
2023-06-15,15:50,At gate 15:19,N10,CA 3361
2023-06-15,15:55,At gate 15:56,N66,CA 105
2023-06-15,15:55,At gate 15:33,W50,CA 427
2023-06-15,15:55,At gate 16:38,S27,HX 1201
2023-06-15,15:55,At gate 18:23,N8,GJ 8053
2023-06-15,16:00,At gate 16:01,N7,CX 349
2023-06-15,16:00,At gate 15:46,S45,FM 3023
2023-06-15,16:05,At gate 15:56,N62,MF 9039
2023-06-15,16:05,At gate 16:30,W65,TG 5867
2023-06-15,16:15,At gate 16:52,N32,TK 8721
2023-06-15,16:15,At gate 16:53,S35,CX 367
2023-06-15,16:15,At gate 16:38,N70,MF 8713
2023-06-15,16:25,At gate 16:22,W69,CA 109
2023-06-15,16:25,At gate 16:28,D301L,UO 133
2023-06-15,16:30,At gate 16:33,S23,CI 915
2023-06-15,16:30,At gate 16:54,S31,QF 8232
2023-06-15,16:30,At gate 16:17,N28,AA 8950
2023-06-15,16:35,At gate 16:08,N68,MU 5015
2023-06-15,16:35,At gate 17:27,N24,BA 027
2023-06-15,16:40,At gate 17:01,S108,HB 521
2023-06-15,16:45,At gate 17:00,W46,QR 5837
2023-06-15,16:50,At gate 16:36,S49,9C 8921
2023-06-15,16:55,At gate 16:48,R15,OZ 9295
2023-06-15,16:55,At gate 16:28,N30,CA 6521
2023-06-15,17:00,At gate 18:11,N7,PR 306
2023-06-15,17:00,At gate 17:18,S33,CX 357
2023-06-15,17:00,At gate 16:59,W48,CX 634
2023-06-15,17:10,At gate 17:09,R21,UO 113
2023-06-15,17:15,At gate 17:04,N64,AA 8897
2023-06-15,17:15,At gate 17:09,N9,Z2 1264
2023-06-15,17:35,At gate 18:49,S41,CX 254
2023-06-15,17:35,At gate 17:36,S4,CA 6511
2023-06-15,17:35,At gate 17:43,R13,UO 687
2023-06-15,17:40,At gate 17:40,N10,FM 809
2023-06-15,17:40,At gate 17:51,W44,WE 5638
2023-06-15,17:40,At gate 17:02,S47,3U 3959
2023-06-15,17:45,At gate 17:58,N62,AY 099
2023-06-15,17:45,At gate 17:49,R17,HX 659
2023-06-15,17:50,At gate 17:57,W71,MF 8651
2023-06-15,17:55,At gate 18:17,S11,LY 8792
2023-06-15,17:55,At gate 17:48,S25,NZ 4850
2023-06-15,18:00,At gate 17:28,R18,HU 8083
2023-06-15,18:05,At gate 17:58,S3,QF 8224
2023-06-15,18:05,At gate 17:49,N60,EK 384
2023-06-15,18:10,At gate 19:04,N6,5J 112
2023-06-15,18:15,At gate 18:14,W40,CX 951
2023-06-15,18:20,At gate 18:40,N70,CX 961
2023-06-15,18:25,At gate 18:33,N28,HX 1831
2023-06-15,18:50,At gate 19:44,S45,VJ 876
2023-06-15,18:55,At gate 18:54,S27,CI 919
2023-06-15,18:55,At gate 18:29,W67,QR 5803
2023-06-15,18:55,At gate 19:08,W69,CX 879
2023-06-15,18:55,At gate 19:22,S43,AA 8938
2023-06-15,19:00,At gate 18:45,W123R,UO 621
2023-06-15,19:00,At gate 19:12,R20,UO 631
2023-06-15,19:05,At gate 19:34,R13,FM 3013
2023-06-15,19:05,At gate 18:54,N9,FD 524
2023-06-15,19:10,At gate 19:11,S31,AK 239
2023-06-15,19:15,At gate 19:19,S35,JL 7057
2023-06-15,19:15,At gate 21:03,S23,CX 825
2023-06-15,19:20,At gate 19:37,S33,HX 776
2023-06-15,19:20,At gate 20:12,W63,CX 819
2023-06-15,19:25,At gate 19:16,R14,CX 957
2023-06-15,19:25,At gate 19:27,D305R,CX 5643
2023-06-15,19:30,At gate 19:27,N68,QF 8258
2023-06-15,19:35,At gate 19:21,D304R,UO 115
2023-06-15,19:40,At gate 19:41,W122R,UO 849
2023-06-15,19:45,At gate 19:45,R18,HU 8360
2023-06-15,19:50,At gate 19:52,S109,HB 531
