date,time,status,stand,no
2023-04-11,00:25,At gate 01:29,R19,BI 3404
2023-04-11,00:55,At gate 00:53,N28,CI 613
2023-04-11,01:05,At gate 01:10,N141,CX 5781
2023-04-11,01:15,At gate 01:18,S29,CX 5627
2023-04-11,01:25,At gate 01:27,S47,TK 9225
2023-04-11,01:35,At gate 01:47,S31,CI 607
2023-04-11,03:10,At gate 03:11,N26,TK 9201
2023-04-11,04:40,At gate 05:30,R20,CX 5623
2023-04-11,05:00,At gate 04:42,S41,CX 829
2023-04-11,05:10,At gate 04:41,N36,LX 9502
2023-04-11,05:35,At gate 06:02,N7,CX 865
2023-04-11,05:40,At gate 05:38,W63,TK 9222
2023-04-11,05:40,At gate 05:22,S31,MH 9211
2023-04-11,05:50,At gate 05:23,W44,AA 8902
2023-04-11,06:00,At gate 06:00,N28,AA 8931
2023-04-11,06:05,At gate 06:08,N70,AA 8918
2023-04-11,06:15,At gate 06:03,S49,CX 270
2023-04-11,06:45,At gate 07:41,W46,AA 8934
2023-04-11,06:55,At gate 06:50,N5,CX 260
2023-04-11,07:15,At gate 07:11,S27,GA 876
2023-04-11,07:25,At gate 09:13,S33,LH 7014
2023-04-11,07:30,At gate 07:36,W42,BA 4146
2023-04-11,07:40,At gate 07:14,S3,CX 216
2023-04-11,07:45,At gate 07:28,N145,TK 9226
2023-04-11,07:55,At gate 07:44,S35,CX 252
2023-04-11,08:10,At gate 08:02,N32,5J 272
2023-04-11,08:20,At gate 08:26,R18,HX 782
2023-04-11,08:50,At gate 09:38,N26,HX 1819
2023-04-11,08:55,At gate 09:01,N10,5J 240
2023-04-11,09:10,At gate 09:12,N70,CX 449
2023-04-11,09:10,At gate 08:36,N36,AA 8944
2023-04-11,09:15,At gate 09:30,S25,CI 601
2023-04-11,09:45,At gate 09:46,S11,5J 110
2023-04-11,09:45,At gate 09:52,N7,FD 515
2023-04-11,09:50,At gate 09:13,W65,QF 8214
2023-04-11,09:55,At gate 09:44,W61,CX 407
2023-04-11,10:05,At gate 10:25,N34,TR 980
2023-04-11,10:05,At gate 10:09,S23,CI 903
2023-04-11,10:10,At gate 10:03,N24,PR 300
2023-04-11,10:10,At gate 10:08,N8,FD 508
2023-04-11,10:15,At gate 10:39,R18,HU 8510
2023-04-11,10:15,At gate 10:42,R13,CX 5625
2023-04-11,10:20,At gate 09:57,N30,MU 2901
2023-04-11,10:30,At gate 10:24,N60,CX 912
2023-04-11,10:30,At gate 10:09,N32,FM 3025
2023-04-11,10:55,At gate 10:41,S31,CX 6201
2023-04-11,11:00,At gate 10:58,N26,FM 3001
2023-04-11,11:05,At gate 11:03,S2,CA 6507
2023-04-11,11:10,At gate 11:15,N6,AK 138
2023-04-11,11:20,At gate 11:18,N5,SQ 874
2023-04-11,11:20,At gate 11:22,N10,MF 381
2023-04-11,11:30,At gate 11:14,W50,CA 3855
2023-04-11,11:30,At gate 12:01,W48,CX 983
2023-04-11,11:30,At gate 11:44,R20,CX 5227
2023-04-11,11:30,At gate 11:07,S35,MF 8655
2023-04-11,11:35,At gate 12:44,S29,GS 7963
2023-04-11,11:40,At gate 11:31,R17,CX 5131
2023-04-11,11:45,At gate 11:53,W67,TG 600
2023-04-11,11:50,At gate 11:43,W40,CA 103
2023-04-11,11:50,At gate 12:13,N7,FM 3021
2023-04-11,12:10,At gate 12:35,N32,HX 1823
2023-04-11,12:10,At gate 12:19,N24,PR 318
2023-04-11,12:10,At gate 12:10,N62,AA 8893
2023-04-11,12:15,At gate 12:11,N36,QR 5847
2023-04-11,12:20,At gate 12:21,W44,9C 8715
2023-04-11,12:20,At gate 12:50,N9,CZ 309
2023-04-11,12:25,At gate 12:16,N34,AC 9795
2023-04-11,12:30,At gate 12:49,S47,CX 238
2023-04-11,12:30,At gate 12:28,W46,CX 365
2023-04-11,12:30,At gate 12:40,N26,UA 7907
2023-04-11,12:40,At gate 13:23,S31,SC 4789
2023-04-11,12:55,At gate 12:53,N10,CI 909
2023-04-11,12:55,At gate 12:44,N68,CX 489
2023-04-11,13:00,At gate 12:58,S43,QF 8228
2023-04-11,13:00,At gate 12:53,S41,CX 431
2023-04-11,13:05,At gate 12:54,N8,CA 111
2023-04-11,13:15,At gate 13:14,W63,JL 7041
2023-04-11,13:15,At gate 14:14,W44,UL 2772
2023-04-11,13:20,At gate 13:08,R20,CX 906
2023-04-11,13:30,At gate 14:11,N6,HA 5001
2023-04-11,13:40,At gate 13:56,N7,BA 031
2023-04-11,13:40,At gate 13:42,R19,HB 503
2023-04-11,13:50,At gate 14:08,N24,BR 2897
2023-04-11,13:50,At gate 14:07,S23,QR 5841
2023-04-11,13:55,At gate 13:31,N5,SQ 892
2023-04-11,13:55,At gate 13:50,N28,CX 250
2023-04-11,14:00,At gate 14:01,R15,AC 9794
2023-04-11,14:00,At gate 14:06,S49,MH 9187
2023-04-11,14:05,At gate 14:09,N9,HO 3503
2023-04-11,14:10,At gate 14:06,S3,AA 8890
2023-04-11,14:15,At gate 14:49,S45,CX 363
2023-04-11,14:25,At gate 13:45,W71,CA 419
2023-04-11,14:25,At gate 14:22,N32,HX 1825
2023-04-11,14:35,At gate 14:22,N10,FD 500
2023-04-11,14:40,At gate 14:36,W50,JL 7043
2023-04-11,14:40,At gate 14:28,N66,CA 6536
2023-04-11,14:45,At gate 15:18,R16,HU 8358
2023-04-11,14:50,At gate 14:55,R13,CX 5705
2023-04-11,14:55,At gate 13:29,S27,ET 644
2023-04-11,14:55,At gate 15:08,W46,MU 503
2023-04-11,15:00,At gate 15:02,S102,HU 8051
2023-04-11,15:00,At gate 14:18,R14,HU 8515
2023-04-11,15:00,At gate 15:26,S1,LX 9500
2023-04-11,15:00,At gate 14:46,N64,AA 8908
2023-04-11,15:05,At gate 15:11,S25,AA 8909
2023-04-11,15:05,At gate 15:04,N8,JU 8319
2023-04-11,15:10,At gate 15:17,S11,AC 9766
2023-04-11,15:10,At gate 14:54,W122R,CX 5173
2023-04-11,15:15,At gate 14:57,S31,AC 9786
2023-04-11,15:20,At gate 15:09,S41,CX 495
2023-04-11,15:25,At gate 15:44,S29,LH 796
2023-04-11,15:30,At gate 15:31,N145,CX 5601
2023-04-11,15:30,At gate 15:39,R19,CX 5619
2023-04-11,15:40,At gate 15:32,S43,CX 256
2023-04-11,15:40,At gate 15:17,R18,UO 111
2023-04-11,15:45,At gate 15:39,N30,AE 5311
2023-04-11,15:50,At gate 15:30,N34,CA 3361
2023-04-11,15:55,At gate 15:39,W40,CA 427
2023-04-11,15:55,At gate 15:28,N70,HX 1201
2023-04-11,15:55,At gate 15:50,R17,CX 5761
2023-04-11,15:55,At gate 15:59,N10,GJ 8053
2023-04-11,16:00,At gate 15:51,N32,CX 349
2023-04-11,16:00,At gate 16:10,S27,CX 5851
2023-04-11,16:00,At gate 16:02,W71,FM 3023
2023-04-11,16:05,At gate 16:37,N24,AC 007
2023-04-11,16:15,At gate 16:16,S35,CX 367
2023-04-11,16:15,At gate 15:57,W44,MF 8713
2023-04-11,16:25,At gate 16:37,S45,CA 109
2023-04-11,16:25,At gate 16:24,R14,CX 5133
2023-04-11,16:30,At gate 16:36,W65,CI 915
2023-04-11,16:30,At gate 16:29,N68,AA 8950
2023-04-11,16:35,At gate 16:12,N9,MU 2093
2023-04-11,16:35,At gate 16:25,N6,BA 027
2023-04-11,16:40,At gate 16:52,R20,HB 521
2023-04-11,16:45,At gate 16:48,W46,QR 5837
2023-04-11,16:45,At gate 17:27,W61,LX 138
2023-04-11,16:50,At gate 16:44,R13,9C 8921
2023-04-11,16:55,At gate 17:07,R16,OZ 9295
2023-04-11,16:55,At gate 16:20,S101,CA 6521
2023-04-11,17:00,At gate 17:15,N26,PR 306
2023-04-11,17:00,At gate 17:07,W122L,CX 357
2023-04-11,17:10,At gate 17:16,N141,CX 5675
2023-04-11,17:15,At gate 17:11,S41,AA 8897
2023-04-11,17:15,At gate 17:19,N36,Z2 1264
2023-04-11,17:20,At gate 18:00,W40,MF 9421
2023-04-11,17:20,At gate 17:19,S1,MH 9196
2023-04-11,17:20,At gate 17:17,R21,CX 5113
2023-04-11,17:35,At gate 17:00,W48,CA 6511
2023-04-11,17:35,At gate 18:40,R13,CX 5687
2023-04-11,17:40,At gate 17:30,R15,FM 845
2023-04-11,17:40,At gate 17:08,N34,3U 3959
2023-04-11,17:45,At gate 17:35,S31,AY 099
2023-04-11,17:45,At gate 17:48,W71,CX 254
2023-04-11,17:45,At gate 17:51,R18,HX 659
2023-04-11,17:45,At gate 17:48,N62,RA 409
2023-04-11,17:50,At gate 18:31,S23,LY 8792
2023-04-11,17:50,At gate 18:14,W44,MF 8651
2023-04-11,17:55,At gate 17:28,N5,NZ 4850
2023-04-11,18:00,At gate 17:58,N10,HU 8083
2023-04-11,18:05,At gate 18:19,S35,QF 8224
2023-04-11,18:05,At gate 17:34,N60,EK 384
2023-04-11,18:10,At gate 18:18,N28,5J 112
2023-04-11,18:25,At gate 18:49,N24,HX 1831
2023-04-11,18:25,At gate 18:44,S103,UO 2643
2023-04-11,18:30,At gate 20:40,W42,TG 638
2023-04-11,18:30,At gate 18:09,N32,MF 8685
2023-04-11,18:45,At gate 18:48,N9,UA 869
2023-04-11,18:50,At gate 19:07,S11,VJ 876
2023-04-11,18:55,At gate 18:40,N26,CI 919
2023-04-11,18:55,At gate 18:51,S3,QR 5803
2023-04-11,18:55,At gate 18:43,S4,CX 831
2023-04-11,19:00,At gate 19:06,W123R,CX 5621
2023-04-11,19:05,At gate 19:47,R15,CX 947
2023-04-11,19:05,At gate 18:51,N36,FM 3013
2023-04-11,19:05,At gate 19:07,N34,FD 524
2023-04-11,19:10,At gate 19:07,W42,AK 239
2023-04-11,19:15,At gate 19:16,S27,JL 7057
2023-04-11,19:20,At gate 19:16,R19,HX 776
2023-04-11,19:25,At gate 19:20,W65,CX 341
2023-04-11,19:25,At gate 20:01,W44,CA 6517
2023-04-11,19:30,At gate 19:24,W67,QF 8258
2023-04-11,19:40,At gate 20:04,W121L,CX 5849
