date,time,status,stand,no
2023-03-29,00:25,At gate 01:24,R19,BI 3404
2023-03-29,01:05,At gate 01:02,S41,CX 5781
2023-03-29,01:15,At gate 01:35,N34,CX 5627
2023-03-29,01:25,At gate 01:31,S35,TK 9225
2023-03-29,03:10,At gate 03:11,S106,TK 9201
2023-03-29,04:40,At gate 05:03,N145,CX 5623
2023-03-29,05:00,At gate 04:16,S1,BA 4134
2023-03-29,05:00,At gate 04:52,S2,CX 829
2023-03-29,05:15,At gate 05:24,N7,CX 676
2023-03-29,05:40,At gate 05:26,N26,TK 9222
2023-03-29,05:50,At gate 05:30,N28,AA 8902
2023-03-29,06:00,At gate 06:33,S31,AA 8931
2023-03-29,06:05,At gate 06:22,S43,CX 270
2023-03-29,06:05,At gate 05:27,W61,AA 8918
2023-03-29,06:45,At gate 07:11,S4,AA 8934
2023-03-29,06:50,At gate 06:50,S27,CX 260
2023-03-29,06:50,At gate 06:18,N64,AA 8885
2023-03-29,06:55,At gate 07:03,N62,LX 9510
2023-03-29,06:55,At gate 07:24,S33,CX 382
2023-03-29,07:20,At gate 09:29,N9,LH 7014
2023-03-29,07:30,At gate 07:35,W67,CX 170
2023-03-29,07:45,At gate 07:43,S29,CX 252
2023-03-29,07:55,At gate 08:37,W48,E9 635
2023-03-29,08:10,At gate 08:25,W50,5J 272
2023-03-29,08:50,At gate 09:25,N32,HX 1819
2023-03-29,08:55,At gate 09:34,N10,5J 240
2023-03-29,09:10,At gate 09:05,W63,AA 8944
2023-03-29,09:15,At gate 09:46,W65,CI 601
2023-03-29,09:45,At gate 10:02,S41,5J 110
2023-03-29,09:45,At gate 09:19,S25,FD 515
2023-03-29,09:50,At gate 10:12,S3,QF 8214
2023-03-29,09:55,At gate 09:52,W50,CX 624
2023-03-29,10:05,At gate 10:13,S31,TR 980
2023-03-29,10:05,At gate 10:23,N34,CI 903
2023-03-29,10:10,At gate 09:55,W40,PR 300
2023-03-29,10:10,At gate 10:06,S35,FD 508
2023-03-29,10:15,At gate 10:41,R13,CX 5625
2023-03-29,10:20,At gate 10:14,N36,MU 2901
2023-03-29,10:25,At gate 10:19,W61,CX 738
2023-03-29,10:30,At gate 11:45,N26,AF 8405
2023-03-29,10:30,At gate 10:19,S11,CX 912
2023-03-29,10:30,At gate 10:33,N28,MU 765
2023-03-29,11:00,At gate 11:14,N24,DL 7886
2023-03-29,11:00,At gate 10:47,N62,MU 721
2023-03-29,11:05,At gate 10:51,N68,CA 6507
2023-03-29,11:10,At gate 11:00,S25,AK 138
2023-03-29,11:20,At gate 11:29,N5,SQ 874
2023-03-29,11:20,At gate 11:22,N6,MF 381
2023-03-29,11:30,At gate 11:15,N32,ZH 9091
2023-03-29,11:30,At gate 11:58,S33,CX 983
2023-03-29,11:30,At gate 11:55,R18,CX 5227
2023-03-29,11:30,At gate 11:34,N10,MF 8655
2023-03-29,11:40,At gate 11:27,R20,CX 5131
2023-03-29,11:45,At gate 11:41,N60,TG 600
2023-03-29,11:50,At gate 11:36,N66,CA 103
2023-03-29,11:50,At gate 12:06,N34,MU 5017
2023-03-29,12:10,At gate 12:41,S31,HX 1823
2023-03-29,12:10,At gate 12:00,N36,PR 318
2023-03-29,12:10,At gate 11:51,S1,AA 8893
2023-03-29,12:15,At gate 12:30,N9,QR 5847
2023-03-29,12:20,At gate 12:16,W42,9C 8715
2023-03-29,12:20,At gate 12:12,S49,CX 238
2023-03-29,12:20,At gate 12:27,S23,CZ 309
2023-03-29,12:25,At gate 12:02,W71,AC 9795
2023-03-29,12:30,At gate 12:33,W69,CX 365
2023-03-29,12:30,At gate 12:53,S35,UA 7907
2023-03-29,12:55,At gate 12:50,N32,CX 489
2023-03-29,13:00,At gate 13:07,N8,QF 8228
2023-03-29,13:00,At gate 13:05,S4,CX 431
2023-03-29,13:05,At gate 12:58,N62,CA 111
2023-03-29,13:05,At gate 13:14,N30,QR 3459
2023-03-29,13:05,At gate 13:04,R16,CX 5821
2023-03-29,13:15,At gate 13:25,W46,JL 7041
2023-03-29,13:20,At gate 13:06,W48,CX 906
2023-03-29,13:30,At gate 14:07,N6,HA 5001
2023-03-29,13:40,At gate 14:39,N26,BA 031
2023-03-29,13:40,At gate 13:40,R20,HB 503
2023-03-29,13:45,At gate 13:40,N7,CX 250
2023-03-29,13:50,At gate 13:54,R19,BR 2897
2023-03-29,13:50,At gate 14:09,S23,QR 5841
2023-03-29,13:50,At gate 13:27,W44,CA 6536
2023-03-29,13:55,At gate 14:04,N5,SQ 892
2023-03-29,13:55,At gate 13:35,N10,CZ 635
2023-03-29,14:00,At gate 13:28,N28,MH 9187
2023-03-29,14:05,At gate 14:17,N60,HO 3503
2023-03-29,14:10,At gate 14:05,S2,CX 658
2023-03-29,14:15,At gate 14:34,N34,CX 363
2023-03-29,14:20,At gate 15:22,S43,AA 8904
2023-03-29,14:20,At gate 14:11,W42,BA 4570
2023-03-29,14:25,At gate 13:58,N24,CA 419
2023-03-29,14:25,At gate 14:50,S31,HX 1825
2023-03-29,14:35,At gate 14:20,S47,FD 500
2023-03-29,14:40,At gate 14:26,W69,HX 1201
2023-03-29,14:45,At gate 14:48,R15,HU 8358
2023-03-29,14:50,At gate 14:52,W126,CX 5705
2023-03-29,15:00,At gate 14:42,R17,HU 8051
2023-03-29,15:00,At gate 15:24,N64,AA 8908
2023-03-29,15:00,At gate 14:17,S29,VN 592
2023-03-29,15:05,At gate 15:15,N68,AA 8909
2023-03-29,15:05,At gate 14:37,W65,JU 8319
2023-03-29,15:10,At gate 15:03,R20,CX 5173
2023-03-29,15:15,At gate 14:43,W40,AC 9786
2023-03-29,15:20,At gate 15:15,S41,CX 495
2023-03-29,15:25,At gate 14:29,S33,LH 796
2023-03-29,15:30,At gate 15:45,R19,CX 5601
2023-03-29,15:30,At gate 15:36,R13,CX 5619
2023-03-29,15:40,At gate 15:27,S109,UO 111
2023-03-29,15:45,At gate 15:37,S45,CI 931
2023-03-29,15:50,At gate 15:27,N62,ZH 9095
2023-03-29,15:55,At gate 15:50,N66,CA 105
2023-03-29,15:55,At gate 15:32,W71,CA 427
2023-03-29,15:55,At gate 15:56,W123R,CX 5761
2023-03-29,15:55,At gate 15:55,N10,GJ 8053
2023-03-29,16:00,At gate 16:11,S47,CX 349
2023-03-29,16:00,At gate 15:57,R18,MU 595
2023-03-29,16:05,At gate 15:31,N60,MU 733
2023-03-29,16:05,At gate 16:35,N6,AC 007
2023-03-29,16:15,At gate 15:47,S27,TK 8722
2023-03-29,16:15,At gate 16:14,W50,CX 367
2023-03-29,16:15,At gate 16:20,S103,MF 8713
2023-03-29,16:25,At gate 16:37,S23,CA 109
2023-03-29,16:25,At gate 16:34,R16,CX 5133
2023-03-29,16:30,At gate 17:20,W40,CI 915
2023-03-29,16:30,At gate 16:05,W48,AA 8950
2023-03-29,16:30,At gate 16:42,S25,HO 1305
2023-03-29,16:35,At gate 16:08,N34,MU 2093
2023-03-29,16:35,At gate 16:26,N24,BA 027
2023-03-29,16:45,At gate 16:23,S31,ET 608
2023-03-29,16:45,At gate 16:48,R20,QR 5837
2023-03-29,16:45,At gate 16:14,S35,LX 138
2023-03-29,16:50,At gate 16:49,S29,9C 8921
2023-03-29,16:50,At gate 17:51,N5,LY 8792
2023-03-29,16:55,At gate 16:46,S1,CA 6521
2023-03-29,17:00,At gate 18:48,W40,PR 306
2023-03-29,17:00,At gate 17:03,N32,CX 634
2023-03-29,17:10,At gate 17:24,N62,MU 2089
2023-03-29,17:15,At gate 16:53,S45,AA 8897
2023-03-29,17:15,At gate 17:01,W42,Z2 1264
2023-03-29,17:20,At gate 17:13,R13,CX 5113
2023-03-29,17:35,At gate 17:31,W46,CX 254
2023-03-29,17:35,At gate 17:22,S4,CA 6511
2023-03-29,17:35,At gate 17:53,S102,CX 5687
2023-03-29,17:40,At gate 17:31,N30,QF 4224
2023-03-29,17:40,At gate 16:57,N9,3U 3959
2023-03-29,17:45,At gate 17:34,N36,AY 099
2023-03-29,17:45,At gate 18:02,R17,HX 659
2023-03-29,17:50,At gate 18:08,N66,MF 8651
2023-03-29,18:00,At gate 17:56,R18,HU 8083
2023-03-29,18:05,At gate 17:57,W69,QF 8224
2023-03-29,18:05,At gate 17:37,N60,EK 384
2023-03-29,18:10,At gate 18:24,S27,5J 112
2023-03-29,18:30,At gate 18:46,S29,HX 1831
2023-03-29,18:30,At gate 19:02,W42,TG 638
2023-03-29,18:30,At gate 18:21,N34,MF 8685
2023-03-29,18:45,At gate 19:40,W63,UA 869
2023-03-29,18:50,At gate 18:30,S25,VJ 876
2023-03-29,18:55,At gate 18:51,N28,CI 919
2023-03-29,18:55,At gate 18:46,S49,JL 7025
2023-03-29,19:00,At gate 19:09,R19,CX 5621
2023-03-29,19:00,At gate 19:07,W122R,CX 5631
2023-03-29,19:05,At gate 18:51,N6,MU 505
2023-03-29,19:05,At gate 19:15,S11,FD 524
2023-03-29,19:10,At gate 19:23,N10,AK 239
2023-03-29,19:15,At gate 19:19,W71,JL 7057
2023-03-29,19:20,At gate 19:21,N62,HX 776
2023-03-29,19:20,At gate 20:34,W65,CX 819
2023-03-29,19:35,At gate 22:41,S23,CX 6898
2023-03-29,19:40,At gate 20:10,R13,CX 5849
2023-03-29,19:45,At gate 20:02,N142,HU 8360
2023-03-29,19:45,At gate 19:32,S103,CX 5115
2023-03-29,19:50,At gate 19:57,S107,HB 531
2023-03-29,19:55,At gate 20:23,W67,HX 693
2023-03-29,20:00,At gate 19:56,N34,AI 7161
2023-03-29,20:00,At gate 20:34,S23,QR 5843
2023-03-29,20:00,At gate 19:46,S106,CX 5701
2023-03-29,20:10,At gate 20:21,W122L,CX 5899
2023-03-29,20:15,At gate 20:17,S43,CX 918
2023-03-29,20:25,At gate 20:11,S47,BA 4574
2023-03-29,20:30,At gate 20:48,R18,HU 8210
2023-03-29,20:30,At gate 03:15 (30/03/2023),S23,CX 369
2023-03-29,20:35,At gate 20:35,S27,CA 6501
2023-03-29,20:40,At gate 20:44,S11,AK 130
2023-03-29,20:45,At gate 20:48,S2,CX 473
2023-03-29,20:50,At gate 21:02,W40,CX 459
2023-03-29,20:50,At gate 20:54,N10,5J 114
2023-03-29,20:55,At gate 20:54,S108,TK 8875
2023-03-29,20:55,At gate 20:58,W42,QR 5815
2023-03-29,21:00,At gate 21:42,N62,JL 7061
2023-03-29,21:00,At gate 21:23,R16,CX 5691
2023-03-29,21:00,At gate 21:04,R15,CX 5871
2023-03-29,21:05,At gate 21:04,W121L,CA 117
2023-03-29,21:05,At gate 21:08,R20,AA 8914
2023-03-29,21:10,At gate 20:46,W125,CX 5559
2023-03-29,21:20,At gate 21:24,S29,AA 8883
2023-03-29,21:25,At gate 20:56,N28,LX 9520
2023-03-29,21:30,At gate 21:20,N36,BA 4130
2023-03-29,21:30,At gate 21:13,S4,PG 4557
2023-03-29,21:35,At gate 21:27,S25,PR 310
2023-03-29,21:45,At gate 22:05,N6,CI 921
2023-03-29,21:45,At gate 21:33,N32,BA 4566
2023-03-29,21:45,At gate 21:57,N60,JL 7067
2023-03-29,21:55,At gate 22:21,S11,CX 381
2023-03-29,21:55,At gate 22:11,W48,MH 9202
2023-03-29,22:00,At gate 21:41,N68,VN 3566
2023-03-29,22:00,At gate 22:05,W46,CX 979
2023-03-29,22:00,At gate 21:54,N5,TP 6360
2023-03-29,22:00,At gate 22:13,S43,HA 5381
2023-03-29,22:10,At gate 22:02,S45,AA 8907
2023-03-29,22:15,At gate 22:26,N30,NZ 4147
2023-03-29,22:15,At gate 21:57,N145,HB 684
2023-03-29,22:30,At gate 23:13,N8,HX 1565
2023-03-29,22:30,At gate 22:30,S49,CX 991
2023-03-29,22:30,At gate 22:57,S25,EY 8503
2023-03-29,22:45,At gate 22:21,W50,CX 902
2023-03-29,22:55,At gate 22:42,W44,QR 3469
2023-03-29,23:00,At gate 23:19,S31,AA 8912
2023-03-29,23:05,At gate 23:33,N144,BR 2891
2023-03-29,23:05,At gate 23:15,S1,CX 479
2023-03-29,23:15,At gate 23:38,S35,CX 5647
