date,time,status,stand,no
2023-05-02,00:20,At gate 00:27,S104,UO 651
2023-05-02,01:05,At gate 01:14,S101,UO 781
2023-05-02,01:10,At gate 01:29,N10,CX 5653
2023-05-02,01:15,At gate 01:07,N9,UO 627
2023-05-02,01:25,At gate 01:17,N32,TK 9225
2023-05-02,02:00,At gate 01:49,N26,BI 3404
2023-05-02,03:10,At gate 03:02,S35,TK 9201
2023-05-02,04:20,At gate 04:10,R18,CX 5765
2023-05-02,04:40,At gate 04:51,S107,UO 623
2023-05-02,05:00,At gate 04:43,S23,CX 829
2023-05-02,05:10,At gate 05:02,W63,BA 4134
2023-05-02,05:35,At gate 06:17,S2,CX 865
2023-05-02,05:40,At gate 05:40,S33,TK 9222
2023-05-02,05:50,At gate 05:26,N5,AA 8902
2023-05-02,06:00,At gate 06:18,W71,AA 8931
2023-05-02,06:00,At gate 05:57,N9,UO 629
2023-05-02,06:05,At gate 06:10,S11,AA 8918
2023-05-02,06:15,At gate 06:27,W50,CX 270
2023-05-02,06:45,At gate 07:46,N28,AA 8934
2023-05-02,06:50,At gate 06:10,W67,AA 8885
2023-05-02,06:55,At gate 07:05,W65,LX 9510
2023-05-02,06:55,At gate 06:47,W44,CX 260
2023-05-02,07:15,At gate 07:17,N36,GA 876
2023-05-02,07:25,At gate 07:24,S41,LH 7014
2023-05-02,07:30,At gate 08:06,N6,BA 4146
2023-05-02,07:40,At gate 07:45,N62,CX 216
2023-05-02,07:45,At gate 07:42,R14,TK 9226
2023-05-02,07:55,At gate 07:56,S29,CX 252
2023-05-02,08:10,At gate 08:05,N60,5J 272
2023-05-02,08:15,At gate 08:36,R16,HX 782
2023-05-02,08:30,At gate 08:25,N66,5J 150
2023-05-02,08:50,At gate 10:24,N24,HX 1819
2023-05-02,08:55,At gate 09:02,S11,5J 240
2023-05-02,09:10,At gate 09:02,R20,CX 449
2023-05-02,09:15,At gate 09:19,N26,CI 601
2023-05-02,09:45,At gate 12:12,S45,5J 110
2023-05-02,09:45,At gate 09:29,N30,FD 515
2023-05-02,09:55,At gate 09:46,W48,CX 407
2023-05-02,09:55,At gate 10:04,R18,CX 5697
2023-05-02,10:05,At gate 09:51,N28,TR 980
2023-05-02,10:05,At gate 10:12,S45,CI 903
2023-05-02,10:10,Cancelled,,PR 300
2023-05-02,10:10,At gate 10:13,N8,FD 508
2023-05-02,10:15,At gate 10:02,R17,HU 8510
2023-05-02,10:15,At gate 10:14,W122R,UO 625
2023-05-02,10:20,At gate 09:58,S31,MU 2901
2023-05-02,10:25,At gate 10:27,W40,CX 738
2023-05-02,10:30,At gate 10:21,N36,CX 912
2023-05-02,10:30,At gate 10:25,S25,FM 3025
2023-05-02,10:55,At gate 10:52,S11,CX 6201
2023-05-02,11:00,At gate 10:47,S23,FM 3001
2023-05-02,11:05,At gate 10:55,W69,CA 6507
2023-05-02,11:10,At gate 11:32,N28,AK 138
2023-05-02,11:15,At gate 11:08,N30,CA 101
2023-05-02,11:20,At gate 11:05,N5,SQ 874
2023-05-02,11:20,At gate 11:04,N7,MF 381
2023-05-02,11:30,At gate 11:48,S3,CX 983
2023-05-02,11:30,At gate 11:42,R21,CX 5227
2023-05-02,11:30,At gate 10:56,N60,MF 8655
2023-05-02,11:35,At gate 11:04,S47,GS 7963
2023-05-02,11:40,At gate 11:42,R15,UO 131
2023-05-02,11:45,At gate 11:51,W46,WY 5902
2023-05-02,11:50,At gate 11:18,N10,CA 103
2023-05-02,11:50,At gate 11:46,N32,FM 3021
2023-05-02,12:10,At gate 12:29,N24,HX 1823
2023-05-02,12:10,At gate 12:11,S31,PR 318
2023-05-02,12:10,At gate 11:36,W67,AA 8893
2023-05-02,12:15,At gate 12:02,W50,QR 5847
2023-05-02,12:20,At gate 12:11,S27,9C 8715
2023-05-02,12:20,At gate 12:25,N9,CZ 309
2023-05-02,12:25,At gate 12:03,W61,AC 9795
2023-05-02,12:25,At gate 12:15,R16,UO 551
2023-05-02,12:30,At gate 12:28,W42,CX 365
2023-05-02,12:30,At gate 12:40,N34,UA 7907
2023-05-02,12:40,At gate 12:58,N66,SC 4789
2023-05-02,12:55,At gate 12:47,S25,CI 909
2023-05-02,12:55,At gate 12:38,W44,CX 489
2023-05-02,13:00,At gate 12:52,N64,QF 8228
2023-05-02,13:00,At gate 12:58,R20,CX 431
2023-05-02,13:05,At gate 12:55,S23,CA 111
2023-05-02,13:15,At gate 13:15,W46,JL 7041
2023-05-02,13:15,At gate 13:17,N30,UL 2772
2023-05-02,13:20,At gate 13:11,R15,CX 906
2023-05-02,13:30,At gate 13:28,N7,HA 5001
2023-05-02,13:40,At gate 13:58,N26,BA 031
2023-05-02,13:40,At gate 13:40,S11,HB 503
2023-05-02,13:50,At gate 13:44,S47,QR 5841
2023-05-02,13:55,At gate 13:35,N5,SQ 892
2023-05-02,13:55,At gate 13:56,N32,CX 250
2023-05-02,14:00,At gate 13:28,R21,AC 9794
2023-05-02,14:05,At gate 14:16,S31,HO 3503
2023-05-02,14:10,Cancelled,,CA 765
2023-05-02,14:10,At gate 14:12,N10,BR 2897
2023-05-02,14:10,At gate 14:04,S1,AA 8890
2023-05-02,14:15,At gate 14:31,S3,CX 363
2023-05-02,14:20,At gate 13:33,N60,VN 594
2023-05-02,14:25,At gate 13:53,S27,CA 419
2023-05-02,14:25,At gate 14:27,N24,HX 1825
2023-05-02,14:35,At gate 14:20,N68,FD 500
2023-05-02,14:40,At gate 14:07,N9,JL 7043
2023-05-02,14:40,At gate 14:10,N8,CA 6536
2023-05-02,14:45,At gate 14:21,N62,HU 8515
2023-05-02,14:45,At gate 15:02,N30,HU 8358
2023-05-02,14:55,At gate 13:58,S29,ET 644
2023-05-02,14:55,At gate 15:12,S25,MU 503
2023-05-02,15:00,At gate 14:49,W50,HU 8051
2023-05-02,15:00,At gate 15:31,W67,LX 9500
2023-05-02,15:00,At gate 14:30,N66,AA 8908
2023-05-02,15:05,At gate 15:04,S23,AA 8909
2023-05-02,15:05,At gate 14:39,S33,JU 8319
2023-05-02,15:10,At gate 15:06,W42,AC 9766
2023-05-02,15:10,At gate 14:55,R17,CX 5173
2023-05-02,15:15,At gate 14:56,N34,AC 9786
2023-05-02,15:20,At gate 15:07,N36,CX 495
2023-05-02,15:25,At gate 15:36,S43,NZ 4212
2023-05-02,15:30,At gate 15:31,N144,UO 601
2023-05-02,15:30,At gate 15:14,R14,UO 619
2023-05-02,15:40,At gate 15:22,R16,UO 111
2023-05-02,15:45,At gate 15:40,S31,AE 5311
2023-05-02,15:45,At gate 15:39,N64,CX 256
2023-05-02,15:50,At gate 15:52,N60,CA 3361
2023-05-02,15:55,At gate 15:33,N7,CA 427
2023-05-02,15:55,At gate 15:23,S109,HX 1201
2023-05-02,15:55,At gate 15:58,W122L,UO 761
2023-05-02,15:55,At gate 16:04,N62,GJ 8053
2023-05-02,16:00,At gate 16:12,W63,CX 349
2023-05-02,16:00,At gate 15:43,W69,UO 851
2023-05-02,16:00,At gate 16:06,S11,FM 3023
2023-05-02,16:05,At gate 15:49,N68,MF 9039
2023-05-02,16:05,At gate 16:27,W61,TG 5867
2023-05-02,16:15,At gate 16:04,S27,CX 367
2023-05-02,16:15,At gate 17:05,S35,MF 8713
2023-05-02,16:25,At gate 16:33,N30,CA 109
2023-05-02,16:25,At gate 16:20,W123R,UO 133
2023-05-02,16:30,At gate 16:21,N28,CI 915
2023-05-02,16:30,At gate 16:18,S45,AA 8950
2023-05-02,16:35,At gate 15:56,N10,MU 5015
2023-05-02,16:35,At gate 16:48,S25,BA 027
2023-05-02,16:40,At gate 16:29,N142,HB 521
2023-05-02,16:45,At gate 16:59,W46,QR 5837
2023-05-02,16:45,At gate 16:29,S29,CX 6630
2023-05-02,16:50,At gate 16:39,S47,9C 8921
2023-05-02,16:55,At gate 16:42,R18,OZ 9295
2023-05-02,16:55,At gate 16:06,N24,CA 6521
2023-05-02,17:00,At gate 17:17,R19,PR 306
2023-05-02,17:00,At gate 16:51,W40,CX 357
2023-05-02,17:10,At gate 17:02,W121L,CX 5675
2023-05-02,17:15,At gate 16:59,W48,AA 8897
2023-05-02,17:15,At gate 17:25,S31,Z2 1264
2023-05-02,17:20,At gate 17:16,S2,MH 9196
2023-05-02,17:20,At gate 16:56,R17,UO 113
2023-05-02,17:35,At gate 16:54,S4,CA 6511
2023-05-02,17:40,At gate 17:41,N6,FM 809
2023-05-02,17:40,At gate 17:46,W63,WE 5638
2023-05-02,17:40,At gate 17:05,N70,3U 3959
2023-05-02,17:45,At gate 17:31,N5,AY 099
2023-05-02,17:45,At gate 17:45,R20,HX 659
2023-05-02,17:45,At gate 18:13,N7,RA 409
2023-05-02,17:50,At gate 18:22,S11,MF 9421
2023-05-02,17:50,At gate 18:00,N68,MF 8651
2023-05-02,17:55,At gate 17:55,N8,LY 8792
2023-05-02,17:55,At gate 17:57,N9,NZ 4850
2023-05-02,18:00,At gate 17:38,R14,HU 8083
2023-05-02,18:05,At gate 17:48,N28,QF 8224
2023-05-02,18:05,At gate 18:01,N60,EK 384
2023-05-02,18:10,At gate 19:24,W65,5J 112
2023-05-02,18:25,At gate 18:31,W61,HX 1831
2023-05-02,18:25,At gate 18:20,R16,CX 5643
2023-05-02,18:30,At gate 18:40,N10,MF 8685
2023-05-02,18:45,At gate 18:47,S35,UA 869
2023-05-02,18:50,At gate 18:46,N62,VJ 876
2023-05-02,18:55,At gate 18:39,S27,CI 919
2023-05-02,18:55,At gate 18:33,S47,QR 5803
2023-05-02,18:55,At gate 19:04,S3,CX 831
2023-05-02,19:00,At gate 19:00,W126,UO 621
2023-05-02,19:05,At gate 19:37,W44,CX 947
2023-05-02,19:05,At gate 18:43,S45,FM 3013
2023-05-02,19:05,At gate 19:19,N30,FD 524
2023-05-02,19:10,At gate 19:27,N68,AK 239
2023-05-02,19:15,At gate 19:12,S41,JL 7057
2023-05-02,19:20,At gate 19:28,N6,HX 776
2023-05-02,19:25,At gate 19:31,S31,CX 341
2023-05-02,19:25,At gate 19:28,R19,CA 6517
2023-05-02,19:30,At gate 19:20,N70,QF 8258
2023-05-02,19:45,At gate 19:37,R14,HU 8360
2023-05-02,19:45,At gate 19:22,S111,UO 115
2023-05-02,19:50,At gate 19:45,S108,HB 531
2023-05-02,20:00,At gate 19:42,N36,AI 7161
2023-05-02,20:00,At gate 20:14,S33,QR 5843
2023-05-02,20:10,At gate 20:03,W71,CX 918
2023-05-02,20:10,At gate 19:47,S109,UO 899
2023-05-02,20:15,At gate 20:03,D305L,UO 691
2023-05-02,20:25,At gate 19:53,W63,BA 4574
2023-05-02,20:30,At gate 20:46,R18,HU 8210
2023-05-02,20:30,At gate 20:38,W40,CX 369
2023-05-02,20:35,At gate 20:05,W61,CA 6501
2023-05-02,20:35,At gate 20:22,D306R,UO 639
2023-05-02,20:40,At gate 21:17,N68,AK 130
2023-05-02,20:45,At gate 20:37,S49,CX 473
2023-05-02,20:50,At gate 21:39,S47,CX 459
2023-05-02,20:50,At gate 20:56,N10,5J 114
2023-05-02,20:55,At gate 20:33,S11,TK 8875
2023-05-02,20:55,At gate 20:59,S45,QR 5815
2023-05-02,21:00,At gate 20:35,W48,JL 7061
2023-05-02,21:00,At gate 20:47,D305R,UO 871
2023-05-02,21:05,At gate 20:51,S101,CA 117
2023-05-02,21:05,At gate 21:06,N32,AA 8914
2023-05-02,21:10,At gate 20:59,R16,CX 5559
2023-05-02,21:20,At gate 21:09,N5,AA 8883
2023-05-02,21:30,At gate 22:04,N60,LA 5647
2023-05-02,21:30,At gate 21:19,W67,JL 7045
2023-05-02,21:30,At gate 21:18,W50,PG 4557
2023-05-02,21:30,At gate 21:15,S27,5J 120
2023-05-02,21:35,At gate 23:13,N10,PR 310
2023-05-02,21:35,At gate 21:23,N7,JU 8316
2023-05-02,21:45,At gate 21:56,N30,CI 921
