date,time,status,stand,no
2023-04-29,00:20,At gate 00:10,S105,UO 651
2023-04-29,00:25,At gate 00:43,S29,BI 3404
2023-04-29,01:05,At gate 01:24,D302R,UO 781
2023-04-29,01:10,At gate 01:47,N144,CX 5653
2023-04-29,01:15,At gate 01:16,N32,UO 627
2023-04-29,01:25,At gate 01:20,R17,TK 9225
2023-04-29,03:10,At gate 02:46,R18,TK 9201
2023-04-29,04:00,At gate 03:40,W124,CX 5765
2023-04-29,04:40,At gate 04:29,N143,UO 623
2023-04-29,05:10,At gate 04:56,N9,LX 9502
2023-04-29,05:15,At gate 05:17,R19,HX 527
2023-04-29,05:40,At gate 05:32,S27,TK 9222
2023-04-29,05:40,At gate 05:08,S1,MH 9211
2023-04-29,05:45,At gate 05:06,N6,AA 8936
2023-04-29,05:50,At gate 05:44,S25,AA 8902
2023-04-29,06:00,At gate 06:27,N142,UO 629
2023-04-29,06:05,At gate 05:44,N24,AA 8918
2023-04-29,06:10,At gate 06:11,W67,CX 640
2023-04-29,06:50,At gate 06:13,W46,AA 8885
2023-04-29,06:55,At gate 07:15,N64,LX 9510
2023-04-29,06:55,At gate 07:07,S41,CX 260
2023-04-29,06:55,At gate 07:21,S43,CX 372
2023-04-29,06:55,At gate 07:03,S23,CX 382
2023-04-29,06:55,At gate 05:57,W61,HX 1314
2023-04-29,07:00,At gate 06:48,W48,AA 8888
2023-04-29,07:25,At gate 07:43,N36,LH 7014
2023-04-29,07:30,At gate 07:47,W50,BA 4144
2023-04-29,07:40,At gate 07:33,N66,CX 216
2023-04-29,07:45,At gate 07:21,R20,TK 9226
2023-04-29,07:55,At gate 07:53,N60,CX 252
2023-04-29,08:10,At gate 08:22,N32,5J 272
2023-04-29,08:30,At gate 08:33,N26,5J 150
2023-04-29,08:50,At gate 09:01,N62,HX 1819
2023-04-29,08:55,At gate 08:58,N10,5J 240
2023-04-29,09:10,At gate 09:06,N68,CX 449
2023-04-29,09:10,At gate 09:03,W67,AA 8944
2023-04-29,09:15,At gate 09:35,N9,CI 601
2023-04-29,09:45,At gate 10:11,N24,5J 110
2023-04-29,09:45,At gate 09:25,S29,FD 515
2023-04-29,09:50,At gate 09:41,N64,QF 8214
2023-04-29,09:55,At gate 09:50,S1,CX 407
2023-04-29,10:05,At gate 09:47,N26,TR 980
2023-04-29,10:05,At gate 10:19,N32,CI 903
2023-04-29,10:10,At gate 10:13,S27,FD 508
2023-04-29,10:15,At gate 10:23,R17,HU 8510
2023-04-29,10:15,At gate 10:31,R21,UO 625
2023-04-29,10:20,At gate 10:10,N30,MU 2901
2023-04-29,10:25,At gate 10:19,W71,CX 738
2023-04-29,10:30,At gate 10:21,N70,CX 912
2023-04-29,10:30,At gate 10:34,N28,FM 3025
2023-04-29,11:00,At gate 10:51,S31,FM 3001
2023-04-29,11:05,At gate 19:29,W61,PR 300
2023-04-29,11:05,At gate 11:05,N34,CA 6507
2023-04-29,11:10,At gate 12:44,S29,AK 138
2023-04-29,11:15,At gate 11:25,N26,CA 101
2023-04-29,11:20,At gate 11:19,N8,SQ 874
2023-04-29,11:20,At gate 12:08,N6,MF 381
2023-04-29,11:30,At gate 11:09,S25,CA 3855
2023-04-29,11:30,At gate 11:25,W69,CX 983
2023-04-29,11:30,At gate 11:49,R19,CX 5227
2023-04-29,11:30,At gate 10:59,N7,MF 8655
2023-04-29,11:35,At gate 12:04,N32,GS 7963
2023-04-29,11:40,At gate 11:34,R20,UO 131
2023-04-29,11:45,At gate 11:36,S33,WY 5902
2023-04-29,11:50,At gate 11:48,N10,CA 103
2023-04-29,11:50,At gate 11:40,N9,FM 3021
2023-04-29,12:10,At gate 12:38,N30,HX 1823
2023-04-29,12:10,At gate 11:44,S23,AA 8893
2023-04-29,12:15,At gate 12:02,W63,QR 5847
2023-04-29,12:15,At gate 11:50,W44,HU 7953
2023-04-29,12:20,At gate 12:02,S27,9C 8715
2023-04-29,12:20,At gate 13:15,N28,5J 108
2023-04-29,12:20,At gate 12:31,S45,CZ 309
2023-04-29,12:25,At gate 13:27,N32,UO 551
2023-04-29,12:30,At gate 12:35,W65,CX 365
2023-04-29,12:30,At gate 12:59,N24,UA 7907
2023-04-29,12:40,At gate 13:30,N60,SC 4789
2023-04-29,12:55,At gate 12:57,N8,CI 909
2023-04-29,12:55,At gate 12:53,R19,CX 489
2023-04-29,13:00,At gate 13:03,N66,QF 8228
2023-04-29,13:00,At gate 12:56,W42,CX 431
2023-04-29,13:05,At gate 13:05,S47,CA 111
2023-04-29,13:05,At gate 13:05,N145,CX 5821
2023-04-29,13:15,At gate 13:39,S35,JL 7041
2023-04-29,13:15,At gate 13:16,N10,UL 2772
2023-04-29,13:20,At gate 13:04,R20,CX 906
2023-04-29,13:30,At gate 13:32,N7,HA 5001
2023-04-29,13:40,At gate 13:59,N26,BA 031
2023-04-29,13:50,At gate 14:03,S43,BR 2897
2023-04-29,13:50,At gate 14:03,N36,QR 5841
2023-04-29,13:55,At gate 13:23,N5,SQ 892
2023-04-29,13:55,At gate 14:09,S25,CX 250
2023-04-29,14:00,At gate 14:02,S1,MH 9187
2023-04-29,14:05,At gate 14:12,N8,HO 3503
2023-04-29,14:10,At gate 13:45,N64,FJ 5459
2023-04-29,14:15,At gate 16:34,S47,PR 318
2023-04-29,14:15,At gate 14:34,S3,CX 363
2023-04-29,14:20,At gate 13:57,W48,AA 8904
2023-04-29,14:20,At gate 14:22,S11,BA 4570
2023-04-29,14:20,At gate 15:47,N60,VN 594
2023-04-29,14:25,At gate 13:54,S45,CA 419
2023-04-29,14:25,At gate 14:36,S27,HX 1825
2023-04-29,14:35,At gate 14:51,S31,FD 500
2023-04-29,14:40,At gate 14:21,S29,JL 7043
2023-04-29,14:45,At gate 15:32,S43,HU 8358
2023-04-29,14:50,At gate 15:31,R18,UO 705
2023-04-29,14:55,At gate 13:53,S49,ET 644
2023-04-29,14:55,At gate 14:59,S47,MU 503
2023-04-29,15:00,At gate 15:04,N32,HU 8051
2023-04-29,15:00,At gate 14:42,N30,HU 8515
2023-04-29,15:00,At gate 15:39,N8,LX 9500
2023-04-29,15:00,At gate 15:07,W65,AA 8908
2023-04-29,15:05,At gate 15:28,N24,AA 8909
2023-04-29,15:05,At gate 14:11,S33,JU 8319
2023-04-29,15:10,At gate 15:10,N62,AC 9766
2023-04-29,15:10,At gate 15:28,R16,CX 5173
2023-04-29,15:15,At gate 15:40,W50,AC 9786
2023-04-29,15:15,At gate 15:11,R15,HB 682
2023-04-29,15:20,At gate 15:02,N9,CX 495
2023-04-29,15:25,At gate 15:29,N28,NZ 4212
2023-04-29,15:30,At gate 15:40,R14,UO 601
2023-04-29,15:30,At gate 15:53,R21,UO 619
2023-04-29,15:40,At gate 16:18,S23,CX 256
2023-04-29,15:40,At gate 15:29,R17,UO 111
2023-04-29,15:45,At gate 15:43,W42,AE 5311
2023-04-29,15:50,At gate 15:15,N10,CA 3361
2023-04-29,15:55,At gate 15:51,S29,CA 427
2023-04-29,15:55,At gate 15:42,S108,HX 1201
2023-04-29,15:55,At gate 16:24,N32,UO 761
2023-04-29,15:55,At gate 15:52,W121L,GJ 8053
2023-04-29,16:00,At gate 15:58,N68,CX 349
2023-04-29,16:00,At gate 15:55,W44,UO 851
2023-04-29,16:00,At gate 16:36,N7,FM 3023
2023-04-29,16:05,At gate 15:59,W61,TG 5867
2023-04-29,16:15,At gate 16:23,S31,TK 8722
2023-04-29,16:15,At gate 16:08,W71,CX 367
2023-04-29,16:15,At gate 16:03,W40,MF 8713
2023-04-29,16:25,At gate 17:16,S43,CA 109
2023-04-29,16:25,At gate 16:26,W123R,UO 133
2023-04-29,16:30,At gate 16:18,S45,CI 915
2023-04-29,16:30,At gate 16:47,N70,AA 8950
2023-04-29,16:35,At gate 16:16,S27,MU 2093
2023-04-29,16:35,At gate 17:07,N34,BA 027
2023-04-29,16:40,At gate 16:49,R20,HB 521
2023-04-29,16:45,At gate 17:18,S2,QR 5837
2023-04-29,16:45,At gate 17:28,N8,CX 6630
2023-04-29,16:50,At gate 16:51,N6,9C 8921
2023-04-29,16:55,At gate 16:49,R18,OZ 9295
2023-04-29,16:55,At gate 16:39,N30,CA 6521
2023-04-29,17:00,Cancelled,,PR 306
2023-04-29,17:00,At gate 17:05,R19,CX 357
2023-04-29,17:15,At gate 17:26,W48,AA 8897
2023-04-29,17:15,At gate 17:32,N10,Z2 1264
2023-04-29,17:20,At gate 18:04,W67,MH 9196
2023-04-29,17:20,At gate 16:58,R17,UO 113
2023-04-29,17:35,At gate 03:41 (30/04/2023),N5,CA 6511
2023-04-29,17:35,At gate 17:27,W122R,UO 687
2023-04-29,17:40,At gate 17:38,W40,FM 845
2023-04-29,17:40,At gate 17:30,W42,3U 3959
2023-04-29,17:45,At gate 18:08,S45,AY 099
2023-04-29,17:45,At gate 17:57,S35,CX 254
2023-04-29,17:45,At gate 17:44,R16,HX 659
2023-04-29,17:45,At gate 18:53,N68,RA 409
2023-04-29,17:50,At gate 18:50,S29,MF 8651
2023-04-29,17:55,At gate 18:32,N6,LY 8792
