date,time,status,stand,no
2023-05-05,00:20,At gate 00:03,W124,UO 651
2023-05-05,01:05,At gate 01:05,N142,UO 781
2023-05-05,01:15,At gate 01:12,S107,UO 627
2023-05-05,01:25,At gate 01:31,R20,TK 9225
2023-05-05,02:00,At gate 01:41,R16,BI 3404
2023-05-05,03:10,At gate 02:41,S11,TK 9201
2023-05-05,04:40,At gate 04:23,S29,UO 623
2023-05-05,05:00,At gate 05:00,N28,CX 811
2023-05-05,05:10,At gate 05:25,N60,BA 4134
2023-05-05,05:15,At gate 05:25,S41,CX 676
2023-05-05,05:35,At gate 05:00,S25,CX 865
2023-05-05,05:40,At gate 05:39,S43,TK 9222
2023-05-05,05:40,At gate 05:21,S4,MH 9211
2023-05-05,05:50,At gate 05:24,S27,AA 8902
2023-05-05,06:05,At gate 06:00,N34,AA 8918
2023-05-05,06:15,At gate 06:23,N6,CX 270
2023-05-05,06:45,At gate 06:19,W67,AA 8934
2023-05-05,06:50,At gate 06:14,S35,AA 8885
2023-05-05,06:55,At gate 06:57,S45,CX 260
2023-05-05,07:20,At gate 07:19,S49,LH 7014
2023-05-05,07:30,At gate 07:55,W63,BA 4146
2023-05-05,07:40,At gate 07:36,N62,CX 216
2023-05-05,07:45,At gate 07:42,N10,TK 9226
2023-05-05,07:55,At gate 07:54,S1,CX 252
2023-05-05,08:05,At gate 08:06,N30,CX 662
2023-05-05,08:10,At gate 08:23,N68,5J 272
2023-05-05,08:15,At gate 08:36,R14,HX 782
2023-05-05,08:30,At gate 08:47,N70,5J 150
2023-05-05,08:50,At gate 09:21,N24,HX 1819
2023-05-05,08:55,At gate 08:59,W40,5J 240
2023-05-05,09:10,At gate 09:09,R21,CX 449
2023-05-05,09:15,At gate 09:10,N9,CI 601
2023-05-05,09:45,At gate 10:00,W42,5J 110
2023-05-05,09:45,At gate 09:29,N26,FD 515
2023-05-05,09:50,At gate 09:23,N36,QF 8214
2023-05-05,09:55,At gate 09:46,N64,CX 407
2023-05-05,09:55,At gate 09:33,N66,CX 624
2023-05-05,10:05,At gate 09:53,N30,TR 980
2023-05-05,10:05,At gate 10:10,N5,CI 903
2023-05-05,10:10,At gate 10:45,W40,PR 300
2023-05-05,10:10,At gate 10:09,N32,FD 508
2023-05-05,10:15,At gate 10:06,R16,HU 8510
2023-05-05,10:15,At gate 09:44,R19,UO 625
2023-05-05,10:20,At gate 10:01,W48,MU 2901
2023-05-05,10:25,At gate 10:50,W71,CX 738
2023-05-05,10:30,At gate 11:13,N6,AF 8405
2023-05-05,10:30,At gate 10:22,S23,CX 912
2023-05-05,10:30,At gate 10:32,W50,FM 3025
2023-05-05,10:55,At gate 10:39,W46,CX 6201
2023-05-05,11:00,At gate 10:41,N24,DL 7886
2023-05-05,11:00,At gate 10:37,N7,FM 3001
2023-05-05,11:05,At gate 10:52,N70,CA 6507
2023-05-05,11:10,At gate 11:35,N10,AK 138
2023-05-05,11:15,At gate 11:06,N9,CA 101
2023-05-05,11:20,At gate 11:14,S31,SQ 874
2023-05-05,11:20,At gate 11:17,N30,MF 381
2023-05-05,11:30,At gate 11:27,S33,CX 983
2023-05-05,11:30,At gate 11:36,R18,CX 5227
2023-05-05,11:30,At gate 11:00,N28,MF 8655
2023-05-05,11:40,At gate 11:33,R17,UO 131
2023-05-05,11:45,At gate 11:35,S41,WY 5902
2023-05-05,11:50,At gate 11:23,S35,CA 103
2023-05-05,11:50,At gate 11:11,W44,MU 2067
2023-05-05,11:50,At gate 11:45,N8,FM 3021
2023-05-05,11:55,At gate 12:08,R14,CA 3855
2023-05-05,12:10,At gate 12:33,N34,HX 1823
2023-05-05,12:10,At gate 11:52,W61,AA 8893
2023-05-05,12:15,At gate 11:49,S2,QR 5847
2023-05-05,12:20,At gate 11:53,R16,9C 8715
2023-05-05,12:20,At gate 12:20,W40,CZ 309
2023-05-05,12:25,At gate 12:28,S11,AC 9795
2023-05-05,12:25,At gate 12:24,R19,UO 551
2023-05-05,12:30,At gate 12:38,S25,CX 238
2023-05-05,12:30,At gate 12:10,S29,CX 365
2023-05-05,12:30,At gate 12:09,N32,UA 7907
2023-05-05,12:40,At gate 12:00,W42,SC 4789
2023-05-05,12:55,At gate 12:46,N10,CI 909
2023-05-05,12:55,At gate 12:38,R21,CX 489
2023-05-05,12:55,At gate 13:14,W46,GA 9770
2023-05-05,13:00,At gate 12:42,W69,QF 8228
2023-05-05,13:00,At gate 12:59,S31,CX 431
