date,time,status,stand,no
2023-04-23,00:25,At gate 00:03,N143,BI 3404
2023-04-23,01:05,At gate 00:55,S45,UO 781
2023-04-23,01:15,At gate 01:07,S31,UO 627
2023-04-23,01:25,At gate 01:26,R15,TK 9225
2023-04-23,03:10,At gate 02:35,R16,TK 9201
2023-04-23,04:40,At gate 04:23,S27,UO 623
2023-04-23,05:00,At gate 04:39,S1,CX 829
2023-04-23,05:10,At gate 05:04,S2,BA 4134
2023-04-23,05:35,At gate 05:17,S4,CX 865
2023-04-23,05:40,At gate 05:27,N26,TK 9222
2023-04-23,05:40,At gate 05:12,N9,MH 9211
2023-04-23,05:50,At gate 05:30,W63,AA 8902
2023-04-23,06:00,At gate 05:26,S35,AA 8931
2023-04-23,06:05,At gate 05:45,N36,AA 8918
2023-04-23,06:10,At gate 07:02,W61,CX 640
2023-04-23,06:15,At gate 06:15,S23,CX 270
2023-04-23,06:25,At gate 06:04,N28,CX 234
2023-04-23,06:45,At gate 06:24,W42,AA 8934
2023-04-23,06:50,At gate 06:09,N62,AA 8885
2023-04-23,06:55,At gate 07:13,N64,LX 9510
2023-04-23,06:55,At gate 07:06,S33,CX 260
2023-04-23,07:00,At gate 07:47,S35,AA 8888
2023-04-23,07:15,At gate 07:15,W40,GA 876
2023-04-23,07:25,At gate 07:36,W50,LH 7014
2023-04-23,07:30,At gate 08:01,S31,BA 4146
2023-04-23,07:30,At gate 07:23,N24,QF 8237
2023-04-23,07:40,At gate 07:47,S3,CX 216
2023-04-23,07:45,At gate 07:30,R20,TK 9226
2023-04-23,07:55,At gate 08:03,N32,CX 252
2023-04-23,08:05,At gate 07:56,S25,CX 662
2023-04-23,08:10,At gate 08:13,N10,5J 272
2023-04-23,08:50,At gate 09:08,N30,HX 1819
2023-04-23,08:55,At gate 08:56,N26,5J 240
2023-04-23,09:10,At gate 08:46,N8,AA 8944
2023-04-23,09:15,At gate 09:14,S29,CI 601
2023-04-23,09:45,At gate 10:05,S41,5J 110
2023-04-23,09:45,At gate 09:41,N10,FD 515
2023-04-23,09:50,At gate 09:48,S4,QF 8214
2023-04-23,09:55,At gate 09:56,S3,CX 407
2023-04-23,09:55,At gate 09:47,S27,CX 624
2023-04-23,09:55,At gate 10:04,R16,CX 5697
2023-04-23,10:05,At gate 09:56,N28,TR 980
2023-04-23,10:05,At gate 09:58,S11,CI 903
2023-04-23,10:10,At gate 09:50,N34,PR 300
2023-04-23,10:10,At gate 10:05,N7,FD 508
2023-04-23,10:15,At gate 10:21,R15,HU 8510
2023-04-23,10:15,At gate 10:09,R14,UO 625
2023-04-23,10:20,At gate 10:15,W40,MU 2901
2023-04-23,10:25,At gate 10:02,S33,CX 738
2023-04-23,10:30,At gate 10:49,N5,AF 8405
2023-04-23,10:30,At gate 10:16,W67,CX 912
2023-04-23,10:30,At gate 10:15,N66,FM 3025
2023-04-23,10:55,At gate 10:36,N60,CX 6201
2023-04-23,11:00,At gate 10:58,N26,DL 7886
2023-04-23,11:00,At gate 10:37,N70,FM 3001
