date,time,status,stand,no
2023-04-22,00:25,At gate 00:00,D306R,BI 3404
2023-04-22,01:05,At gate 01:02,S27,UO 781
2023-04-22,01:10,At gate 00:51,D304L,CX 5653
2023-04-22,01:15,At gate 01:04,S33,UO 627
2023-04-22,01:25,At gate 01:30,R16,TK 9225
2023-04-22,03:10,At gate 02:55,R17,TK 9201
2023-04-22,04:40,At gate 04:51,R14,UO 623
2023-04-22,05:10,At gate 05:08,S1,LX 9502
2023-04-22,05:40,At gate 05:20,S23,TK 9222
2023-04-22,05:45,At gate 05:39,S4,AA 8936
2023-04-22,05:50,At gate 05:42,N30,AA 8902
2023-04-22,06:05,At gate 05:36,W63,AA 8918
2023-04-22,06:10,At gate 06:43,W61,CX 640
2023-04-22,06:15,At gate 06:15,W65,CX 270
2023-04-22,06:50,At gate 07:21,W50,AA 8885
2023-04-22,06:55,At gate 07:27,W67,LX 9510
2023-04-22,06:55,At gate 06:57,S31,CX 260
2023-04-22,06:55,At gate 07:17,S25,CX 372
2023-04-22,06:55,At gate 07:13,S2,CX 382
2023-04-22,06:55,At gate 06:02,W48,HX 1314
2023-04-22,07:00,At gate 07:54,N64,AA 8888
2023-04-22,07:25,At gate 07:47,N36,LH 7014
2023-04-22,07:30,At gate 07:40,S47,BA 4144
2023-04-22,07:40,At gate 07:49,N26,CX 216
2023-04-22,07:45,At gate 07:20,R19,TK 9226
2023-04-22,07:55,At gate 08:10,N9,CX 252
2023-04-22,08:10,At gate 09:08,W44,5J 272
2023-04-22,08:50,At gate 09:00,N28,HX 1819
2023-04-22,08:55,At gate 08:47,W46,5J 240
2023-04-22,09:10,At gate 09:02,S27,CX 449
2023-04-22,09:15,At gate 09:41,N6,CI 601
2023-04-22,09:45,At gate 10:15,W46,5J 110
2023-04-22,09:45,At gate 09:31,W42,FD 515
2023-04-22,09:55,At gate 10:04,S29,CX 407
2023-04-22,10:05,At gate 09:54,S35,TR 980
2023-04-22,10:05,At gate 10:21,S31,CI 903
2023-04-22,10:10,Cancelled,,PR 300
2023-04-22,10:10,At gate 10:05,W40,FD 508
2023-04-22,10:15,At gate 10:22,R17,HU 8510
2023-04-22,10:15,At gate 10:09,R19,UO 625
2023-04-22,10:20,At gate 10:17,N10,MU 2901
2023-04-22,10:30,At gate 10:40,S4,CX 912
2023-04-22,10:30,At gate 10:19,N7,FM 3025
2023-04-22,11:00,At gate 10:53,N34,FM 3001
2023-04-22,11:05,At gate 11:05,S11,CA 6507
2023-04-22,11:10,At gate 11:29,W40,AK 138
2023-04-22,11:20,At gate 11:17,N5,SQ 874
2023-04-22,11:20,At gate 11:21,N30,MF 381
2023-04-22,11:30,At gate 11:09,S45,CA 3855
2023-04-22,11:30,At gate 12:19,N36,CX 983
2023-04-22,11:30,At gate 12:40,R16,CX 5227
2023-04-22,11:30,At gate 11:09,S33,MF 8655
2023-04-22,11:35,At gate 11:19,N24,GS 7963
2023-04-22,11:40,At gate 11:31,R14,UO 131
2023-04-22,11:45,At gate 11:37,S41,WY 5902
2023-04-22,11:50,At gate 11:58,N7,FM 3021
2023-04-22,12:10,At gate 12:28,N6,HX 1823
2023-04-22,12:10,At gate 13:06,N30,PR 318
2023-04-22,12:10,At gate 12:07,S2,AA 8893
2023-04-22,12:15,At gate 12:05,W42,QR 5847
2023-04-22,12:15,At gate 12:46,S43,HU 7953
2023-04-22,12:20,At gate 12:13,N10,9C 8715
2023-04-22,12:20,At gate 12:17,S35,CZ 309
2023-04-22,12:30,At gate 12:38,S3,CX 238
2023-04-22,12:30,At gate 12:34,S27,CX 365
2023-04-22,12:30,At gate 12:38,N28,UA 7907
2023-04-22,12:40,At gate 12:48,W71,SC 4789
2023-04-22,12:55,At gate 13:18,S11,CI 909
2023-04-22,12:55,At gate 12:45,R20,CX 489
2023-04-22,13:00,At gate 12:39,S29,QF 8228
2023-04-22,13:00,At gate 12:55,N70,CX 431
2023-04-22,13:05,At gate 13:00,N32,CA 111
2023-04-22,13:05,At gate 13:07,R21,CX 5821
2023-04-22,13:15,At gate 12:54,S31,JL 7041
2023-04-22,13:15,At gate 13:17,W69,UL 2772
2023-04-22,13:20,At gate 13:19,S45,CX 906
2023-04-22,13:30,At gate 13:33,N7,HA 5001
2023-04-22,13:40,At gate 14:22,N9,BA 031
2023-04-22,13:50,At gate 14:01,R19,BR 2897
2023-04-22,13:50,At gate 13:41,N8,QR 5841
2023-04-22,13:55,At gate 13:43,N5,SQ 892
2023-04-22,13:55,At gate 14:12,S33,CX 250
2023-04-22,14:00,At gate 13:53,S1,MH 9187
2023-04-22,14:05,At gate 14:06,W46,HO 3503
2023-04-22,14:10,At gate 13:34,N64,AA 8890
2023-04-22,14:15,At gate 14:18,W63,CX 363
2023-04-22,14:20,At gate 13:52,N68,AA 8904
2023-04-22,14:20,At gate 14:14,N6,BA 4570
2023-04-22,14:20,At gate 13:55,N10,VN 594
2023-04-22,14:25,At gate 13:58,N34,CA 419
2023-04-22,14:25,At gate 14:22,N24,HX 1825
2023-04-22,14:35,At gate 14:39,N60,FD 500
2023-04-22,14:40,At gate 14:02,W44,JL 7043
2023-04-22,14:45,At gate 14:51,R18,HU 8358
2023-04-22,14:50,At gate 14:43,S35,UO 705
2023-04-22,14:50,At gate 14:35,S11,JL 5362
2023-04-22,14:55,At gate 13:02,S41,ET 644
2023-04-22,14:55,At gate 15:11,S29,MU 503
2023-04-22,15:00,At gate 15:48,S109,HU 8051
2023-04-22,15:00,At gate 14:24,N145,HU 8515
2023-04-22,15:00,At gate 15:33,N7,LX 9500
2023-04-22,15:00,At gate 14:41,N26,AA 8908
2023-04-22,15:05,At gate 15:04,S47,AA 8909
2023-04-22,15:05,At gate 14:15,S23,JU 8319
2023-04-22,15:10,At gate 15:07,W69,AC 9766
2023-04-22,15:10,At gate 14:56,R17,CX 5173
2023-04-22,15:15,At gate 14:38,W71,AC 9786
2023-04-22,15:15,At gate 14:59,R21,HB 682
2023-04-22,15:20,At gate 15:02,W48,CX 495
2023-04-22,15:25,At gate 15:23,S27,NZ 4212
2023-04-22,15:30,At gate 15:19,R14,UO 601
2023-04-22,15:30,At gate 15:20,R15,UO 619
2023-04-22,15:40,At gate 15:58,N32,CX 256
2023-04-22,15:40,At gate 15:32,W123R,UO 111
2023-04-22,15:45,At gate 15:45,N34,AE 5311
2023-04-22,15:50,At gate 15:40,W46,CA 3361
2023-04-22,15:55,At gate 15:49,S49,CA 427
2023-04-22,15:55,At gate 15:31,S101,HX 1201
2023-04-22,15:55,At gate 15:43,W122R,UO 761
2023-04-22,15:55,At gate 15:53,S43,GJ 8053
2023-04-22,16:00,At gate 15:54,W65,CX 349
2023-04-22,16:00,At gate 15:56,R19,UO 851
2023-04-22,16:00,At gate 15:59,N10,FM 3023
2023-04-22,16:05,At gate 16:09,W40,TG 5867
2023-04-22,16:15,At gate 16:34,N30,TK 8722
2023-04-22,16:15,At gate 16:50,S47,CX 367
2023-04-22,16:15,At gate 16:41,S41,MF 8713
2023-04-22,16:25,At gate 16:54,S35,CA 109
2023-04-22,16:25,At gate 16:29,W122L,UO 133
2023-04-22,16:30,At gate 16:27,W63,AA 8950
2023-04-22,16:35,At gate 16:13,W42,MU 2093
2023-04-22,16:35,At gate 16:41,N24,BA 027
2023-04-22,16:40,At gate 16:38,S111,HB 521
2023-04-22,16:45,At gate 16:55,W44,QR 5837
2023-04-22,16:45,At gate 17:11,S25,CX 6630
2023-04-22,16:50,At gate 16:40,N62,9C 8921
2023-04-22,16:55,At gate 16:20,R16,OZ 9295
2023-04-22,16:55,At gate 16:21,N66,CA 6521
2023-04-22,17:00,At gate 16:53,S29,PR 306
2023-04-22,17:00,At gate 16:45,R20,CX 357
2023-04-22,17:05,At gate 17:05,N34,CI 915
2023-04-22,17:15,At gate 17:05,W50,AA 8897
2023-04-22,17:15,At gate 17:42,S33,Z2 1264
2023-04-22,17:20,At gate 17:01,W61,MH 9196
2023-04-22,17:20,At gate 17:10,R17,UO 113
2023-04-22,17:35,At gate 17:50,W46,CA 6511
2023-04-22,17:35,At gate 17:41,W121L,UO 687
2023-04-22,17:40,At gate 17:23,N68,FM 845
2023-04-22,17:40,At gate 17:22,N10,3U 3959
2023-04-22,17:45,At gate 17:30,N8,AY 099
2023-04-22,17:45,At gate 17:43,S3,CX 254
2023-04-22,17:45,At gate 17:51,S11,HX 659
2023-04-22,17:45,At gate 19:08,W40,RA 409
2023-04-22,17:50,At gate 18:18,N5,LY 8792
2023-04-22,17:50,At gate 18:15,S35,MF 8651
2023-04-22,17:55,At gate 19:53,S31,NZ 4850
2023-04-22,18:00,At gate 17:49,R14,HU 8083
2023-04-22,18:05,At gate 17:55,S1,QF 8224
2023-04-22,18:05,At gate 17:34,N60,EK 384
2023-04-22,18:10,At gate 18:46,S29,5J 112
2023-04-22,18:20,At gate 18:31,S43,CX 961
2023-04-22,18:25,At gate 18:30,W63,HX 1831
2023-04-22,18:30,At gate 18:50,N64,WE 5638
2023-04-22,18:30,At gate 18:21,S41,MF 8685
2023-04-22,18:45,At gate 18:18,N6,UA 869
2023-04-22,18:50,At gate 18:42,N62,VJ 876
2023-04-22,18:55,At gate 18:40,N32,CI 919
2023-04-22,18:55,At gate 18:25,W42,AA 8896
2023-04-22,18:55,At gate 18:40,W65,CX 831
2023-04-22,19:00,At gate 18:48,R21,UO 621
2023-04-22,19:05,At gate 18:54,S45,FM 3013
2023-04-22,19:05,At gate 18:59,N28,FD 524
2023-04-22,19:10,At gate 19:19,N30,AK 239
2023-04-22,19:10,At gate 19:16,R19,UO 183
2023-04-22,19:15,At gate 19:09,S47,JL 7057
2023-04-22,19:15,At gate 19:03,S33,CX 825
2023-04-22,19:20,At gate 19:30,N70,HX 776
2023-04-22,19:25,At gate 19:31,S11,CA 6517
2023-04-22,19:30,At gate 19:07,N34,QF 8258
2023-04-22,19:30,At gate 19:11,N10,CX 5675
2023-04-22,19:40,At gate 19:38,R15,UO 849
2023-04-22,19:45,Cancelled,,HU 8360
2023-04-22,19:45,At gate 19:27,W126,UO 115
2023-04-22,19:50,At gate 19:40,S101,HB 531
2023-04-22,20:00,At gate 19:50,S35,AI 7161
2023-04-22,20:00,At gate 19:45,W67,QR 5843
2023-04-22,20:10,At gate 20:02,N68,CX 918
2023-04-22,20:10,At gate 19:57,S106,UO 899
2023-04-22,20:15,At gate 20:05,S105,UO 701
2023-04-22,20:25,At gate 20:01,S2,BA 4574
2023-04-22,20:30,At gate 20:49,N141,HU 8210
2023-04-22,20:30,At gate 20:49,S41,CX 369
2023-04-22,20:35,At gate 20:29,S23,CA 6501
2023-04-22,20:35,At gate 20:33,S104,UO 639
2023-04-22,20:40,At gate 20:25,N30,AK 130
2023-04-22,20:45,At gate 20:34,N64,CX 473
2023-04-22,20:50,At gate 21:02,W40,CX 459
2023-04-22,20:50,At gate 20:54,N32,5J 114
2023-04-22,20:55,At gate 20:32,W63,TK 8875
2023-04-22,20:55,At gate 20:21,W69,QR 5815
2023-04-22,21:00,At gate 20:16,W71,JL 7061
2023-04-22,21:00,At gate 20:44,R17,UO 691
2023-04-22,21:00,At gate 20:52,R20,UO 871
2023-04-22,21:05,At gate 20:55,S111,CA 117
2023-04-22,21:05,At gate 21:08,N8,AA 8914
2023-04-22,21:10,At gate 21:00,R18,CX 5559
2023-04-22,21:20,At gate 21:14,N5,AA 8883
2023-04-22,21:30,At gate 21:32,W65,LA 5647
2023-04-22,21:30,At gate 21:09,N66,PG 4557
2023-04-22,21:35,At gate 21:17,S29,PR 310
2023-04-22,21:35,At gate 20:41,N28,JU 8316
2023-04-22,21:45,At gate 21:44,N26,CI 921
2023-04-22,21:45,At gate 21:42,S4,LA 5645
2023-04-22,21:45,At gate 21:23,W48,QR 3481
2023-04-22,21:50,At gate 21:52,N70,HU 8362
2023-04-22,21:55,At gate 22:03,W71,CX 381
2023-04-22,21:55,At gate 22:11,S43,MH 9202
2023-04-22,22:00,At gate 21:51,N34,VN 3566
2023-04-22,22:00,At gate 21:56,S49,CX 979
2023-04-22,22:00,At gate 21:55,N62,TP 6360
2023-04-22,22:00,At gate 21:40,S45,HA 5381
2023-04-22,22:10,At gate 21:49,N30,AA 8907
2023-04-22,22:15,At gate 21:58,N7,NZ 4147
2023-04-22,22:30,At gate 22:58,S25,HX 1565
2023-04-22,22:30,At gate 22:16,N32,CX 991
2023-04-22,22:30,At gate 00:12 (23/04/2023),N36,EY 8503
