date,time,status,stand,no
2023-05-13,00:20,At gate 00:14,W122R,UO 651
2023-05-13,00:30,At gate 00:31,S45,UO 873
2023-05-13,01:05,At gate 01:14,R17,UO 781
2023-05-13,01:10,At gate 01:06,R16,CX 5653
2023-05-13,01:15,At gate 01:08,S105,UO 627
2023-05-13,01:25,At gate 02:45,R19,TK 9225
2023-05-13,02:00,At gate 01:42,R13,BI 3404
2023-05-13,03:10,At gate 02:56,N68,TK 9201
2023-05-13,04:40,At gate 04:42,R14,UO 623
2023-05-13,05:00,At gate 04:56,N30,UA 877
2023-05-13,05:10,At gate 05:07,W69,LX 9502
2023-05-13,05:15,At gate 04:50,W46,HX 527
2023-05-13,05:40,At gate 05:31,W40,TK 9222
2023-05-13,05:45,At gate 06:08,N8,AA 8936
2023-05-13,05:50,At gate 05:23,N60,AA 8902
2023-05-13,06:00,At gate 05:59,N145,UO 629
2023-05-13,06:05,At gate 06:33,S23,AA 8918
2023-05-13,06:10,At gate 08:02,W71,CX 640
2023-05-13,06:15,At gate 06:36,S41,CX 270
2023-05-13,06:50,At gate 06:04,N66,AA 8885
2023-05-13,06:55,At gate 07:05,S3,CX 260
2023-05-13,06:55,At gate 06:56,N34,CX 372
2023-05-13,06:55,At gate 07:07,N26,CX 382
2023-05-13,06:55,At gate 06:14,W61,HX 1314
2023-05-13,07:00,At gate 06:49,N64,AA 8888
2023-05-13,07:20,At gate 07:50,S43,LH 7014
2023-05-13,07:30,At gate 07:35,W65,BA 4144
2023-05-13,07:40,At gate 07:49,S4,CX 216
2023-05-13,07:45,At gate 07:50,R21,TK 9226
2023-05-13,07:55,At gate 08:10,N62,CX 252
2023-05-13,08:10,At gate 08:44,W46,5J 272
2023-05-13,08:30,At gate 08:15,W42,5J 150
2023-05-13,08:50,At gate 09:05,N32,HX 1819
2023-05-13,08:55,At gate 09:15,W48,5J 240
2023-05-13,09:10,At gate 09:14,R15,CX 449
2023-05-13,09:10,At gate 08:42,S47,AA 8944
2023-05-13,09:15,At gate 09:33,N9,CI 601
2023-05-13,09:45,Cancelled,,5J 110
2023-05-13,09:45,At gate 09:34,N7,FD 515
2023-05-13,09:50,At gate 09:25,N36,QF 8214
2023-05-13,09:55,At gate 09:51,W69,CX 407
2023-05-13,10:05,At gate 09:49,N6,TR 980
2023-05-13,10:05,At gate 10:08,N8,CI 903
2023-05-13,10:10,At gate 10:43,N32,PR 300
2023-05-13,10:10,At gate 10:03,N10,FD 508
2023-05-13,10:15,At gate 10:31,S45,HU 8510
2023-05-13,10:15,At gate 10:28,R21,UO 625
2023-05-13,10:25,At gate 10:07,W50,CX 738
2023-05-13,10:30,At gate 10:23,S27,CX 912
2023-05-13,10:30,At gate 10:11,W42,FM 3025
2023-05-13,10:50,At gate 11:13,N9,MU 2901
2023-05-13,11:00,At gate 10:44,N5,MU 721
2023-05-13,11:05,At gate 11:06,S2,CA 6507
2023-05-13,11:10,At gate 11:23,N10,AK 138
2023-05-13,11:15,At gate 11:06,N7,CA 101
2023-05-13,11:20,At gate 11:07,N24,SQ 874
2023-05-13,11:20,At gate 11:31,W46,MF 381
2023-05-13,11:30,At gate 11:21,W67,CX 983
2023-05-13,11:30,At gate 11:31,R13,CX 5227
2023-05-13,11:30,At gate 10:48,N26,MF 8655
2023-05-13,11:35,At gate 11:38,W48,GS 7963
2023-05-13,11:40,At gate 11:35,R16,UO 131
2023-05-13,11:45,At gate 12:03,N60,WY 5902
2023-05-13,11:50,At gate 11:44,W44,CA 103
2023-05-13,11:50,At gate 11:39,N6,FM 3021
2023-05-13,11:55,At gate 11:36,S33,CA 3855
2023-05-13,12:10,At gate 12:57,N28,HX 1823
2023-05-13,12:10,At gate 11:56,W61,AA 8893
2023-05-13,12:15,At gate 12:13,S31,QR 5847
2023-05-13,12:15,At gate 11:58,W40,HX 1203
2023-05-13,12:20,At gate 12:08,N62,9C 8715
2023-05-13,12:20,At gate 12:13,N8,CZ 309
2023-05-13,12:25,At gate 12:20,R17,UO 551
2023-05-13,12:30,At gate 12:57,N9,CX 238
2023-05-13,12:30,At gate 12:33,N70,CX 365
2023-05-13,12:30,At gate 12:25,N32,UA 7907
2023-05-13,12:40,At gate 12:09,N34,SC 4789
2023-05-13,12:55,At gate 12:46,N26,CI 909
2023-05-13,12:55,At gate 12:44,N10,CX 489
2023-05-13,13:00,At gate 12:42,W63,QF 8228
2023-05-13,13:00,At gate 13:20,S29,CX 431
2023-05-13,13:05,At gate 13:05,N30,CA 111
2023-05-13,13:05,At gate 13:00,R18,CX 5821
2023-05-13,13:15,At gate 13:04,S1,JL 7041
2023-05-13,13:15,At gate 13:24,N7,UL 2772
2023-05-13,13:20,At gate 12:47,R19,CX 906
2023-05-13,13:30,At gate 14:08,N6,HA 5001
2023-05-13,13:40,At gate 14:11,N26,BA 031
2023-05-13,13:45,At gate 13:31,R16,HX 679
2023-05-13,13:50,At gate 13:39,S27,QR 5841
2023-05-13,13:55,At gate 13:54,N5,SQ 892
2023-05-13,13:55,At gate 14:09,N8,CX 250
2023-05-13,14:00,At gate 13:46,S49,MH 9187
2023-05-13,14:05,At gate 14:27,N62,HO 3503
2023-05-13,14:10,At gate 14:21,R21,BR 2897
2023-05-13,14:10,At gate 14:01,S33,FJ 5459
2023-05-13,14:15,At gate 14:33,W67,CX 363
2023-05-13,14:20,At gate 14:40,S11,AA 8904
2023-05-13,14:20,At gate 14:21,N68,BA 4570
2023-05-13,14:20,Cancelled,,VN 594
2023-05-13,14:25,At gate 13:45,N60,CA 419
2023-05-13,14:25,At gate 14:29,N24,HX 1825
2023-05-13,14:35,At gate 14:37,N28,FD 500
2023-05-13,14:40,At gate 14:22,W71,JL 7043
2023-05-13,14:45,At gate 14:04,R15,HU 8515
2023-05-13,14:45,At gate 15:21,W42,HU 8358
2023-05-13,14:55,At gate 13:35,W44,ET 644
2023-05-13,14:55,At gate 14:44,N64,LA 6095
2023-05-13,14:55,At gate 15:29,S45,MU 503
2023-05-13,15:00,At gate 15:21,N32,HU 8051
2023-05-13,15:00,At gate 15:32,W61,LX 9500
2023-05-13,15:00,At gate 14:55,S43,AA 8908
2023-05-13,15:05,At gate 15:01,S31,AA 8909
2023-05-13,15:05,At gate 14:26,N34,JU 8319
2023-05-13,15:10,At gate 15:13,S35,AC 9766
2023-05-13,15:10,At gate 14:59,R16,CX 5173
2023-05-13,15:15,At gate 14:55,W63,AC 9786
2023-05-13,15:15,At gate 15:09,R14,HB 682
2023-05-13,15:20,At gate 15:13,N7,CX 495
2023-05-13,15:25,At gate 15:49,N30,NZ 4212
2023-05-13,15:30,At gate 15:26,W126,UO 601
2023-05-13,15:30,At gate 15:46,R21,UO 619
2023-05-13,15:40,At gate 15:26,W121L,UO 111
2023-05-13,15:45,At gate 15:36,N10,AE 5311
2023-05-13,15:50,At gate 15:16,W69,CA 3361
2023-05-13,15:55,At gate 15:40,R13,CA 427
2023-05-13,15:55,At gate 15:24,N141,HX 1201
2023-05-13,15:55,At gate 15:47,N6,GJ 8053
2023-05-13,16:00,At gate 16:02,S2,CX 349
2023-05-13,16:00,At gate 16:01,W122L,UO 851
2023-05-13,16:00,At gate 15:52,N60,FM 3023
2023-05-13,16:05,At gate 15:40,W40,MF 9039
2023-05-13,16:05,At gate 16:28,S25,TG 5867
2023-05-13,16:15,At gate 16:38,S45,TK 8721
2023-05-13,16:15,At gate 16:16,S47,CX 367
2023-05-13,16:15,At gate 16:47,N32,MF 8713
2023-05-13,16:25,At gate 16:33,N68,CA 109
2023-05-13,16:25,At gate 16:28,W122R,UO 133
2023-05-13,16:30,At gate 16:28,W44,CI 915
2023-05-13,16:30,At gate 16:13,N66,AA 8950
2023-05-13,16:35,At gate 16:11,N9,MU 5015
2023-05-13,16:35,At gate 16:50,N24,BA 027
2023-05-13,16:40,At gate 16:41,S101,HB 521
2023-05-13,16:45,At gate 16:51,R15,JL 7069
2023-05-13,16:45,At gate 16:50,W65,QR 5837
2023-05-13,16:45,At gate 16:55,N28,CX 6630
2023-05-13,16:50,At gate 16:42,R16,9C 8921
2023-05-13,16:55,At gate 16:36,R18,OZ 9295
2023-05-13,16:55,At gate 16:25,N62,CA 6521
2023-05-13,17:00,At gate 16:58,N8,PR 306
2023-05-13,17:00,At gate 17:05,W61,CX 357
2023-05-13,17:15,At gate 17:10,N5,AA 8897
2023-05-13,17:15,At gate 17:14,S11,Z2 1264
2023-05-13,17:20,At gate 17:24,W63,MH 9196
2023-05-13,17:20,At gate 17:06,W123R,UO 113
2023-05-13,17:35,At gate 16:57,W69,CA 6511
2023-05-13,17:40,At gate 17:34,S29,FM 809
2023-05-13,17:40,At gate 17:28,W46,WE 5638
2023-05-13,17:40,At gate 17:09,N10,3U 3959
2023-05-13,17:45,At gate 17:45,N64,AY 099
2023-05-13,17:45,At gate 18:12,N6,CX 254
2023-05-13,17:45,At gate 17:43,W48,HX 659
