date,time,status,stand,no
2023-03-17,00:20,At gate 00:41,S25,CX 5781
2023-03-17,00:45,At gate 00:52,N6,MM 067
2023-03-17,00:55,At gate 01:26,N142,CX 5627
2023-03-17,01:40,At gate 01:46,R16,HX 766
2023-03-17,03:20,At gate 03:42,S27,AI 7175
2023-03-17,05:00,At gate 04:18,N6,UA 877
2023-03-17,05:15,At gate 05:15,S1,CX 746
2023-03-17,05:20,At gate 05:05,N26,AA 8902
2023-03-17,05:45,At gate 05:35,N7,TG 5867
2023-03-17,05:55,At gate 05:27,S23,TK 9222
2023-03-17,06:00,At gate 05:57,S29,QR 3478
2023-03-17,06:00,At gate 05:57,S3,CX 865
2023-03-17,06:15,At gate 06:22,N64,CX 676
2023-03-17,06:40,At gate 06:56,W67,CX 662
2023-03-17,07:05,At gate 07:58,S47,HX 782
2023-03-17,07:20,At gate 07:49,S43,CX 260
2023-03-17,07:20,At gate 08:23,N36,CX 270
2023-03-17,07:40,At gate 07:54,S33,BA 4144
2023-03-17,07:40,At gate 08:00,W63,CX 252
2023-03-17,07:50,At gate 08:19,S25,CX 216
2023-03-17,08:10,At gate 08:03,N24,5J 272
2023-03-17,09:05,At gate 09:16,N10,CI 601
2023-03-17,09:20,At gate 08:56,W48,JL 7908
2023-03-17,09:25,At gate 09:24,N9,CX 624
2023-03-17,09:35,At gate 10:48,S35,JL 7912
2023-03-17,09:45,At gate 09:56,W44,5J 110
2023-03-17,09:55,At gate 10:00,S23,CI 903
2023-03-17,10:05,At gate 10:04,N32,SQ 8632
2023-03-17,10:05,At gate 10:07,N28,HX 1821
2023-03-17,10:15,At gate 10:08,S31,PR 300
2023-03-17,10:25,At gate 10:41,S2,CX 912
2023-03-17,10:50,At gate 11:23,R13,UO 625
2023-03-17,10:55,At gate 10:45,N26,Z2 1264
2023-03-17,11:05,At gate 10:46,N60,HX 156
2023-03-17,11:15,At gate 10:53,N8,MU 501
2023-03-17,11:20,At gate 11:23,N10,DL 7886
2023-03-17,11:20,At gate 11:17,N30,MF 8655
2023-03-17,11:25,At gate 11:22,S11,CX 983
2023-03-17,11:45,At gate 12:02,W44,TG 600
2023-03-17,11:55,At gate 11:49,N24,AK 138
2023-03-17,11:55,At gate 11:33,N62,9C 8715
2023-03-17,12:05,At gate 12:07,R19,CX 5115
2023-03-17,12:05,At gate 12:17,N32,MF 381
2023-03-17,12:10,At gate 12:17,S27,HX 1823
2023-03-17,12:10,At gate 12:35,N34,MF 8695
2023-03-17,12:20,At gate 12:22,S25,MU 503
2023-03-17,12:25,At gate 12:20,S23,SQ 882
2023-03-17,12:25,At gate 12:23,N7,CX 6201
2023-03-17,12:30,At gate 12:11,S47,CZ 309
2023-03-17,12:50,At gate 17:01,S25,CI 909
2023-03-17,12:50,At gate 12:39,R20,CX 489
2023-03-17,12:55,At gate 13:05,S43,CX 431
2023-03-17,12:55,At gate 11:58,N36,MU 537
2023-03-17,12:55,At gate 12:51,W40,AY 6632
2023-03-17,13:00,At gate 13:02,N8,JL 7051
2023-03-17,13:10,At gate 13:55,S33,CX 238
2023-03-17,13:10,At gate 13:04,N28,UA 7907
2023-03-17,13:15,At gate 13:10,N26,QR 3467
2023-03-17,13:20,At gate 12:52,N66,CZ 635
2023-03-17,13:25,At gate 13:19,W61,JL 7053
2023-03-17,13:25,At gate 13:19,S4,JL 7041
2023-03-17,13:30,At gate 13:18,W46,CX 906
2023-03-17,13:35,At gate 13:26,N10,BI 635
2023-03-17,13:50,At gate 13:48,N60,CA 103
2023-03-17,13:55,At gate 13:52,N6,SQ 892
2023-03-17,14:00,At gate 14:03,W44,HO 1305
2023-03-17,14:05,At gate 14:05,S45,MH 9194
2023-03-17,14:05,At gate 13:57,N32,CA 6523
2023-03-17,14:10,At gate 14:23,S41,CX 250
2023-03-17,14:10,At gate 13:52,W67,QR 3458
2023-03-17,14:10,At gate 14:30,N7,HA 5001
2023-03-17,14:10,At gate 14:05,N34,MF 3039
2023-03-17,14:15,At gate 14:44,S47,HX 253
2023-03-17,14:15,At gate 14:03,S49,MH 9187
2023-03-17,14:15,At gate 14:41,S27,CA 6536
2023-03-17,14:20,At gate 14:11,W69,QR 5841
2023-03-17,14:25,At gate 13:42,N62,CX 6129
2023-03-17,14:25,At gate 13:49,N30,FM 3007
2023-03-17,14:30,At gate 15:54,W42,CX 363
2023-03-17,14:35,At gate 15:13,S29,CX 5705
2023-03-17,14:40,At gate 14:50,W65,MU 533
2023-03-17,14:40,At gate 15:10,N24,BA 031
2023-03-17,14:45,At gate 15:09,N5,LA 6038
2023-03-17,15:00,At gate 15:09,W50,BA 4558
2023-03-17,15:05,At gate 15:17,W48,CX 6111
2023-03-17,15:05,At gate 14:50,N36,HU 8189
2023-03-17,15:05,At gate 15:23,R19,QR 3454
2023-03-17,15:05,At gate 15:25,S101,CX 5173
2023-03-17,15:10,At gate 15:22,N28,CX 930
2023-03-17,15:15,At gate 15:20,S25,FD 500
2023-03-17,15:20,At gate 15:32,N9,CX 608
2023-03-17,15:20,At gate 15:12,N142,HB 682
2023-03-17,15:25,At gate 15:04,N66,CX 495
2023-03-17,15:30,At gate 15:36,S1,QR 5850
2023-03-17,15:35,At gate 15:33,W40,CX 5619
2023-03-17,15:35,At gate 15:45,R17,CX 5725
2023-03-17,15:40,At gate 15:42,N10,AE 5311
2023-03-17,15:45,At gate 15:40,N68,HU 8358
2023-03-17,15:50,At gate 15:32,W46,ZH 9095
2023-03-17,15:50,At gate 16:13,R16,CX 5601
2023-03-17,15:55,At gate 15:40,W44,CX 6127
2023-03-17,15:55,At gate 15:46,S3,CA 6503
2023-03-17,16:00,At gate 15:53,S31,HO 1301
2023-03-17,16:05,At gate 16:22,N34,TK 8721
2023-03-17,16:05,At gate 15:50,N30,9C 8921
2023-03-17,16:10,At gate 16:07,W71,UO 133
2023-03-17,16:15,At gate 16:07,N6,MF 8703
2023-03-17,16:20,At gate 16:03,R18,CX 5111
2023-03-17,16:35,At gate 16:33,N36,CA 109
2023-03-17,16:35,At gate 16:39,N7,QF 127
2023-03-17,16:35,At gate 16:25,N62,GJ 8053
2023-03-17,16:45,At gate 16:31,S47,CX 367
2023-03-17,16:50,At gate 16:53,S27,MU 539
2023-03-17,17:00,At gate 16:47,W69,QR 5829
2023-03-17,17:00,At gate 17:53,N28,NZ 4850
2023-03-17,17:00,At gate 16:39,S49,3U 3959
2023-03-17,17:05,At gate 16:59,S23,VA 5774
2023-03-17,17:15,At gate 16:59,W65,CA 6521
2023-03-17,17:30,At gate 17:32,W50,CA 6511
2023-03-17,17:30,At gate 17:21,N8,HX 633
2023-03-17,17:30,At gate 17:25,S29,QR 5814
2023-03-17,17:40,At gate 17:31,N60,EK 384
2023-03-17,17:40,At gate 17:13,S11,NZ 4212
2023-03-17,17:45,At gate 19:43,N10,PR 306
2023-03-17,17:45,At gate 17:42,R19,CX 770
2023-03-17,17:50,At gate 18:27,N10,MF 9421
2023-03-17,17:50,At gate 17:58,W44,AI 7183
2023-03-17,17:50,At gate 18:03,R15,CX 5687
2023-03-17,18:00,At gate 18:09,W46,5J 112
2023-03-17,18:00,At gate 17:29,N9,MU 505
2023-03-17,18:00,At gate 17:45,N30,MU 765
2023-03-17,18:05,At gate 17:59,W40,ET 608
2023-03-17,18:05,At gate 18:10,N32,MF 8685
2023-03-17,18:10,At gate 17:53,S35,AA 8894
2023-03-17,18:15,At gate 18:18,S45,CX 2690
2023-03-17,18:25,At gate 18:52,S2,CX 254
2023-03-17,18:25,At gate 17:57,N6,MU 535
2023-03-17,18:30,At gate 18:30,N26,HX 1831
2023-03-17,18:35,At gate 18:38,S47,CX 371
2023-03-17,18:35,At gate 18:32,W42,TG 638
2023-03-17,18:40,At gate 18:20,N62,QR 3481
2023-03-17,18:45,At gate 18:31,S31,HX 611
2023-03-17,18:50,At gate 18:56,N36,VJ 876
2023-03-17,18:50,At gate 18:39,S25,CI 919
2023-03-17,18:50,At gate 18:49,W63,QR 5827
2023-03-17,18:55,At gate 19:10,N7,TK 9220
2023-03-17,18:55,At gate 18:40,S43,QR 5803
2023-03-17,19:00,At gate 18:51,W126,CX 5669
2023-03-17,19:00,At gate 19:10,R18,CX 5681
2023-03-17,19:00,At gate 19:00,N145,CX 5851
2023-03-17,19:05,At gate 19:00,N34,KL 2156
2023-03-17,19:05,At gate 19:15,R20,CX 947
2023-03-17,19:30,At gate 19:18,S41,JL 7057
2023-03-17,19:35,At gate 19:25,S23,CX 6898
2023-03-17,19:40,At gate 19:35,N32,KL 819
2023-03-17,19:40,At gate 22:31,S109,HX 241
2023-03-17,20:00,At gate 19:42,W121L,CX 5849
