date,time,status,stand,no
2023-06-02,00:20,At gate 23:52 (01/06/2023),W65,UO 651
2023-06-02,01:05,At gate 00:55,R18,UO 781
2023-06-02,01:15,At gate 00:55,D302R,UO 627
2023-06-02,01:25,At gate 01:41,R16,TK 9225
2023-06-02,02:00,At gate 01:29,N143,BI 3404
2023-06-02,03:10,At gate 02:50,S33,TK 9201
2023-06-02,04:40,At gate 04:16,S27,UO 623
2023-06-02,05:00,At gate 05:24,S1,CX 811
2023-06-02,05:00,At gate 05:26,N7,UA 877
2023-06-02,05:10,At gate 05:03,N26,BA 4134
2023-06-02,05:15,At gate 06:10,S23,CX 676
2023-06-02,05:35,At gate 07:01,N24,CX 865
2023-06-02,05:40,At gate 05:43,S45,TK 9222
2023-06-02,05:40,At gate 05:13,W69,MH 9211
2023-06-02,05:50,At gate 05:46,W67,AA 8902
2023-06-02,06:05,At gate 06:18,N30,AA 8918
2023-06-02,06:15,At gate 06:43,S41,CX 270
2023-06-02,06:45,At gate 07:08,W44,AA 8934
2023-06-02,06:50,At gate 06:36,N32,AA 8885
2023-06-02,06:55,At gate 07:40,S25,LX 9510
2023-06-02,06:55,At gate 07:17,N66,CX 260
2023-06-02,07:15,At gate 07:16,N34,GA 876
2023-06-02,07:20,At gate 08:10,S4,LH 7014
2023-06-02,07:30,At gate 08:08,N5,BA 4146
2023-06-02,07:40,At gate 07:54,N64,CX 216
2023-06-02,07:45,At gate 07:44,R15,TK 9226
2023-06-02,07:55,At gate 08:07,S47,CX 252
2023-06-02,08:05,At gate 07:58,W65,CX 662
2023-06-02,08:10,At gate 09:12,S45,5J 272
2023-06-02,08:15,At gate 08:43,R17,HX 782
2023-06-02,08:30,At gate 09:04,S43,5J 150
2023-06-02,08:50,At gate 08:59,S31,HX 1819
2023-06-02,08:55,At gate 08:55,N10,5J 240
2023-06-02,09:10,At gate 09:18,N34,CX 449
2023-06-02,09:10,At gate 09:11,S2,AA 8944
2023-06-02,09:15,At gate 09:08,S33,CI 601
2023-06-02,09:45,At gate 10:46,W40,5J 110
2023-06-02,09:45,At gate 09:44,S29,FD 515
2023-06-02,09:55,At gate 09:30,W63,CX 407
2023-06-02,10:05,At gate 09:51,N28,TR 980
2023-06-02,10:05,At gate 09:49,N9,CI 903
2023-06-02,10:10,At gate 10:02,N60,PR 300
2023-06-02,10:10,At gate 09:57,S3,CX 624
2023-06-02,10:10,At gate 10:10,N10,FD 508
2023-06-02,10:15,At gate 10:08,S11,HU 8510
2023-06-02,10:15,At gate 10:03,R15,UO 625
2023-06-02,10:30,At gate 11:23,N28,AF 8405
2023-06-02,10:30,At gate 10:34,W69,CX 912
2023-06-02,10:30,At gate 10:09,N30,FM 3025
2023-06-02,10:40,At gate 10:42,W65,CX 738
2023-06-02,10:50,At gate 10:29,N62,MU 2901
2023-06-02,10:55,At gate 10:50,W42,CX 6201
2023-06-02,11:00,At gate 10:39,S31,DL 7886
2023-06-02,11:00,At gate 10:38,S45,FM 3001
2023-06-02,11:05,At gate 10:59,N36,CA 6507
2023-06-02,11:10,At gate 11:08,S29,AK 138
2023-06-02,11:15,At gate 11:11,N6,CA 101
2023-06-02,11:20,At gate 11:16,N5,SQ 874
2023-06-02,11:20,At gate 10:54,S101,MF 381
2023-06-02,11:30,At gate 11:59,S33,CX 983
2023-06-02,11:30,At gate 11:54,R17,CX 5227
2023-06-02,11:30,At gate 11:03,W44,MF 8655
2023-06-02,11:40,At gate 11:27,R18,UO 131
2023-06-02,11:45,At gate 12:04,W40,WY 5902
2023-06-02,11:50,At gate 11:38,N10,CA 103
2023-06-02,11:50,At gate 11:12,W48,MU 2067
2023-06-02,11:50,At gate 11:55,N7,FM 3021
2023-06-02,11:55,At gate 12:46,W71,CA 3855
2023-06-02,12:10,At gate 12:21,N62,HX 1823
2023-06-02,12:10,At gate 11:57,N66,AA 8893
2023-06-02,12:15,At gate 13:09,S41,CX 238
2023-06-02,12:15,At gate 11:45,S4,QR 5847
2023-06-02,12:20,At gate 11:39,N9,9C 8715
2023-06-02,12:20,At gate 12:13,N60,CZ 309
2023-06-02,12:25,At gate 12:26,S43,AC 9795
2023-06-02,12:25,At gate 12:20,D305R,UO 551
2023-06-02,12:30,At gate 12:20,S27,CX 365
2023-06-02,12:30,At gate 12:18,N30,UA 7907
2023-06-02,12:40,At gate 12:27,W46,SC 4789
2023-06-02,12:55,At gate 14:39,N60,CI 909
2023-06-02,12:55,At gate 12:27,R21,CX 489
2023-06-02,12:55,At gate 13:08,W44,GA 9770
2023-06-02,13:00,At gate 12:28,S29,QF 8228
2023-06-02,13:00,At gate 13:00,S1,CX 431
2023-06-02,13:05,At gate 12:46,N8,CA 111
2023-06-02,13:05,At gate 13:00,S31,QR 3459
2023-06-02,13:05,At gate 15:44 (03/06/2023),W50,CX 5821
2023-06-02,13:15,At gate 12:40,W63,JL 7041
2023-06-02,13:15,At gate 13:27,N10,UL 2772
2023-06-02,13:20,At gate 12:55,R19,CX 906
2023-06-02,13:30,At gate 13:20,N34,ZH 9085
