date,time,status,stand,no
2023-04-13,00:25,At gate 00:29,R17,BI 3404
2023-04-13,01:05,At gate 01:05,N60,CX 5781
2023-04-13,01:15,At gate 01:16,R20,CX 5627
2023-04-13,01:25,At gate 01:31,S31,TK 9229
2023-04-13,03:10,At gate 03:14,N10,TK 9201
2023-04-13,04:40,At gate 04:57,N28,CX 5623
2023-04-13,05:00,At gate 05:01,S3,CX 829
2023-04-13,05:10,At gate 04:43,S1,LX 9502
2023-04-13,05:35,At gate 06:38,N5,CX 865
2023-04-13,05:40,At gate 05:20,S105,TK 9222
2023-04-13,05:40,At gate 05:50,N6,MH 9211
2023-04-13,05:50,At gate 05:39,S43,AA 8902
2023-04-13,06:00,At gate 06:29,S49,AA 8931
2023-04-13,06:05,At gate 05:25,W67,AA 8918
2023-04-13,06:15,At gate 06:02,N32,CX 270
2023-04-13,06:45,At gate 07:06,N7,AA 8934
2023-04-13,06:55,At gate 06:54,N34,LX 9510
2023-04-13,06:55,At gate 06:38,S47,CX 260
2023-04-13,06:55,At gate 06:14,N30,HX 1314
2023-04-13,07:15,At gate 07:12,W44,GA 876
2023-04-13,07:25,At gate 07:15,N66,LH 7014
2023-04-13,07:45,At gate 07:33,R20,TK 9226
2023-04-13,07:55,At gate 08:04,S33,CX 252
2023-04-13,08:10,At gate 07:50,S104,5J 272
2023-04-13,08:40,At gate 08:42,W65,HU 7941
2023-04-13,08:50,At gate 09:43,S29,HX 1819
2023-04-13,08:55,At gate 08:54,N10,5J 240
2023-04-13,09:10,At gate 08:40,S43,AA 8944
2023-04-13,09:15,At gate 09:47,S45,CI 601
2023-04-13,09:45,At gate 09:53,N24,5J 110
2023-04-13,09:45,At gate 09:32,S41,FD 515
2023-04-13,09:50,At gate 09:28,W48,QF 8214
2023-04-13,09:55,At gate 09:50,W63,CX 407
2023-04-13,09:55,At gate 10:09,R21,CX 5697
2023-04-13,10:05,At gate 10:28,N26,TR 980
2023-04-13,10:05,At gate 10:39,S27,CI 903
2023-04-13,10:10,At gate 10:35,N9,PR 300
2023-04-13,10:10,At gate 09:59,S35,FD 508
