date,time,status,stand,no
2023-04-04,00:25,At gate 00:22,S105,BI 3404
2023-04-04,00:55,At gate 00:40,N28,CI 613
2023-04-04,01:05,At gate 00:52,R17,CX 5781
2023-04-04,01:15,At gate 01:14,R15,CX 5627
2023-04-04,01:25,At gate 01:25,S108,TK 9225
2023-04-04,03:10,At gate 02:48,N26,TK 9201
2023-04-04,04:40,At gate 04:34,W69,CX 5623
2023-04-04,05:00,At gate 04:59,N6,CX 829
2023-04-04,05:10,At gate 04:52,N28,LX 9502
2023-04-04,05:35,At gate 07:22,S41,CX 865
2023-04-04,05:40,At gate 05:16,W71,TK 9222
2023-04-04,05:40,At gate 05:21,S3,MH 9211
2023-04-04,05:50,At gate 05:29,S4,AA 8902
2023-04-04,06:00,At gate 05:44,W44,AA 8931
2023-04-04,06:05,At gate 06:09,N70,AA 8918
2023-04-04,06:15,At gate 06:33,S49,CX 270
2023-04-04,06:45,At gate 06:49,S45,AA 8934
2023-04-04,06:55,At gate 07:16,N60,LX 9510
2023-04-04,06:55,At gate 07:24,S47,CX 260
2023-04-04,07:15,At gate 07:08,S43,HX 1953
2023-04-04,07:25,At gate 07:39,N32,LH 7014
2023-04-04,07:30,At gate 07:35,W50,BA 4146
2023-04-04,07:40,At gate 07:47,W61,CX 216
2023-04-04,07:45,At gate 07:23,W48,TK 9226
2023-04-04,07:55,At gate 08:16,S2,CX 252
2023-04-04,08:10,At gate 08:22,N24,5J 272
2023-04-04,08:20,At gate 08:48,N8,HX 782
2023-04-04,08:50,At gate 08:55,N26,HX 1819
2023-04-04,08:55,At gate 09:09,N10,5J 240
2023-04-04,09:10,At gate 09:00,W40,CX 449
2023-04-04,09:10,At gate 09:10,W44,AA 8944
2023-04-04,09:15,At gate 09:24,S27,CI 601
2023-04-04,09:45,At gate 09:47,N9,5J 110
2023-04-04,09:45,At gate 09:30,S29,FD 515
2023-04-04,09:50,At gate 09:30,N34,QF 8214
2023-04-04,09:55,At gate 09:48,W65,CX 407
2023-04-04,10:05,At gate 09:51,W46,TR 980
2023-04-04,10:05,At gate 10:03,N60,CI 903
2023-04-04,10:10,At gate 09:59,S43,PR 300
2023-04-04,10:10,At gate 09:54,S31,FD 508
2023-04-04,10:15,At gate 10:43,W71,HU 8510
2023-04-04,10:15,At gate 10:10,R13,CX 5625
2023-04-04,10:15,At gate 10:34,N26,MF 8711
2023-04-04,10:20,At gate 10:29,S35,MU 2901
2023-04-04,10:30,At gate 10:07,W69,CX 912
2023-04-04,10:30,At gate 10:23,N28,FM 3025
2023-04-04,10:35,At gate 10:27,N24,MF 8683
2023-04-04,10:55,At gate 10:59,S27,OM 297
2023-04-04,11:00,At gate 11:01,S23,FM 3001
2023-04-04,11:05,At gate 10:52,W67,CA 6507
2023-04-04,11:10,At gate 11:06,N10,AK 138
2023-04-04,11:20,At gate 11:16,N5,SQ 874
2023-04-04,11:20,At gate 11:42,S31,MF 381
2023-04-04,11:30,At gate 11:13,N36,CA 3855
2023-04-04,11:30,At gate 12:01,W63,CX 983
2023-04-04,11:30,At gate 11:27,R20,CX 5227
2023-04-04,11:30,At gate 11:27,S29,MF 8655
2023-04-04,11:35,At gate 11:45,N66,GS 7963
2023-04-04,11:40,At gate 11:40,R17,CX 5131
2023-04-04,11:45,At gate 11:39,N62,TG 600
2023-04-04,11:50,At gate 11:23,N30,CA 103
2023-04-04,11:50,At gate 11:53,S33,FM 3021
2023-04-04,12:10,At gate 12:06,N28,HX 1823
2023-04-04,12:10,At gate 11:55,S43,PR 318
2023-04-04,12:10,At gate 11:44,W61,AA 8893
2023-04-04,12:15,At gate 12:11,S1,QR 5847
2023-04-04,12:20,At gate 12:21,R19,9C 8715
2023-04-04,12:20,At gate 12:28,N7,CZ 309
2023-04-04,12:25,At gate 12:04,W46,AC 9795
2023-04-04,12:30,At gate 12:51,N24,CX 365
2023-04-04,12:30,At gate 12:54,N32,UA 7907
2023-04-04,12:40,At gate 13:31,S29,SC 4789
2023-04-04,12:55,At gate 12:36,S27,CI 909
2023-04-04,12:55,At gate 12:40,S35,CX 489
2023-04-04,13:00,At gate 13:00,S41,QF 8228
2023-04-04,13:00,At gate 12:54,S2,CX 431
2023-04-04,13:05,At gate 13:02,N60,CA 111
2023-04-04,13:15,At gate 13:00,W71,JL 7041
2023-04-04,13:15,At gate 13:09,N10,UL 2772
2023-04-04,13:20,At gate 13:00,R20,CX 906
2023-04-04,13:30,At gate 13:38,N6,HA 5001
2023-04-04,13:40,At gate 14:03,N26,BA 031
2023-04-04,13:40,At gate 13:35,R13,HB 503
2023-04-04,13:50,At gate 13:53,R15,BR 2897
2023-04-04,13:50,At gate 13:28,N30,QR 5841
2023-04-04,13:55,At gate 13:29,N5,SQ 892
2023-04-04,13:55,At gate 14:09,S4,CX 250
2023-04-04,14:00,At gate 13:53,R19,AC 9794
2023-04-04,14:05,At gate 14:15,N7,HO 3503
2023-04-04,14:10,At gate 13:44,N9,AA 8890
2023-04-04,14:15,At gate 14:33,S43,CX 363
2023-04-04,14:20,Cancelled,,AA 8904
2023-04-04,14:25,At gate 13:45,N62,CA 419
2023-04-04,14:25,At gate 14:16,N28,HX 1825
2023-04-04,14:35,At gate 15:49,N62,FD 500
2023-04-04,14:40,At gate 14:15,S23,HX 1201
2023-04-04,14:40,At gate 14:27,W40,JL 7043
2023-04-04,14:40,At gate 14:42,N70,CA 6536
2023-04-04,14:45,At gate 15:12,R17,HU 8358
2023-04-04,14:50,At gate 15:00,R21,CX 5705
2023-04-04,14:55,At gate 13:39,S31,ET 644
2023-04-04,15:00,At gate 15:23,W126,HU 8051
2023-04-04,15:00,At gate 14:30,R16,HU 8515
2023-04-04,15:00,At gate 15:16,N24,LX 9500
2023-04-04,15:00,At gate 15:26,N64,AA 8908
2023-04-04,15:05,At gate 14:50,S35,AA 8909
2023-04-04,15:05,At gate 14:49,N8,JU 8319
2023-04-04,15:10,At gate 15:56,N68,AC 9766
2023-04-04,15:10,At gate 15:00,R18,CX 5173
2023-04-04,15:15,At gate 15:07,S11,AC 9786
2023-04-04,15:20,At gate 15:05,W69,CX 495
2023-04-04,15:25,At gate 14:48,S27,LH 796
2023-04-04,15:30,At gate 15:21,R15,CX 5601
2023-04-04,15:30,At gate 15:37,N6,CX 5619
