date,time,status,stand,no
2023-05-27,00:20,At gate 00:24,W122R,UO 651
2023-05-27,00:30,At gate 00:22,N142,UO 873
2023-05-27,01:05,At gate 01:22,D302L,UO 781
2023-05-27,01:10,At gate 01:04,W126,CX 5653
2023-05-27,01:15,At gate 01:01,N32,UO 627
2023-05-27,01:25,At gate 01:26,R18,TK 9225
2023-05-27,02:00,At gate 01:44,R19,BI 3404
2023-05-27,03:10,At gate 02:43,S11,TK 9201
2023-05-27,04:40,At gate 04:22,N30,UO 623
2023-05-27,05:00,At gate 04:59,N5,UA 877
2023-05-27,05:10,At gate 04:59,S1,LX 9502
2023-05-27,05:40,At gate 05:39,W46,TK 9222
2023-05-27,05:40,At gate 05:18,S4,MH 9211
2023-05-27,05:45,At gate 05:44,N6,AA 8936
2023-05-27,05:50,At gate 05:29,N7,AA 8902
2023-05-27,06:00,At gate 06:00,R15,UO 629
2023-05-27,06:05,At gate 05:53,N62,AA 8918
2023-05-27,06:10,At gate 07:22,W65,CX 640
2023-05-27,06:15,At gate 07:43,S2,CX 270
2023-05-27,06:50,At gate 06:27,N24,AA 8885
2023-05-27,06:55,At gate 08:21,S35,LX 9510
2023-05-27,06:55,At gate 07:01,N9,CX 260
2023-05-27,06:55,At gate 07:20,N64,CX 372
2023-05-27,06:55,At gate 07:49,N28,CX 382
2023-05-27,06:55,At gate 06:32,W48,HX 1314
2023-05-27,07:00,At gate 07:26,W63,AA 8888
2023-05-27,07:20,At gate 08:03,S3,LH 7014
2023-05-27,07:30,At gate 08:14,N26,BA 4144
2023-05-27,07:40,At gate 08:02,N8,CX 216
2023-05-27,07:45,At gate 07:45,R17,TK 9226
2023-05-27,07:55,At gate 08:18,N32,CX 252
2023-05-27,08:10,At gate 08:43,N10,5J 272
2023-05-27,08:30,Cancelled,,5J 150
2023-05-27,08:50,At gate 08:59,S29,HX 1819
2023-05-27,08:55,At gate 09:50,N7,5J 240
2023-05-27,09:10,At gate 09:15,R14,CX 449
2023-05-27,09:10,At gate 09:10,N9,AA 8944
2023-05-27,09:15,At gate 09:32,S11,CI 601
2023-05-27,09:45,At gate 10:07,W40,5J 110
2023-05-27,09:45,At gate 09:35,N6,FD 515
2023-05-27,09:50,At gate 09:35,W48,QF 8214
2023-05-27,09:55,At gate 09:58,W69,CX 407
2023-05-27,10:05,At gate 13:24,S35,TR 980
2023-05-27,10:05,At gate 10:23,S23,CI 903
2023-05-27,10:10,At gate 10:32,S27,FD 508
2023-05-27,10:15,At gate 10:03,R16,HU 8510
2023-05-27,10:15,At gate 10:06,R19,UO 625
2023-05-27,10:25,At gate 10:28,S4,CX 738
2023-05-27,10:30,At gate 10:21,N26,CX 912
2023-05-27,10:30,At gate 10:28,S31,FM 3025
2023-05-27,10:50,At gate 10:29,S49,MU 2901
2023-05-27,11:00,At gate 10:42,N30,MU 721
2023-05-27,11:05,At gate 11:10,N70,CA 6507
2023-05-27,11:10,At gate 11:18,S11,AK 138
2023-05-27,11:15,At gate 11:29,S25,CA 101
2023-05-27,11:15,At gate 11:10,N10,PR 300
2023-05-27,11:20,At gate 11:18,N6,SQ 874
2023-05-27,11:20,At gate 11:20,S35,MF 381
2023-05-27,11:30,At gate 12:10,S1,CX 983
2023-05-27,11:30,At gate 11:32,R13,CX 5227
2023-05-27,11:30,At gate 10:57,S29,MF 8655
2023-05-27,11:35,At gate 11:55,S41,GS 7963
2023-05-27,11:40,At gate 11:40,R18,UO 131
