date,time,status,stand,no
2023-03-24,00:20,At gate 00:22,N144,CX 5781
2023-03-24,00:45,At gate 00:47,S3,MM 067
2023-03-24,00:55,At gate 00:58,N8,CX 5627
2023-03-24,00:55,At gate 00:48,N7,HB 682
2023-03-24,01:40,At gate 01:37,N6,HX 766
2023-03-24,02:00,At gate 01:58,S101,HB 2505
2023-03-24,03:20,At gate 03:07,W125,AI 7175
2023-03-24,05:00,At gate 05:07,N24,UA 877
2023-03-24,05:15,At gate 04:46,S1,CX 746
2023-03-24,05:20,At gate 06:01,S2,AA 8902
2023-03-24,05:45,At gate 06:15,S23,TG 5867
2023-03-24,05:55,At gate 05:36,W40,TK 9222
2023-03-24,06:00,At gate 06:09,S4,QR 3478
2023-03-24,06:00,At gate 06:35,N34,CX 865
2023-03-24,06:15,At gate 06:39,S43,CX 676
2023-03-24,06:40,At gate 06:27,N26,CX 662
2023-03-24,07:05,At gate 07:22,W48,HX 782
2023-03-24,07:20,At gate 07:37,N5,CX 260
2023-03-24,07:20,At gate 08:05,N64,CX 270
2023-03-24,07:40,At gate 07:45,N62,BA 4144
2023-03-24,07:40,At gate 07:55,N36,CX 252
2023-03-24,07:50,At gate 08:05,N32,CX 216
2023-03-24,08:10,At gate 08:01,N8,5J 272
2023-03-24,09:05,At gate 09:06,N7,CI 601
2023-03-24,09:20,At gate 08:43,S25,JL 7908
2023-03-24,09:25,At gate 09:29,S29,CX 624
2023-03-24,09:35,At gate 09:41,W50,JL 7912
2023-03-24,09:45,At gate 10:06,W40,5J 110
2023-03-24,09:55,At gate 09:49,N8,CI 903
2023-03-24,10:05,At gate 10:08,W42,SQ 8632
2023-03-24,10:05,At gate 10:46,S31,HX 1821
2023-03-24,10:15,At gate 10:12,N26,PR 300
2023-03-24,10:25,At gate 10:30,S2,CX 912
2023-03-24,10:50,At gate 10:30,R15,UO 625
2023-03-24,10:55,At gate 10:36,N10,Z2 1264
2023-03-24,11:05,At gate 11:38,N66,HX 156
2023-03-24,11:15,At gate 10:48,S47,MU 501
2023-03-24,11:20,At gate 11:28,S11,DL 7886
2023-03-24,11:20,At gate 12:01,W40,MF 8655
2023-03-24,11:25,At gate 11:42,S4,CX 983
2023-03-24,11:45,At gate 11:48,S35,TG 600
2023-03-24,11:55,At gate 11:58,N8,AK 138
2023-03-24,11:55,At gate 11:33,S43,9C 8715
2023-03-24,12:05,At gate 12:10,R13,CX 5115
2023-03-24,12:05,At gate 12:25,W44,MF 381
2023-03-24,12:10,At gate 12:14,N28,HX 1823
2023-03-24,12:10,At gate 12:25,S45,MF 8695
2023-03-24,12:20,At gate 12:26,S41,MU 503
2023-03-24,12:25,At gate 12:37,S23,SQ 882
2023-03-24,12:25,At gate 12:42,N10,CX 6201
2023-03-24,12:30,At gate 12:39,N26,CZ 309
2023-03-24,12:50,At gate 12:54,S27,CI 909
2023-03-24,12:50,At gate 12:57,R20,CX 489
2023-03-24,12:55,At gate 12:59,S3,CX 431
2023-03-24,12:55,At gate 13:07,S47,MU 537
2023-03-24,13:00,At gate 12:31,W65,JL 7051
2023-03-24,13:10,At gate 14:05,S35,CX 238
2023-03-24,13:10,At gate 12:47,N24,UA 7907
2023-03-24,13:15,At gate 13:01,N68,QR 3467
2023-03-24,13:20,At gate 13:28,W46,CZ 635
2023-03-24,13:25,At gate 13:05,N34,JL 7053
2023-03-24,13:25,At gate 12:51,W48,JL 7041
2023-03-24,13:30,At gate 13:34,S31,CX 906
2023-03-24,13:35,At gate 13:30,S11,BI 635
2023-03-24,13:50,At gate 14:13,N32,CA 103
2023-03-24,13:55,At gate 13:39,S29,SQ 892
2023-03-24,14:05,At gate 14:11,W44,MH 9194
2023-03-24,14:05,At gate 14:05,S2,CA 6523
2023-03-24,14:10,At gate 14:41,W69,CX 250
2023-03-24,14:10,At gate 14:07,N36,QR 3458
2023-03-24,14:10,At gate 14:05,N7,HA 5001
2023-03-24,14:10,At gate 13:59,N28,MF 3039
2023-03-24,14:15,At gate 14:19,R15,HX 253
2023-03-24,14:15,At gate 14:12,W67,MH 9187
2023-03-24,14:15,At gate 14:31,S45,CA 6536
2023-03-24,14:20,At gate 14:30,N5,QR 5841
2023-03-24,14:25,At gate 13:57,N30,CX 6129
2023-03-24,14:25,At gate 13:51,S43,MU 507
2023-03-24,14:30,At gate 15:01,S47,CX 363
2023-03-24,14:35,At gate 14:32,R18,CX 5705
2023-03-24,14:40,At gate 14:50,S41,MU 533
2023-03-24,14:40,At gate 14:51,S27,BA 031
2023-03-24,14:45,At gate 14:55,N26,LA 6038
2023-03-24,15:00,At gate 15:09,N24,BA 4558
2023-03-24,15:05,At gate 15:20,N8,CX 6111
2023-03-24,15:05,At gate 15:13,R19,HU 8189
2023-03-24,15:05,At gate 15:08,W42,QR 3454
2023-03-24,15:05,At gate 15:21,S109,CX 5173
2023-03-24,15:10,At gate 15:07,S4,CX 930
2023-03-24,15:15,At gate 15:24,N60,FD 500
2023-03-24,15:20,At gate 15:18,W63,CX 608
2023-03-24,15:20,At gate 14:59,N10,HB 682
2023-03-24,15:25,At gate 15:26,N6,CX 495
2023-03-24,15:30,At gate 15:20,S1,QR 5850
2023-03-24,15:35,At gate 15:34,R16,CX 5619
2023-03-24,15:35,At gate 15:45,W122R,CX 5725
2023-03-24,15:40,At gate 15:36,S11,AE 5311
2023-03-24,15:45,At gate 16:03,S49,HU 8358
2023-03-24,15:50,At gate 15:38,N32,ZH 9095
2023-03-24,15:50,At gate 15:45,R15,CX 5601
2023-03-24,15:55,At gate 15:32,W46,CX 6127
2023-03-24,15:55,At gate 15:50,S3,CA 6503
2023-03-24,16:00,At gate 15:55,N7,HO 1301
2023-03-24,16:05,At gate 16:14,W40,TK 8721
2023-03-24,16:05,At gate 15:49,N30,9C 8921
2023-03-24,16:10,At gate 16:11,R17,UO 133
2023-03-24,16:15,At gate 17:09,N24,MF 8703
2023-03-24,16:20,At gate 16:04,W122L,CX 5111
2023-03-24,16:35,At gate 16:50,W61,CA 109
2023-03-24,16:35,At gate 16:45,S29,QF 127
2023-03-24,16:35,At gate 16:53,W50,GJ 8053
2023-03-24,16:45,At gate 16:36,S43,CX 367
2023-03-24,16:50,At gate 16:50,S41,MU 539
2023-03-24,17:00,At gate 16:45,S2,QR 5829
2023-03-24,17:00,At gate 16:52,S31,NZ 4850
2023-03-24,17:00,At gate 16:38,S35,3U 3959
2023-03-24,17:05,At gate 17:05,S23,VA 5774
2023-03-24,17:15,At gate 16:58,N8,CA 6521
2023-03-24,17:30,At gate 17:34,S11,CA 6511
2023-03-24,17:30,At gate 17:36,R16,HX 633
2023-03-24,17:30,At gate 17:13,N32,QR 5814
2023-03-24,17:40,At gate 17:26,N60,EK 384
2023-03-24,17:40,At gate 16:38,N28,NZ 4212
2023-03-24,17:45,At gate 17:37,N30,PR 306
2023-03-24,17:45,At gate 17:51,R20,CX 770
2023-03-24,17:50,At gate 18:27,W40,MF 9421
2023-03-24,17:50,At gate 17:54,R18,AI 7183
2023-03-24,17:50,At gate 17:39,R19,CX 5687
2023-03-24,18:00,At gate 17:42,W42,5J 112
2023-03-24,18:00,At gate 17:27,S45,MU 505
2023-03-24,18:00,At gate 17:16,S47,MU 765
2023-03-24,18:05,At gate 18:08,W46,ET 608
2023-03-24,18:05,At gate 18:00,W71,MF 8685
2023-03-24,18:10,At gate 17:48,N7,AA 8894
2023-03-24,18:15,At gate 18:15,N5,CX 2690
2023-03-24,18:25,At gate 18:46,W63,CX 254
2023-03-24,18:25,At gate 18:11,S25,MU 535
2023-03-24,18:30,At gate 18:29,S41,HX 1831
2023-03-24,18:35,At gate 18:35,S3,CX 371
2023-03-24,18:35,At gate 18:37,W44,TG 638
2023-03-24,18:40,At gate 18:20,N66,QR 3481
2023-03-24,18:45,At gate 18:53,N10,HX 611
2023-03-24,18:50,At gate 18:52,W50,VJ 876
2023-03-24,18:50,At gate 18:49,S29,CI 919
2023-03-24,18:50,At gate 18:36,W61,QR 5827
2023-03-24,18:55,At gate 19:50,R18,TK 9220
2023-03-24,18:55,At gate 18:36,N64,QR 5803
2023-03-24,19:00,At gate 18:49,R16,CX 5669
2023-03-24,19:00,At gate 18:57,S108,CX 5681
2023-03-24,19:00,At gate 18:37,R15,CX 5851
2023-03-24,19:05,At gate 18:19,N24,KL 2156
2023-03-24,19:05,At gate 19:32,R13,CX 947
2023-03-24,19:30,At gate 19:17,N68,JL 7057
2023-03-24,19:35,At gate 19:59,S23,CX 6898
2023-03-24,19:40,At gate 19:20,N30,KL 819
2023-03-24,19:40,At gate 19:44,S47,HX 241
2023-03-24,20:00,At gate 19:43,W126,CX 5849
2023-03-24,20:05,At gate 19:29,S45,AI 7161
2023-03-24,20:15,At gate 20:12,S35,JL 7039
2023-03-24,20:15,At gate 20:22,S105,HB 531
2023-03-24,20:25,At gate 20:03,W42,QR 5815
2023-03-24,20:25,At gate 20:18,W71,BA 4574
2023-03-24,20:30,At gate 20:33,W44,CX 369
2023-03-24,20:30,At gate 20:47,W50,CX 918
2023-03-24,20:35,At gate 20:07,R17,AI 7173
2023-03-24,20:35,At gate 20:41,S49,HX 691
2023-03-24,20:40,At gate 20:28,S41,AK 239
2023-03-24,20:40,At gate 20:28,W40,CX 473
2023-03-24,20:50,At gate 20:48,S25,5J 114
2023-03-24,20:55,At gate 21:00,S1,QR 3495
2023-03-24,21:00,At gate 21:30,R13,QR 5812
2023-03-24,21:00,At gate 20:58,S111,CX 5559
2023-03-24,21:00,At gate 21:02,W121L,CX 5899
2023-03-24,21:05,At gate 20:56,S106,CX 5135
2023-03-24,21:15,At gate 21:39,S23,BA 4550
2023-03-24,21:15,At gate 21:10,N26,QR 816
2023-03-24,21:20,At gate 22:04,S11,PR 310
2023-03-24,21:20,At gate 21:32,R20,CX 5871
