date,time,status,stand,no
2023-03-03,00:20,At gate 00:28,W42,CX 5781
2023-03-03,00:45,At gate 00:59,S1,MM 067
2023-03-03,00:55,At gate 00:41,R13,CX 5627
2023-03-03,01:40,At gate 01:47,S25,HX 766
2023-03-03,03:20,At gate 03:19,N60,AI 7175
2023-03-03,05:15,At gate 05:05,S3,CX 746
2023-03-03,05:20,At gate 05:14,S2,AA 8902
2023-03-03,05:45,At gate 06:53,S35,TG 5867
2023-03-03,05:55,At gate 05:29,W61,TK 9222
2023-03-03,06:00,At gate 06:01,N9,QR 3478
2023-03-03,06:00,At gate 07:42,S41,CX 865
2023-03-03,06:40,At gate 07:22,N6,CX 662
2023-03-03,07:05,At gate 07:10,W48,HX 782
2023-03-03,07:10,At gate 07:27,N36,LH 7014
2023-03-03,07:20,At gate 07:46,S47,CX 260
2023-03-03,07:20,At gate 07:47,W65,CX 270
2023-03-03,07:40,At gate 07:33,N32,BA 4144
2023-03-03,07:40,At gate 08:14,W42,CX 252
2023-03-03,07:50,At gate 08:03,S33,CX 216
2023-03-03,08:10,At gate 08:07,N66,5J 272
2023-03-03,09:20,At gate 09:51,N8,JL 7908
2023-03-03,09:25,At gate 09:15,W69,CX 624
2023-03-03,09:35,At gate 09:22,W46,JL 7912
2023-03-03,09:45,At gate 09:56,W40,5J 110
2023-03-03,09:55,At gate 09:51,N26,CI 903
2023-03-03,10:05,At gate 10:04,N6,SQ 8632
2023-03-03,10:05,At gate 11:14,N30,HX 1821
2023-03-03,10:15,At gate 10:30,S23,PR 300
2023-03-03,10:25,At gate 10:40,S11,CX 912
2023-03-03,10:50,At gate 10:33,R21,UO 625
2023-03-03,10:55,At gate 10:50,N7,Z2 1264
2023-03-03,11:20,At gate 11:36,N10,DL 7886
2023-03-03,11:20,At gate 11:15,N24,MF 8655
2023-03-03,11:25,At gate 12:17,S25,CX 983
2023-03-03,11:45,At gate 11:31,W40,TG 600
2023-03-03,11:55,At gate 12:02,N6,AK 138
2023-03-03,11:55,At gate 11:27,N34,9C 8715
2023-03-03,12:05,At gate 12:17,N26,MF 381
2023-03-03,12:10,At gate 12:09,N32,HX 1823
2023-03-03,12:10,At gate 12:55,N28,MF 8695
2023-03-03,12:20,At gate 12:26,S33,MU 503
2023-03-03,12:25,At gate 12:32,S23,SQ 882
2023-03-03,12:25,At gate 12:33,W44,CX 6201
2023-03-03,12:30,At gate 12:06,N60,CZ 309
2023-03-03,12:50,At gate 12:45,N24,CI 909
2023-03-03,12:50,At gate 12:38,R13,CX 489
2023-03-03,12:55,At gate 13:03,N9,CX 431
2023-03-03,12:55,At gate 12:26,S35,MU 537
2023-03-03,12:55,At gate 12:41,N7,AY 6632
2023-03-03,13:00,At gate 13:01,N36,JL 7051
2023-03-03,13:05,Cancelled,,ID 7607
2023-03-03,13:10,At gate 13:38,S4,CX 238
2023-03-03,13:10,At gate 13:13,N30,UA 7907
2023-03-03,13:15,At gate 13:23,W65,QR 3467
2023-03-03,13:20,At gate 12:49,N62,CZ 635
2023-03-03,13:25,At gate 13:31,W61,JL 7053
2023-03-03,13:25,At gate 13:46,N34,JL 7041
2023-03-03,13:30,At gate 13:04,S49,CX 906
2023-03-03,13:35,At gate 13:14,N70,BI 635
2023-03-03,13:55,At gate 13:40,S27,SQ 892
2023-03-03,14:00,At gate 14:08,W46,HO 1305
2023-03-03,14:05,At gate 14:05,W63,MH 9194
2023-03-03,14:05,At gate 14:11,S11,CA 6523
2023-03-03,14:10,At gate 15:14,S3,CX 250
2023-03-03,14:10,At gate 13:50,S1,QR 3458
2023-03-03,14:10,At gate 14:19,N6,HA 5001
2023-03-03,14:10,At gate 13:51,S31,MF 3039
2023-03-03,14:15,At gate 13:44,W40,MH 9187
2023-03-03,14:15,At gate 14:22,N32,CA 6536
