date,time,status,gate,no
2023-03-12,00:25,Dep 00:26,1,BA 4567
2023-03-12,00:30,Dep 00:32,62,CX 237
2023-03-12,00:30,Dep 00:23,34,QR 815
2023-03-12,00:40,Dep 00:42,29,HX 1566
2023-03-12,00:55,Dep 00:51,7,EY 8495
2023-03-12,01:25,Dep 01:45,61,QR 5844
2023-03-12,01:30,Dep 01:33,50,CX 675
2023-03-12,01:30,Dep 01:27,27,HA 5382
2023-03-12,01:35,Dep 01:33,10,MM 068
2023-03-12,01:50,Dep 01:50,6,QR 5838
2023-03-12,02:20,Dep 02:31,65,MH 9210
2023-03-12,07:00,Dep 06:55,7,HU 8190
2023-03-12,07:10,Dep 07:15,521,CX 5618
2023-03-12,07:30,Dep 07:34,46,CA 6504
2023-03-12,07:30,Dep 07:49,42,CX 366
2023-03-12,07:30,Dep 07:30,45,AC 9775
2023-03-12,07:30,Dep 07:28,522,CX 5114
2023-03-12,07:35,Dep 07:41,523,CX 5724
2023-03-12,07:35,Dep 07:44,10,CX 5820
2023-03-12,07:40,Dep 07:41,20,CX 5600
2023-03-12,07:50,Dep 08:08,67,CA 6524
2023-03-12,07:55,Dep 08:13,8,CX 982
2023-03-12,07:55,Dep 07:53,21,CX 5704
2023-03-12,08:00,Dep 08:00,23,CX 488
2023-03-12,08:10,Dep 08:15,68,AA 8959
2023-03-12,08:10,Dep 08:21,2,JL 7026
2023-03-12,08:10,Dep 08:39,33,JL 7028
2023-03-12,08:15,Dep 08:28,17,HX 610
2023-03-12,08:15,Dep 08:17,25,CX 633
2023-03-12,08:25,Dep 08:40,71,MH 9189
2023-03-12,08:25,Dep 08:28,65,BA 4559
2023-03-12,08:30,Dep 08:40,6,CX 257
2023-03-12,08:30,Dep 08:30,11,HX 632
2023-03-12,08:30,Dep 08:35,30,HX 690
2023-03-12,08:30,Dep 08:35,40,AC 9761
2023-03-12,08:35,Dep 08:43,36,AC 9760
2023-03-12,08:45,Dep 09:08,41,BA 4135
2023-03-12,08:50,Dep 09:00,44,CX 432
2023-03-12,08:55,Dep 09:01,31,JL 7030
2023-03-12,08:55,Dep 08:53,520,CX 5686
2023-03-12,08:55,Dep 08:55,13,HB 502
2023-03-12,09:00,Dep 09:09,50,HX 1953
2023-03-12,09:00,Dep 09:05,16,HU 8492
2023-03-12,09:00,Dep 09:18,28,CA 6510
2023-03-12,09:00,Dep 09:01,62,AY 5137
2023-03-12,09:00,Dep 09:11,69,AC 9777
2023-03-12,09:10,Dep 09:13,34,QR 5804
2023-03-12,09:10,Dep 09:11,61,AC 9763
2023-03-12,09:15,Dep 09:15,70,AI 7160
2023-03-12,09:20,Dep 09:39,32,AA 8887
2023-03-12,09:20,Dep 09:39,26,QR 3483
2023-03-12,09:20,Dep 09:28,15,CX 5848
2023-03-12,09:20,Dep 09:16,511,HB 530
2023-03-12,09:25,Dep 09:26,46,5J 273
2023-03-12,09:30,Dep 09:42,66,JL 7064
2023-03-12,09:30,Dep 09:39,3,AA 8923
2023-03-12,09:40,Dep 09:45,20,UO 2642
2023-03-12,09:45,Dep 09:51,47,CX 368
2023-03-12,09:55,Dep 09:54,10,CX 5850
2023-03-12,10:00,Dep 09:58,21,QR 3485
