date,time,status,gate,no
2023-05-06,00:05,Dep 23:59 (05/05/2023),18,HX 526
2023-05-06,00:05,Dep 00:04,41,AA 8933
2023-05-06,00:15,Dep 00:15,43,IB 1961
2023-05-06,00:20,Dep 00:34,50,LA 5642
2023-05-06,00:25,Dep 00:40,64,CX 233
2023-05-06,00:25,Dep 00:27,27,JU 8317
2023-05-06,00:25,Dep 00:30,62,TP 6349
2023-05-06,00:30,Dep 00:27,24,HX 1566
2023-05-06,00:45,Dep 01:14,3,CX 888
2023-05-06,00:45,Dep 00:42,65,EY 8495
2023-05-06,00:50,Dep 01:17,9,AA 8930
2023-05-06,00:50,Dep 00:59,10,MM 068
2023-05-06,01:05,Dep 01:05,17,TK 9223
2023-05-06,01:20,Dep 01:18,30,QR 5844
2023-05-06,01:50,Dep 01:45,4,QR 5838
2023-05-06,07:00,Dep 07:08,28,CX 5820
2023-05-06,07:05,Dep 07:05,14,UO 850
2023-05-06,07:15,Dep 07:17,511,UO 618
2023-05-06,07:20,Dep 07:26,32,CX 366
2023-05-06,07:20,Dep 07:33,20,CX 907
2023-05-06,07:35,Dep 07:36,71,UO 600
2023-05-06,07:45,Dep 07:54,520,UO 550
2023-05-06,07:55,Dep 07:54,1,CX 982
2023-05-06,08:00,Dep 08:15,21,CX 488
2023-05-06,08:00,Dep 08:03,49,AA 8898
2023-05-06,08:00,Dep 08:03,23,AA 8906
2023-05-06,08:00,Dep 07:59,16,UO 130
2023-05-06,08:00,Dep 08:03,19,UO 760
2023-05-06,08:10,Dep 08:07,36,AA 8966
2023-05-06,08:10,Dep 08:15,29,CX 596
2023-05-06,08:15,Dep 08:13,27,HU 8492
2023-05-06,08:15,Dep 08:03,17,OZ 9294
2023-05-06,08:15,Dep 08:40,15,JL 7068
2023-05-06,08:15,Dep 08:18,70,MH 9189
2023-05-06,08:15,Dep 08:36,69,PR 3201
2023-05-06,08:15,Dep 08:21,521,HB 520
2023-05-06,08:25,Dep 08:30,42,HX 1315
2023-05-06,08:25,Dep 08:28,522,HB 681
2023-05-06,08:30,Dep 08:36,523,CA 118
2023-05-06,08:30,Dep 08:36,40,QR 5817
2023-05-06,08:35,Dep 08:50,26,AA 8910
2023-05-06,08:40,Dep 08:36,8,HU 8516
2023-05-06,08:45,Dep 08:46,66,JL 7030
2023-05-06,08:50,Dep 08:54,11,CX 432
2023-05-06,09:00,Dep 09:08,47,CA 6510
2023-05-06,09:00,Dep 09:10,61,CX 901
2023-05-06,09:05,Dep 09:07,6,SQ 899
2023-05-06,09:05,Dep 09:16,35,AA 8880
2023-05-06,09:05,Dep 09:52,4,CX 830
2023-05-06,09:10,Dep 12:45,1,BA 4132
2023-05-06,09:15,Dep 09:13,7,AI 7160
2023-05-06,09:15,Dep 09:30,24,QF 8215
2023-05-06,09:15,Dep 09:21,5,AA 8913
2023-05-06,09:20,Dep 09:44,46,CX 368
2023-05-06,09:20,Dep 09:27,67,AA 8887
2023-05-06,09:20,Dep 09:22,32,5J 149
2023-05-06,09:20,Dep 09:50,520,HB 530
2023-05-06,09:25,Dep 09:45,28,5J 273
2023-05-06,09:30,Dep 09:55,48,CX 348
2023-05-06,09:30,Dep 09:38,25,AA 8940
2023-05-06,09:30,Dep 09:29,34,NZ 4148
2023-05-06,09:40,Dep 09:38,14,BR 2898
2023-05-06,09:40,Dep 10:33,26,5J 241
2023-05-06,09:50,Dep 10:24,29,HX 1820
2023-05-06,09:50,Dep 10:01,44,JL 7044
2023-05-06,09:55,Dep 09:55,18,HU 8084
2023-05-06,10:00,Dep 10:04,31,AA 8915
2023-05-06,10:00,Dep 10:01,71,CA 6522
2023-05-06,10:10,Dep 10:16,1,QF 8213
2023-05-06,10:15,Dep 10:27,8,CI 602
2023-05-06,10:20,Dep 10:22,9,CX 494
2023-05-06,10:20,Dep 10:26,23,JL 7052
2023-05-06,10:25,Dep 10:24,70,CX 356
2023-05-06,10:30,Dep 10:45,69,AA 8882
2023-05-06,10:35,Dep 10:40,522,UO 870
2023-05-06,10:40,Dep 10:37,27,HA 5382
2023-05-06,10:45,Dep 10:53,19,UO 110
2023-05-06,10:45,Dep 10:33,6,FD 516
2023-05-06,10:50,Dep 10:45,511,UO 620
2023-05-06,10:55,Dep 11:03,50,CX 239
2023-05-06,11:00,Dep 11:11,42,JL 7058
2023-05-06,11:00,Dep 11:18,32,5J 111
2023-05-06,11:00,Dep 10:54,40,CX 5172
2023-05-06,11:05,Dep 11:19,24,TR 981
2023-05-06,11:05,Dep 11:31,34,CI 904
2023-05-06,11:05,Dep 11:10,30,UO 690
2023-05-06,11:10,Dep 11:35,28,PR 301
2023-05-06,11:10,Dep 11:04,10,HU 8052
2023-05-06,11:10,Dep 11:09,17,HX 658
2023-05-06,11:10,Dep 11:18,7,FD 509
2023-05-06,11:15,Dep 11:47,65,BA 4577
2023-05-06,11:20,Dep 11:22,520,UO 898
2023-05-06,11:25,Dep 11:31,46,MU 2902
2023-05-06,11:30,Dep 11:30,11,TK 8876
2023-05-06,11:30,Dep 11:37,25,CX 2717
2023-05-06,11:35,Dep 11:37,48,FM 3026
2023-05-06,11:55,Dep 12:05,9,AK 139
2023-05-06,12:00,Dep 11:58,4,CA 6502
2023-05-06,12:05,Dep 12:09,44,FM 3002
2023-05-06,12:15,Dep 12:24,61,CX 960
2023-05-06,12:20,Dep 12:23,60,MF 382
2023-05-06,12:25,Dep 12:33,5,SQ 875
2023-05-06,12:25,Dep 12:22,20,UO 112
2023-05-06,12:30,Dep 12:32,62,MF 8656
2023-05-06,12:35,Dep 12:38,68,HX 775
2023-05-06,12:35,Dep 12:35,511,UO 638
2023-05-06,12:45,Dep 12:47,8,CA 102
2023-05-06,12:45,Dep 12:49,35,MH 9195
2023-05-06,12:45,Dep 12:47,18,UO 132
2023-05-06,12:45,Dep 13:14,42,WY 5903
2023-05-06,12:50,Dep 12:40,6,CA 104
2023-05-06,12:50,Dep 12:59,23,FM 3022
2023-05-06,12:55,Dep 12:54,26,CA 3856
2023-05-06,13:00,Dep 12:56,15,UO 646
2023-05-06,13:05,Dep 12:59,29,GS 7964
2023-05-06,13:10,Dep 13:00,41,HU 8359
2023-05-06,13:10,Dep 13:19,64,BA 4147
2023-05-06,13:20,Dep 13:17,10,9C 8716
2023-05-06,13:30,Dep 13:35,47,CX 253
2023-05-06,13:35,Dep 13:31,14,CA 6518
2023-05-06,13:35,Dep 14:45,9,CZ 310
2023-05-06,13:40,Dep 13:45,28,HX 1824
2023-05-06,13:40,Dep 13:34,31,CX 360
2023-05-06,13:40,Dep 15:22,41,SC 4790
2023-05-06,13:55,Dep 13:54,30,CI 910
2023-05-06,14:00,Dep 13:59,27,UO 650
2023-05-06,14:05,Dep 14:03,40,CX 919
2023-05-06,14:10,Dep 14:13,65,BA 4571
2023-05-06,14:25,Dep 14:34,4,CX 418
2023-05-06,14:25,Dep 14:23,11,OM 5637
2023-05-06,14:30,Dep 14:28,32,UA 7918
2023-05-06,14:35,Dep 15:46,6,CA 112
2023-05-06,14:35,Dep 14:33,61,QR 4971
2023-05-06,14:40,Dep 14:37,16,HU 8209
2023-05-06,14:45,Dep 14:58,17,UO 114
2023-05-06,14:55,Dep 14:48,25,BA 4145
2023-05-06,14:55,Dep 14:49,20,UO 688
2023-05-06,15:00,Dep 15:05,24,CX 380
2023-05-06,15:00,Dep 14:54,45,HU 7954
2023-05-06,15:05,Dep 15:15,23,HO 3504
2023-05-06,15:10,Dep 15:28,34,JL 7048
2023-05-06,15:15,Dep 15:49,7,HA 5000
2023-05-06,15:20,Dep 15:10,62,VN 595
2023-05-06,15:25,Dep 15:11,15,CA 420
2023-05-06,15:25,Dep 15:33,28,HX 1826
2023-05-06,15:25,Dep 15:28,29,BA 4563
2023-05-06,15:30,Dep 16:07,68,BI 3403
2023-05-06,15:35,Cancelled,,CA 766
2023-05-06,15:35,Dep 15:37,46,HU 8361
2023-05-06,15:35,Dep 15:21,10,FD 501
2023-05-06,15:40,Dep 15:37,5,SQ 893
2023-05-06,15:40,Dep 15:38,18,CX 5862
2023-05-06,15:45,Dep 15:46,50,CX 472
2023-05-06,15:45,Dep 15:48,67,BA 4573
2023-05-06,15:50,Dep 15:44,44,UO 780
2023-05-06,15:55,Dep 15:55,27,HU 8192
2023-05-06,15:55,Dep 15:57,35,PG 4560
2023-05-06,16:00,Dep 16:03,30,MU 504
2023-05-06,16:15,Dep 15:54,42,ET 644
2023-05-06,16:15,Dep 16:40,36,MH 9184
2023-05-06,16:20,Dep 16:38,49,JL 7032
2023-05-06,16:25,Dep 16:40,8,QR 5832
2023-05-06,16:25,Dep 16:23,14,CX 5558
2023-05-06,16:30,Dep 16:40,71,JL 7056
2023-05-06,16:35,Dep 16:39,11,CX 903
2023-05-06,16:40,Dep 16:50,1,AA 8901
2023-05-06,16:45,Dep 16:41,62,AE 5312
2023-05-06,16:45,Dep 16:52,3,AA 8935
2023-05-06,16:45,Dep 16:43,17,CX 5744
2023-05-06,16:50,Dep 16:53,60,CA 3362
2023-05-06,16:50,Dep 17:01,25,CX 458
2023-05-06,16:50,Dep 17:02,31,AC 9797
2023-05-06,16:50,Dep 16:52,40,UO 626
2023-05-06,16:55,Dep 17:34,43,CX 731
2023-05-06,16:55,Dep 16:58,20,CX 5702
2023-05-06,17:00,Dep 17:24,41,FM 3024
2023-05-06,17:05,Dep 18:02,35,MF 9040
2023-05-06,17:15,Dep 17:39,46,MF 8714
2023-05-06,17:25,Dep 17:09,24,CA 428
