date,time,status,gate,no
2023-05-09,00:05,Dep 00:12,41,AA 8933
2023-05-09,00:20,Dep 00:17,60,LX 9513
2023-05-09,00:25,Dep 00:14,24,JU 8317
2023-05-09,00:25,Dep 00:26,62,TP 6349
2023-05-09,00:30,Dep 00:28,67,HX 1566
2023-05-09,00:45,Dep 00:38,6,EY 8495
2023-05-09,00:50,Dep 00:51,4,AA 8930
2023-05-09,00:50,Dep 01:15,26,MM 068
2023-05-09,01:05,Dep 01:04,29,TK 9223
2023-05-09,01:20,Dep 01:42,3,QR 5844
2023-05-09,01:50,Dep 01:42,47,QR 5838
2023-05-09,02:20,Dep 02:32,50,CX 675
2023-05-09,02:20,Dep 02:09,16,CX 5676
2023-05-09,07:05,Dep 06:54,24,UO 850
2023-05-09,07:15,Dep 07:07,10,UO 618
2023-05-09,07:20,Dep 07:22,5,CX 366
2023-05-09,07:20,Dep 07:18,43,CX 907
2023-05-09,07:35,Dep 07:35,21,UO 600
2023-05-09,07:45,Dep 07:46,511,UO 550
2023-05-09,07:55,Dep 08:03,11,CX 982
2023-05-09,08:00,Dep 08:05,41,CX 488
2023-05-09,08:00,Dep 08:03,66,AA 8898
2023-05-09,08:00,Dep 08:21,69,AA 8906
2023-05-09,08:00,Dep 07:53,521,UO 130
2023-05-09,08:10,Dep 08:29,61,CX 257
2023-05-09,08:10,Dep 08:08,7,AA 8966
2023-05-09,08:10,Dep 08:17,62,CX 596
2023-05-09,08:15,Dep 08:24,36,HU 8492
2023-05-09,08:15,Dep 08:13,31,OZ 9294
2023-05-09,08:15,Dep 08:16,23,MH 9189
2023-05-09,08:15,Dep 08:30,30,PR 3201
2023-05-09,08:15,Dep 08:18,15,HB 520
2023-05-09,08:30,Dep 08:32,520,CA 118
2023-05-09,08:30,Dep 08:53,70,QR 5817
2023-05-09,08:35,Dep 08:44,68,QR 5813
2023-05-09,08:35,Dep 08:46,71,AA 8910
2023-05-09,08:40,Dep 08:31,16,HU 8516
2023-05-09,08:45,Dep 08:57,42,JL 7030
2023-05-09,08:50,Dep 08:47,14,CX 432
2023-05-09,08:55,Dep 08:52,29,HB 502
2023-05-09,09:00,Dep 09:02,25,GA 873
2023-05-09,09:00,Dep 09:06,34,CA 6510
2023-05-09,09:00,Dep 09:04,45,CX 901
2023-05-09,09:05,Dep 09:08,8,SQ 899
2023-05-09,09:05,Dep 09:13,27,AA 8880
2023-05-09,09:05,Dep 09:15,63,CX 830
2023-05-09,09:05,Dep 09:04,48,CA 6534
2023-05-09,09:10,Dep 09:15,32,BA 4132
2023-05-09,09:15,Dep 09:19,26,AI 7160
2023-05-09,09:15,Dep 09:11,28,QF 8215
2023-05-09,09:15,Dep 09:29,47,AA 8913
2023-05-09,09:20,Dep 09:28,33,CX 368
2023-05-09,09:20,Dep 09:26,64,AA 8887
2023-05-09,09:20,Dep 09:26,10,5J 149
2023-05-09,09:20,Dep 09:15,522,HB 530
2023-05-09,09:25,Dep 09:37,66,5J 273
2023-05-09,09:30,Dep 09:31,1,CX 348
2023-05-09,09:30,Dep 09:37,9,AA 8940
2023-05-09,09:40,Dep 09:42,11,BR 2898
2023-05-09,09:40,Dep 09:42,30,5J 241
2023-05-09,09:50,Dep 10:33,32,HX 1820
2023-05-09,09:50,Dep 10:05,5,JL 7044
2023-05-09,09:55,Dep 09:58,19,HU 8084
2023-05-09,10:00,Dep 10:01,36,AA 8915
2023-05-09,10:00,Dep 09:58,41,CA 6522
2023-05-09,10:00,Dep 10:00,18,CX 5642
2023-05-09,10:10,Dep 10:31,62,QF 8213
2023-05-09,10:15,Dep 10:21,25,CI 602
2023-05-09,10:20,Dep 10:21,49,CX 494
2023-05-09,10:20,Dep 10:32,69,JL 7052
2023-05-09,10:25,Dep 10:33,23,CX 356
2023-05-09,10:30,Dep 10:28,44,AA 8882
2023-05-09,10:35,Dep 10:35,520,UO 870
2023-05-09,10:40,Dep 10:41,7,HA 5382
2023-05-09,10:45,Dep 10:49,21,UO 110
2023-05-09,10:45,Dep 10:35,8,FD 516
2023-05-09,10:50,Dep 10:49,29,UO 620
2023-05-09,11:00,Dep 11:00,71,JL 7058
2023-05-09,11:00,Dep 11:55,36,5J 111
2023-05-09,11:00,Dep 11:05,521,CX 5172
2023-05-09,11:05,Dep 11:12,47,TR 981
2023-05-09,11:05,Dep 11:04,27,CI 904
2023-05-09,11:05,Dep 10:58,45,UO 690
2023-05-09,11:10,Dep 12:36,21,PR 301
2023-05-09,11:10,Dep 11:10,31,HU 8052
2023-05-09,11:10,Dep 11:00,17,HX 658
2023-05-09,11:10,Dep 10:58,9,FD 509
2023-05-09,11:15,Dep 11:41,63,BA 4577
2023-05-09,11:15,Dep 11:20,67,UA 862
2023-05-09,11:20,Dep 11:26,40,UO 898
2023-05-09,11:25,Dep 11:24,10,MU 2902
2023-05-09,11:30,Dep 11:33,42,TK 8876
2023-05-09,11:30,Dep 11:39,35,CX 2717
2023-05-09,11:35,Dep 11:38,68,CX 946
2023-05-09,11:35,Dep 11:30,26,FM 3026
2023-05-09,11:55,Dep 12:26,8,AK 139
2023-05-09,12:00,Dep 12:03,66,CA 6502
2023-05-09,12:05,Dep 12:09,32,CX 6200
2023-05-09,12:05,Dep 12:02,30,MU 722
2023-05-09,12:20,Dep 12:25,29,MF 382
2023-05-09,12:25,Dep 12:23,5,SQ 875
2023-05-09,12:25,Dep 12:24,19,UO 112
2023-05-09,12:30,Dep 12:28,25,MF 8656
2023-05-09,12:35,Dep 12:36,44,HX 775
2023-05-09,12:35,Dep 12:46,20,UO 638
2023-05-09,12:45,Dep 12:39,28,CA 102
2023-05-09,12:45,Dep 12:47,18,UO 132
2023-05-09,12:45,Dep 12:59,31,WY 5903
2023-05-09,12:50,Dep 12:43,7,CA 104
2023-05-09,12:50,Dep 13:04,27,FM 3022
2023-05-09,12:55,Dep 13:01,40,CA 3856
2023-05-09,13:00,Dep 13:06,520,UO 646
2023-05-09,13:05,Dep 13:27,69,CX 346
2023-05-09,13:05,Dep 13:01,34,GS 7964
2023-05-09,13:10,Dep 13:35,6,BA 4147
2023-05-09,13:20,Dep 14:03,42,9C 8716
2023-05-09,13:30,Dep 13:38,9,CX 253
2023-05-09,13:35,Dep 13:44,15,CA 6518
2023-05-09,13:35,Dep 13:23,23,CZ 310
2023-05-09,13:40,Dep 14:01,26,HX 1824
2023-05-09,13:40,Dep 13:39,11,CX 360
2023-05-09,13:40,Dep 13:55,62,SC 4790
2023-05-09,13:55,Dep 13:55,10,CI 910
2023-05-09,14:00,Dep 14:01,14,UO 650
2023-05-09,14:05,Dep 14:13,71,CX 919
2023-05-09,14:10,Dep 14:23,65,BA 4571
2023-05-09,14:25,Dep 14:20,2,CX 418
2023-05-09,14:25,Dep 14:36,63,OM 5637
2023-05-09,14:35,Dep 14:29,8,CA 112
2023-05-09,14:35,Dep 14:38,28,QR 4971
2023-05-09,14:40,Dep 14:46,48,HU 8209
2023-05-09,14:45,Dep 14:43,17,UO 114
2023-05-09,14:55,Dep 15:28,25,BA 4145
2023-05-09,14:55,Dep 15:18,66,UO 688
2023-05-09,15:00,Dep 15:02,45,CX 380
2023-05-09,15:05,Dep 15:05,30,UA 7918
2023-05-09,15:05,Dep 15:16,26,HO 3504
2023-05-09,15:10,Dep 15:18,34,JL 7048
2023-05-09,15:15,Dep 15:14,7,HA 5000
2023-05-09,15:20,Cancelled,,VN 595
2023-05-09,15:25,Dep 15:17,40,CA 420
2023-05-09,15:25,Dep 15:34,62,HX 1826
2023-05-09,15:25,Dep 15:44,27,BA 4563
2023-05-09,15:25,Dep 15:30,6,HB 683
2023-05-09,15:30,Dep 15:33,44,BI 3403
2023-05-09,15:35,Dep 15:30,42,HU 8361
2023-05-09,15:35,Dep 15:43,10,FD 501
2023-05-09,15:40,Dep 15:51,5,SQ 893
2023-05-09,15:40,Dep 15:44,511,CX 5862
2023-05-09,15:45,Dep 16:08,33,CX 472
2023-05-09,15:45,Dep 15:47,68,BA 4573
2023-05-09,15:50,Dep 15:59,18,UO 780
2023-05-09,15:55,Dep 16:07,19,HU 8192
2023-05-09,15:55,Dep 16:05,64,PG 4560
2023-05-09,16:00,Dep 16:15,9,MU 504
2023-05-09,16:05,Dep 16:19,29,CX 810
2023-05-09,16:10,Dep 16:13,67,MH 9197
2023-05-09,16:15,Dep 15:56,49,ET 644
2023-05-09,16:15,Dep 17:03,35,MH 9184
2023-05-09,16:20,Dep 16:22,24,JL 7032
2023-05-09,16:25,Dep 16:28,71,QR 5832
2023-05-09,16:25,Dep 16:26,17,CX 5558
2023-05-09,16:30,Dep 16:45,65,JL 7056
2023-05-09,16:35,Dep 16:37,63,CX 903
2023-05-09,16:40,Dep 16:45,4,AA 8901
2023-05-09,16:45,Dep 16:44,7,AE 5312
2023-05-09,16:45,Dep 16:47,16,CX 5744
2023-05-09,16:50,Dep 16:53,45,CA 3362
2023-05-09,16:50,Dep 16:53,8,CX 458
2023-05-09,16:50,Dep 16:57,47,AC 9797
2023-05-09,16:50,Dep 16:58,15,UO 626
2023-05-09,16:55,Dep 17:03,61,CX 731
2023-05-09,16:55,Dep 17:17,523,CX 5702
2023-05-09,17:00,Dep 17:10,42,FM 3024
2023-05-09,17:05,Dep 16:57,40,MF 9040
2023-05-09,17:15,Dep 17:19,520,MF 8714
2023-05-09,17:20,Dep 18:11,69,CX 826
2023-05-09,17:25,Dep 17:19,66,CA 428
2023-05-09,17:25,Dep 17:21,70,CX 364
2023-05-09,17:30,Dep 17:54,68,CA 110
2023-05-09,17:30,Dep 17:30,522,GJ 8054
2023-05-09,17:35,Dep 17:36,9,CI 916
2023-05-09,17:35,Dep 17:42,5,AA 8889
2023-05-09,17:35,Dep 17:31,21,UO 622
2023-05-09,17:45,Dep 17:47,28,TK 8722
2023-05-09,17:45,Dep 17:48,46,CX 978
2023-05-09,17:50,Dep 17:57,511,9C 8922
2023-05-09,17:50,Dep 18:15,45,CX 990
2023-05-09,17:55,Dep 17:59,521,HX 1202
2023-05-09,18:00,Dep 19:29,8,PR 307
2023-05-09,18:00,Dep 18:30,29,TG 5866
2023-05-09,18:05,Dep 17:54,44,MU 5016
2023-05-09,18:05,Dep 17:54,49,TK 9200
2023-05-09,18:15,Dep 18:16,2,CX 402
2023-05-09,18:15,Dep 18:09,10,Z2 1265
2023-05-09,18:30,Dep 18:23,18,BR 2892
2023-05-09,18:35,Dep 18:36,67,AA 8895
2023-05-09,18:35,Dep 18:29,16,UO 116
2023-05-09,18:45,Dep 19:20,15,RA 410
2023-05-09,18:50,Dep 18:50,17,TK 9224
2023-05-09,18:50,Dep 18:50,40,FM 810
2023-05-09,18:50,Dep 18:44,11,3U 3960
2023-05-09,18:50,Dep 19:19,68,MF 8652
2023-05-09,19:00,Dep 18:54,25,CA 6508
2023-05-09,19:05,Dep 19:19,4,BA 4575
2023-05-09,19:05,Dep 19:09,7,WE 5639
2023-05-09,19:10,Dep 19:22,61,CX 603
2023-05-09,19:25,Dep 19:30,70,5J 113
2023-05-09,19:30,Dep 19:35,23,JU 8318
2023-05-09,19:30,Dep 19:38,9,LY 8791
2023-05-09,19:35,Dep 20:00,28,HX 1832
2023-05-09,19:45,Dep 19:42,19,CX 5226
2023-05-09,19:50,Dep 20:20,40,VJ 877
2023-05-09,19:55,Dep 20:08,7,AK 238
2023-05-09,20:05,Dep 20:02,42,FM 3014
2023-05-09,20:05,Dep 19:52,10,FD 525
2023-05-09,20:10,Dep 20:10,35,CI 920
2023-05-09,20:10,Dep 20:29,15,CX 988
2023-05-09,20:20,Dep 20:31,31,AA 8948
2023-05-09,20:30,Dep 22:59,,AA 8947
2023-05-09,20:35,Dep 20:39,64,AY 100
2023-05-09,20:45,Dep 20:46,63,AA 8903
2023-05-09,20:55,Dep 21:09,71,CX 623
2023-05-09,21:10,Dep 21:19,49,LA 5633
2023-05-09,21:20,Dep 21:35,16,HU 8355
2023-05-09,21:25,Dep 21:49,7,AK 131
2023-05-09,21:30,Dep 21:27,62,EK 385
2023-05-09,21:40,Dep 21:31,14,CX 448
2023-05-09,21:55,Dep 21:58,8,CX 939
2023-05-09,22:05,Dep 22:15,42,5J 115
2023-05-09,22:25,Dep 22:04,10,PR 311
2023-05-09,22:25,Dep 22:28,43,CX 251
2023-05-09,22:25,Dep 22:38,24,CX 6633
2023-05-09,22:30,Dep 22:29,40,5J 121
2023-05-09,22:45,Dep 22:36,47,TK 9227
2023-05-09,22:50,Dep 22:43,1,CX 408
2023-05-09,22:55,Dep 23:14,9,CX 271
2023-05-09,23:00,Dep 23:27,33,CX 261
2023-05-09,23:00,Dep 23:06,66,NZ 4851
2023-05-09,23:05,Dep 23:15,36,CX 255
2023-05-09,23:10,Dep 23:21,32,BA 032
2023-05-09,23:20,Dep 23:31,30,BA 028
2023-05-09,23:25,Dep 23:37,26,NZ 4213
2023-05-09,23:35,Dep 23:32,2,LH 7015
2023-05-09,23:40,Dep 23:33,15,UO 624
2023-05-09,23:55,Dep 23:50,3,LX 9503
