date,time,status,gate,no
2023-03-26,00:20,Dep 00:34,28,QR 5830
2023-03-26,00:30,Dep 00:33,34,JU 8317
2023-03-26,00:40,Dep 00:45,26,OZ 746
2023-03-26,00:45,Dep 01:22,66,CX 675
2023-03-26,00:55,Dep 01:18,35,EY 8495
2023-03-26,01:00,Cancelled,,HX 616
2023-03-26,01:25,Dep 01:28,36,CX 524
2023-03-26,01:35,Dep 01:55,9,MM 068
2023-03-26,01:50,Dep 02:04,1,CX 566
2023-03-26,02:20,Dep 02:35,64,CX 844
2023-03-26,07:00,Dep 07:04,19,CX 5820
2023-03-26,07:05,Dep 06:59,20,UO 840
2023-03-26,07:15,Dep 07:18,60,UO 618
2023-03-26,07:25,Dep 07:30,69,CX 907
2023-03-26,07:30,Dep 08:00,43,CX 366
2023-03-26,07:35,Dep 07:36,15,UO 600
2023-03-26,07:45,Dep 07:47,62,CX 257
2023-03-26,07:55,Dep 08:06,24,AA 8959
2023-03-26,07:55,Dep 08:24,30,CA 6524
2023-03-26,07:55,Dep 08:04,61,CX 982
2023-03-26,08:00,Dep 08:12,71,CX 488
2023-03-26,08:00,Dep 08:15,1,CX 691
2023-03-26,08:00,Dep 08:15,3,CX 705
2023-03-26,08:00,Dep 07:58,18,CX 5130
2023-03-26,08:00,Dep 08:12,17,UO 760
2023-03-26,08:10,Dep 08:25,32,CX 526
2023-03-26,08:10,Dep 08:35,36,CX 596
2023-03-26,08:10,Dep 09:13,523,UO 704
2023-03-26,08:15,Dep 08:17,16,HU 8492
2023-03-26,08:15,Dep 08:34,7,MH 9189
2023-03-26,08:20,Dep 08:27,8,CX 633
2023-03-26,08:30,Dep 08:36,68,HX 690
2023-03-26,08:30,Dep 08:39,45,QR 5817
2023-03-26,08:35,Dep 08:59,13,QR 5813
2023-03-26,08:35,Dep 08:42,23,AA 8910
2023-03-26,08:45,Dep 08:57,65,QR 3492
2023-03-26,08:45,Dep 09:16,48,CX 548
2023-03-26,08:45,Dep 08:47,522,UO 686
2023-03-26,08:50,Dep 08:52,46,CX 432
2023-03-26,08:55,Dep 09:03,511,HB 502
2023-03-26,09:00,Dep 09:03,41,GA 873
2023-03-26,09:00,Dep 09:31,31,CA 6510
2023-03-26,09:00,Dep 09:10,33,CX 901
2023-03-26,09:05,Dep 09:23,4,CX 830
2023-03-26,09:10,Dep 09:06,524,UO 630
2023-03-26,09:15,Dep 09:07,25,AI 7160
2023-03-26,09:15,Dep 09:40,62,CX 580
2023-03-26,09:15,Dep 09:24,42,AA 8913
2023-03-26,09:15,Dep 09:12,520,UO 848
2023-03-26,09:20,Dep 09:22,27,BR 2898
2023-03-26,09:20,Dep 09:33,47,CX 368
2023-03-26,09:20,Dep 09:35,69,AA 8887
2023-03-26,09:20,Dep 09:21,10,HB 530
2023-03-26,09:25,Dep 09:40,43,5J 273
2023-03-26,09:30,Dep 09:39,6,CX 348
2023-03-26,09:30,Dep 09:41,2,PG 4554
2023-03-26,09:30,Dep 09:41,29,NH 812
2023-03-26,09:30,Dep 10:01,11,CX 970
2023-03-26,09:40,Dep 10:02,32,5J 241
2023-03-26,09:50,Dep 11:28,30,HX 1820
2023-03-26,09:55,Dep 10:02,19,HU 8084
2023-03-26,10:00,Dep 10:07,20,AA 8915
2023-03-26,10:00,Dep 10:02,63,CA 6521
2023-03-26,10:00,Dep 09:58,521,UO 2642
2023-03-26,10:15,Dep 10:28,23,CI 602
2023-03-26,10:15,Dep 10:30,61,CX 954
2023-03-26,10:20,Dep 10:31,60,CX 494
2023-03-26,10:20,Dep 11:00,24,CX 506
2023-03-26,10:30,Cancelled,,CA 108
2023-03-26,10:30,Dep 10:45,65,CX 520
2023-03-26,10:35,Dep 10:40,15,UO 870
2023-03-26,10:40,Dep 10:42,7,AA 8418
2023-03-26,10:45,Dep 10:57,1,CX 828
2023-03-26,10:45,Dep 10:42,45,CX 5110
2023-03-26,10:45,Dep 10:34,25,FD 516
2023-03-26,10:50,Dep 12:15,20,UO 620
2023-03-26,11:00,Dep 11:18,68,CX 588
2023-03-26,11:00,Dep 11:37,31,5J 111
2023-03-26,11:00,Dep 11:15,41,CX 5172
2023-03-26,11:05,Dep 11:11,42,TR 981
2023-03-26,11:05,Dep 11:54,11,CI 904
2023-03-26,11:10,Dep 11:31,8,PR 301
2023-03-26,11:10,Dep 11:11,523,HU 8051
2023-03-26,11:10,Dep 11:09,33,HX 658
2023-03-26,11:10,Dep 11:15,27,FD 509
2023-03-26,11:15,Dep 11:44,26,AY 5845
2023-03-26,11:15,Dep 11:23,35,UA 862
2023-03-26,11:20,Dep 11:21,13,UO 898
2023-03-26,11:25,Dep 11:29,29,MU 2902
2023-03-26,11:30,Dep 11:45,47,TK 8876
2023-03-26,11:30,Dep 11:41,9,CX 2739
2023-03-26,11:35,Dep 11:37,43,UO 690
2023-03-26,11:35,Dep 11:50,32,FM 3026
2023-03-26,11:55,Dep 11:50,25,AK 139
2023-03-26,12:00,Dep 12:02,2,CA 6502
2023-03-26,12:05,Dep 12:04,19,OM 298
2023-03-26,12:05,Dep 12:25,23,FM 3002
2023-03-26,12:15,Dep 12:27,6,DL 7886
2023-03-26,12:20,Dep 12:46,34,MF 382
2023-03-26,12:25,Dep 12:40,7,SQ 875
2023-03-26,12:25,Dep 12:49,18,CX 5112
2023-03-26,12:30,Dep 12:20,10,CZ 3076
2023-03-26,12:30,Dep 12:31,62,ZH 9092
2023-03-26,12:30,Dep 12:31,24,MF 8656
2023-03-26,12:35,Dep 12:42,523,TK 9221
2023-03-26,12:40,Dep 13:11,36,AA 8937
2023-03-26,12:45,Dep 12:50,61,MH 9195
2023-03-26,12:45,Dep 12:47,15,CX 5132
2023-03-26,12:45,Dep 12:58,60,TG 601
2023-03-26,12:50,Dep 12:43,27,CA 104
2023-03-26,12:50,Dep 13:10,29,FM 3022
2023-03-26,13:00,Dep 14:23,15,UO 646
2023-03-26,13:05,Dep 13:10,3,CX 253
2023-03-26,13:10,Dep 13:09,17,HU 8359
2023-03-26,13:20,Dep 13:20,41,9C 8716
2023-03-26,13:20,Dep 13:32,8,PR 319
2023-03-26,13:25,Dep 13:30,16,UO 700
2023-03-26,13:30,Dep 13:32,31,CZ 310
2023-03-26,13:40,Dep 14:19,30,HX 1824
2023-03-26,13:40,Dep 13:42,1,CX 360
2023-03-26,13:55,Dep 14:10,10,CI 910
2023-03-26,13:55,Dep 13:54,26,BI 3403
2023-03-26,13:55,Dep 14:10,4,AA 8929
2023-03-26,14:05,Dep 14:12,13,CX 310
2023-03-26,14:05,Dep 14:12,63,CX 919
2023-03-26,14:25,Dep 14:26,71,CX 418
2023-03-26,14:25,Dep 14:30,9,PG 4558
2023-03-26,14:30,Dep 14:38,32,NH 860
2023-03-26,14:35,Dep 14:31,25,CA 112
2023-03-26,14:45,Dep 15:27,17,HU 8209
2023-03-26,14:55,Dep 14:57,43,HX 1636
2023-03-26,15:00,Dep 15:04,6,CX 380
2023-03-26,15:05,Dep 15:23,48,FM 3008
2023-03-26,15:15,Dep 15:18,7,HA 5000
2023-03-26,15:25,Dep 15:17,47,CA 420
2023-03-26,15:25,Dep 16:10,30,HX 1826
2023-03-26,15:25,Dep 15:33,42,HB 683
2023-03-26,15:35,Dep 15:34,26,FD 501
2023-03-26,15:40,Dep 16:03,23,SQ 893
2023-03-26,15:45,Dep 15:51,27,CX 472
2023-03-26,15:45,Dep 15:52,3,BA 4573
2023-03-26,15:50,Dep 16:04,18,UO 780
2023-03-26,15:55,Dep 16:13,4,CX 701
2023-03-26,16:00,Dep 16:13,11,CX 605
2023-03-26,16:05,Dep 16:25,49,CX 810
2023-03-26,16:10,Dep 16:13,66,QR 5825
2023-03-26,16:15,Dep 16:06,45,ET 644
2023-03-26,16:20,Dep 16:34,34,CX 542
2023-03-26,16:20,Dep 16:27,2,PR 3197
2023-03-26,16:25,Dep 16:25,65,QR 5832
2023-03-26,16:25,Dep 16:30,20,CX 5558
2023-03-26,16:30,Dep 16:42,60,VN 593
2023-03-26,16:35,Dep 16:46,32,CX 903
2023-03-26,16:40,Dep 16:47,69,CX 711
2023-03-26,16:45,Dep 16:54,28,CI 932
2023-03-26,16:45,Dep 16:54,17,CX 5744
2023-03-26,16:50,Dep 16:56,43,ZH 9096
2023-03-26,16:50,Dep 16:54,10,CX 458
2023-03-26,16:50,Dep 17:20,15,UO 626
2023-03-26,16:50,Dep 17:19,522,MF 8652
2023-03-26,16:55,Dep 17:04,6,CA 106
2023-03-26,16:55,Dep 17:00,71,CX 731
2023-03-26,17:00,Dep 17:19,26,FM 3024
2023-03-26,17:05,Dep 17:10,47,MF 9040
2023-03-26,17:15,Dep 17:49,521,MF 8714
2023-03-26,17:20,Dep 17:42,1,CX 826
2023-03-26,17:25,Dep 17:30,7,CA 428
2023-03-26,17:25,Dep 17:49,50,CX 364
2023-03-26,17:30,Dep 18:18,23,CA 110
2023-03-26,17:30,Dep 17:30,13,GJ 8054
2023-03-26,17:35,Dep 17:58,11,CI 916
2023-03-26,17:35,Dep 17:33,19,UO 622
2023-03-26,17:40,Dep 17:36,523,HX 1202
2023-03-26,17:45,Dep 18:26,42,TK 8721
2023-03-26,17:50,Dep 17:50,30,9C 8922
2023-03-26,17:50,Dep 17:59,4,CX 990
2023-03-26,18:00,Dep 18:33,34,PR 307
2023-03-26,18:00,Dep 19:21,26,AC 008
2023-03-26,18:05,Dep 17:57,48,MU 2094
2023-03-26,18:05,Dep 18:10,16,TK 9200
2023-03-26,18:15,Dep 18:17,62,CX 402
2023-03-26,18:15,Dep 18:20,10,Z2 1265
2023-03-26,18:35,Dep 18:50,17,BR 2892
2023-03-26,18:35,Dep 18:39,36,CX 703
2023-03-26,18:35,Dep 18:58,13,CX 5116
2023-03-26,18:50,Dep 18:56,15,TK 9224
2023-03-26,18:50,Dep 19:22,5,LY 8791
2023-03-26,18:50,Dep 18:46,32,3U 3960
2023-03-26,19:00,Dep 19:49,44,RY 8920
2023-03-26,19:00,Dep 19:02,68,CA 6508
2023-03-26,19:05,Dep 19:10,61,QR 5809
2023-03-26,19:25,Dep 19:31,11,5J 113
2023-03-26,19:30,Dep 19:41,35,JU 8318
2023-03-26,19:30,Dep 19:24,43,MF 8686
2023-03-26,19:35,Dep 20:27,34,HX 1832
2023-03-26,19:45,Dep 19:59,18,CX 5226
2023-03-26,19:50,Dep 19:48,33,VJ 877
2023-03-26,19:55,Dep 22:55,10,AK 238
2023-03-26,19:55,Dep 20:44,36,TG 639
2023-03-26,20:00,Dep 19:54,47,MU 2570
2023-03-26,20:05,Dep 20:09,48,FM 3014
2023-03-26,20:05,Dep 20:00,10,FD 525
2023-03-26,20:10,Dep 20:18,42,CI 920
2023-03-26,20:10,Dep 20:12,3,CX 988
2023-03-26,20:30,Dep 20:34,8,CX 679
2023-03-26,20:45,Dep 20:42,40,CX 715
2023-03-26,20:50,Dep 21:02,50,AY 100
2023-03-26,21:25,Dep 21:30,10,AK 131
2023-03-26,21:30,Dep 21:24,60,EK 385
2023-03-26,21:40,Dep 21:34,32,KL 820
2023-03-26,21:45,Dep 22:40,6,LX 139
2023-03-26,21:55,Dep 21:52,69,CX 939
2023-03-26,22:05,Dep 22:25,30,QF 4223
2023-03-26,22:05,Dep 22:20,66,CX 251
2023-03-26,22:05,Dep 23:04,11,5J 115
2023-03-26,22:25,Dep 23:18,34,PR 311
2023-03-26,22:30,Dep 22:30,23,UA 878
2023-03-26,22:35,Dep 22:42,62,CX 271
2023-03-26,22:40,Dep 23:06,64,CX 237
2023-03-26,22:40,Dep 22:52,2,CX 261
2023-03-26,22:45,Dep 23:05,67,CX 255
2023-03-26,22:45,Dep 22:49,43,TK 9227
2023-03-26,22:50,Dep 23:14,63,CX 383
2023-03-26,23:00,Dep 23:10,28,NZ 4851
2023-03-26,23:10,Cancelled,,CX 289
2023-03-26,23:10,Dep 23:17,24,BA 032
2023-03-26,23:20,Dep 23:21,25,CX 219
2023-03-26,23:25,Cancelled,,LH 797
2023-03-26,23:40,Dep 23:37,20,UO 624
2023-03-26,23:55,Dep 23:54,9,OM 5615
