date,time,status,gate,no
2023-03-07,00:15,Dep 00:30,4,MH 9190
2023-03-07,00:25,Dep 00:34,32,BA 4567
2023-03-07,00:30,Dep 00:32,27,QR 815
2023-03-07,00:40,Dep 01:03,45,HX 1566
2023-03-07,00:55,Dep 01:28,41,MH 9198
2023-03-07,00:55,Dep 01:08,6,EY 8495
2023-03-07,01:25,Dep 01:21,68,HX 781
2023-03-07,01:25,Dep 01:35,5,QR 5844
2023-03-07,01:30,Dep 01:40,50,CX 675
2023-03-07,01:30,Dep 01:43,7,HA 5382
2023-03-07,01:35,Dep 01:54,1,MM 068
2023-03-07,01:50,Dep 01:46,2,QR 5838
2023-03-07,03:20,Dep 03:33,71,MH 9210
2023-03-07,07:00,Dep 06:56,70,HU 8190
2023-03-07,07:10,Dep 07:11,65,CX 5618
2023-03-07,07:30,Dep 07:52,63,CA 6504
2023-03-07,07:30,Dep 08:19,24,CX 366
2023-03-07,07:30,Dep 07:29,8,AC 9775
2023-03-07,07:30,Dep 07:26,19,CX 5114
2023-03-07,07:35,Dep 07:39,10,CX 5724
2023-03-07,07:35,Dep 07:39,520,CX 5820
2023-03-07,07:40,Dep 07:43,18,CX 5600
2023-03-07,07:55,Dep 08:29,521,CX 982
2023-03-07,07:55,Dep 07:56,21,CX 5714
2023-03-07,08:00,Dep 08:07,34,CX 488
2023-03-07,08:10,Dep 08:24,66,JL 7026
2023-03-07,08:10,Dep 08:16,61,JL 7028
2023-03-07,08:15,Dep 08:10,71,HX 610
2023-03-07,08:25,Dep 08:25,40,MH 9189
2023-03-07,08:25,Dep 08:32,23,BA 4559
2023-03-07,08:25,Dep 08:39,1,PR 3201
2023-03-07,08:25,Dep 08:28,16,CX 5552
2023-03-07,08:30,Dep 08:49,26,CX 257
2023-03-07,08:30,Dep 08:40,47,AC 9761
2023-03-07,08:30,Dep 08:45,511,HB 520
2023-03-07,08:35,Dep 08:38,17,LY 9125
2023-03-07,08:35,Dep 08:50,13,AC 9760
2023-03-07,08:40,Dep 08:40,6,HU 8516
2023-03-07,08:40,Dep 08:43,36,CX 946
2023-03-07,08:45,Dep 09:14,49,BA 4135
