date,time,status,gate,no
2023-04-27,00:05,Dep 00:39,24,IB 1961
2023-04-27,00:05,Dep 00:20,3,AA 8933
2023-04-27,00:20,Dep 00:52,1,LX 9513
2023-04-27,00:25,Dep 00:13,25,JU 8317
2023-04-27,00:30,Dep 00:26,6,HX 1566
2023-04-27,00:35,Dep 00:50,60,TP 6349
2023-04-27,00:45,Dep 01:19,47,CX 888
2023-04-27,00:45,Dep 00:40,30,EY 8495
2023-04-27,00:50,Dep 01:17,32,MM 068
2023-04-27,01:05,Dep 01:00,10,TK 9223
2023-04-27,01:20,Dep 01:29,5,QR 5844
2023-04-27,01:50,Dep 02:03,69,QR 5838
2023-04-27,01:55,Dep 01:48,7,GA 9771
2023-04-27,02:00,Dep 03:01,64,MH 9210
2023-04-27,02:20,Dep 02:42,50,CX 675
2023-04-27,02:20,Dep 02:11,16,CX 5676
2023-04-27,07:05,Dep 07:02,71,UO 850
2023-04-27,07:15,Dep 07:13,19,UO 618
2023-04-27,07:20,Dep 07:32,36,CX 366
2023-04-27,07:20,Dep 07:21,50,CX 907
2023-04-27,07:35,Dep 07:27,26,UO 600
2023-04-27,07:55,Dep 08:09,46,AA 8959
2023-04-27,07:55,Dep 08:16,44,CX 982
2023-04-27,08:00,Dep 08:10,67,CX 257
2023-04-27,08:00,Dep 08:27,40,CX 488
2023-04-27,08:00,Dep 08:12,33,AA 8898
2023-04-27,08:00,Dep 08:06,23,AA 8906
2023-04-27,08:00,Dep 08:00,69,UO 130
2023-04-27,08:10,Dep 08:13,45,AA 8966
2023-04-27,08:10,Dep 08:18,60,CX 596
2023-04-27,08:10,Dep 08:15,521,UO 704
2023-04-27,08:15,Dep 08:09,6,HU 8492
2023-04-27,08:15,Dep 08:20,18,OZ 9294
2023-04-27,08:15,Dep 08:14,520,HB 520
2023-04-27,08:20,Dep 08:30,25,CX 633
2023-04-27,08:25,Dep 08:36,29,HX 1315
2023-04-27,08:25,Dep 08:30,523,HB 681
2023-04-27,08:30,Dep 08:25,522,CA 118
2023-04-27,08:30,Dep 08:29,9,QR 5817
2023-04-27,08:35,Dep 08:38,65,AA 8910
2023-04-27,08:35,Dep 08:41,27,CA 6518
2023-04-27,08:40,Dep 08:36,24,HU 8516
2023-04-27,08:45,Dep 08:46,5,JL 7030
2023-04-27,08:45,Dep 08:39,511,UO 686
2023-04-27,08:50,Dep 08:59,41,CX 432
2023-04-27,09:00,Dep 09:08,43,GA 873
2023-04-27,09:00,Dep 09:04,48,CA 6510
2023-04-27,09:00,Dep 08:54,8,CX 901
2023-04-27,09:05,Dep 09:08,28,SQ 899
2023-04-27,09:10,Dep 09:14,66,BA 4132
2023-04-27,09:15,Dep 09:14,32,AI 7160
2023-04-27,09:15,Dep 09:13,31,QF 8215
2023-04-27,09:15,Dep 09:17,3,AA 8913
2023-04-27,09:15,Dep 09:09,15,UO 848
2023-04-27,09:20,Dep 09:08,10,BR 2898
2023-04-27,09:20,Dep 09:25,70,CX 368
2023-04-27,09:20,Dep 09:31,26,AA 8887
2023-04-27,09:20,Dep 09:15,520,HB 530
2023-04-27,09:25,Dep 09:38,50,5J 273
2023-04-27,09:25,Dep 09:25,521,CX 5674
2023-04-27,09:30,Dep 09:33,68,CX 348
2023-04-27,09:30,Dep 09:36,11,AA 8940
2023-04-27,09:30,Dep 09:32,35,NZ 4148
2023-04-27,09:30,Dep 09:33,71,CX 970
2023-04-27,09:40,Dep 09:40,44,5J 241
2023-04-27,09:50,Dep 10:29,28,HX 1820
2023-04-27,09:55,Dep 09:53,14,HU 8084
2023-04-27,10:00,Dep 10:04,23,AA 8915
2023-04-27,10:00,Dep 09:55,1,CA 6522
2023-04-27,10:10,Dep 10:24,69,QF 8213
2023-04-27,10:15,Dep 10:45,24,CI 602
2023-04-27,10:15,Dep 10:19,63,CX 954
2023-04-27,10:20,Dep 10:16,7,CX 494
2023-04-27,10:20,Dep 10:24,25,JL 7052
2023-04-27,10:25,Dep 10:45,45,CX 356
2023-04-27,10:30,Dep 10:32,34,AA 8882
2023-04-27,10:35,Dep 10:42,42,UO 870
2023-04-27,10:40,Dep 10:40,521,UO 630
2023-04-27,10:40,Dep 10:38,6,HA 5382
2023-04-27,10:45,Dep 10:56,18,UO 110
2023-04-27,10:45,Dep 10:40,9,FD 516
2023-04-27,10:50,Dep 10:55,30,UO 620
2023-04-27,10:55,Dep 11:17,49,CX 239
2023-04-27,11:00,Dep 11:00,67,JL 7058
2023-04-27,11:00,Dep 11:04,17,CX 5172
2023-04-27,11:00,Dep 11:00,60,CX 5642
2023-04-27,11:05,Dep 11:11,40,TR 981
2023-04-27,11:05,Dep 11:31,26,CI 904
2023-04-27,11:10,Dep 12:09,33,PR 301
2023-04-27,11:10,Dep 11:12,16,HU 8052
2023-04-27,11:10,Dep 11:33,19,HX 658
2023-04-27,11:10,Dep 11:04,8,FD 509
2023-04-27,11:15,Dep 11:27,47,BA 4577
2023-04-27,11:20,Dep 11:21,523,UO 898
2023-04-27,11:25,Dep 11:09,27,MU 2902
2023-04-27,11:30,Dep 11:28,41,TK 8876
2023-04-27,11:30,Dep 11:35,3,CX 2717
2023-04-27,11:35,Dep 11:33,66,UO 690
2023-04-27,11:35,Dep 11:30,29,FM 3026
2023-04-27,11:55,Dep 11:56,9,AK 139
2023-04-27,12:00,Dep 11:57,11,CA 6502
2023-04-27,12:05,Dep 12:26,7,FM 3002
2023-04-27,12:15,Dep 12:23,63,CX 960
2023-04-27,12:20,Dep 12:24,28,MF 382
2023-04-27,12:25,Dep 12:32,5,SQ 875
2023-04-27,12:25,Dep 12:30,68,UO 112
2023-04-27,12:30,Dep 12:27,35,CZ 3076
2023-04-27,12:30,Dep 12:34,43,CA 3856
2023-04-27,12:30,Dep 12:41,25,MF 8656
2023-04-27,12:35,Dep 12:35,20,HX 775
2023-04-27,12:35,Dep 12:32,70,UO 638
2023-04-27,12:45,Dep 12:39,6,CA 102
2023-04-27,12:45,Dep 12:48,71,MH 9195
2023-04-27,12:45,Dep 12:59,10,CX 952
2023-04-27,12:45,Dep 12:43,18,UO 132
2023-04-27,12:45,Dep 12:57,62,WY 5903
2023-04-27,12:50,Dep 12:43,27,CA 104
2023-04-27,12:50,Dep 13:05,24,FM 3022
2023-04-27,13:00,Dep 12:52,21,UO 646
2023-04-27,13:05,Dep 12:58,29,GS 7964
2023-04-27,13:10,Dep 14:26,42,HU 8359
2023-04-27,13:10,Dep 13:22,69,BA 4147
2023-04-27,13:20,Dep 13:24,40,9C 8716
2023-04-27,13:20,Dep 13:32,61,CX 253
2023-04-27,13:25,Dep 13:35,19,UO 700
2023-04-27,13:35,Dep 13:28,26,CZ 310
2023-04-27,13:40,Dep 13:48,32,HX 1824
2023-04-27,13:40,Dep 13:40,3,CX 360
