date,time,status,gate,no
2023-05-11,00:05,Dep 00:05,4,AA 8933
2023-05-11,00:15,Dep 00:14,63,IB 1961
2023-05-11,00:20,Dep 00:31,41,LX 9513
2023-05-11,00:25,Dep 00:11,30,JU 8317
2023-05-11,00:25,Dep 00:38,62,TP 6349
2023-05-11,00:30,Dep 00:37,25,HX 1566
2023-05-11,00:45,Dep 01:07,36,CX 888
2023-05-11,00:45,Dep 00:41,24,EY 8495
2023-05-11,00:50,Dep 00:53,26,MM 068
2023-05-11,01:05,Dep 01:03,18,TK 9223
2023-05-11,01:20,Dep 01:17,8,QR 5844
2023-05-11,01:50,Dep 02:30,31,QR 5838
2023-05-11,01:55,Dep 01:48,23,GA 9771
2023-05-11,02:05,Dep 02:35,49,CX 675
2023-05-11,07:05,Dep 07:02,32,UO 850
2023-05-11,07:15,Dep 07:04,17,HX 676
2023-05-11,07:15,Dep 07:10,33,UO 618
2023-05-11,07:20,Dep 07:31,44,CX 366
2023-05-11,07:20,Dep 07:20,24,CX 907
2023-05-11,07:35,Dep 07:27,520,UO 600
2023-05-11,07:45,Dep 07:42,30,UO 550
2023-05-11,07:55,Dep 07:59,7,AA 8959
2023-05-11,07:55,Dep 07:55,71,CX 982
2023-05-11,08:00,Dep 08:04,45,CX 488
2023-05-11,08:00,Dep 08:05,6,AA 8898
2023-05-11,08:00,Dep 08:04,23,AA 8906
2023-05-11,08:00,Dep 07:57,511,UO 130
2023-05-11,08:00,Dep 08:05,521,UO 760
2023-05-11,08:10,Dep 08:16,28,AA 8966
2023-05-11,08:10,Dep 08:52,67,CX 596
2023-05-11,08:15,Dep 08:08,11,HU 8492
2023-05-11,08:15,Dep 08:19,18,OZ 9294
2023-05-11,08:15,Dep 08:12,21,HB 520
2023-05-11,08:20,Dep 08:17,29,CX 633
2023-05-11,08:25,Dep 08:36,48,HX 1315
2023-05-11,08:25,Dep 08:25,522,HB 681
2023-05-11,08:30,Dep 08:22,523,CA 118
2023-05-11,08:30,Dep 08:31,47,QR 5817
2023-05-11,08:35,Dep 08:29,8,AA 8910
2023-05-11,08:35,Dep 08:33,10,CA 6518
2023-05-11,08:40,Dep 08:37,31,HU 8516
2023-05-11,08:45,Dep 08:44,65,JL 7030
2023-05-11,08:50,Dep 08:52,46,CX 432
2023-05-11,09:00,Dep 09:00,32,GA 873
2023-05-11,09:00,Dep 09:12,36,CA 6510
2023-05-11,09:00,Dep 09:03,34,CX 901
2023-05-11,09:05,Dep 09:06,61,SQ 899
2023-05-11,09:05,Dep 09:28,64,AA 8880
2023-05-11,09:05,Dep 09:23,41,CX 830
2023-05-11,09:10,Dep 09:16,50,BA 4132
2023-05-11,09:15,Dep 09:15,42,AI 7160
2023-05-11,09:15,Dep 09:20,5,QF 8215
2023-05-11,09:15,Dep 09:28,2,AA 8913
2023-05-11,09:20,Dep 09:35,511,CX 368
2023-05-11,09:20,Dep 09:35,1,AA 8887
2023-05-11,09:20,Dep 09:23,30,5J 149
2023-05-11,09:20,Dep 09:22,520,HB 530
2023-05-11,09:25,Dep 09:43,44,5J 273
2023-05-11,09:30,Dep 09:34,9,CX 348
2023-05-11,09:30,Dep 09:36,70,AA 8940
2023-05-11,09:30,Dep 09:33,60,CX 970
2023-05-11,09:40,Dep 09:42,17,BR 2898
2023-05-11,09:40,Dep 09:50,28,5J 241
2023-05-11,09:50,Dep 10:40,31,HX 1820
2023-05-11,09:50,Dep 09:56,24,JL 7044
2023-05-11,09:55,Dep 10:06,16,HU 8084
2023-05-11,10:00,Dep 09:58,68,AA 8915
2023-05-11,10:00,Dep 10:14,71,CA 6522
2023-05-11,10:10,Dep 10:15,62,QF 8213
2023-05-11,10:15,Dep 10:26,8,CI 602
2023-05-11,10:15,Dep 10:37,11,CX 954
2023-05-11,10:20,Dep 11:22,49,CX 494
2023-05-11,10:20,Dep 10:27,23,JL 7052
2023-05-11,10:25,Dep 10:27,3,CX 356
2023-05-11,10:30,Dep 10:35,66,AA 8882
2023-05-11,10:35,Dep 10:33,14,UO 870
2023-05-11,10:40,Dep 10:46,522,UO 630
2023-05-11,10:40,Dep 10:43,7,HA 5382
2023-05-11,10:45,Dep 10:44,523,UO 110
2023-05-11,10:45,Dep 10:46,10,FD 516
2023-05-11,10:50,Dep 10:52,521,UO 620
2023-05-11,11:00,Dep 11:29,65,JL 7058
2023-05-11,11:00,Dep 11:39,46,5J 111
2023-05-11,11:00,Dep 10:56,19,CX 5172
2023-05-11,11:00,Dep 11:02,524,CX 5642
2023-05-11,11:05,Dep 11:29,61,TR 981
2023-05-11,11:05,Dep 11:41,9,CI 904
2023-05-11,11:10,Dep 11:32,28,PR 301
2023-05-11,11:10,Dep 11:09,45,HU 8052
2023-05-11,11:10,Dep 11:04,29,HX 658
2023-05-11,11:10,Dep 11:07,24,FD 509
2023-05-11,11:15,Dep 11:08,64,BA 4577
2023-05-11,11:15,Dep 11:17,25,UA 862
2023-05-11,11:20,Dep 11:13,520,UO 898
2023-05-11,11:25,Dep 11:28,44,MU 2902
2023-05-11,11:30,Dep 11:44,41,TK 8876
2023-05-11,11:30,Dep 11:40,2,CX 2717
2023-05-11,11:35,Dep 11:41,48,FM 3026
2023-05-11,11:55,Dep 12:52,10,AK 139
2023-05-11,12:00,Dep 11:58,1,CA 6502
2023-05-11,12:05,Dep 12:06,34,CX 6200
2023-05-11,12:05,Dep 12:04,5,MU 722
2023-05-11,12:15,Dep 12:14,35,CX 960
2023-05-11,12:20,Dep 12:24,42,MF 382
2023-05-11,12:25,Dep 12:34,7,SQ 875
2023-05-11,12:25,Dep 12:31,15,UO 112
2023-05-11,12:30,Dep 12:31,71,CZ 3076
2023-05-11,12:30,Dep 12:34,31,MF 8656
2023-05-11,12:35,Dep 12:33,47,HX 775
2023-05-11,12:35,Dep 12:30,21,UO 638
2023-05-11,12:45,Dep 12:38,32,CA 102
2023-05-11,12:45,Dep 13:10,6,MH 9195
2023-05-11,12:45,Dep 13:00,36,CX 952
2023-05-11,12:45,Dep 12:44,16,UO 132
2023-05-11,12:45,Dep 12:52,60,WY 5903
2023-05-11,12:50,Dep 12:45,62,CA 104
2023-05-11,12:50,Dep 13:02,24,FM 3022
2023-05-11,12:55,Dep 13:04,48,CA 3856
2023-05-11,13:00,Dep 13:14,522,UO 646
2023-05-11,13:05,Dep 12:55,45,GS 7964
2023-05-11,13:10,Dep 13:15,27,BA 4147
2023-05-11,13:20,Dep 13:26,49,9C 8716
2023-05-11,13:35,Dep 13:23,9,CZ 310
2023-05-11,13:40,Dep 14:11,28,HX 1824
2023-05-11,13:40,Dep 13:42,11,CX 360
2023-05-11,13:40,Dep 13:51,10,SC 4790
2023-05-11,13:55,Dep 13:59,31,CI 910
2023-05-11,14:00,Dep 13:56,46,UO 650
2023-05-11,14:05,Dep 14:06,33,CX 919
2023-05-11,14:25,Dep 14:48,63,CX 418
2023-05-11,14:25,Dep 14:25,8,OM 5637
2023-05-11,14:35,Dep 14:28,34,CA 112
2023-05-11,14:40,Dep 14:37,15,HU 8209
2023-05-11,14:45,Dep 14:54,18,UO 114
2023-05-11,14:55,Dep 14:57,27,BI 636
2023-05-11,14:55,Dep 14:51,44,UO 688
2023-05-11,15:00,Dep 15:01,71,CX 380
2023-05-11,15:05,Dep 15:02,30,UA 7918
2023-05-11,15:05,Dep 15:31,9,HO 3504
2023-05-11,15:10,Dep 15:28,25,JL 7048
2023-05-11,15:15,Dep 15:10,6,HA 5000
2023-05-11,15:20,Dep 15:27,24,VN 595
2023-05-11,15:25,Dep 15:16,62,CA 420
2023-05-11,15:25,Dep 15:36,60,HX 1826
2023-05-11,15:30,Dep 15:21,11,BI 3403
2023-05-11,15:35,Dep 15:44,32,HU 8361
2023-05-11,15:35,Dep 15:35,33,FD 501
2023-05-11,15:40,Dep 15:46,5,SQ 893
2023-05-11,15:45,Dep 15:53,64,CX 472
2023-05-11,15:50,Dep 16:00,42,UO 780
2023-05-11,15:55,Dep 15:53,15,HU 8192
2023-05-11,15:55,Dep 15:59,50,PG 4560
2023-05-11,16:00,Dep 16:20,8,MU 504
2023-05-11,16:10,Dep 16:17,67,MH 9197
2023-05-11,16:10,Dep 16:20,34,BA 4563
2023-05-11,16:15,Dep 15:34,43,ET 644
2023-05-11,16:20,Dep 16:28,36,JL 7032
2023-05-11,16:25,Dep 16:32,1,QR 5832
2023-05-11,16:25,Dep 16:25,18,CX 5558
2023-05-11,16:30,Dep 16:41,24,JL 7056
2023-05-11,16:35,Dep 16:33,47,CX 903
2023-05-11,16:40,Dep 16:45,29,AA 8901
2023-05-11,16:45,Dep 16:47,4,AA 8935
2023-05-11,16:45,Dep 16:46,46,CX 5744
2023-05-11,16:50,Dep 16:56,10,CA 3362
2023-05-11,16:50,Dep 16:53,68,CX 458
2023-05-11,16:50,Dep 16:54,14,AC 9797
2023-05-11,16:50,Dep 17:00,70,UO 626
2023-05-11,16:55,Dep 17:00,511,CX 5702
2023-05-11,16:55,Dep 17:03,31,JL 5363
2023-05-11,17:00,Dep 17:11,21,CX 396
2023-05-11,17:00,Dep 17:07,60,FM 3024
2023-05-11,17:05,Dep 17:07,25,MF 9040
2023-05-11,17:15,Dep 19:28,30,MF 8714
2023-05-11,17:25,Dep 17:20,62,CA 428
2023-05-11,17:25,Dep 17:26,66,CX 364
2023-05-11,17:30,Dep 17:49,8,CA 110
2023-05-11,17:30,Dep 17:21,11,GJ 8054
2023-05-11,17:35,Dep 17:31,33,CI 916
2023-05-11,17:35,Dep 17:31,44,UO 622
2023-05-11,17:45,Dep 18:48,29,TK 8722
2023-05-11,17:45,Dep 17:46,63,CX 978
2023-05-11,17:50,Dep 18:30,68,9C 8922
2023-05-11,17:55,Dep 17:46,30,HX 1202
2023-05-11,18:00,Dep 18:24,10,PR 307
2023-05-11,18:00,Dep 18:20,34,TG 5866
2023-05-11,18:05,Dep 17:58,9,MU 5016
2023-05-11,18:05,Dep 17:56,15,TK 9200
2023-05-11,18:05,Dep 18:05,13,HB 504
2023-05-11,18:15,Dep 18:14,69,CX 402
2023-05-11,18:15,Dep 18:12,36,Z2 1265
2023-05-11,18:30,Dep 18:32,17,BR 2892
2023-05-11,18:35,Dep 18:29,42,AA 8895
2023-05-11,18:35,Dep 18:43,16,UO 116
2023-05-11,18:50,Dep 18:56,21,TK 9224
2023-05-11,18:50,Dep 18:56,43,FM 810
2023-05-11,18:50,Dep 18:45,70,3U 3960
2023-05-11,18:50,Dep 19:10,45,MF 8652
2023-05-11,18:55,Dep 19:05,41,LA 5638
2023-05-11,19:00,Dep 19:05,61,CA 6508
2023-05-11,19:05,Dep 19:04,1,BA 4575
2023-05-11,19:05,Dep 19:13,62,WE 5639
2023-05-11,19:10,Dep 19:23,64,LA 5643
2023-05-11,19:25,Dep 19:32,8,5J 113
2023-05-11,19:30,Dep 19:33,28,JU 8318
2023-05-11,19:30,Dep 21:55,11,LY 8791
2023-05-11,19:30,Dep 19:41,11,MF 8686
2023-05-11,19:35,Dep 20:11,31,HX 1832
2023-05-11,19:45,Dep 19:44,18,CX 5226
2023-05-11,19:50,Dep 19:39,10,VJ 877
2023-05-11,19:55,Dep 20:49,10,AK 238
2023-05-11,20:05,Dep 20:23,70,FM 3014
2023-05-11,20:05,Dep 20:15,29,FD 525
2023-05-11,20:10,Dep 20:14,68,CI 920
2023-05-11,20:10,Dep 20:30,19,CX 988
2023-05-11,20:20,Dep 20:30,3,AA 8948
2023-05-11,20:30,Dep 20:30,47,AA 8947
2023-05-11,20:35,Dep 20:27,24,AY 100
2023-05-11,20:45,Dep 20:45,49,AA 8903
2023-05-11,20:55,Dep 20:56,50,CX 623
2023-05-11,21:10,Dep 21:06,41,LA 5633
2023-05-11,21:10,Dep 21:09,15,HX 781
2023-05-11,21:20,Dep 21:31,16,HU 8355
2023-05-11,21:25,Dep 21:35,29,AK 131
2023-05-11,21:30,Dep 21:32,60,EK 385
2023-05-11,21:40,Dep 21:47,13,CX 448
2023-05-11,21:55,Dep 21:57,31,CX 939
2023-05-11,22:05,Dep 22:29,28,5J 115
2023-05-11,22:25,Dep 22:44,21,PR 311
2023-05-11,22:25,Dep 22:32,4,CX 251
2023-05-11,22:30,Dep 23:06,10,5J 121
2023-05-11,22:45,Dep 22:47,32,TK 9227
2023-05-11,22:50,Dep 22:47,2,CX 408
2023-05-11,22:55,Dep 22:59,36,CX 271
2023-05-11,22:55,Dep 22:55,71,CX 667
2023-05-11,23:00,Dep 23:35,30,CX 261
2023-05-11,23:00,Dep 22:44,25,NZ 4851
2023-05-11,23:05,Dep 23:42,26,CX 255
2023-05-11,23:10,Dep 23:08,7,BA 032
2023-05-11,23:20,Dep 23:17,6,BA 028
2023-05-11,23:25,Dep 23:31,27,NZ 4213
2023-05-11,23:35,Dep 23:44,3,LH 7015
2023-05-11,23:40,Dep 00:05 (12/05/2023),43,CX 219
2023-05-11,23:40,Dep 23:36,520,UO 624
2023-05-11,23:55,Dep 23:59,50,LX 9503
