date,time,status,gate,no
2023-05-17,22:05,Dep 00:14 (18/05/2023),34,QF 4223
2023-05-17,23:40,Dep 00:07 (18/05/2023),36,CX 219
2023-05-18,00:05,Dep 00:09,4,AA 8933
2023-05-18,00:15,Dep 00:46,63,IB 1961
2023-05-18,00:20,Dep 00:26,65,LX 9513
2023-05-18,00:25,Dep 00:24,27,JU 8317
2023-05-18,00:25,Dep 00:34,60,TP 6349
2023-05-18,00:30,Dep 00:33,11,HX 1566
2023-05-18,00:45,Dep 01:00,33,CX 888
2023-05-18,00:45,Dep 00:47,35,EY 8495
2023-05-18,00:50,Dep 01:52,1,MM 068
2023-05-18,01:05,Dep 00:57,17,TK 9223
2023-05-18,01:20,Dep 01:21,69,QR 5844
2023-05-18,01:50,Dep 01:44,45,QR 5838
2023-05-18,01:55,Dep 01:53,8,GA 9771
2023-05-18,02:00,Dep 02:08,62,MH 9210
2023-05-18,02:05,Dep 02:19,50,CX 675
2023-05-18,07:05,Dep 07:00,15,UO 850
2023-05-18,07:15,Dep 07:01,27,HX 676
2023-05-18,07:15,Dep 07:08,28,UO 618
2023-05-18,07:20,Dep 07:23,63,CX 366
2023-05-18,07:20,Dep 07:12,10,CX 907
2023-05-18,07:35,Dep 07:30,36,UO 600
2023-05-18,07:45,Dep 07:42,21,UO 550
2023-05-18,07:55,Dep 07:52,61,AA 8959
2023-05-18,07:55,Dep 07:59,70,CX 982
2023-05-18,08:00,Dep 07:58,14,CX 488
2023-05-18,08:00,Dep 08:04,1,AA 8898
2023-05-18,08:00,Dep 08:14,2,AA 8906
2023-05-18,08:00,Dep 07:59,16,UO 130
2023-05-18,08:00,Dep 08:06,18,UO 760
2023-05-18,08:10,Dep 08:21,35,AA 8966
2023-05-18,08:10,Dep 08:15,40,CX 596
2023-05-18,08:15,Dep 08:07,6,OZ 9294
2023-05-18,08:15,Dep 08:12,521,HB 520
2023-05-18,08:20,Dep 08:41,65,CX 633
2023-05-18,08:25,Dep 08:29,24,HX 1315
2023-05-18,08:25,Dep 08:35,520,HB 681
2023-05-18,08:30,Dep 08:31,523,CA 118
2023-05-18,08:30,Dep 08:33,69,QR 5817
2023-05-18,08:35,Dep 08:45,66,AA 8910
2023-05-18,08:35,Dep 09:08,19,CA 6518
2023-05-18,08:40,Dep 08:35,17,HU 8516
2023-05-18,08:45,Dep 09:09,62,JL 7030
2023-05-18,08:50,Dep 08:52,71,CX 432
2023-05-18,09:00,Dep 08:51,26,GA 873
2023-05-18,09:00,Dep 09:15,7,CA 6510
2023-05-18,09:00,Dep 09:13,11,CX 901
2023-05-18,09:05,Dep 09:05,5,SQ 899
2023-05-18,09:05,Dep 09:10,67,AA 8880
2023-05-18,09:05,Dep 09:06,4,CX 830
2023-05-18,09:10,Dep 09:28,49,BA 4132
2023-05-18,09:15,Dep 09:21,68,AI 7160
2023-05-18,09:15,Dep 09:21,60,QF 8215
2023-05-18,09:15,Dep 09:21,45,AA 8913
2023-05-18,09:20,Dep 09:21,42,CX 368
2023-05-18,09:20,Dep 09:45,29,AA 8887
2023-05-18,09:20,Dep 11:38,10,5J 149
2023-05-18,09:20,Dep 09:26,522,HB 530
2023-05-18,09:25,Dep 09:34,28,5J 273
2023-05-18,09:30,Dep 09:38,48,CX 348
2023-05-18,09:30,Dep 09:35,30,AA 8940
2023-05-18,09:30,Dep 09:57,25,CX 970
2023-05-18,09:40,Dep 09:42,15,BR 2898
2023-05-18,09:40,Dep 09:54,40,5J 241
2023-05-18,09:50,Dep 10:02,24,HX 1820
2023-05-18,09:50,Dep 09:53,50,JL 7044
2023-05-18,09:55,Dep 09:53,31,HU 8084
2023-05-18,10:00,Dep 10:07,27,AA 8915
2023-05-18,10:00,Dep 10:01,41,CA 6522
2023-05-18,10:10,Dep 10:22,61,QF 8213
2023-05-18,10:15,Dep 10:29,44,CI 602
2023-05-18,10:15,Dep 10:22,47,CX 954
2023-05-18,10:20,Dep 10:23,1,CX 494
2023-05-18,10:20,Dep 10:23,9,JL 7052
2023-05-18,10:25,Dep 10:26,70,CX 356
2023-05-18,10:30,Dep 10:35,2,AA 8882
2023-05-18,10:35,Dep 10:31,513,UO 870
2023-05-18,10:40,Dep 10:39,18,UO 630
2023-05-18,10:40,Dep 10:36,6,HA 5382
2023-05-18,10:45,Dep 10:43,35,UO 110
2023-05-18,10:45,Dep 10:44,62,FD 516
2023-05-18,10:50,Dep 10:48,13,UO 620
2023-05-18,10:55,Dep 10:58,46,CX 239
2023-05-18,11:00,Dep 11:02,69,JL 7058
2023-05-18,11:00,Dep 11:06,11,5J 111
2023-05-18,11:00,Dep 10:55,17,CX 5172
2023-05-18,11:00,Dep 11:00,521,CX 5642
2023-05-18,11:05,Dep 11:38,48,TR 981
2023-05-18,11:05,Dep 11:07,60,CI 904
2023-05-18,11:10,Dep 11:16,28,PR 301
2023-05-18,11:10,Dep 11:14,49,HU 8052
2023-05-18,11:10,Dep 11:00,30,FD 509
2023-05-18,11:15,Dep 11:21,63,BA 4577
2023-05-18,11:15,Dep 11:15,34,HX 658
2023-05-18,11:15,Dep 11:14,23,UA 862
2023-05-18,11:20,Dep 11:20,21,UO 898
2023-05-18,11:30,Dep 11:48,68,TK 8876
2023-05-18,11:30,Dep 11:44,7,CX 2717
2023-05-18,11:35,Dep 11:36,29,FM 3026
2023-05-18,11:50,Dep 11:51,40,MU 2902
2023-05-18,11:55,Dep 12:09,9,AK 139
2023-05-18,12:00,Dep 12:03,67,CA 6502
2023-05-18,12:05,Dep 12:01,24,CX 6200
2023-05-18,12:05,Dep 12:05,31,MU 722
2023-05-18,12:15,Dep 12:19,71,CX 960
2023-05-18,12:20,Dep 12:29,41,MF 382
2023-05-18,12:25,Dep 12:37,5,SQ 875
2023-05-18,12:25,Dep 12:20,25,UO 112
2023-05-18,12:30,Dep 12:28,62,CZ 3076
2023-05-18,12:30,Dep 12:38,42,MF 8656
2023-05-18,12:35,Dep 12:33,16,HX 775
2023-05-18,12:35,Dep 12:31,522,UO 638
2023-05-18,12:45,Dep 12:42,33,CA 102
2023-05-18,12:45,Dep 12:40,30,MH 9195
2023-05-18,12:45,Dep 12:44,15,CX 952
2023-05-18,12:45,Dep 12:46,17,UO 132
2023-05-18,12:45,Dep 12:58,44,WY 5903
2023-05-18,12:50,Dep 12:51,70,CA 104
2023-05-18,12:50,Dep 12:54,35,FM 3022
2023-05-18,12:55,Dep 12:56,60,CA 3856
2023-05-18,13:00,Dep 12:56,27,UO 646
2023-05-18,13:05,Dep 12:56,6,GS 7964
2023-05-18,13:10,Dep 14:23,46,HU 8359
2023-05-18,13:10,Dep 13:18,26,BA 4147
2023-05-18,13:20,Dep 13:22,48,9C 8716
2023-05-18,13:30,Dep 13:39,4,CX 253
2023-05-18,13:35,Dep 13:31,68,CZ 310
2023-05-18,13:40,Dep 13:48,34,HX 1824
2023-05-18,13:40,Dep 13:48,2,CX 360
2023-05-18,13:40,Dep 13:29,10,SC 4790
2023-05-18,13:55,Dep 13:56,11,CI 910
2023-05-18,14:00,Dep 13:57,69,UO 650
2023-05-18,14:05,Dep 14:08,65,CX 919
2023-05-18,14:25,Dep 15:00,49,CX 418
2023-05-18,14:25,Dep 14:23,63,OM 5637
2023-05-18,14:35,Dep 14:24,23,CA 112
2023-05-18,14:40,Dep 15:28,70,HU 8209
2023-05-18,14:45,Dep 14:45,18,UO 114
2023-05-18,14:55,Dep 14:50,24,BI 636
2023-05-18,14:55,Dep 14:57,14,UO 688
2023-05-18,15:00,Dep 15:11,47,CX 380
2023-05-18,15:00,Cancelled,,HU 7954
2023-05-18,15:05,Dep 15:01,28,UA 7918
2023-05-18,15:05,Dep 15:57,60,HO 3504
2023-05-18,15:10,Dep 15:12,50,JL 7048
2023-05-18,15:15,Dep 15:21,7,HA 5000
2023-05-18,15:20,Dep 15:20,26,VN 595
2023-05-18,15:25,Dep 15:19,27,CA 420
2023-05-18,15:25,Dep 15:53,9,HX 1826
2023-05-18,15:30,Dep 15:30,40,BI 3403
2023-05-18,15:35,Dep 15:58,17,HU 8361
2023-05-18,15:35,Dep 15:33,10,FD 501
2023-05-18,15:40,Dep 15:42,5,SQ 893
2023-05-18,15:45,Dep 15:45,36,CX 472
2023-05-18,15:50,Dep 15:47,25,UO 780
2023-05-18,15:55,Dep 16:06,16,HU 8192
2023-05-18,15:55,Dep 16:00,33,PG 4560
2023-05-18,16:00,Dep 16:12,62,MU 504
2023-05-18,16:10,Dep 16:11,71,MH 9197
2023-05-18,16:10,Dep 16:41,23,BA 4563
2023-05-18,16:15,Dep 15:15,44,ET 644
2023-05-18,16:15,Dep 16:55,41,MH 9184
2023-05-18,16:20,Dep 16:39,45,JL 7032
2023-05-18,16:25,Dep 16:28,31,QR 5832
2023-05-18,16:25,Dep 16:29,46,CX 5558
2023-05-18,16:30,Dep 16:31,8,JL 7056
2023-05-18,16:35,Dep 16:34,2,CX 903
2023-05-18,16:40,Dep 16:46,48,AA 8901
2023-05-18,16:45,Dep 16:47,47,AE 5312
2023-05-18,16:45,Dep 16:58,4,AA 8935
2023-05-18,16:45,Dep 16:36,65,CX 5744
2023-05-18,16:50,Dep 16:50,70,CA 3362
2023-05-18,16:50,Dep 16:53,29,CX 458
2023-05-18,16:50,Dep 16:49,21,AC 9797
2023-05-18,16:50,Dep 16:46,24,UO 626
2023-05-18,16:55,Dep 17:15,61,CX 731
2023-05-18,16:55,Dep 16:56,19,CX 5702
2023-05-18,16:55,Dep 16:48,11,JL 5363
