date,time,status,gate,no
2023-03-03,00:20,Dep 00:27,1,CX 233
2023-03-03,00:25,Dep 00:28,64,BA 4567
2023-03-03,00:40,Dep 00:43,7,HX 1566
2023-03-03,00:55,Dep 00:59,3,EY 8495
2023-03-03,01:05,Dep 01:51,6,CX 745
2023-03-03,01:25,Dep 01:33,10,HX 781
2023-03-03,01:25,Dep 01:20,24,QR 5844
2023-03-03,01:30,Dep 01:37,9,CX 675
2023-03-03,01:30,Dep 01:18,30,HA 5382
2023-03-03,01:35,Dep 02:08,1,MM 068
2023-03-03,01:50,Dep 01:53,61,QR 5838
2023-03-03,07:00,Dep 06:56,18,HU 8190
2023-03-03,07:10,Dep 07:14,17,CX 5618
2023-03-03,07:30,Dep 07:34,8,CA 6504
2023-03-03,07:30,Dep 07:30,1,CX 366
2023-03-03,07:30,Dep 07:22,33,AC 9775
2023-03-03,07:35,Dep 07:36,70,CX 5724
2023-03-03,07:40,Dep 07:46,68,CX 5600
2023-03-03,07:50,Dep 07:58,66,CA 6524
2023-03-03,07:55,Dep 08:45,28,CX 982
2023-03-03,07:55,Dep 07:52,42,CX 5704
2023-03-03,08:00,Dep 07:53,10,CX 488
2023-03-03,08:10,Dep 08:21,4,AA 8959
2023-03-03,08:10,Dep 08:16,69,JL 7026
2023-03-03,08:10,Dep 08:16,9,JL 7028
2023-03-03,08:15,Dep 08:17,16,HX 610
2023-03-03,08:25,Dep 08:50,49,BA 4559
2023-03-03,08:30,Dep 08:40,46,CX 257
2023-03-03,08:30,Dep 08:25,60,HX 632
2023-03-03,08:30,Dep 08:24,61,HX 690
2023-03-03,08:30,Dep 09:00,43,AC 9761
2023-03-03,08:30,Dep 08:31,19,HB 681
2023-03-03,08:35,Dep 09:10,45,CX 607
2023-03-03,08:35,Dep 08:42,15,AC 9760
2023-03-03,08:45,Dep 09:20,64,BA 4135
2023-03-03,08:45,Dep 09:06,31,CA 6535
2023-03-03,08:50,Dep 08:54,67,CX 432
2023-03-03,08:55,Dep 09:16,63,JL 7030
2023-03-03,08:55,Dep 08:55,21,CX 5686
2023-03-03,09:00,Dep 09:12,29,HU 8492
2023-03-03,09:00,Dep 09:21,7,CA 6510
2023-03-03,09:00,Dep 09:08,40,AY 5137
2023-03-03,09:00,Dep 09:13,62,AC 9777
2023-03-03,09:10,Dep 09:22,26,QR 5804
2023-03-03,09:10,Dep 09:29,24,AC 9763
2023-03-03,09:15,Dep 09:28,44,AI 7160
2023-03-03,09:20,Dep 09:28,23,AA 8887
2023-03-03,09:20,Dep 09:32,6,QR 3483
2023-03-03,09:20,Dep 09:24,71,CX 5848
2023-03-03,09:20,Dep 09:11,11,HB 530
2023-03-03,09:25,Dep 09:31,66,5J 273
2023-03-03,09:30,Dep 09:31,30,JL 7064
2023-03-03,09:30,Dep 10:25,33,AA 8923
2023-03-03,09:45,Dep 09:47,70,CX 368
2023-03-03,09:50,Dep 09:52,18,CX 5680
2023-03-03,09:55,Dep 09:58,20,AC 9771
2023-03-03,09:55,Dep 09:54,13,CX 5850
2023-03-03,10:00,Dep 10:11,50,QR 3485
2023-03-03,10:00,Dep 10:01,34,NZ 4148
2023-03-03,10:15,Dep 10:18,35,TG 5866
2023-03-03,10:20,Dep 10:16,10,CI 602
2023-03-03,10:20,Dep 10:25,28,CA 6522
2023-03-03,10:25,Dep 10:33,9,CX 494
2023-03-03,10:25,Dep 10:33,36,QR 3453
2023-03-03,10:30,Dep 10:45,5,JL 7046
2023-03-03,10:35,Dep 10:55,1,CX 828
2023-03-03,10:45,Dep 10:47,3,JL 7052
2023-03-03,10:50,Dep 10:59,17,CX 5172
2023-03-03,10:50,Dep 10:55,511,CX 5870
2023-03-03,11:00,Dep 11:07,32,BA 4577
2023-03-03,11:00,Dep 11:03,40,5J 111
2023-03-03,11:00,Dep 11:15,16,CX 5668
2023-03-03,11:05,Dep 11:11,26,CI 904
2023-03-03,11:05,Dep 11:04,25,AI 7182
2023-03-03,11:10,Dep 10:57,6,SQ 8633
2023-03-03,11:15,Dep 12:20,30,HX 1822
2023-03-03,11:30,Dep 11:28,23,PR 301
2023-03-03,11:30,Dep 11:32,48,AI 7172
2023-03-03,11:30,Dep 11:49,68,CX 946
2023-03-03,11:40,Dep 11:36,61,CX 370
2023-03-03,11:45,Dep 11:39,7,Z2 1265
2023-03-03,11:50,Dep 12:21,31,CX 5110
2023-03-03,11:50,Dep 12:05,15,CX 5898
2023-03-03,12:10,Dep 12:01,45,TK 9221
2023-03-03,12:15,Dep 12:18,63,CX 2691
2023-03-03,12:20,Dep 12:22,24,MF 8656
2023-03-03,12:25,Dep 13:17,46,MH 9200
2023-03-03,12:30,Dep 12:24,521,UO 132
2023-03-03,12:35,Dep 12:48,10,DL 7886
2023-03-03,12:40,Dep 12:52,6,AK 139
2023-03-03,12:45,Dep 12:46,11,MH 9195
2023-03-03,12:45,Dep 12:45,40,TG 601
2023-03-03,12:55,Dep 12:47,34,9C 8716
2023-03-03,13:00,Dep 12:53,27,HX 246
2023-03-03,13:00,Dep 13:05,71,CX 5646
2023-03-03,13:05,Dep 13:11,26,MF 382
2023-03-03,13:10,Dep 13:55,28,MF 8696
2023-03-03,13:25,Dep 13:58,44,CX 6200
2023-03-03,13:35,Dep 13:48,32,HX 1824
2023-03-03,13:35,Dep 14:37,9,CX 360
2023-03-03,13:50,Dep 13:56,69,CX 253
2023-03-03,13:50,Dep 13:49,60,CZ 310
2023-03-03,13:55,Dep 14:00,35,MU 538
2023-03-03,14:00,Dep 14:06,67,CA 6512
2023-03-03,14:00,Dep 13:52,33,MU 504
2023-03-03,14:05,Dep 14:02,24,CI 910
2023-03-03,14:05,Dep 14:30,65,QF 8229
2023-03-03,14:05,Cancelled,,ID 7606
2023-03-03,14:10,Dep 14:14,23,SQ 883
2023-03-03,14:20,Dep 14:14,36,CX 919
2023-03-03,14:25,Dep 14:37,2,BA 4571
2023-03-03,14:25,Dep 14:28,30,UA 7918
2023-03-03,14:30,Dep 14:45,50,QR 3472
