date,time,status,gate,no
2023-05-16,00:05,Dep 00:00,41,AA 8933
2023-05-16,00:20,Dep 00:31,62,LX 9513
2023-05-16,00:25,Dep 00:16,29,JU 8317
2023-05-16,00:25,Dep 00:47,60,TP 6349
2023-05-16,00:30,Dep 00:24,24,HX 1566
2023-05-16,00:45,Dep 00:36,34,EY 8495
2023-05-16,00:50,Dep 00:48,3,AA 8930
2023-05-16,00:50,Dep 00:55,28,MM 068
2023-05-16,01:20,Dep 01:19,64,QR 5844
2023-05-16,01:50,Dep 01:46,4,QR 5838
2023-05-16,02:00,Dep 02:34,66,MH 9210
2023-05-16,02:05,Dep 02:14,50,CX 675
2023-05-16,07:05,Dep 06:58,34,UO 850
2023-05-16,07:15,Dep 07:08,70,HX 676
2023-05-16,07:15,Dep 07:09,13,UO 618
2023-05-16,07:20,Dep 07:18,25,CX 366
2023-05-16,07:20,Dep 07:20,15,CX 907
2023-05-16,07:35,Dep 07:44,21,UO 600
2023-05-16,07:45,Dep 07:36,521,UO 550
2023-05-16,07:55,Dep 08:03,24,CX 982
2023-05-16,08:00,Dep 08:03,19,CX 488
2023-05-16,08:00,Dep 08:03,47,AA 8898
2023-05-16,08:00,Dep 08:07,3,AA 8906
2023-05-16,08:00,Dep 08:05,522,UO 130
2023-05-16,08:10,Dep 08:11,45,AA 8966
2023-05-16,08:10,Dep 08:14,6,CX 596
2023-05-16,08:15,Dep 08:10,17,OZ 9294
2023-05-16,08:15,Dep 08:15,40,MH 9189
2023-05-16,08:15,Dep 08:21,29,PR 3201
2023-05-16,08:15,Dep 08:16,511,HB 520
2023-05-16,08:30,Dep 08:18,10,CA 118
2023-05-16,08:30,Dep 08:38,48,QR 5817
2023-05-16,08:35,Dep 08:40,26,QR 5813
2023-05-16,08:35,Dep 08:44,46,AA 8910
2023-05-16,08:40,Dep 08:42,18,HU 8516
2023-05-16,08:45,Dep 08:49,43,JL 7030
2023-05-16,08:50,Dep 08:48,65,CX 432
2023-05-16,08:55,Dep 08:51,523,HB 502
2023-05-16,09:00,Dep 08:47,62,GA 873
2023-05-16,09:00,Dep 09:29,5,CA 6510
2023-05-16,09:00,Dep 09:06,42,CX 901
2023-05-16,09:05,Dep 09:09,9,SQ 899
2023-05-16,09:05,Dep 10:09,32,AA 8880
2023-05-16,09:05,Dep 09:01,35,CX 830
2023-05-16,09:05,Dep 09:46,70,CA 6534
2023-05-16,09:10,Dep 09:29,49,BA 4132
2023-05-16,09:15,Dep 09:08,66,AI 7160
2023-05-16,09:15,Dep 09:26,28,QF 8215
2023-05-16,09:15,Dep 09:45,34,AA 8913
2023-05-16,09:20,Dep 09:26,61,CX 368
2023-05-16,09:20,Dep 10:18,48,AA 8887
2023-05-16,09:20,Dep 09:28,47,5J 149
2023-05-16,09:20,Dep 09:19,521,HB 530
2023-05-16,09:25,Dep 09:16,45,5J 273
2023-05-16,09:30,Dep 09:40,2,CX 348
2023-05-16,09:30,Dep 09:34,44,AA 8940
2023-05-16,09:40,Dep 09:32,11,BR 2898
2023-05-16,09:40,Dep 09:38,29,5J 241
2023-05-16,09:50,Dep 10:19,26,HX 1820
2023-05-16,09:50,Dep 10:34,31,JL 7044
2023-05-16,09:55,Dep 09:48,25,HU 8084
2023-05-16,10:00,Dep 10:08,522,AA 8915
2023-05-16,10:00,Dep 10:38,40,CA 6522
2023-05-16,10:00,Dep 09:50,14,CX 5642
2023-05-16,10:10,Dep 11:21,65,QF 8213
2023-05-16,10:15,Dep 10:12,46,CI 602
2023-05-16,10:20,Dep 10:24,33,CX 494
2023-05-16,10:20,Dep 11:11,24,JL 7052
2023-05-16,10:25,Dep 11:29,1,CX 356
2023-05-16,10:30,Dep 11:40,3,AA 8882
2023-05-16,10:35,Dep 10:46,15,UO 870
2023-05-16,10:40,Dep 10:33,6,HA 5382
2023-05-16,10:45,Dep 10:53,17,UO 110
2023-05-16,10:45,Dep 10:45,9,FD 516
2023-05-16,10:50,Dep 10:45,511,UO 620
2023-05-16,10:55,Dep 12:30,62,CX 239
2023-05-16,11:00,Dep 12:12,43,JL 7058
2023-05-16,11:00,Dep 13:14,34,5J 111
2023-05-16,11:00,Dep 11:00,18,CX 5172
2023-05-16,11:05,Dep 11:03,45,TR 981
2023-05-16,11:05,Dep 11:41,25,CI 904
2023-05-16,11:05,Dep 11:02,523,UO 690
2023-05-16,11:10,Dep 11:36,34,PR 301
2023-05-16,11:10,Dep 11:00,16,HU 8052
2023-05-16,11:10,Dep 11:11,11,FD 509
2023-05-16,11:15,Dep 11:28,520,BA 4577
2023-05-16,11:15,Dep 11:03,60,HX 658
2023-05-16,11:15,Dep 11:18,23,UA 862
2023-05-16,11:20,Dep 11:28,50,UO 898
2023-05-16,11:30,Dep 11:29,68,TK 8876
2023-05-16,11:30,Dep 12:55,61,CX 2717
2023-05-16,11:35,Dep 11:50,42,CX 946
2023-05-16,11:35,Dep 11:27,29,FM 3026
2023-05-16,11:50,Dep 11:43,48,MU 2902
2023-05-16,11:55,Dep 11:52,9,AK 139
2023-05-16,12:00,Dep 12:57,2,CA 6502
2023-05-16,12:05,Dep 12:07,46,CX 6200
2023-05-16,12:05,Dep 12:32,28,FM 3002
2023-05-16,12:20,Dep 12:20,32,MF 382
2023-05-16,12:25,Dep 12:43,5,SQ 875
2023-05-16,12:25,Dep 12:21,49,UO 112
2023-05-16,12:30,Dep 12:33,26,MF 8656
2023-05-16,12:35,Dep 12:42,66,HX 775
2023-05-16,12:35,Dep 12:40,14,UO 638
2023-05-16,12:45,Dep 12:37,31,CA 102
2023-05-16,12:45,Dep 12:41,19,UO 132
