date,time,status,gate,no
2023-03-16,00:25,Dep 00:28,1,BA 4567
2023-03-16,00:25,Dep 00:29,9,IB 1961
2023-03-16,00:40,Dep 00:35,34,HX 1566
2023-03-16,00:55,Dep 00:52,24,EY 8495
2023-03-16,01:00,Dep 01:15,5,CX 888
2023-03-16,01:10,Dep 01:58,35,CX 745
2023-03-16,01:25,Dep 01:15,15,HX 781
2023-03-16,01:25,Dep 01:29,7,QR 5844
2023-03-16,01:30,Dep 01:36,49,CX 675
2023-03-16,01:30,Dep 01:25,26,HA 5382
2023-03-16,01:35,Dep 01:41,1,MM 068
2023-03-16,01:50,Dep 01:50,4,QR 5838
2023-03-16,02:20,Dep 02:35,71,MH 9210
2023-03-16,02:35,Dep 02:10,,NH 8512
2023-03-16,07:00,Dep 06:57,68,HU 8190
2023-03-16,07:10,Dep 07:14,17,CX 5618
2023-03-16,07:30,Dep 07:38,45,CA 6504
2023-03-16,07:30,Dep 07:32,34,CX 366
2023-03-16,07:30,Dep 07:29,6,AC 9775
2023-03-16,07:30,Dep 07:35,13,CX 5114
2023-03-16,07:35,Dep 07:50,520,CX 5724
2023-03-16,07:35,Dep 07:38,15,CX 5820
2023-03-16,07:40,Dep 07:37,71,CX 5600
2023-03-16,07:55,Dep 08:03,27,CX 982
2023-03-16,07:55,Dep 07:59,18,CX 5704
2023-03-16,08:00,Dep 08:11,8,CX 488
2023-03-16,08:05,Dep 08:13,4,CA 6520
2023-03-16,08:10,Dep 08:36,67,AA 8959
2023-03-16,08:10,Dep 08:43,61,JL 7026
2023-03-16,08:10,Dep 08:46,41,JL 7028
2023-03-16,08:15,Dep 08:15,31,HX 610
2023-03-16,08:15,Dep 08:39,32,CX 633
2023-03-16,08:25,Dep 08:48,23,BA 4559
2023-03-16,08:30,Dep 09:13,28,CX 257
2023-03-16,08:30,Dep 08:23,29,HX 632
2023-03-16,08:30,Dep 09:09,1,AC 9761
2023-03-16,08:30,Dep 08:31,19,HB 520
2023-03-16,08:30,Dep 08:35,20,HB 681
2023-03-16,08:35,Dep 08:50,40,LY 9125
2023-03-16,08:35,Dep 09:15,49,AC 9760
2023-03-16,08:40,Dep 08:37,33,HU 8516
2023-03-16,08:50,Dep 09:35,520,CX 432
2023-03-16,08:55,Dep 09:46,64,JL 7030
2023-03-16,08:55,Dep 09:14,511,CX 5686
2023-03-16,09:00,Dep 09:09,24,HX 1953
2023-03-16,09:00,Dep 08:53,36,HU 8492
2023-03-16,09:00,Dep 09:35,47,CA 6510
2023-03-16,09:00,Dep 09:44,50,AY 5137
2023-03-16,09:00,Dep 09:33,11,AC 9777
2023-03-16,09:10,Dep 10:13,5,QR 5804
2023-03-16,09:10,Dep 10:01,60,AC 9763
2023-03-16,09:15,Dep 09:22,35,AI 7160
2023-03-16,09:20,Dep 10:22,7,AA 8887
2023-03-16,09:20,Dep 10:16,66,QR 3483
2023-03-16,09:20,Dep 09:17,13,CX 5848
2023-03-16,09:20,Dep 09:22,524,HB 530
2023-03-16,09:25,Dep 09:28,45,5J 273
2023-03-16,09:30,Dep 10:10,43,JL 7064
2023-03-16,09:30,Dep 10:06,69,CX 970
2023-03-16,09:40,Dep 09:42,522,UO 2642
2023-03-16,09:45,Dep 10:20,46,CX 368
2023-03-16,09:50,Dep 09:50,10,CX 5680
2023-03-16,09:55,Dep 10:04,511,CX 5850
2023-03-16,10:00,Dep 10:31,68,QR 3485
2023-03-16,10:00,Dep 10:07,30,NZ 4148
2023-03-16,10:10,Dep 10:31,71,CX 954
2023-03-16,10:15,Dep 10:30,25,TG 5866
2023-03-16,10:20,Dep 10:15,29,CI 602
2023-03-16,10:20,Dep 10:47,6,CA 6522
2023-03-16,10:20,Dep 10:23,18,CX 5630
2023-03-16,10:25,Dep 10:48,32,CX 356
2023-03-16,10:25,Dep 10:57,34,CX 494
2023-03-16,10:25,Dep 10:51,44,QR 3453
2023-03-16,10:30,Dep 10:45,2,JL 7046
2023-03-16,10:50,Dep 10:57,15,CX 5870
2023-03-16,11:00,Dep 11:15,28,5J 111
2023-03-16,11:00,Dep 11:09,524,CX 5172
2023-03-16,11:00,Dep 11:07,16,CX 5668
2023-03-16,11:05,Dep 11:07,27,CI 904
2023-03-16,11:05,Dep 11:03,21,AI 7182
2023-03-16,11:10,Dep 11:11,9,SQ 8633
2023-03-16,11:10,Dep 11:20,8,JL 7058
2023-03-16,11:15,Dep 11:28,24,HX 1822
2023-03-16,11:30,Dep 11:16,11,PR 301
2023-03-16,11:30,Dep 11:25,40,AI 7172
2023-03-16,11:40,Dep 15:48,68,CX 370
2023-03-16,11:45,Dep 11:33,30,Z2 1265
2023-03-16,11:50,Dep 12:05,20,CX 5110
2023-03-16,11:50,Dep 11:54,19,CX 5898
2023-03-16,12:10,Dep 12:16,66,TK 9221
2023-03-16,12:15,Dep 12:21,36,CX 952
2023-03-16,12:15,Dep 12:22,1,CA 6526
2023-03-16,12:15,Dep 12:05,10,MU 502
2023-03-16,12:15,Dep 12:18,48,CX 2691
2023-03-16,12:20,Dep 12:28,26,UA 862
2023-03-16,12:20,Dep 12:41,45,MF 8656
2023-03-16,12:30,Dep 12:35,17,UO 132
2023-03-16,12:40,Dep 12:37,32,AK 139
2023-03-16,12:45,Dep 12:43,6,MH 9195
2023-03-16,12:45,Dep 12:51,34,TG 601
2023-03-16,12:55,Dep 12:49,49,9C 8716
2023-03-16,13:00,Dep 15:57,20,HX 246
2023-03-16,13:00,Dep 13:26,13,CX 5646
2023-03-16,13:05,Dep 13:16,44,MF 382
2023-03-16,13:05,Dep 13:14,29,UO 700
2023-03-16,13:10,Dep 13:35,47,MF 8696
2023-03-16,13:35,Dep 13:49,60,HX 1824
2023-03-16,13:35,Dep 13:39,42,CX 360
2023-03-16,13:45,Dep 13:42,35,MU 2570
2023-03-16,13:50,Dep 13:34,43,CZ 3076
2023-03-16,13:50,Dep 13:59,67,CX 253
2023-03-16,13:50,Dep 13:44,11,CZ 310
2023-03-16,14:00,Dep 14:29,7,CA 6512
2023-03-16,14:00,Dep 13:53,46,MU 504
2023-03-16,14:05,Dep 14:15,28,CI 910
2023-03-16,14:10,Dep 14:06,23,SQ 883
2023-03-16,14:10,Dep 14:16,1,QF 8229
2023-03-16,14:20,Dep 14:50,8,CX 919
2023-03-16,14:25,Dep 14:25,30,UA 7918
2023-03-16,14:30,Dep 14:32,2,QR 3472
2023-03-16,14:35,Dep 14:27,25,CX 6112
2023-03-16,14:55,Dep 15:13,10,BI 636
2023-03-16,15:00,Dep 15:15,62,CX 380
2023-03-16,15:05,Dep 15:03,45,CA 104
2023-03-16,15:20,Dep 15:29,18,CX 5780
2023-03-16,15:25,Dep 15:30,49,FM 3008
2023-03-16,15:30,Dep 15:28,29,CX 6261
2023-03-16,15:35,Dep 15:30,6,HA 5000
2023-03-16,15:45,Dep 15:49,40,CX 472
2023-03-16,15:55,Dep 15:57,27,SQ 893
2023-03-16,15:55,Dep 15:16,41,ET 644
2023-03-16,15:55,Dep 16:14,17,CX 5558
2023-03-16,16:00,Dep 15:59,5,QR 3457
2023-03-16,16:05,Dep 17:35,67,QR 3451
2023-03-16,16:15,Dep 15:58,35,HX 1202
2023-03-16,16:15,Dep 16:16,9,CX 903
2023-03-16,16:15,Dep 16:09,25,FD 501
2023-03-16,16:25,Dep 17:05,32,QR 5842
2023-03-16,16:35,Dep 16:46,33,QR 5808
2023-03-16,16:35,Dep 17:12,10,CX 5626
2023-03-16,16:40,Dep 16:44,26,AE 5312
2023-03-16,16:40,Dep 16:48,66,QR 5832
2023-03-16,16:40,Dep 16:49,36,MH 9192
2023-03-16,16:50,Dep 16:45,7,ZH 9092
2023-03-16,16:50,Dep 17:05,19,CX 396
2023-03-16,16:50,Dep 17:44,49,CX 5754
2023-03-16,17:05,Dep 17:20,21,9C 8922
2023-03-16,17:10,Dep 17:12,47,MU 766
2023-03-16,17:15,Dep 17:21,18,CX 5134
2023-03-16,17:15,Dep 18:12,29,ET 1761
2023-03-16,17:15,Dep 17:51,42,MF 8704
2023-03-16,17:20,Dep 18:04,511,CX 456
2023-03-16,17:25,Dep 17:15,11,CX 6128
2023-03-16,17:30,Dep 17:43,71,VN 3567
2023-03-16,17:35,Dep 17:48,41,CA 110
2023-03-16,17:35,Dep 17:40,69,CX 402
2023-03-16,17:50,Dep 17:54,62,CX 978
2023-03-16,18:05,Dep 18:24,32,CI 916
2023-03-16,18:10,Dep 18:04,43,HB 504
2023-03-16,18:15,Dep 18:23,16,CX 5182
2023-03-16,18:15,Dep 18:14,45,MU 528
2023-03-16,18:20,Dep 18:34,40,AI 7174
2023-03-16,18:20,Dep 19:13,7,QF 128
2023-03-16,18:30,Dep 18:31,31,3U 3960
2023-03-16,18:45,Dep 18:45,20,UO 112
2023-03-16,18:50,Dep 18:51,23,VA 5775
2023-03-16,18:50,Dep 19:05,2,CX 826
2023-03-16,18:55,Dep 19:32,41,PR 307
2023-03-16,18:55,Dep 19:14,4,MH 9186
2023-03-16,19:00,Dep 18:54,35,MU 506
2023-03-16,19:05,Dep 19:04,46,HX 765
2023-03-16,19:05,Dep 19:12,65,BA 4575
2023-03-16,19:05,Dep 18:54,10,MF 8686
2023-03-16,19:10,Dep 19:16,28,LA 6039
2023-03-16,19:15,Dep 19:10,49,5J 113
2023-03-16,19:25,Dep 19:20,42,BR 2892
2023-03-16,19:35,Dep 20:14,45,MU 536
2023-03-16,19:40,Dep 19:58,29,HX 1832
2023-03-16,19:45,Dep 19:53,34,MH 9207
2023-03-16,19:45,Dep 19:47,36,TG 639
2023-03-16,19:55,Dep 19:55,43,CI 920
2023-03-16,19:55,Dep 19:51,44,HX 107
2023-03-16,20:10,Dep 20:46,30,JL 7913
2023-03-16,20:15,Dep 20:24,8,JL 7933
2023-03-16,20:25,Dep 20:28,62,QR 3471
2023-03-16,20:35,Dep 20:36,69,CX 623
2023-03-16,21:00,Dep 21:05,60,EK 385
2023-03-16,21:25,Dep 22:18,9,BA 4551
2023-03-16,21:30,Dep 21:34,26,CX 667
2023-03-16,21:35,Dep 21:31,46,TK 9223
2023-03-16,21:55,Dep 22:00,50,BA 4555
2023-03-16,22:00,Dep 21:58,11,CX 939
2023-03-16,22:05,Dep 22:14,29,AY 100
2023-03-16,22:05,Dep 22:15,65,5J 115
2023-03-16,22:25,Dep 22:48,8,CX 251
2023-03-16,22:40,Dep 22:34,7,PR 311
2023-03-16,22:55,Dep 23:54,2,CX 261
2023-03-16,23:00,Dep 23:04,6,CX 8032
2023-03-16,23:05,Dep 23:54,25,CX 6633
2023-03-16,23:20,Dep 23:35,43,CX 271
2023-03-16,23:30,Dep 23:31,33,NZ 4851
2023-03-16,23:40,Dep 23:49,63,LH 7015
2023-03-16,23:45,Dep 00:00 (17/03/2023),27,NZ 4213
2023-03-16,23:50,Dep 23:58,67,CX 219
2023-03-16,23:50,Dep 00:13 (17/03/2023),1,CX 255
2023-03-16,23:50,Dep 23:53,20,UO 624
2023-03-16,23:55,Dep 00:04 (17/03/2023),65,ET 645
2023-03-16,23:55,Dep 00:02 (17/03/2023),23,BA 4131
