date,time,status,gate,no
2023-06-07,00:05,Dep 00:06,4,AA 8933
2023-06-07,00:20,Dep 00:22,33,LA 5642
2023-06-07,00:25,Dep 02:25,28,ET 645
2023-06-07,00:25,Dep 00:29,34,JU 8317
2023-06-07,00:30,Dep 00:44,11,HX 1566
2023-06-07,00:35,Dep 00:37,62,TP 6349
2023-06-07,00:45,Dep 01:00,27,CX 888
2023-06-07,00:45,Dep 00:49,6,EY 8495
2023-06-07,00:50,Dep 00:56,41,AA 8930
2023-06-07,00:50,Dep 00:56,30,MM 068
2023-06-07,01:05,Dep 01:00,13,TK 9223
2023-06-07,01:20,Dep 01:16,63,QR 5844
2023-06-07,01:50,Dep 01:59,36,QR 5838
2023-06-07,01:55,Dep 02:02,25,GA 9771
2023-06-07,02:00,Dep 02:08,60,MH 9210
2023-06-07,07:00,Dep 06:53,20,CX 5820
2023-06-07,07:15,Dep 07:08,17,HX 676
2023-06-07,07:20,Dep 07:27,64,CX 366
2023-06-07,07:20,Dep 07:16,29,CX 907
2023-06-07,07:35,Dep 07:26,14,UO 600
2023-06-07,07:45,Dep 08:25,522,UO 550
2023-06-07,07:55,Dep 08:46,24,CX 982
2023-06-07,07:55,Dep 07:46,10,CX 5846
2023-06-07,08:00,Dep 07:57,15,CX 488
2023-06-07,08:00,Dep 07:59,46,AA 8898
2023-06-07,08:00,Dep 08:06,8,AA 8906
2023-06-07,08:00,Dep 07:49,521,UO 130
2023-06-07,08:00,Dep 08:05,18,UO 760
2023-06-07,08:10,Dep 08:16,40,AA 8966
2023-06-07,08:10,Dep 08:14,67,JL 7054
2023-06-07,08:10,Dep 08:07,44,CX 596
2023-06-07,08:10,Dep 08:13,28,UO 704
2023-06-07,08:15,Dep 08:11,43,HU 8492
2023-06-07,08:15,Dep 08:27,45,JL 7068
2023-06-07,08:15,Dep 08:21,2,CA 6534
2023-06-07,08:20,Dep 08:26,65,CX 633
2023-06-07,08:30,Dep 08:33,523,CA 118
2023-06-07,08:30,Dep 08:30,60,HX 690
2023-06-07,08:30,Dep 08:34,9,QR 5817
2023-06-07,08:35,Dep 09:21,21,CX 607
2023-06-07,08:35,Dep 08:42,48,AA 8910
2023-06-07,08:35,Dep 08:41,13,CX 994
2023-06-07,08:45,Dep 08:45,23,JL 7030
2023-06-07,08:45,Dep 08:54,11,UO 686
2023-06-07,08:50,Dep 08:56,513,CX 432
2023-06-07,08:55,Dep 09:03,520,HB 502
2023-06-07,09:00,Dep 09:15,41,CA 6510
2023-06-07,09:00,Dep 09:24,30,CX 901
2023-06-07,09:05,Dep 09:06,26,SQ 899
2023-06-07,09:05,Dep 09:11,47,AA 8880
2023-06-07,09:05,Dep 09:07,4,CX 830
2023-06-07,09:10,Dep 09:34,63,BA 4132
2023-06-07,09:15,Dep 10:18,17,AI 7160
2023-06-07,09:15,Dep 09:37,29,QF 8215
2023-06-07,09:15,Dep 09:36,5,AA 8913
2023-06-07,09:15,Dep 09:15,66,UO 848
2023-06-07,09:15,Dep 09:13,521,HB 540
2023-06-07,09:20,Dep 09:42,69,CX 368
2023-06-07,09:20,Dep 09:46,33,AA 8887
2023-06-07,09:20,Dep 09:38,8,5J 149
2023-06-07,09:20,Dep 09:18,522,HB 530
2023-06-07,09:25,Dep 13:02,66,5J 273
2023-06-07,09:30,Dep 09:53,71,CX 348
2023-06-07,09:30,Dep 10:24,70,AA 8940
2023-06-07,09:30,Dep 09:37,31,NZ 4148
2023-06-07,09:40,Dep 09:53,16,BR 2898
2023-06-07,09:40,Dep 11:51,33,5J 241
2023-06-07,09:40,Dep 09:47,7,JL 730
2023-06-07,09:50,Dep 10:13,28,HX 1820
2023-06-07,09:50,Dep 10:09,6,JL 7044
2023-06-07,09:55,Dep 09:46,523,HU 8084
2023-06-07,10:00,Dep 10:15,511,AA 8915
2023-06-07,10:00,Dep 10:09,46,CA 6522
2023-06-07,10:15,Dep 10:33,30,CI 602
2023-06-07,10:20,Dep 10:27,32,CX 494
2023-06-07,10:20,Dep 10:24,67,JL 7052
2023-06-07,10:25,Dep 10:19,20,HX 640
2023-06-07,10:30,Dep 10:40,9,AA 8882
2023-06-07,10:40,Dep 10:43,15,UO 630
2023-06-07,10:40,Dep 10:50,24,HA 5382
2023-06-07,10:45,Dep 10:54,1,CX 828
2023-06-07,10:45,Dep 10:45,18,UO 110
2023-06-07,10:45,Dep 10:46,10,FD 516
2023-06-07,10:50,Dep 11:03,513,UO 620
2023-06-07,11:00,Dep 11:04,48,JL 7058
2023-06-07,11:00,Dep 11:21,66,5J 111
2023-06-07,11:05,Dep 11:44,29,TR 981
2023-06-07,11:05,Dep 11:04,8,CI 904
2023-06-07,11:05,Dep 11:13,3,CX 239
2023-06-07,11:10,Dep 12:38,28,PR 301
2023-06-07,11:10,Dep 11:43,45,HU 8052
2023-06-07,11:10,Dep 11:40,60,FD 509
2023-06-07,11:15,Dep 11:22,42,BA 4577
2023-06-07,11:15,Dep 11:08,47,HX 658
2023-06-07,11:15,Dep 11:09,25,UA 862
2023-06-07,11:20,Dep 11:23,44,UO 898
2023-06-07,11:30,Dep 11:32,50,TK 8876
2023-06-07,11:30,Dep 11:56,2,CX 2717
2023-06-07,11:35,Dep 11:34,524,UO 690
2023-06-07,11:35,Dep 11:36,40,FM 3026
2023-06-07,11:50,Dep 11:50,17,MU 2902
2023-06-07,11:55,Dep 12:20,47,AK 139
2023-06-07,12:00,Dep 12:10,65,CA 6502
2023-06-07,12:05,Dep 12:06,23,FM 3002
2023-06-07,12:15,Dep 12:22,11,CX 960
2023-06-07,12:15,Dep 12:16,6,DL 7886
2023-06-07,12:20,Dep 12:58,9,AF 8404
2023-06-07,12:20,Dep 12:27,20,MF 382
2023-06-07,12:25,Dep 12:53,26,SQ 875
2023-06-07,12:25,Dep 12:23,71,UO 112
2023-06-07,12:30,Dep 12:36,46,MF 8656
2023-06-07,12:35,Dep 12:49,16,HX 775
2023-06-07,12:35,Dep 12:34,523,UO 638
2023-06-07,12:40,Dep 13:06,41,AA 8937
2023-06-07,12:45,Dep 12:56,7,CA 102
2023-06-07,12:45,Dep 12:49,31,MH 9195
2023-06-07,12:45,Dep 12:43,48,UO 132
2023-06-07,12:45,Dep 12:55,42,WY 5903
2023-06-07,12:50,Dep 12:40,10,CA 104
2023-06-07,12:50,Dep 13:15,8,FM 3022
2023-06-07,12:55,Dep 13:16,24,CA 3856
2023-06-07,13:00,Dep 13:07,21,UO 646
2023-06-07,13:10,Dep 13:09,13,HU 8359
2023-06-07,13:20,Dep 13:51,70,9C 8716
2023-06-07,13:25,Dep 13:33,69,CX 253
2023-06-07,13:25,Dep 13:27,14,UO 700
2023-06-07,13:35,Dep 13:21,29,CZ 310
2023-06-07,13:40,Dep 13:49,5,HX 1824
2023-06-07,13:40,Dep 14:08,1,CX 360
2023-06-07,13:40,Dep 13:27,25,SC 4790
2023-06-07,13:55,Dep 13:56,28,CI 910
2023-06-07,13:55,Dep 14:06,4,AA 8929
2023-06-07,13:55,Dep 13:55,15,CX 5172
2023-06-07,14:00,Dep 14:01,522,UO 650
2023-06-07,14:05,Dep 14:11,63,CX 919
2023-06-07,14:10,Dep 14:12,32,BA 4571
2023-06-07,14:25,Dep 14:26,27,CX 418
2023-06-07,14:25,Dep 14:40,2,OM 5637
2023-06-07,14:30,Dep 14:30,10,ZH 9086
2023-06-07,14:35,Dep 14:22,6,CA 112
2023-06-07,14:40,Dep 14:35,16,HU 8209
2023-06-07,14:45,Dep 14:46,17,UO 114
2023-06-07,14:55,Dep 14:49,40,UO 688
2023-06-07,15:00,Dep 15:08,44,CX 380
2023-06-07,15:00,Dep 14:58,521,HX 1204
2023-06-07,15:05,Dep 15:04,30,UA 7918
2023-06-07,15:05,Dep 15:37,60,HO 3504
2023-06-07,15:10,Dep 15:08,35,JL 7048
2023-06-07,15:15,Dep 15:15,7,HA 5000
2023-06-07,15:25,Dep 15:14,69,CA 420
2023-06-07,15:25,Dep 15:36,32,HX 1826
2023-06-07,15:25,Dep 15:27,33,BA 4563
2023-06-07,15:25,Dep 15:29,21,HB 683
2023-06-07,15:30,Dep 15:25,13,BI 3403
2023-06-07,15:30,Dep 15:45,18,CX 5566
2023-06-07,15:35,Dep 15:33,46,HU 8361
2023-06-07,15:35,Dep 15:36,70,FD 501
2023-06-07,15:40,Dep 15:48,23,SQ 893
2023-06-07,15:45,Dep 15:51,62,CX 472
2023-06-07,15:50,Dep 16:20,16,HU 8192
2023-06-07,15:55,Dep 16:39,24,PG 4560
2023-06-07,16:00,Dep 16:15,27,MU 504
2023-06-07,16:00,Dep 15:55,8,CZ 636
2023-06-07,16:05,Dep 16:20,49,CX 810
2023-06-07,16:10,Dep 16:15,11,MH 9197
2023-06-07,16:15,Dep 16:52,3,MH 9184
2023-06-07,16:20,Dep 16:19,42,JL 7032
2023-06-07,16:25,Dep 16:27,67,QR 5832
2023-06-07,16:25,Dep 16:27,48,CX 5558
2023-06-07,16:30,Dep 16:22,28,VN 593
2023-06-07,16:35,Dep 16:49,21,UQ 2638
2023-06-07,16:35,Dep 16:31,25,CX 903
2023-06-07,16:40,Dep 16:51,43,AA 8901
2023-06-07,16:45,Dep 16:47,7,AE 5312
2023-06-07,16:45,Dep 16:46,10,CX 5744
