date,time,status,gate,no
2023-03-22,00:15,Dep 00:18,3,MH 9190
2023-03-22,00:25,Dep 00:32,60,BA 4567
2023-03-22,00:40,Dep 00:49,8,HX 1566
2023-03-22,00:55,Dep 01:16,47,MH 9198
2023-03-22,00:55,Dep 01:05,7,EY 8495
2023-03-22,01:00,Dep 01:08,46,CX 888
2023-03-22,01:25,Dep 01:37,18,HX 781
2023-03-22,01:25,Dep 01:19,5,QR 5844
2023-03-22,01:30,Dep 01:26,6,HA 5382
2023-03-22,01:35,Dep 01:40,2,MM 068
2023-03-22,01:50,Dep 01:54,25,QR 5838
2023-03-22,02:20,Dep 02:28,40,MH 9210
2023-03-22,07:10,Dep 07:06,17,CX 5618
2023-03-22,07:30,Dep 07:26,1,CA 6504
2023-03-22,07:30,Dep 07:45,69,CX 366
2023-03-22,07:30,Dep 07:32,63,AC 9775
2023-03-22,07:30,Dep 07:31,10,CX 5114
2023-03-22,07:35,Dep 07:42,16,CX 5724
2023-03-22,07:40,Dep 07:38,15,CX 5600
2023-03-22,07:55,Dep 07:55,26,CX 982
2023-03-22,07:55,Dep 07:53,13,CX 5704
2023-03-22,08:00,Dep 08:03,24,CX 488
2023-03-22,08:10,Dep 08:16,7,JL 7026
2023-03-22,08:10,Dep 08:24,27,JL 7028
2023-03-22,08:15,Dep 08:13,18,HX 610
2023-03-22,08:15,Dep 08:17,11,CX 633
2023-03-22,08:25,Dep 08:36,62,BA 4559
2023-03-22,08:30,Dep 08:43,48,CX 257
2023-03-22,08:30,Dep 08:34,46,HX 632
2023-03-22,08:30,Dep 08:28,29,HX 690
2023-03-22,08:30,Dep 08:30,66,AC 9761
2023-03-22,08:35,Dep 08:39,41,AC 9760
2023-03-22,08:45,Dep 09:04,68,JL 7068
2023-03-22,08:45,Dep 09:48,61,CA 6535
2023-03-22,08:50,Dep 08:52,67,CX 432
2023-03-22,08:55,Dep 09:25,42,JL 7030
2023-03-22,08:55,Dep 08:53,20,CX 5686
2023-03-22,08:55,Dep 08:59,47,HB 502
2023-03-22,09:00,Dep 09:00,31,HU 8492
2023-03-22,09:00,Dep 09:26,33,CA 6510
2023-03-22,09:00,Dep 09:02,30,AY 5137
2023-03-22,09:00,Dep 09:29,71,AC 9777
2023-03-22,09:10,Dep 09:32,2,AC 9763
2023-03-22,09:15,Dep 09:23,23,AI 7160
2023-03-22,09:20,Dep 09:33,50,HU 8157
2023-03-22,09:20,Dep 09:31,64,AA 8887
2023-03-22,09:20,Dep 09:23,36,QR 3483
2023-03-22,09:20,Dep 09:20,520,CX 5848
2023-03-22,09:20,Dep 09:15,19,HB 530
2023-03-22,09:25,Dep 09:33,10,5J 273
2023-03-22,09:30,Dep 09:35,69,JL 7064
2023-03-22,09:30,Dep 09:29,49,AA 8923
2023-03-22,09:35,Dep 09:39,43,HX 308
2023-03-22,09:45,Dep 09:49,27,CX 368
2023-03-22,09:50,Dep 09:42,13,HX 252
2023-03-22,09:50,Dep 09:46,17,CX 5680
2023-03-22,10:00,Dep 10:07,28,NZ 4148
2023-03-22,10:15,Dep 10:19,34,TG 5866
2023-03-22,10:20,Dep 10:22,7,CI 602
2023-03-22,10:20,Dep 10:21,24,CA 6522
2023-03-22,10:20,Dep 10:31,16,CX 5630
2023-03-22,10:25,Dep 10:36,1,CX 494
2023-03-22,10:25,Dep 10:26,11,QR 3453
2023-03-22,10:30,Dep 11:14,65,JL 7046
2023-03-22,10:35,Dep 10:47,41,CX 828
2023-03-22,10:45,Dep 10:53,4,JL 7052
2023-03-22,10:50,Dep 10:52,20,CX 5870
2023-03-22,11:00,Dep 11:14,31,5J 111
2023-03-22,11:00,Dep 11:04,47,CX 5172
2023-03-22,11:05,Dep 10:57,25,AI 7182
2023-03-22,11:10,Dep 11:13,43,SQ 8633
2023-03-22,11:15,Dep 11:30,30,HX 1822
2023-03-22,11:15,Dep 11:23,8,CI 904
2023-03-22,11:30,Dep 11:13,10,PR 301
2023-03-22,11:30,Dep 11:51,23,AI 7172
2023-03-22,11:40,Dep 11:39,63,CX 370
2023-03-22,11:45,Dep 11:35,24,Z2 1265
2023-03-22,11:50,Dep 11:53,17,CX 5110
2023-03-22,11:50,Dep 11:51,19,CX 5898
2023-03-22,12:10,Dep 17:34,24,TK 9221
2023-03-22,12:15,Dep 12:17,33,MU 502
2023-03-22,12:15,Dep 12:20,69,CX 2691
2023-03-22,12:20,Dep 12:22,9,UA 862
2023-03-22,12:20,Dep 12:40,27,MF 8656
2023-03-22,12:25,Dep 12:50,62,MH 9200
2023-03-22,12:30,Dep 12:35,16,UO 132
2023-03-22,12:35,Dep 12:32,11,DL 7886
2023-03-22,12:40,Dep 12:42,10,AK 139
2023-03-22,12:45,Dep 12:48,61,MH 9195
2023-03-22,12:45,Dep 14:21,36,TG 601
2023-03-22,12:55,Dep 12:59,42,9C 8716
2023-03-22,13:00,Dep 13:10,15,CX 5646
2023-03-22,13:05,Dep 13:11,31,MF 382
2023-03-22,13:10,Dep 13:21,29,MF 8696
2023-03-22,13:25,Dep 13:24,43,CX 6130
2023-03-22,13:35,Dep 13:36,30,HX 1824
2023-03-22,13:35,Dep 13:34,1,CX 360
2023-03-22,13:40,Dep 13:54,4,MH 9180
2023-03-22,13:45,Dep 13:40,13,CX 5668
2023-03-22,13:50,Dep 13:51,40,CX 253
2023-03-22,13:50,Dep 13:36,41,CZ 310
2023-03-22,14:00,Dep 14:01,2,CA 6512
2023-03-22,14:00,Dep 13:59,35,MU 504
2023-03-22,14:05,Dep 14:02,26,CI 910
2023-03-22,14:10,Dep 14:10,6,SQ 883
2023-03-22,14:10,Dep 14:12,68,QF 8229
2023-03-22,14:20,Dep 14:17,65,CX 919
2023-03-22,14:25,Dep 14:19,28,UA 7918
2023-03-22,14:30,Dep 14:31,62,QR 3472
2023-03-22,14:35,Dep 14:36,27,CX 6112
2023-03-22,14:50,Dep 14:32,33,CZ 636
2023-03-22,14:55,Dep 14:56,18,CX 5764
2023-03-22,15:00,Dep 15:39,9,CX 380
2023-03-22,15:00,Dep 14:50,29,HB 683
2023-03-22,15:05,Dep 15:02,31,CA 104
2023-03-22,15:15,Dep 15:10,10,HU 8162
2023-03-22,15:20,Dep 15:19,17,CX 5780
2023-03-22,15:25,Dep 15:32,41,FM 3008
2023-03-22,15:35,Dep 15:30,24,HA 5000
2023-03-22,15:45,Dep 15:46,71,CX 472
2023-03-22,15:55,Dep 15:52,25,SQ 893
2023-03-22,15:55,Dep 16:01,16,CX 5558
2023-03-22,16:00,Dep 15:55,61,QR 3457
2023-03-22,16:00,Dep 16:07,1,CX 838
2023-03-22,16:05,Dep 16:06,7,QR 3451
2023-03-22,16:15,Dep 16:49,40,HX 1202
2023-03-22,16:15,Dep 16:19,11,CX 903
2023-03-22,16:15,Dep 16:15,28,FD 501
2023-03-22,16:25,Dep 17:11,60,QR 5842
2023-03-22,16:25,Dep 16:40,2,MH 9197
2023-03-22,16:25,Dep 16:32,20,CX 5702
2023-03-22,16:30,Dep 16:29,62,CX 6263
2023-03-22,16:35,Dep 16:50,45,UQ 2652
2023-03-22,16:35,Dep 16:48,18,CX 5626
2023-03-22,16:35,Dep 16:25,48,MU 534
2023-03-22,16:40,Dep 16:38,26,AE 5312
2023-03-22,16:40,Dep 16:40,3,QR 5832
2023-03-22,16:50,Dep 16:56,33,ZH 9096
2023-03-22,16:50,Dep 16:58,13,CX 5754
2023-03-22,17:05,Dep 17:07,47,9C 8922
2023-03-22,17:15,Dep 17:07,16,CX 5134
2023-03-22,17:15,Dep 19:17,29,MF 8704
2023-03-22,17:20,Dep 17:14,49,CX 456
2023-03-22,17:25,Dep 17:11,50,CX 6128
2023-03-22,17:30,Dep 17:26,8,VN 3567
