date,time,status,gate,no
2023-05-23,00:05,Dep 00:11,3,AA 8933
2023-05-23,00:20,Dep 01:17,32,LX 9513
2023-05-23,00:25,Dep 00:22,25,JU 8317
2023-05-23,00:25,Dep 00:54,62,TP 6349
2023-05-23,00:30,Dep 00:25,26,HX 1566
2023-05-23,00:45,Dep 00:42,34,EY 8495
2023-05-23,00:50,Dep 01:09,41,AA 8930
2023-05-23,00:50,Dep 00:51,7,MM 068
2023-05-23,01:05,Dep 01:01,15,TK 9223
2023-05-23,01:20,Dep 01:28,28,QR 5844
2023-05-23,01:50,Dep 01:43,2,QR 5838
2023-05-23,02:05,Dep 02:13,23,CX 675
2023-05-23,07:05,Dep 07:25,42,UO 850
2023-05-23,07:15,Dep 07:25,21,HX 676
2023-05-23,07:15,Dep 07:26,31,UO 618
2023-05-23,07:20,Dep 07:47,66,CX 366
2023-05-23,07:20,Dep 07:35,10,CX 907
2023-05-23,07:35,Dep 07:55,29,UO 600
2023-05-23,07:45,Dep 08:06,522,UO 550
2023-05-23,07:55,Dep 08:43,62,CX 982
2023-05-23,08:00,Dep 08:19,19,CX 488
2023-05-23,08:00,Dep 08:22,61,AA 8898
2023-05-23,08:00,Dep 08:28,26,AA 8906
2023-05-23,08:00,Dep 08:10,521,UO 130
2023-05-23,08:10,Dep 08:29,33,AA 8966
2023-05-23,08:10,Dep 08:31,47,CX 596
2023-05-23,08:15,Dep 08:07,27,OZ 9294
2023-05-23,08:15,Dep 08:24,71,MH 9189
2023-05-23,08:15,Dep 08:42,67,PR 3201
2023-05-23,08:15,Dep 08:21,523,HB 520
2023-05-23,08:30,Dep 08:45,520,CA 118
2023-05-23,08:30,Dep 08:41,45,QR 5817
2023-05-23,08:35,Dep 08:49,9,QR 5813
2023-05-23,08:35,Dep 08:55,11,AA 8910
2023-05-23,08:40,Dep 08:52,41,HU 8516
2023-05-23,08:45,Dep 09:07,50,JL 7030
2023-05-23,08:50,Dep 08:55,15,CX 432
2023-05-23,08:55,Dep 09:00,513,HB 502
2023-05-23,09:00,Dep 09:06,522,GA 873
2023-05-23,09:00,Dep 09:10,35,CA 6510
2023-05-23,09:00,Dep 09:31,63,CX 901
2023-05-23,09:05,Dep 09:16,43,SQ 899
2023-05-23,09:05,Dep 09:39,69,AA 8880
2023-05-23,09:05,Dep 09:27,3,CX 830
2023-05-23,09:05,Dep 09:23,65,CA 6534
2023-05-23,09:10,Dep 09:44,64,BA 4132
2023-05-23,09:15,Dep 09:16,49,AI 7160
2023-05-23,09:15,Dep 09:38,46,QF 8215
2023-05-23,09:15,Dep 09:20,23,AA 8913
2023-05-23,09:20,Dep 09:58,40,CX 368
2023-05-23,09:20,Dep 09:56,28,AA 8887
2023-05-23,09:20,Dep 09:57,27,5J 149
2023-05-23,09:20,Dep 09:22,14,HB 530
2023-05-23,09:25,Dep 09:28,10,5J 273
2023-05-23,09:30,Dep 10:02,24,CX 348
2023-05-23,09:30,Dep 09:49,36,AA 8940
2023-05-23,09:40,Dep 09:41,16,BR 2898
2023-05-23,09:40,Dep 10:17,71,5J 241
2023-05-23,09:50,Dep 10:36,26,HX 1820
2023-05-23,09:50,Dep 10:13,6,JL 7044
2023-05-23,09:55,Dep 09:56,521,HU 8084
2023-05-23,10:00,Dep 10:08,520,AA 8915
2023-05-23,10:00,Dep 10:15,8,CA 6522
2023-05-23,10:00,Dep 10:12,511,CX 5642
2023-05-23,10:10,Dep 10:24,25,QF 8213
2023-05-23,10:15,Dep 10:27,9,CI 602
2023-05-23,10:20,Dep 10:51,7,CX 494
2023-05-23,10:20,Dep 10:29,47,JL 7052
2023-05-23,10:25,Dep 10:43,48,CX 356
2023-05-23,10:30,Dep 10:54,62,AA 8882
2023-05-23,10:35,Dep 10:43,513,UO 870
2023-05-23,10:40,Dep 10:40,33,HA 5382
2023-05-23,10:45,Dep 10:20,18,UO 110
2023-05-23,10:45,Dep 10:41,45,FD 516
2023-05-23,10:50,Dep 10:54,17,UO 620
2023-05-23,10:55,Dep 10:57,2,CX 239
2023-05-23,11:00,Dep 11:30,3,JL 7058
2023-05-23,11:00,Dep 11:28,40,5J 111
2023-05-23,11:00,Dep 11:03,21,CX 5172
2023-05-23,11:05,Dep 11:23,46,TR 981
2023-05-23,11:05,Dep 11:25,6,CI 904
2023-05-23,11:05,Dep 11:04,524,UO 690
2023-05-23,11:10,Dep 11:14,24,PR 301
2023-05-23,11:10,Dep 11:05,41,HU 8052
2023-05-23,11:10,Dep 11:17,43,FD 509
2023-05-23,11:15,Dep 11:12,13,HX 658
2023-05-23,11:15,Dep 11:10,30,UA 862
2023-05-23,11:20,Dep 13:06,35,UO 898
2023-05-23,11:30,Dep 11:28,70,TK 8876
2023-05-23,11:30,Dep 11:38,69,CX 2717
2023-05-23,11:35,Dep 11:54,49,CX 946
2023-05-23,11:35,Dep 11:30,15,FM 3026
2023-05-23,11:50,Dep 11:40,25,MU 2902
2023-05-23,11:55,Dep 12:17,33,AK 139
2023-05-23,12:00,Dep 12:02,68,CA 6502
2023-05-23,12:05,Dep 12:06,28,CX 6200
2023-05-23,12:05,Dep 12:01,64,MU 722
2023-05-23,12:20,Dep 12:20,45,MF 382
2023-05-23,12:25,Dep 12:30,9,SQ 875
2023-05-23,12:25,Dep 12:25,18,UO 112
2023-05-23,12:30,Dep 12:32,47,MF 8656
2023-05-23,12:35,Dep 12:37,44,HX 775
2023-05-23,12:35,Dep 12:34,511,UO 638
2023-05-23,12:45,Dep 12:41,23,CA 102
2023-05-23,12:45,Dep 12:49,17,UO 132
2023-05-23,12:45,Dep 13:06,30,WY 5903
2023-05-23,12:50,Dep 12:42,26,CA 104
2023-05-23,12:50,Dep 12:57,31,FM 3022
2023-05-23,12:55,Dep 12:59,41,CA 3856
2023-05-23,13:00,Dep 12:56,36,UO 646
2023-05-23,13:05,Dep 13:14,43,CX 346
2023-05-23,13:05,Dep 13:05,10,GS 7964
2023-05-23,13:10,Dep 13:14,16,HU 8359
2023-05-23,13:10,Dep 13:35,63,BA 4147
2023-05-23,13:20,Dep 13:27,70,9C 8716
2023-05-23,13:30,Dep 13:43,65,CX 253
2023-05-23,13:35,Dep 13:43,21,CA 6518
2023-05-23,13:35,Dep 13:42,33,CZ 310
2023-05-23,13:40,Dep 14:28,27,HX 1824
2023-05-23,13:40,Dep 13:53,68,CX 360
2023-05-23,13:40,Dep 13:34,25,SC 4790
2023-05-23,13:55,Dep 13:55,8,CI 910
2023-05-23,14:00,Dep 13:56,511,UO 650
2023-05-23,14:05,Dep 14:08,11,CX 919
2023-05-23,14:10,Dep 14:14,9,BA 4571
2023-05-23,14:25,Dep 14:51,48,CX 418
2023-05-23,14:25,Dep 14:37,32,OM 5637
2023-05-23,14:35,Dep 14:36,24,CA 112
2023-05-23,14:35,Dep 14:29,28,QR 4971
2023-05-23,14:40,Dep 14:44,42,HU 8209
2023-05-23,14:45,Dep 14:54,523,UO 114
2023-05-23,14:55,Dep 15:04,50,BA 4145
2023-05-23,14:55,Dep 14:53,45,UO 688
2023-05-23,15:00,Dep 15:04,40,CX 380
2023-05-23,15:05,Dep 15:02,7,UA 7918
2023-05-23,15:05,Dep 15:14,35,HO 3504
2023-05-23,15:10,Dep 15:15,49,JL 7048
2023-05-23,15:15,Dep 15:16,6,HA 5000
2023-05-23,15:20,Dep 15:08,31,VN 595
2023-05-23,15:25,Dep 15:18,70,CA 420
2023-05-23,15:25,Dep 15:40,27,HX 1826
2023-05-23,15:25,Dep 15:24,30,BA 4563
2023-05-23,15:25,Dep 15:38,47,HB 683
2023-05-23,15:30,Dep 15:31,18,BI 3403
2023-05-23,15:35,Dep 15:40,17,HU 8361
2023-05-23,15:35,Dep 15:28,33,FD 501
2023-05-23,15:40,Dep 15:39,23,SQ 893
2023-05-23,15:40,Dep 15:37,524,CX 5862
2023-05-23,15:45,Dep 15:48,64,CX 472
2023-05-23,15:45,Dep 15:50,11,BA 4573
2023-05-23,15:50,Dep 15:53,42,HU 8192
2023-05-23,15:50,Dep 16:02,68,UO 780
2023-05-23,15:55,Dep 15:59,62,PG 4560
