date,time,status,gate,no
2023-04-08,00:05,Dep 00:07,16,HX 526
2023-04-08,00:05,Dep 00:12,1,IB 1961
2023-04-08,00:05,Dep 00:18,4,AA 8933
2023-04-08,00:15,Dep 00:34,3,CX 233
2023-04-08,00:20,Dep 00:24,43,LA 5642
2023-04-08,00:25,Dep 00:16,30,JU 8317
2023-04-08,00:30,Dep 00:26,8,HX 1566
2023-04-08,00:35,Dep 00:55,60,TP 6349
2023-04-08,00:45,Dep 00:46,49,CX 888
2023-04-08,00:45,Dep 00:42,25,EY 8495
2023-04-08,00:50,Dep 00:58,41,AA 8930
2023-04-08,00:50,Dep 01:44,1,MM 068
2023-04-08,01:05,Dep 01:00,17,TK 9223
2023-04-08,01:20,Dep 01:21,2,QR 5844
2023-04-08,01:50,Dep 01:51,46,QR 5838
2023-04-08,02:00,Dep 02:29,32,MH 9210
2023-04-08,07:00,Dep 06:56,32,CX 5820
2023-04-08,07:05,Dep 07:06,69,CX 5850
2023-04-08,07:15,Dep 07:09,13,CX 5618
2023-04-08,07:20,Dep 07:24,8,CX 366
2023-04-08,07:20,Dep 07:21,19,CX 907
2023-04-08,07:35,Dep 07:34,522,CX 5600
2023-04-08,07:55,Dep 08:42,11,CX 982
2023-04-08,08:00,Dep 08:04,10,CX 488
2023-04-08,08:00,Dep 08:03,2,AA 8898
2023-04-08,08:00,Dep 08:03,36,AA 8906
2023-04-08,08:00,Dep 08:06,524,CX 5130
2023-04-08,08:00,Dep 08:03,521,CX 5760
2023-04-08,08:10,Dep 08:31,45,AA 8966
2023-04-08,08:10,Dep 08:25,46,CX 596
2023-04-08,08:10,Dep 08:11,68,CX 5704
2023-04-08,08:10,Dep 08:04,27,HB 520
2023-04-08,08:15,Dep 08:11,17,HU 8492
2023-04-08,08:15,Dep 08:13,520,OZ 9294
2023-04-08,08:15,Dep 08:17,42,MH 9189
2023-04-08,08:15,Dep 08:51,25,PR 3201
2023-04-08,08:25,Dep 08:34,30,HX 1315
2023-04-08,08:25,Dep 08:21,523,HB 681
2023-04-08,08:30,Dep 08:31,511,CA 118
2023-04-08,08:30,Dep 08:33,3,QR 5817
2023-04-08,08:35,Dep 08:38,33,AA 8910
2023-04-08,08:40,Dep 08:36,18,HU 8516
2023-04-08,08:45,Dep 08:55,24,JL 7030
2023-04-08,08:45,Dep 08:46,35,CX 5686
2023-04-08,08:50,Dep 08:55,40,CX 432
2023-04-08,09:00,Dep 09:03,67,CA 6510
2023-04-08,09:00,Dep 09:07,61,CX 901
2023-04-08,09:05,Dep 09:09,6,SQ 899
2023-04-08,09:10,Dep 09:40,7,BA 4135
2023-04-08,09:15,Dep 09:19,70,AI 7160
2023-04-08,09:15,Dep 09:20,9,QF 8215
2023-04-08,09:15,Dep 09:17,28,AA 8913
2023-04-08,09:15,Dep 09:29,48,CX 5848
2023-04-08,09:20,Dep 09:32,16,BR 2898
2023-04-08,09:20,Dep 09:18,63,CX 368
2023-04-08,09:20,Dep 09:34,5,AA 8887
2023-04-08,09:20,Dep 09:32,71,HB 530
2023-04-08,09:25,Dep 09:48,32,5J 273
2023-04-08,09:30,Dep 09:52,44,CX 348
2023-04-08,09:30,Dep 09:35,50,AA 8940
2023-04-08,09:30,Dep 09:40,26,NZ 4148
2023-04-08,09:40,Dep 10:03,11,5J 241
2023-04-08,09:50,Dep 10:11,27,HX 1820
2023-04-08,09:55,Dep 09:51,41,HU 8084
2023-04-08,10:00,Dep 10:06,69,AA 8915
2023-04-08,10:00,Dep 10:04,47,CA 6522
2023-04-08,10:10,Dep 10:13,43,QF 8213
2023-04-08,10:15,Dep 10:27,31,CI 602
2023-04-08,10:20,Dep 10:23,60,CX 494
2023-04-08,10:20,Dep 10:22,2,JL 7052
2023-04-08,10:25,Dep 10:36,10,CX 356
2023-04-08,10:30,Dep 10:54,36,AA 8882
2023-04-08,10:35,Dep 10:50,20,CX 5870
2023-04-08,10:40,Dep 10:39,30,HA 5382
2023-04-08,10:45,Dep 10:46,15,CX 5110
2023-04-08,10:45,Dep 10:43,24,FD 516
2023-04-08,10:50,Dep 11:34,521,CX 5620
2023-04-08,11:00,Dep 11:10,23,JL 7058
2023-04-08,11:00,Dep 11:05,6,5J 111
2023-04-08,11:00,Dep 11:01,522,CX 5172
2023-04-08,11:05,Dep 12:02,27,TR 981
2023-04-08,11:05,Dep 11:27,32,CI 904
2023-04-08,11:10,Dep 11:30,7,PR 301
2023-04-08,11:10,Dep 11:46,17,HU 8052
2023-04-08,11:10,Dep 11:18,29,HX 658
2023-04-08,11:10,Dep 10:59,26,FD 509
2023-04-08,11:15,Dep 11:17,49,BA 4577
2023-04-08,11:20,Dep 11:40,13,CX 5898
2023-04-08,11:25,Dep 11:19,42,MU 2902
2023-04-08,11:30,Dep 11:49,25,TK 8876
2023-04-08,11:30,Dep 11:35,19,CX 5674
2023-04-08,11:30,Dep 11:31,4,CX 2717
2023-04-08,11:35,Dep 11:54,35,CX 5690
2023-04-08,11:35,Dep 11:46,44,FM 3026
2023-04-08,11:55,Dep 11:54,28,AK 139
2023-04-08,12:00,Dep 12:01,67,CA 6502
2023-04-08,12:05,Dep 12:08,46,FM 3002
2023-04-08,12:15,Dep 12:16,3,CX 960
2023-04-08,12:20,Dep 13:38,68,MF 382
2023-04-08,12:25,Dep 12:30,5,SQ 875
2023-04-08,12:25,Dep 12:36,15,CX 5112
2023-04-08,12:30,Dep 13:00,11,CA 3856
2023-04-08,12:30,Dep 12:44,70,MF 8656
2023-04-08,12:35,Dep 12:39,71,HX 775
2023-04-08,12:35,Dep 12:39,50,CX 5638
2023-04-08,12:45,Dep 12:43,33,MH 9195
2023-04-08,12:45,Dep 12:51,20,CX 5132
2023-04-08,12:45,Dep 12:46,63,TG 601
2023-04-08,12:50,Dep 13:03,42,FM 3022
2023-04-08,13:00,Dep 12:58,45,CX 5646
2023-04-08,13:05,Dep 12:57,24,GS 7964
2023-04-08,13:10,Dep 13:06,18,HU 8359
2023-04-08,13:10,Dep 13:19,9,BA 4147
2023-04-08,13:20,Dep 13:14,29,9C 8716
2023-04-08,13:20,Dep 13:11,6,PR 319
2023-04-08,13:20,Dep 13:27,62,CX 253
2023-04-08,13:25,Dep 13:20,10,CX 5700
2023-04-08,13:30,Dep 13:27,25,CZ 310
2023-04-08,13:35,Dep 13:40,30,CA 6518
2023-04-08,13:40,Dep 13:51,32,HX 1824
2023-04-08,13:40,Dep 13:49,66,CX 360
2023-04-08,13:40,Dep 13:41,43,SC 4790
2023-04-08,13:55,Dep 14:10,28,CI 910
2023-04-08,13:55,Dep 13:46,16,BI 3403
2023-04-08,14:05,Dep 16:00,30,CX 919
2023-04-08,14:10,Dep 09:22 (09/04/2023),31,BA 4571
2023-04-08,14:25,Dep 14:49,71,CX 418
2023-04-08,14:25,Dep 14:27,69,OM 5637
2023-04-08,14:30,Dep 14:28,31,UA 7918
2023-04-08,14:35,Dep 14:25,60,CA 112
2023-04-08,14:35,Dep 14:35,27,QR 4971
2023-04-08,14:45,Dep 14:58,18,HU 8209
2023-04-08,14:45,Dep 14:43,19,CX 5114
2023-04-08,14:55,Dep 15:09,8,BA 4145
2023-04-08,15:00,Dep 15:01,34,CX 380
2023-04-08,15:05,Dep 15:20,62,HO 3504
2023-04-08,15:10,Dep 15:12,44,JL 7048
2023-04-08,15:15,Dep 15:28,6,HA 5000
2023-04-08,15:20,Dep 15:10,24,VN 595
2023-04-08,15:25,Dep 15:30,15,CA 420
2023-04-08,15:25,Dep 15:43,28,HX 1826
2023-04-08,15:35,Dep 15:38,10,FD 501
2023-04-08,15:40,Dep 15:44,5,SQ 893
2023-04-08,15:45,Dep 15:46,65,CX 472
2023-04-08,15:45,Dep 15:46,11,BA 4573
2023-04-08,15:50,Dep 15:50,45,CX 5780
2023-04-08,15:55,Dep 16:07,32,PG 4560
2023-04-08,16:10,Dep 16:15,25,BA 4563
2023-04-08,16:15,Dep 15:33,33,ET 644
2023-04-08,16:15,Dep 17:21,4,MH 9184
2023-04-08,16:20,Dep 16:20,9,JL 7032
2023-04-08,16:25,Dep 16:22,49,QR 5832
2023-04-08,16:25,Dep 16:28,16,CX 5558
2023-04-08,16:30,Dep 16:38,1,JL 7056
2023-04-08,16:35,Dep 16:37,43,CX 903
2023-04-08,16:40,Dep 16:50,47,AA 8901
2023-04-08,16:45,Dep 17:04,60,AE 5312
2023-04-08,16:45,Dep 16:53,41,AA 8935
2023-04-08,16:50,Dep 16:48,68,CA 3362
2023-04-08,16:50,Dep 16:50,50,CX 458
2023-04-08,16:50,Dep 16:55,21,AC 9797
2023-04-08,16:50,Dep 16:49,13,CX 5626
2023-04-08,16:55,Dep 16:58,40,CX 731
2023-04-08,16:55,Dep 17:09,66,JL 5363
2023-04-08,17:00,Dep 16:59,62,FM 3024
2023-04-08,17:15,Dep 17:21,28,MF 8714
2023-04-08,17:25,Dep 17:23,8,CA 428
2023-04-08,17:25,Dep 17:27,44,CX 364
2023-04-08,17:30,Dep 17:58,23,CA 110
2023-04-08,17:30,Dep 17:32,6,GJ 8054
2023-04-08,17:35,Dep 18:24,7,CI 916
2023-04-08,17:35,Dep 17:36,42,AA 8889
2023-04-08,17:35,Dep 17:30,19,CX 5622
2023-04-08,17:40,Dep 17:37,70,HX 1202
2023-04-08,17:45,Dep 17:57,34,TK 8721
2023-04-08,17:45,Dep 17:48,64,AA 8886
2023-04-08,17:45,Dep 18:08,36,CX 978
2023-04-08,17:50,Dep 17:55,45,9C 8922
2023-04-08,17:50,Dep 18:01,61,CX 990
2023-04-08,18:00,Dep 18:14,11,PR 307
2023-04-08,18:00,Dep 19:49,28,AC 008
2023-04-08,18:05,Dep 17:54,10,MU 2094
2023-04-08,18:05,Dep 18:01,18,TK 9200
2023-04-08,18:05,Dep 18:19,46,HB 504
2023-04-08,18:15,Dep 18:49,3,CX 402
2023-04-08,18:15,Dep 18:23,49,Z2 1265
2023-04-08,18:35,Dep 18:27,32,BR 2892
2023-04-08,18:35,Dep 18:33,33,AA 8895
2023-04-08,18:35,Dep 18:43,43,5J 109
2023-04-08,18:35,Dep 18:32,20,CX 5116
2023-04-08,18:45,Dep 20:00,8,RA 410
2023-04-08,18:50,Dep 19:04,13,TK 9224
2023-04-08,18:50,Dep 18:50,47,FM 846
2023-04-08,18:50,Dep 18:43,68,3U 3960
2023-04-08,18:50,Dep 19:00,62,MF 8652
2023-04-08,19:00,Dep 19:02,30,CA 6508
2023-04-08,19:05,Dep 19:03,71,BA 4575
2023-04-08,19:10,Dep 19:09,48,LX 9501
2023-04-08,19:10,Dep 19:10,1,CX 603
2023-04-08,19:25,Dep 19:39,45,5J 113
2023-04-08,19:30,Dep 19:40,35,JU 8318
2023-04-08,19:30,Dep 19:31,70,MF 8686
2023-04-08,19:35,Dep 20:12,34,HX 1832
2023-04-08,19:40,Dep 22:23,23,LY 8791
2023-04-08,19:45,Dep 19:51,16,CX 5226
2023-04-08,19:50,Dep 19:37,10,VJ 877
2023-04-08,19:55,Dep 19:58,49,AK 238
2023-04-08,19:55,Dep 20:01,41,MH 9182
2023-04-08,19:55,Dep 19:52,42,TG 639
2023-04-08,20:05,Dep 20:55,48,FM 3014
2023-04-08,20:05,Dep 20:05,32,FD 525
2023-04-08,20:10,Dep 20:10,11,CI 920
2023-04-08,20:10,Dep 21:13,21,CX 988
2023-04-08,20:20,Dep 20:22,67,AA 8948
2023-04-08,20:30,Dep 20:39,6,AA 8947
2023-04-08,20:35,Dep 20:41,66,AY 100
2023-04-08,20:45,Dep 20:46,65,AA 8903
2023-04-08,20:55,Dep 20:59,61,CX 623
2023-04-08,21:10,Dep 22:34,63,LA 5633
2023-04-08,21:20,Dep 21:17,17,HU 8355
2023-04-08,21:25,Dep 22:37,10,AK 131
2023-04-08,21:30,Dep 21:27,60,EK 385
2023-04-08,21:55,Dep 21:48,7,CX 939
2023-04-08,22:00,Dep 22:00,28,5J 143
2023-04-08,22:05,Dep 22:14,29,5J 115
2023-04-08,22:15,Dep 22:37,45,CX 251
2023-04-08,22:25,Dep 22:57,42,PR 311
2023-04-08,22:25,Dep 22:33,25,LX 139
2023-04-08,22:30,Dep 22:43,43,UA 878
2023-04-08,22:45,Dep 22:51,60,CI 922
2023-04-08,22:45,Dep 22:59,2,CX 271
2023-04-08,22:45,Dep 22:40,34,TK 9227
2023-04-08,22:50,Dep 23:09,8,CX 261
2023-04-08,22:50,Dep 22:59,5,CX 408
2023-04-08,22:55,Dep 23:01,30,CX 255
2023-04-08,22:55,Dep 23:14,11,CX 667
2023-04-08,23:00,Dep 23:23,3,CX 237
2023-04-08,23:00,Dep 22:56,9,NZ 4851
2023-04-08,23:10,Dep 23:11,26,BA 032
