date,time,status,gate,no
2023-06-09,00:20,Dep 00:17,33,LA 5642
2023-06-09,00:25,Dep 00:36,29,ET 645
2023-06-09,00:25,Dep 00:31,5,CX 233
2023-06-09,00:25,Dep 00:27,35,JU 8317
2023-06-09,00:30,Dep 00:32,11,HX 1566
2023-06-09,00:35,Dep 00:37,62,TP 6349
2023-06-09,00:45,Dep 01:08,23,CX 888
2023-06-09,00:45,Dep 00:38,24,EY 8495
2023-06-09,00:50,Dep 01:04,30,MM 068
2023-06-09,01:05,Dep 01:00,16,TK 9223
2023-06-09,01:20,Dep 01:22,4,QR 5844
2023-06-09,01:50,Dep 01:49,25,QR 5838
2023-06-09,01:55,Dep 01:51,47,GA 9771
2023-06-09,02:00,Dep 02:15,64,MH 9210
2023-06-09,07:00,Dep 06:56,11,CX 5820
2023-06-09,07:15,Dep 07:03,62,HX 676
2023-06-09,07:15,Dep 07:14,13,UO 618
2023-06-09,07:20,Dep 07:29,43,CX 366
2023-06-09,07:20,Dep 07:19,14,CX 907
2023-06-09,07:35,Dep 07:30,10,UO 600
2023-06-09,07:45,Dep 07:48,511,UO 550
2023-06-09,07:50,Dep 08:05,49,CA 6524
2023-06-09,07:55,Dep 07:58,7,AA 8959
2023-06-09,07:55,Dep 08:10,67,CX 982
2023-06-09,08:00,Dep 08:03,33,CX 488
2023-06-09,08:00,Dep 08:07,66,AA 8898
2023-06-09,08:00,Dep 08:03,65,AA 8906
2023-06-09,08:00,Dep 08:03,520,UO 130
2023-06-09,08:00,Dep 07:58,45,UO 760
2023-06-09,08:10,Dep 08:23,9,CX 257
2023-06-09,08:10,Dep 08:14,41,AA 8966
2023-06-09,08:10,Dep 08:44,1,JL 7054
2023-06-09,08:10,Dep 08:24,35,CX 596
2023-06-09,08:10,Dep 08:10,36,UO 704
2023-06-09,08:15,Dep 08:07,18,HU 8492
2023-06-09,08:15,Dep 08:33,60,MH 9189
2023-06-09,08:20,Dep 08:24,63,CX 633
2023-06-09,08:25,Dep 08:20,21,HB 681
2023-06-09,08:30,Dep 08:37,521,CA 118
2023-06-09,08:30,Dep 08:36,24,HX 690
