date,time,status,gate,no
2023-04-10,00:05,Dep 00:06,36,AA 8933
2023-04-10,00:20,Dep 00:54,28,LA 5642
2023-04-10,00:25,Dep 00:24,47,ET 645
2023-04-10,00:25,Dep 00:21,24,JU 8317
2023-04-10,00:30,Dep 00:34,9,HX 1566
2023-04-10,00:35,Dep 00:38,62,TP 6349
2023-04-10,00:45,Dep 01:29,35,CX 888
2023-04-10,00:45,Dep 00:38,25,EY 8495
2023-04-10,00:50,Dep 01:23,3,AA 8930
2023-04-10,00:50,Dep 01:18,6,MM 068
2023-04-10,01:05,Dep 00:51,17,TK 9223
2023-04-10,01:20,Dep 01:25,26,QR 5844
2023-04-10,01:50,Dep 01:46,27,QR 5838
2023-04-10,02:00,Dep 02:39,66,MH 9210
2023-04-10,02:35,Dep 02:21,24,CI 614
2023-04-10,07:00,Dep 06:57,19,CX 5820
2023-04-10,07:05,Dep 07:05,20,CX 5850
2023-04-10,07:15,Dep 07:12,21,CX 5618
2023-04-10,07:20,Dep 07:25,46,CX 366
2023-04-10,07:20,Dep 07:20,48,CX 907
2023-04-10,07:35,Dep 07:31,520,CX 5600
2023-04-10,07:50,Dep 08:52,71,CA 6524
2023-04-10,07:55,Dep 08:34,43,CX 982
2023-04-10,08:00,Dep 08:13,60,CX 257
2023-04-10,08:00,Dep 08:03,28,CX 488
2023-04-10,08:00,Dep 08:03,1,AA 8898
2023-04-10,08:00,Dep 08:14,2,AA 8906
2023-04-10,08:00,Dep 08:06,523,CX 5130
2023-04-10,08:00,Dep 07:54,18,CX 5760
2023-04-10,08:10,Dep 08:16,41,AA 8966
2023-04-10,08:10,Dep 08:30,6,CX 596
2023-04-10,08:10,Dep 08:20,524,CX 5704
2023-04-10,08:15,Dep 08:20,45,HU 8492
2023-04-10,08:15,Dep 08:12,16,OZ 9294
2023-04-10,08:15,Dep 08:20,42,MH 9189
2023-04-10,08:15,Dep 08:29,49,CA 6534
2023-04-10,08:25,Dep 08:40,13,HB 2681
2023-04-10,08:25,Dep 08:30,61,HX 1315
2023-04-10,08:30,Dep 08:23,522,CA 118
2023-04-10,08:30,Dep 08:32,29,QR 5817
2023-04-10,08:35,Dep 08:44,47,CX 607
2023-04-10,08:35,Dep 08:41,50,AA 8910
2023-04-10,08:45,Dep 09:03,31,JL 7030
2023-04-10,08:45,Dep 08:40,26,CX 5686
2023-04-10,08:50,Dep 09:08,33,CX 384
2023-04-10,08:50,Dep 08:57,4,CX 432
2023-04-10,08:55,Dep 09:07,521,HB 502
2023-04-10,09:00,Dep 09:08,66,GA 873
2023-04-10,09:00,Dep 08:58,67,CA 6510
2023-04-10,09:00,Dep 09:06,32,CX 901
2023-04-10,09:05,Dep 09:11,7,SQ 899
2023-04-10,09:05,Dep 09:16,36,CX 830
2023-04-10,09:10,Dep 09:17,62,BA 4135
2023-04-10,09:15,Dep 09:21,23,AI 7160
2023-04-10,09:15,Dep 09:15,69,AA 8913
2023-04-10,09:15,Dep 09:09,10,CX 5848
2023-04-10,09:20,Dep 09:22,17,BR 2898
2023-04-10,09:20,Dep 10:00,68,CX 368
2023-04-10,09:20,Dep 09:35,5,AA 8887
2023-04-10,09:20,Dep 09:16,520,HB 530
2023-04-10,09:25,Dep 09:38,48,5J 273
2023-04-10,09:30,Dep 09:44,70,CX 348
2023-04-10,09:30,Dep 09:32,11,AA 8940
2023-04-10,09:30,Dep 09:29,30,NZ 4148
2023-04-10,09:30,Dep 09:30,40,CX 970
2023-04-10,09:40,Dep 10:03,50,5J 241
2023-04-10,09:50,Dep 10:46,26,HX 1820
2023-04-10,09:55,Dep 09:40,25,HU 8084
2023-04-10,10:00,Dep 10:02,15,AA 8915
2023-04-10,10:00,Dep 09:55,8,CA 6522
2023-04-10,10:15,Dep 10:17,29,CI 602
2023-04-10,10:20,Dep 10:22,49,CX 494
2023-04-10,10:20,Dep 10:24,1,JL 7052
2023-04-10,10:25,Dep 10:21,19,HX 640
2023-04-10,10:30,Dep 10:37,41,AA 8882
2023-04-10,10:30,Dep 10:36,43,CX 5690
2023-04-10,10:35,Dep 10:31,511,CX 5870
2023-04-10,10:40,Dep 10:33,522,UO 630
2023-04-10,10:40,Dep 10:33,6,HA 5382
2023-04-10,10:45,Dep 10:47,60,CX 5110
2023-04-10,10:45,Dep 10:40,10,FD 516
2023-04-10,10:50,Dep 10:52,520,CX 5620
2023-04-10,11:00,Dep 10:58,2,JL 7058
2023-04-10,11:00,Dep 11:49,32,5J 111
2023-04-10,11:00,Dep 10:56,45,CX 5172
2023-04-10,11:05,Dep 11:11,7,TR 981
2023-04-10,11:05,Dep 11:41,30,HX 1822
2023-04-10,11:05,Dep 11:24,27,CI 904
2023-04-10,11:10,Dep 12:07,23,PR 301
2023-04-10,11:10,Dep 11:08,18,HU 8052
2023-04-10,11:10,Dep 11:14,521,HX 658
2023-04-10,11:10,Dep 11:03,11,FD 509
2023-04-10,11:20,Dep 11:19,40,CX 5898
2023-04-10,11:25,Dep 11:21,70,MU 2902
2023-04-10,11:30,Dep 11:30,9,TK 8876
2023-04-10,11:30,Dep 11:45,64,CX 2717
2023-04-10,11:35,Dep 11:28,68,FM 3026
